%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1492807947315058593,0,1492807947294520378,odom,robot_frame,2.07046408587e-05,-8.77999813878e-06,-0.273604842219,0.0502142177568,-0.118142798034,0.937723673361,0.322792695125
1492807947415000968,0,1492807947396104813,odom,robot_frame,-5.8785672266e-05,6.38538992767e-05,-0.277830501234,0.0491020289433,-0.117859240486,0.937725282594,0.323062663534
1492807947514995408,0,1492807947492564201,odom,robot_frame,-0.000414793134568,0.000296717524214,-0.278039259843,0.0480911746881,-0.117438097698,0.937817196648,0.32310128102
1492807947614939488,0,1492807947614460707,odom,robot_frame,-0.00127935097204,0.000904169807384,-0.278932198955,0.0472391580291,-0.11686071741,0.937975394184,0.32297708058
1492807947714992484,0,1492807947695710182,odom,robot_frame,-0.00207564942607,0.00151023157636,-0.276963012382,0.0469480078036,-0.116590609597,0.938054869771,0.322886319958
1492807947814937359,0,1492807947814075947,odom,robot_frame,-0.00355874548803,0.00270821622818,-0.277683302654,0.0468679891219,-0.116586448657,0.938146528002,0.322633047877
1492807947914981145,0,1492807947914278030,odom,robot_frame,-0.00524731468426,0.00399232372467,-0.27689882593,0.0466088650705,-0.117105366383,0.938260836621,0.322149886427
1492807948014980460,0,1492807947995668411,odom,robot_frame,-0.00689697071942,0.00523866035318,-0.27690459726,0.0464409114643,-0.117634092747,0.938394860426,0.321590652681
1492807948114983805,0,1492807948110877037,odom,robot_frame,-0.00940828541007,0.00713708618135,-0.27870530504,0.0466079121112,-0.118153389883,0.938569283187,0.320866295591
1492807948214992668,0,1492807948214209080,odom,robot_frame,-0.0113645371305,0.00840729632787,-0.278928965996,0.0481891952231,-0.118990372119,0.938406635379,0.320799126375
1492807948315154081,0,1492807948295521736,odom,robot_frame,-0.0123525419295,0.00880915556117,-0.278971006763,0.0500983261889,-0.119464897941,0.938094620909,0.321242553369
1492807948415012863,0,1492807948407588959,odom,robot_frame,-0.0127983759674,0.00838874703999,-0.275643283894,0.052789510256,-0.11992134266,0.937548306298,0.322234871699
1492807948515071487,0,1492807948514055014,odom,robot_frame,-0.0127866695817,0.00755235526409,-0.27477733096,0.0558997155111,-0.120976094631,0.936934619792,0.323099867796
1492807948615038548,0,1492807948595437050,odom,robot_frame,-0.0132597588633,0.00721322560958,-0.275988581037,0.0565094669246,-0.121134581091,0.936871782536,0.32311662987
1492807948714937830,0,1492807948712431192,odom,robot_frame,-0.0154542417838,0.00760255703837,-0.273720018856,0.0543016239804,-0.120394348726,0.937477895377,0.322012003048
1492807948814965624,0,1492807948813959122,odom,robot_frame,-0.0187821103579,0.00890793142293,-0.269195822765,0.0498306878866,-0.118805169598,0.93847821308,0.32040736227
1492807948914991336,0,1492807948895325899,odom,robot_frame,-0.021842239567,0.0109166235335,-0.276918566592,0.0455010421115,-0.117126833599,0.939290622124,0.319286841582
1492807949015006738,0,1492807949002127886,odom,robot_frame,-0.0254173522522,0.0130216433262,-0.277683302924,0.040998508846,-0.115092756144,0.939950665494,0.318693467446
1492807949114991119,0,1492807949113681078,odom,robot_frame,-0.0278801678302,0.0146553373818,-0.281279694939,0.0388300852424,-0.113140591754,0.940072907893,0.319302926425
1492807949214971804,0,1492807949194883585,odom,robot_frame,-0.0285729647536,0.0151116968801,-0.283344632318,0.0401727865342,-0.113095028015,0.939699938687,0.320249413883
1492807949314994688,0,1492807949298706055,odom,robot_frame,-0.0282439405828,0.0146395556631,-0.282785343784,0.0447003663782,-0.114263665472,0.938910217115,0.321548279727
1492807949414984240,0,1492807949413125038,odom,robot_frame,-0.0268653842896,0.0132370754455,-0.280232817569,0.0531025376755,-0.117139658285,0.937684710598,0.322809238498
1492807949514992071,0,1492807949494431496,odom,robot_frame,-0.0257513510117,0.0120432919929,-0.275956041163,0.0586990765707,-0.118992254202,0.936979993334,0.32320853012
1492807949614994198,0,1492807949596035242,odom,robot_frame,-0.0245889346421,0.0115486863053,-0.277686153611,0.06351974296,-0.120698214336,0.936483927382,0.323102208387
1492807949715105004,0,1492807949712887764,odom,robot_frame,-0.0240049735281,0.0117632042409,-0.275596060009,0.0637803908919,-0.121375636913,0.936737017985,0.322061757492
1492807949814950519,0,1492807949814547300,odom,robot_frame,-0.0238993900084,0.0130810732871,-0.280609191056,0.0594494615651,-0.121087302138,0.937463697712,0.320882287223
1492807949914975943,0,1492807949895675421,odom,robot_frame,-0.0242587760977,0.013885935795,-0.27562001926,0.0538405390402,-0.120428989272,0.938215378628,0.31992180014
1492807950014951851,0,1492807950012434483,odom,robot_frame,-0.0248937454938,0.0151574009851,-0.274429744601,0.0439695701787,-0.118917460097,0.939360600856,0.31863298031
1492807950114962284,0,1492807950114080667,odom,robot_frame,-0.0256065039517,0.0157816114172,-0.277054107715,0.0367985053217,-0.117495026208,0.94005367168,0.318024972578
1492807950214962954,0,1492807950195238829,odom,robot_frame,-0.025902980372,0.0151037056607,-0.273676242281,0.0332886095597,-0.116543171699,0.940290060148,0.318063139002
1492807950315153706,0,1492807950296653032,odom,robot_frame,-0.0265418188906,0.0142784583997,-0.279578325089,0.0323725431842,-0.115788997747,0.94018391376,0.31874619175
1492807950414950743,0,1492807950413488388,odom,robot_frame,-0.0262446172239,0.0113655570802,-0.278720399666,0.0364687876659,-0.115724496177,0.93956410148,0.320151788563
1492807950514986550,0,1492807950494731665,odom,robot_frame,-0.0257456691913,0.00871985205103,-0.276940816299,0.042010526977,-0.116265080511,0.938961864177,0.321042309202
1492807950615199241,0,1492807950596427917,odom,robot_frame,-0.0250556981775,0.00567379152537,-0.278918393941,0.0510165073677,-0.117451959334,0.938138130974,0.32171291618
1492807950714975495,0,1492807950713182449,odom,robot_frame,-0.0242672255713,0.00252795183867,-0.279847208286,0.0617918947873,-0.118890680296,0.937362601226,0.321555783185
1492807950815020077,0,1492807950794413805,odom,robot_frame,-0.0239004134021,0.000867330748752,-0.279984730964,0.0667968119455,-0.11939566111,0.937144514662,0.321003147431
1492807950915183358,0,1492807950895891190,odom,robot_frame,-0.0237824106891,-0.000850136808303,-0.276050708027,0.06885679693,-0.119455905681,0.937270678538,0.320176050428
1492807951014970724,0,1492807951012700558,odom,robot_frame,-0.0228349693738,-0.00227718790528,-0.275618376498,0.0652542635647,-0.119257695755,0.937769953981,0.319541854065
1492807951114972077,0,1492807951114215851,odom,robot_frame,-0.0211275460837,-0.00310959706228,-0.281551041324,0.0579423631159,-0.119062910547,0.938321280597,0.319405510704
1492807951215067061,0,1492807951195361614,odom,robot_frame,-0.0201297340541,-0.0041080869885,-0.280331968908,0.0508176912173,-0.118931186083,0.938796126019,0.319272249041
1492807951314935795,0,1492807951303495884,odom,robot_frame,-0.0191198914652,-0.0058027985604,-0.274622875782,0.0423555917694,-0.118920662589,0.939356475357,0.318862497104
1492807951414990049,0,1492807951413503170,odom,robot_frame,-0.0193174680608,-0.0064061624151,-0.280868122273,0.0346280035037,-0.117754781935,0.940163296025,0.317848532342
1492807951514986439,0,1492807951494647503,odom,robot_frame,-0.0185783508241,-0.00827437957262,-0.273946217108,0.0329916446882,-0.117037689648,0.940508943375,0.317264334607
1492807951614965124,0,1492807951600970984,odom,robot_frame,-0.0179997924235,-0.0103872114787,-0.27360326456,0.0347544250567,-0.116152201834,0.940626772609,0.317052157538
1492807951714998103,0,1492807951713116169,odom,robot_frame,-0.0171730904342,-0.0123799828065,-0.279953184997,0.0418890737566,-0.115957165339,0.940085233871,0.317866315239
1492807951814978888,0,1492807951794426203,odom,robot_frame,-0.0155017315282,-0.0147458499794,-0.280138704762,0.0480456288253,-0.116330791061,0.939443063708,0.318756168024
1492807951915003951,0,1492807951898327112,odom,robot_frame,-0.0132946737004,-0.0178655288003,-0.275643284253,0.0553233879384,-0.117156195831,0.938690714632,0.319489422031
1492807952015012787,0,1492807951997460604,odom,robot_frame,-0.010950836915,-0.019622828902,-0.279235186298,0.0594239199222,-0.11801442927,0.937767097997,0.321145235274
1492807952114945805,0,1492807952114215612,odom,robot_frame,-0.00800871209903,-0.0234969769161,-0.278730719304,0.0621854637957,-0.118583428006,0.936484969792,0.324140154946
1492807952214946820,0,1492807952195476532,odom,robot_frame,-0.00645360498043,-0.0278265154134,-0.276670708591,0.0614519059179,-0.118350874733,0.93585638272,0.326174132376
1492807952314959523,0,1492807952297133684,odom,robot_frame,-0.00458398669061,-0.0340013351901,-0.282692378037,0.0596441148451,-0.118474646771,0.935251382209,0.328193829487
1492807952415166299,0,1492807952413897753,odom,robot_frame,-0.00462549879196,-0.0424208991485,-0.2690330673,0.0597987860038,-0.120351059252,0.934188009981,0.33050338839
1492807952515011311,0,1492807952495140791,odom,robot_frame,-0.0025417351008,-0.0475034188305,-0.2756001246,0.0606825683271,-0.121922380633,0.933312581407,0.332235134189
1492807952614965768,0,1492807952596629858,odom,robot_frame,0.000300756721038,-0.0538380203808,-0.275337704788,0.0620349436731,-0.12366180288,0.932152919137,0.334589837886
1492807952714922465,0,1492807952714546919,odom,robot_frame,0.00451319882587,-0.0599995554539,-0.27054124304,0.063215399398,-0.124909042463,0.930756697299,0.337777315437
1492807952814994403,0,1492807952794673920,odom,robot_frame,0.00888480297495,-0.0636217044347,-0.27871475717,0.0638844388715,-0.125424762831,0.92979475056,0.340101645351
1492807952914964429,0,1492807952896315575,odom,robot_frame,0.012429988171,-0.0673177807222,-0.270470599482,0.0630082550803,-0.125563710378,0.928871498521,0.342726499796
1492807953014936550,0,1492807953013025284,odom,robot_frame,0.0173213901961,-0.0706977068213,-0.269517845348,0.0597508755842,-0.1253978457,0.927911736356,0.34595523221
1492807953114932937,0,1492807953114594460,odom,robot_frame,0.0230049723906,-0.0734424279144,-0.265466832461,0.0574518489061,-0.125225949359,0.926873782887,0.349174365125
1492807953214955150,0,1492807953195895195,odom,robot_frame,0.0296001761285,-0.0756999483291,-0.268759019323,0.0563860726832,-0.125022660937,0.925757539059,0.352367597737
1492807953315161362,0,1492807953308666945,odom,robot_frame,0.0407719843879,-0.0789945230595,-0.275643282901,0.0550519932476,-0.124477967858,0.923923629173,0.357546697669
1492807953415111098,0,1492807953414243221,odom,robot_frame,0.0529944287737,-0.0830672833201,-0.269500907258,0.0533080535275,-0.123152805695,0.92199757152,0.363197075965
1492807953514993660,0,1492807953495620012,odom,robot_frame,0.0636521043172,-0.0856289239058,-0.273270576905,0.0513853304788,-0.122344783774,0.920574497071,0.367333495664
1492807953615123409,0,1492807953606117964,odom,robot_frame,0.078791157618,-0.0883575510674,-0.280745323387,0.0475415885533,-0.121495249424,0.918825475946,0.372476101888
1492807953714987852,0,1492807953713873386,odom,robot_frame,0.0938177756942,-0.0921980699911,-0.275117481678,0.0404093429287,-0.118714954674,0.917663840237,0.377050289566
1492807953815157598,0,1492807953795072794,odom,robot_frame,0.104251861975,-0.0932860287677,-0.280263561262,0.0361634157194,-0.117150060513,0.916687467997,0.380331640418
1492807953915125168,0,1492807953902791023,odom,robot_frame,0.119223398072,-0.0959410784079,-0.279724916061,0.0330299743474,-0.115711600956,0.915104403835,0.384842534397
1492807954015151460,0,1492807954013374567,odom,robot_frame,0.135692719691,-0.100165244933,-0.276400375789,0.032470987957,-0.114844711664,0.91289542002,0.390356605234
1492807954114968328,0,1492807954094593525,odom,robot_frame,0.146906969142,-0.102097958014,-0.280520265305,0.033289282878,-0.11517850531,0.910914451779,0.394791840215
1492807954215159634,0,1492807954200687885,odom,robot_frame,0.164753899116,-0.10903112942,-0.2746228758,0.0349323993822,-0.11653962057,0.907849887007,0.401256560037
1492807954315166722,0,1492807954292481184,odom,robot_frame,0.180681512711,-0.114880638089,-0.273300606344,0.037806390934,-0.119348614643,0.904497906099,0.407688757325
1492807954415114622,0,1492807954414312601,odom,robot_frame,0.202379683223,-0.123084793255,-0.27699832174,0.0415677628031,-0.123104618056,0.900208011076,0.415623520632
1492807954514961491,0,1492807954497848034,odom,robot_frame,0.217132847654,-0.130192572492,-0.273603264639,0.0433724628545,-0.125136431669,0.897527698877,0.42059925426
1492807954614999450,0,1492807954597015619,odom,robot_frame,0.23445456774,-0.137675716111,-0.27896833992,0.0439776877175,-0.126629799252,0.894724679513,0.426026530624
1492807954714970416,0,1492807954713757992,odom,robot_frame,0.253171138767,-0.145058841113,-0.269725696201,0.0431817304944,-0.127207600764,0.891589981225,0.432459096144
1492807954814949742,0,1492807954795009136,odom,robot_frame,0.267449942251,-0.149413077826,-0.27360258116,0.0406311202346,-0.12672774937,0.88959337981,0.4369357026
1492807954914990298,0,1492807954896448135,odom,robot_frame,0.285499189019,-0.154216170862,-0.27541408059,0.0356566769836,-0.125631587317,0.887014686012,0.442888532763
1492807955014996176,0,1492807955013209105,odom,robot_frame,0.306559732454,-0.159185421132,-0.27914724138,0.0271301390695,-0.123272439765,0.884037729516,0.450050168249
1492807955115118908,0,1492807955114669085,odom,robot_frame,0.325507738511,-0.164000579902,-0.273382079661,0.0195554395625,-0.120751117441,0.881664261978,0.455746510213
1492807955214990779,0,1492807955195964813,odom,robot_frame,0.339848049064,-0.167214736756,-0.274452624391,0.0147269056427,-0.118998529437,0.879814415402,0.459944630029
1492807955314951984,0,1492807955314616919,odom,robot_frame,0.360536186405,-0.171555993844,-0.27768330224,0.0107550138066,-0.117639619929,0.876920092147,0.46589312239
1492807955414964174,0,1492807955414290905,odom,robot_frame,0.381963465819,-0.17903438273,-0.272640821775,0.010574443474,-0.117834722954,0.87414867503,0.471027868766
1492807955514994563,0,1492807955495490551,odom,robot_frame,0.399462751542,-0.185199882554,-0.269662853925,0.0122752781399,-0.118895448285,0.871467958402,0.475664574466
1492807955614962100,0,1492807955612267971,odom,robot_frame,0.42382113924,-0.193079081537,-0.269520834603,0.0156558030951,-0.120194373646,0.867403605545,0.482617025665
1492807955715057165,0,1492807955713852167,odom,robot_frame,0.444305209675,-0.198872613997,-0.275275828386,0.020857792684,-0.12398783733,0.863029191054,0.489257175795
1492807955814944919,0,1492807955795069218,odom,robot_frame,0.461723337987,-0.205195330282,-0.27239420729,0.0236227912475,-0.125939999048,0.859915866395,0.494090865222
1492807955914980751,0,1492807955909264088,odom,robot_frame,0.485937085805,-0.212207237819,-0.278705304822,0.0262188217064,-0.127691854007,0.856058448234,0.500171267684
1492807956014945135,0,1492807956013602257,odom,robot_frame,0.507388414174,-0.218061945011,-0.276468027495,0.0282370022551,-0.129849861293,0.852571829001,0.505433439356
1492807956114998151,0,1492807956095008135,odom,robot_frame,0.525069159331,-0.223018171907,-0.27869993646,0.0287752283,-0.130264955811,0.850265668691,0.509167281126
1492807956215000340,0,1492807956206016064,odom,robot_frame,0.548797700719,-0.229601581182,-0.276663692117,0.0288095848505,-0.129979077876,0.847286706591,0.514179622282
1492807956315129294,0,1492807956313579559,odom,robot_frame,0.573393191365,-0.237415556887,-0.278230556544,0.0280402335899,-0.128785190691,0.844396015492,0.51925281798
1492807956415012192,0,1492807956394873381,odom,robot_frame,0.591905958501,-0.243741119169,-0.277041664985,0.0261189545548,-0.127676640767,0.842381897719,0.522885469305
1492807956514952087,0,1492807956502752066,odom,robot_frame,0.617306645574,-0.252823035449,-0.27768330258,0.0226717055827,-0.126704131816,0.839820233439,0.527384141071
1492807956615174612,0,1492807956613210440,odom,robot_frame,0.643719364399,-0.262142584785,-0.282644814541,0.0172600577614,-0.125258469202,0.837344570984,0.53185193028
1492807956715023357,0,1492807956694438696,odom,robot_frame,0.662397598345,-0.269792857208,-0.277140859896,0.0135711340581,-0.124603908825,0.835502677703,0.534999968015
1492807956815010754,0,1492807956799993038,odom,robot_frame,0.686305334799,-0.27952804963,-0.276663691519,0.00999123593261,-0.124232728698,0.832897478519,0.539210714472
1492807956914985607,0,1492807956892474651,odom,robot_frame,0.706514999323,-0.288262533916,-0.277499781006,0.00831861324524,-0.124227593577,0.830362545177,0.543135663748
1492807957014950025,0,1492807957014354229,odom,robot_frame,0.733873041528,-0.301681527587,-0.276001453589,0.0113933982823,-0.125981868354,0.826835919547,0.548033868906
1492807957114995292,0,1492807957096741915,odom,robot_frame,0.752618150939,-0.311342539531,-0.275643283681,0.014731003949,-0.127035227837,0.824488662192,0.551238146655
1492807957214971353,0,1492807957197123766,odom,robot_frame,0.775311162137,-0.323244422677,-0.273721413899,0.0201382031817,-0.128936344245,0.821498667365,0.555076401429
1492807957314967366,0,1492807957313988924,odom,robot_frame,0.802651986726,-0.337185168441,-0.275460150727,0.0248863615967,-0.131211239158,0.817889419302,0.559661663435
1492807957414988358,0,1492807957395310640,odom,robot_frame,0.821949986266,-0.346819330082,-0.275699962081,0.0266417751768,-0.132905894667,0.815486601132,0.562679164669
1492807957514990486,0,1492807957497000217,odom,robot_frame,0.844638408192,-0.357559197764,-0.271181573092,0.0274330256668,-0.134861454368,0.812481698727,0.566509758488
1492807957614973519,0,1492807957613739967,odom,robot_frame,0.875622676892,-0.373862341029,-0.275287974131,0.0270777328635,-0.136063928827,0.809066452328,0.571108465506
1492807957714969170,0,1492807957695073605,odom,robot_frame,0.897712924657,-0.386471451364,-0.279872623649,0.0261736233026,-0.135707300532,0.807027355908,0.574112634282
1492807957814958625,0,1492807957796507835,odom,robot_frame,0.923916562011,-0.402018621396,-0.283982850234,0.0242350271828,-0.134085684747,0.804925012924,0.577520056944
1492807957914931351,0,1492807957913708925,odom,robot_frame,0.950112991118,-0.41705418707,-0.27768330369,0.0205265826382,-0.13118348092,0.803004280754,0.580993699474
1492807958015024009,0,1492807957994517565,odom,robot_frame,0.96894415716,-0.428557804154,-0.272713028646,0.0168368022746,-0.12867806752,0.802058769092,0.582975306468
1492807958115001068,0,1492807958096033335,odom,robot_frame,0.994695423363,-0.442457295156,-0.273073501729,0.0114053647297,-0.125239228743,0.800974284175,0.585341993478
1492807958214958755,0,1492807958212911129,odom,robot_frame,1.02515825536,-0.457591441322,-0.274653599449,0.00619334841412,-0.12195394757,0.799284222873,0.588416186193
1492807958314950034,0,1492807958314614296,odom,robot_frame,1.0518854402,-0.470224387507,-0.278154650509,0.00497971835085,-0.121399644003,0.797170458108,0.591402223163
1492807958414944206,0,1492807958395913601,odom,robot_frame,1.07418537851,-0.482667187498,-0.279207965434,0.00632163678297,-0.122895347876,0.795005885494,0.593988562523
1492807958515007769,0,1492807958507332087,odom,robot_frame,1.10584009298,-0.503579348407,-0.276663691982,0.0102011921184,-0.126172825629,0.791738654561,0.597600415517
1492807958614939440,0,1492807958614168644,odom,robot_frame,1.13582665009,-0.522444297099,-0.284789136839,0.0141552130436,-0.132211751509,0.78820903035,0.600871206817
1492807958714951479,0,1492807958695397854,odom,robot_frame,1.15724637933,-0.538642687536,-0.279175051203,0.0150070856769,-0.134791295792,0.786260685569,0.602826864271
1492807958814945193,0,1492807958804950953,odom,robot_frame,1.18558514512,-0.558142832622,-0.273603264698,0.0131738937874,-0.135752610219,0.784411677062,0.605058673378
1492807958914984299,0,1492807958913552284,odom,robot_frame,1.21295421222,-0.576274394502,-0.270114866452,0.0089186848636,-0.133099515086,0.783296404159,0.607166961696
1492807959014972766,0,1492807958994839668,odom,robot_frame,1.23312663762,-0.590702880406,-0.273757424871,0.00676307843601,-0.131020662156,0.782281290475,0.608953060122
1492807959114953535,0,1492807959101984024,odom,robot_frame,1.26172417123,-0.609391526396,-0.266459610893,0.00605683776545,-0.129547514085,0.780231189858,0.611898722571
1492807959215041828,0,1492807959213311672,odom,robot_frame,1.29056393597,-0.629655698361,-0.272393192361,0.00847349099796,-0.13106249461,0.777233422795,0.615352767888
1492807959315029982,0,1492807959294612885,odom,robot_frame,1.31282307733,-0.646381257756,-0.266947467177,0.0113380437357,-0.133946389919,0.774995645787,0.617504301527
1492807959414993519,0,1492807959399445057,odom,robot_frame,1.34298417815,-0.667739124478,-0.277683301558,0.0143759291021,-0.13779675985,0.772751197379,0.61940372342
1492807959514996772,0,1492807959513089418,odom,robot_frame,1.37319036083,-0.686064659888,-0.272544195088,0.0140313128908,-0.139375443998,0.771480188662,0.620641544188
1492807959614965932,0,1492807959594440699,odom,robot_frame,1.39704647009,-0.702360848504,-0.278229955444,0.0115047512648,-0.137573584402,0.771238298375,0.621395716667
1492807959714983777,0,1492807959697176933,odom,robot_frame,1.42412949982,-0.717323501355,-0.272581262596,0.00772487041644,-0.133466719033,0.770979860875,0.622669266475
