%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1492807947035681819,276345,1492807947035552883,robot_frame,-0.053362899348,0.117773198919,-0.938010271655,-0.321587745543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0122838625684,0.014986352995,0.00210827123374,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.146866455674,-0.0333641208708,0.081879734993,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947056052305,276346,1492807947055893432,robot_frame,-0.0531582658618,0.117837346422,-0.938009260131,-0.321601148241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143231730908,0.0164360385388,-0.00116108031943,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.131539389491,-0.018481830135,0.0385185144842,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947076295421,276347,1492807947076160577,robot_frame,-0.0529347347823,0.117903395802,-0.937996468562,-0.321651029036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0130217792466,0.0194170195609,-0.00233529321849,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.122373566031,-0.0250992812216,0.0310456119478,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947096612479,276348,1492807947096492516,robot_frame,-0.0527017628088,0.117970741198,-0.93797897762,-0.321715640155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148682026193,0.0179040208459,-0.00481364922598,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.131832525134,-0.0161311849952,0.00805484130979,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947116926703,276349,1492807947116790329,robot_frame,-0.052465234695,0.118037396439,-0.937953858099,-0.321803052719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148375760764,0.0202152952552,-0.00578354019672,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.114187166095,-0.0324553698301,-0.0108664883301,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947137276217,276350,1492807947137128957,robot_frame,-0.052221365127,0.118092974961,-0.937925050728,-0.321906291424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140106249601,0.0222056135535,-0.00676963338628,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0914467871189,0.0128551991656,0.00478834100068,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947152509742,276351,1492807947152385615,robot_frame,-0.0519586822594,0.118139033564,-0.937892597654,-0.322026409942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126188192517,0.0238324534148,-0.00766833685338,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0698138922453,0.0105776693672,-0.00602816417813,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947172816687,276352,1492807947172674991,robot_frame,-0.0517079348526,0.118175738201,-0.937861514354,-0.322143557108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0122604947537,0.0226241182536,-0.00960109755397,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0468872487545,-0.014262910001,-0.0039214133285,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947193069689,276353,1492807947192926297,robot_frame,-0.0514543161917,0.118195894931,-0.937835130426,-0.322253644676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0116557879373,0.0236081667244,-0.00901501253247,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0380515903234,0.0197911299765,-0.00898679159582,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807947213352753,276354,1492807947213203112,robot_frame,-0.0512024255515,0.118206779354,-0.937799453119,-0.322393761874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00977572891861,0.0241964962333,-0.00871299020946,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0267911553383,0.00128980074078,-0.0306574646384,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
