%time,field.vel,field.pitch,field.yaw,field.test_length,field.setup_time
1492807950377784694,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807950477747782,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807950577946035,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807950677958409,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807950777875529,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807950877937488,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807950977787120,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951077716395,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951177863878,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951277760720,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951377782194,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951477880438,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951577754785,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951677885834,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951778069598,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951877970806,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807951977942344,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952077957583,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952177751702,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952277957387,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952377960029,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952477945547,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952577742442,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952677712602,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952778127757,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952877956095,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807952977930651,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953077918058,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953177866651,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953277758904,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953377742079,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953478140231,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953578061289,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953677725340,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953777922837,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953877915800,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807953977990112,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954078001389,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954177905197,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954277932859,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954377913371,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954478015904,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954578010408,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954677970753,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954777778366,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954877763948,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807954977911122,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955078037576,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955177895676,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955277750531,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955377748047,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955477928995,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955577940141,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955677912869,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955778004513,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955877789447,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807955977837455,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956077778606,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956177957483,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956277895648,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956377740685,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956477749790,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956577984952,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956677986079,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956777752619,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956877923367,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807956977998483,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957077725275,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957178038766,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957277711554,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957377920719,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957477895710,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957577862470,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957677941243,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957777766538,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957878021133,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807957977994625,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958077967108,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958177779134,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958277740868,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958377933568,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958477839108,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958578036585,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958677720319,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958777782167,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958878002594,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807958977744565,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959077978094,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959177920284,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959277979603,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959377787753,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959477913043,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959577885347,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959677906636,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959777988875,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959878005733,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807959977942409,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960077912967,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960177819787,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960277783703,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960377716621,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960477970643,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960577944048,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960678024000,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960777992804,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960878079860,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807960977979257,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961077771459,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961177904083,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961278002327,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961378095016,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961477969188,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961578121897,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961678035209,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961777729676,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961877919498,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807961977969872,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962077998001,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962178089057,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962278053374,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962377849027,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962477972183,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962577918926,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962677972754,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962777756314,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962878006060,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807962978077401,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807963077905176,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807963177851404,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807963277771196,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807963377939804,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807963478050829,(0.0, 0.0),  (10.0, 0.25),  (30.0, 0.25),N/A,(0.0, 1.57),  (10.0, 1.57),  (30.0, 1.57),30.0,5.0
