%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492807951855710415,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807951955639023,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952055642027,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952155628616,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952255611806,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952355549651,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952455675124,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952555617721,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952655662319,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952755655927,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952855604064,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807952955726250,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953055629899,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953155640047,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953255636955,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953355599428,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953455669729,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953555719606,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953655587371,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953755618451,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953855702589,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807953955538264,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954055580430,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954155726879,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954255732310,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954355612571,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954455783137,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954555587394,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954655692527,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954755640701,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954855604818,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807954955551772,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955055668014,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955155645566,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955255607905,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955355667504,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955455614057,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955555580935,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955655830010,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955755556635,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955855643866,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807955955655214,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956055787134,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956155773164,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956255700800,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956355830841,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956455620370,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956555727421,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956655591332,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956755752149,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956855557781,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807956955617950,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957055635847,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957155715752,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957255683170,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957355689188,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957455615585,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957555574135,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957655533317,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957755617526,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957855613457,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807957955644393,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958055629795,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958155662606,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958255557353,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958355529806,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958455604964,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958555586321,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958655712920,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958755599406,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958855772711,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807958955484005,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959055704127,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959156004902,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959255677507,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959355610057,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959455691968,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959555638246,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959655743332,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959755642624,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959855665189,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807959955628401,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960055607832,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960155556493,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960255708048,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960355543134,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960455601308,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960555610824,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960655851718,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960755598554,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960855560703,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807960955671284,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961055708086,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961155581076,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961255839793,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961355639457,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961455555817,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961555788778,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961655630520,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961755864414,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961855594457,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807961955765247,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962055542922,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962155683329,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962255647516,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962355522462,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962455791453,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962555698364,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962655572853,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962755579094,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962855694082,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807962955676957,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963055832816,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963155620181,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963255615762,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963355673657,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963455623331,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963555565328,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963655863030,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963755639695,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963855595037,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807963955652703,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964055607710,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964155657722,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964255782248,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964355764587,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964455615230,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964555652650,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964655648288,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964755617179,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964855653726,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807964955554313,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965055620113,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965155690813,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965255673700,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965355582822,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965455841166,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965555697063,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965655640203,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965755849870,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965855643284,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807965955551966,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966055617287,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966155563889,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966255574522,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966355635894,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966455614154,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966555624904,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966655592486,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966755637089,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966855542965,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807966955553446,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967055620631,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967155773115,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967255655505,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967355662586,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967455691380,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967555637929,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967655696173,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967755908804,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967855585466,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807967955574511,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968055658686,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968155640927,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968255588640,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968355748344,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968455664039,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968555569978,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968655659377,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968755597264,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968855668862,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807968955757578,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969055675252,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969155591589,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969255611452,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969355657110,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969455642211,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969555659169,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969655870228,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969755602628,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969855608539,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807969955772908,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970055559789,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970155713767,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970255657917,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970355671924,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970455693201,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970555913140,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970655562922,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970755653809,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970855608983,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807970955584768,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971055687826,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971155606409,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971255626725,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971355584260,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971455656468,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971555619355,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971655520918,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971755591023,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971855589845,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807971955519713,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972055727713,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972155740401,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972255606900,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972355581955,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972455634356,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972555709363,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972655712073,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972755560839,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972855773732,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807972955615363,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973055635998,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973155565422,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973255563873,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973355948752,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973455583969,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973555685853,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973655630044,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973755605440,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973855487750,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807973955659263,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974055698032,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974155667593,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974255545780,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974355639838,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974455586758,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974555712886,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974655699060,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974755630407,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974855788315,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807974955659786,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975055890769,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975155612061,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975255624561,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975355654451,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975455691888,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975555616430,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975655583284,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975755614379,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975855764697,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807975955705485,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976055703101,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976155605480,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976255571423,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976355629696,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976455583664,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976555724170,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976655658289,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976755626628,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976855613917,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807976955589638,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977055628070,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977155596136,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977255678502,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977355618307,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977455693698,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977555601414,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977655608569,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977755699144,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977855620355,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807977955564433,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807978055623777,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807978155557279,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807978255684807,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
1492807978355571919,105.0,44.0,17.5,10.0,0.0,50.0,25.0,0.0,50.0
