%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1492807497625102221,253875,1492807497624926681,robot_frame,-0.0660618185613,-0.117040992256,0.263176533559,0.955340444634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166513379663,0.0660276263952,-0.024810846895,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0280835293233,-0.000923059880733,0.043618299067,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497645365241,253876,1492807497645231218,robot_frame,-0.0660235623937,-0.116419650245,0.262901188197,0.95549482854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179705247283,0.0589031241834,-0.0261106565595,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0242187231779,-0.0130241140723,-0.00276880897582,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497665700763,253877,1492807497665580479,robot_frame,-0.0659644567071,-0.115870092219,0.262625168487,0.955641626013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179488565773,0.052165672183,-0.0277676470578,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.00776024768129,-0.00565823400393,0.0474686138332,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497686029144,253878,1492807497685921136,robot_frame,-0.0658736934688,-0.115378849626,0.262356903796,0.955780921348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180317983031,0.0457492768764,-0.0303767025471,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0245586186647,0.00177874136716,0.0861179456115,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497706330621,253879,1492807497706198849,robot_frame,-0.0657850955249,-0.114926724577,0.262074836012,0.955918931203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181789752096,0.0417190343142,-0.03044703044,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0167557150126,-0.0150563148782,0.0468065924942,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497726618727,253880,1492807497726488709,robot_frame,-0.0656755426947,-0.114539134255,0.261770367178,0.956056414223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182215124369,0.0329787693918,-0.0329187996686,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0591308660805,-0.0288259573281,0.0684249103069,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497746955973,253881,1492807497746818731,robot_frame,-0.0655405278997,-0.114260730613,0.261440336281,0.956189282163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017236597836,0.0201917719096,-0.035627104342,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0682191029191,-0.0174289550632,0.0674120932817,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497767182905,253882,1492807497767087572,robot_frame,-0.0653832859104,-0.114075297651,0.261100253361,0.956315090506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174238216132,0.011869981885,-0.0355139188468,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.045364562422,-0.00839654169977,0.0798709616065,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497787518801,253883,1492807497787396710,robot_frame,-0.0652072411584,-0.11398484788,0.26075481779,0.956432174451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168150663376,0.0026525859721,-0.036732647568,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0781033933163,-0.0333848819137,0.081599496305,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497807844048,253884,1492807497807682647,robot_frame,-0.065021307702,-0.1140047649,0.260402617651,0.956538405582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146864838898,-0.00904945097864,-0.0408848263323,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0859804525971,-0.0261517353356,0.0914926603436,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497828163100,253885,1492807497828011317,robot_frame,-0.0648038563054,-0.11413817548,0.26003010273,0.956638483274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125551605597,-0.020271981135,-0.0418458245695,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0664229765534,-0.0269456207752,0.114096917212,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497848424243,253886,1492807497848304190,robot_frame,-0.0645700756393,-0.114383925851,0.259649938156,0.956728256062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113251786679,-0.0318815074861,-0.0416861437261,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.073113553226,-0.00817985460162,0.0828153043985,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497868707919,253887,1492807497868566380,robot_frame,-0.0643099163143,-0.114742476994,0.259281068938,0.956802940277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108159724623,-0.0433858633041,-0.0430774912238,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0661234855652,-0.0187836606055,0.0926670134068,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497888952549,253888,1492807497888840224,robot_frame,-0.0640290418133,-0.115220071911,0.258902927413,0.956866750606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113714188337,-0.0564493276179,-0.0438125543296,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0693177506328,-0.0300827156752,0.0531519167125,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497904215654,253889,1492807497904088418,robot_frame,-0.0637406124897,-0.115801548272,0.258519412165,0.956919497387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074694599025,-0.0656399205327,-0.0452872887254,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0656044259667,-0.0148432124406,0.0621911138296,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497924505368,253890,1492807497924375525,robot_frame,-0.0634319210687,-0.116490130312,0.258112020728,0.956966364682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00649055885151,-0.0758088082075,-0.0470058843493,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0880182608962,-0.0430935099721,0.0690781325102,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497944816108,253891,1492807497944697195,robot_frame,-0.0631037209251,-0.117277225342,0.257714217698,0.956999176004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00712851062417,-0.0857038870454,-0.0476836413145,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0798873603344,-0.0393616259098,0.0571315065026,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497965053370,253892,1492807497964948946,robot_frame,-0.0627633377082,-0.118155444493,0.257306341572,0.957023262928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00506197847426,-0.0940181389451,-0.0473606288433,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0523990616202,-0.0338492318988,0.0230290777981,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807497985438884,253893,1492807497985304676,robot_frame,-0.062407236351,-0.119109040648,0.256922510222,0.957031481563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042482460849,-0.100936584175,-0.0485443659127,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0692685171962,-0.00459735561162,0.00738039473072,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807498005740449,253894,1492807498005617058,robot_frame,-0.0620365390132,-0.120125617366,0.256540933729,0.957030870434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423416029662,-0.106721423566,-0.0482588969171,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0688851848245,-0.0247611105442,-0.0312205925584,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807498026064892,253895,1492807498025957829,robot_frame,-0.0616639450673,-0.121195699508,0.256159778705,0.95702216711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420078774914,-0.1111260131,-0.0479201339185,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0473914444447,-0.0176481362432,0.015797752887,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807498046382606,253896,1492807498046274134,robot_frame,-0.0612879793736,-0.122307085561,0.255773566058,0.957008153282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00337836169638,-0.115191079676,-0.0492458231747,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0264686532319,-0.0432269610465,-0.00481599988416,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492807498066686982,253897,1492807498066561620,robot_frame,-0.060905343941,-0.1234358888,0.25539139951,0.956989756183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431481236592,-0.116339154541,-0.0496078692377,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0445403382182,-0.0234293155372,-0.0320463627577,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
