%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1492807497622113779,5646,1492807497624519964,/temperature,15.6004133224,0.0
1492807497697135847,5647,1492807497698519964,/temperature,15.6004133224,0.0
1492807497770799956,5648,1492807497772519964,/temperature,15.6004133224,0.0
1492807497844887757,5649,1492807497846519964,/temperature,15.6004133224,0.0
1492807497918878060,5650,1492807497921519964,/temperature,15.6004133224,0.0
1492807497994324885,5651,1492807497995519964,/temperature,15.6004133224,0.0
1492807498067533209,5652,1492807498069519964,/temperature,15.6004133224,0.0
1492807498142612908,5653,1492807498143519964,/temperature,15.6091451645,0.0
1492807498216540456,5654,1492807498218519964,/temperature,15.5916824341,0.0
1492807498291686817,5655,1492807498292519964,/temperature,15.6004133224,0.0
1492807498364729642,5656,1492807498366519964,/temperature,15.6091451645,0.0
1492807498438936493,5657,1492807498440519964,/temperature,15.6004133224,0.0
1492807498513157273,5658,1492807498515519964,/temperature,15.6004133224,0.0
1492807498588709035,5659,1492807498589519964,/temperature,15.6004133224,0.0
1492807498661574583,5660,1492807498663519964,/temperature,15.5916824341,0.0
1492807498735591435,5661,1492807498737519964,/temperature,15.6004133224,0.0
1492807498810571738,5662,1492807498812519964,/temperature,15.6004133224,0.0
1492807498884589193,5663,1492807498886519964,/temperature,15.6004133224,0.0
1492807498958864188,5664,1492807498960519964,/temperature,15.6004133224,0.0
1492807499033267023,5665,1492807499034519964,/temperature,15.6091451645,0.0
1492807499107688713,5666,1492807499109519964,/temperature,15.6091451645,0.0
1492807499182018788,5667,1492807499183519964,/temperature,15.6091451645,0.0
1492807499256257284,5668,1492807499257519964,/temperature,15.6004133224,0.0
1492807499330294384,5669,1492807499331519964,/temperature,15.6004133224,0.0
1492807499404635737,5670,1492807499406519964,/temperature,15.6004133224,0.0
1492807499479205740,5671,1492807499480519964,/temperature,15.6004133224,0.0
1492807499553237573,5672,1492807499554519964,/temperature,15.6004133224,0.0
1492807499627015249,5673,1492807499628519964,/temperature,15.6091451645,0.0
1492807499702312872,5674,1492807499703519964,/temperature,15.6004133224,0.0
1492807499776592919,5675,1492807499777519964,/temperature,15.6004133224,0.0
1492807499850006098,5676,1492807499851392028,/temperature,15.6091451645,0.0
1492807499923854450,5677,1492807499925392028,/temperature,15.6004133224,0.0
1492807499999280873,5678,1492807500000392028,/temperature,15.6091451645,0.0
1492807500072811646,5679,1492807500074392028,/temperature,15.6004133224,0.0
1492807500146671834,5680,1492807500148392028,/temperature,15.6004133224,0.0
1492807500220522710,5681,1492807500222392028,/temperature,15.6004133224,0.0
1492807500296314744,5682,1492807500297392028,/temperature,15.5916824341,0.0
1492807500369608072,5683,1492807500371392028,/temperature,15.6004133224,0.0
1492807500443631051,5684,1492807500445392028,/temperature,15.6004133224,0.0
1492807500517680028,5685,1492807500520392028,/temperature,15.6004133224,0.0
1492807500593406194,5686,1492807500594392028,/temperature,15.6004133224,0.0
1492807500667158413,5687,1492807500668392028,/temperature,15.6091451645,0.0
1492807500741584020,5688,1492807500742392028,/temperature,15.6004133224,0.0
1492807500815682272,5689,1492807500817392028,/temperature,15.6004133224,0.0
1492807500889987652,5690,1492807500891392028,/temperature,15.6004133224,0.0
1492807500964190964,5691,1492807500965392028,/temperature,15.6004133224,0.0
1492807501038281506,5692,1492807501039392028,/temperature,15.6004133224,0.0
1492807501113130002,5693,1492807501114392028,/temperature,15.6004133224,0.0
1492807501186942179,5694,1492807501188392028,/temperature,15.6004133224,0.0
1492807501260899504,5695,1492807501262392028,/temperature,15.6004133224,0.0
1492807501334962137,5696,1492807501336392028,/temperature,15.6091451645,0.0
1492807501409910267,5697,1492807501411392028,/temperature,15.6004133224,0.0
1492807501483648400,5698,1492807501485392028,/temperature,15.6091451645,0.0
1492807501558323453,5699,1492807501559392028,/temperature,15.6091451645,0.0
1492807501632120004,5700,1492807501633392028,/temperature,15.6091451645,0.0
1492807501707211920,5701,1492807501708392028,/temperature,15.6004133224,0.0
1492807501781341804,5702,1492807501782392028,/temperature,15.6091451645,0.0
1492807501855598578,5703,1492807501856392028,/temperature,15.6091451645,0.0
1492807501929504435,5704,1492807501930392028,/temperature,15.6004133224,0.0
1492807502003613986,5705,1492807502005392028,/temperature,15.6004133224,0.0
1492807502078464373,5706,1492807502079392028,/temperature,15.6004133224,0.0
1492807502152128246,5707,1492807502153392028,/temperature,15.6004133224,0.0
1492807502226943929,5708,1492807502227392028,/temperature,15.6004133224,0.0
1492807502300640161,5709,1492807502302392028,/temperature,15.6004133224,0.0
1492807502374941487,5710,1492807502375999925,/temperature,15.6004133224,0.0
1492807502449563206,5711,1492807502449999925,/temperature,15.6091451645,0.0
1492807502523650907,5712,1492807502523999925,/temperature,15.6004133224,0.0
1492807502597819144,5713,1492807502598999925,/temperature,15.6004133224,0.0
1492807502671779141,5714,1492807502672999925,/temperature,15.582950592,0.0
1492807502746350950,5715,1492807502746999925,/temperature,15.582950592,0.0
1492807502820847442,5716,1492807502821999925,/temperature,15.6004133224,0.0
1492807502895523490,5717,1492807502895999925,/temperature,15.6004133224,0.0
1492807502969298580,5718,1492807502969999925,/temperature,15.582950592,0.0
1492807503043474143,5719,1492807503043999925,/temperature,15.6004133224,0.0
1492807503118104406,5720,1492807503118999925,/temperature,15.6004133224,0.0
1492807503191908424,5721,1492807503192999925,/temperature,15.6004133224,0.0
