%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1492807497936509118,0,1492807497924375534,odom,robot_frame,-1.93202925365e-05,-2.23891221266e-05,-0.24808446999,-0.0634319214424,-0.116490129776,0.258112021377,0.956966365881
1492807498036535056,0,1492807498025957823,odom,robot_frame,-0.000381205743511,-0.00042530717166,-0.241787795204,-0.0616639413656,-0.12119569276,0.256159766013,0.957022119215
1492807498136698171,0,1492807498130595922,odom,robot_frame,-0.00119651982014,-0.00134585906758,-0.240949405952,-0.0596356163649,-0.126951975141,0.254189553526,0.956929704914
1492807498236506508,0,1492807498223982811,odom,robot_frame,-0.00207703770241,-0.00244623426979,-0.241910661781,-0.0582673455724,-0.13164177127,0.252447009843,0.95684161057
1492807498336544038,0,1492807498325536728,odom,robot_frame,-0.00281228632228,-0.003589019119,-0.240846117344,-0.0578297790783,-0.134312811099,0.250905222666,0.956902479182
1492807498436527282,0,1492807498427997112,odom,robot_frame,-0.00313529876283,-0.00442039374684,-0.236866976435,-0.0591139684394,-0.133947889357,0.249734991828,0.957181244869
1492807498536533382,0,1492807498528595448,odom,robot_frame,-0.00318272298813,-0.00500153072542,-0.237467601144,-0.0619400711506,-0.130928539172,0.248733201803,0.957681021811
1492807498636522796,0,1492807498625360727,odom,robot_frame,-0.00355160425129,-0.00565661405097,-0.240126322101,-0.0653825736883,-0.126766373161,0.247382639895,0.958361745466
1492807498736666701,0,1492807498727037430,odom,robot_frame,-0.00498649213216,-0.00667581417329,-0.239897446489,-0.0682480455284,-0.123229276819,0.245355680158,0.959144066254
1492807498836529342,0,1492807498828681231,odom,robot_frame,-0.00775282389912,-0.00804562736624,-0.235658841021,-0.0697855488714,-0.121244467731,0.242801791033,0.959935959575
1492807498936500608,0,1492807498925120592,odom,robot_frame,-0.0109129171474,-0.00959051916801,-0.239194663757,-0.0699936771826,-0.1203496534,0.240240796447,0.96067747231
1492807499036680387,0,1492807499026619196,odom,robot_frame,-0.014421325772,-0.0111972623202,-0.236937685138,-0.0691396154387,-0.120254678232,0.238207275105,0.96125741611
1492807499136639119,0,1492807499128143072,odom,robot_frame,-0.0172230852987,-0.0124696171314,-0.238521386364,-0.067869647,-0.12044210613,0.236894486901,0.961648798763
1492807499236507145,0,1492807499224684715,odom,robot_frame,-0.019306816039,-0.0130950114694,-0.234471182764,-0.0668132347082,-0.12049713346,0.23618950041,0.961889262021
1492807499336659233,0,1492807499326246738,odom,robot_frame,-0.0206198343887,-0.0134471413082,-0.237920180077,-0.0662788769732,-0.120452192205,0.235482388088,0.962105204622
1492807499436512042,0,1492807499427669764,odom,robot_frame,-0.0219957690768,-0.0136724951212,-0.239975375951,-0.0661907210975,-0.120652269032,0.234248734163,0.96238731754
1492807499536665204,0,1492807499524043322,odom,robot_frame,-0.0238480119767,-0.0140268704009,-0.240914164525,-0.0661602402791,-0.121678003488,0.23235515816,0.962719256351
1492807499636538390,0,1492807499625589132,odom,robot_frame,-0.0263093110106,-0.0145758117497,-0.239922622434,-0.0660278930317,-0.123143579701,0.2299989358,0.963107712383
1492807499736513486,0,1492807499727053165,odom,robot_frame,-0.0288365713836,-0.0152665324207,-0.239930103674,-0.0657255385695,-0.124769524707,0.227562119346,0.963497898868
1492807499836491604,0,1492807499828548908,odom,robot_frame,-0.0309261087117,-0.0160534677058,-0.246340032231,-0.0654600290618,-0.125953813932,0.225299549526,0.963893528526
1492807499936643719,0,1492807499924909353,odom,robot_frame,-0.0337083267983,-0.0165283751676,-0.238874446577,-0.0655438081952,-0.126065488241,0.223298793328,0.964338711647
