%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492807497685104169,68374,1492807497687519964,/fluid_pressure,104969.992188,0.0
1492807497759970119,68375,1492807497761519964,/fluid_pressure,104919.992188,0.0
1492807497833949280,68376,1492807497835519964,/fluid_pressure,104930.007812,0.0
1492807497907841850,68377,1492807497909519964,/fluid_pressure,105030.007812,0.0
1492807497982402707,68378,1492807497984519964,/fluid_pressure,104969.992188,0.0
1492807498056566673,68379,1492807498058519964,/fluid_pressure,104960.0,0.0
1492807498130574413,68380,1492807498132519964,/fluid_pressure,104960.0,0.0
1492807498205558862,68381,1492807498206519964,/fluid_pressure,104969.992188,0.0
1492807498279667996,68382,1492807498281519964,/fluid_pressure,104960.0,0.0
1492807498353998198,68383,1492807498355519964,/fluid_pressure,104930.007812,0.0
1492807498427948043,68384,1492807498429519964,/fluid_pressure,104919.992188,0.0
1492807498502089311,68385,1492807498503519964,/fluid_pressure,104930.007812,0.0
1492807498577630716,68386,1492807498578519964,/fluid_pressure,104960.0,0.0
1492807498651561403,68387,1492807498652519964,/fluid_pressure,104910.0,0.0
1492807498724732692,68388,1492807498726519964,/fluid_pressure,104950.0,0.0
1492807498799630318,68389,1492807498800519964,/fluid_pressure,104910.0,0.0
1492807498873626897,68390,1492807498875519964,/fluid_pressure,104940.0,0.0
1492807498948037793,68391,1492807498949519964,/fluid_pressure,104940.0,0.0
1492807499022413826,68392,1492807499023519964,/fluid_pressure,104919.992188,0.0
1492807499095805363,68393,1492807499097519964,/fluid_pressure,104930.007812,0.0
1492807499170964548,68394,1492807499172519964,/fluid_pressure,104890.0,0.0
1492807499244952659,68395,1492807499246519964,/fluid_pressure,104880.007812,0.0
1492807499319398863,68396,1492807499320519964,/fluid_pressure,104930.007812,0.0
1492807499392701563,68397,1492807499394519964,/fluid_pressure,104950.0,0.0
1492807499468294583,68398,1492807499469519964,/fluid_pressure,104960.0,0.0
1492807499542363370,68399,1492807499543519964,/fluid_pressure,104960.0,0.0
1492807499615996064,68400,1492807499617519964,/fluid_pressure,104950.0,0.0
1492807499690211447,68401,1492807499691519964,/fluid_pressure,104950.0,0.0
1492807499764559958,68402,1492807499766519964,/fluid_pressure,105010.0,0.0
1492807499839200763,68403,1492807499840392028,/fluid_pressure,104930.007812,0.0
1492807499912911829,68404,1492807499914392028,/fluid_pressure,104940.0,0.0
1492807499987139877,68405,1492807499988392028,/fluid_pressure,104950.0,0.0
1492807500061831538,68406,1492807500063392028,/fluid_pressure,104900.0,0.0
1492807500135591617,68407,1492807500137392028,/fluid_pressure,104910.0,0.0
1492807500209631597,68408,1492807500211392028,/fluid_pressure,104910.0,0.0
1492807500284219454,68409,1492807500286392028,/fluid_pressure,104969.992188,0.0
1492807500358700776,68410,1492807500360392028,/fluid_pressure,104900.0,0.0
1492807500432655516,68411,1492807500434392028,/fluid_pressure,104900.0,0.0
1492807500506822884,68412,1492807500508392028,/fluid_pressure,104940.0,0.0
1492807500582538347,68413,1492807500583392028,/fluid_pressure,104880.007812,0.0
1492807500656535604,68414,1492807500657392028,/fluid_pressure,104890.0,0.0
1492807500730686773,68415,1492807500731392028,/fluid_pressure,104950.0,0.0
1492807500803834369,68416,1492807500805392028,/fluid_pressure,104969.992188,0.0
1492807500878927548,68417,1492807500880392028,/fluid_pressure,104910.0,0.0
1492807500953224118,68418,1492807500954392028,/fluid_pressure,104940.0,0.0
1492807501027428690,68419,1492807501028392028,/fluid_pressure,104900.0,0.0
1492807501101378158,68420,1492807501102392028,/fluid_pressure,104950.0,0.0
1492807501175993232,68421,1492807501177392028,/fluid_pressure,104910.0,0.0
1492807501250096966,68422,1492807501251392028,/fluid_pressure,104930.007812,0.0
1492807501324079989,68423,1492807501325392028,/fluid_pressure,104940.0,0.0
1492807501398056027,68424,1492807501399392028,/fluid_pressure,104919.992188,0.0
1492807501472937247,68425,1492807501474392028,/fluid_pressure,104940.0,0.0
1492807501547405307,68426,1492807501548392028,/fluid_pressure,104930.007812,0.0
1492807501621224813,68427,1492807501622392028,/fluid_pressure,104940.0,0.0
1492807501695203649,68428,1492807501696392028,/fluid_pressure,104869.992188,0.0
1492807501770402543,68429,1492807501771392028,/fluid_pressure,104900.0,0.0
1492807501844566801,68430,1492807501845392028,/fluid_pressure,104919.992188,0.0
1492807501918569699,68431,1492807501919392028,/fluid_pressure,104940.0,0.0
1492807501992795395,68432,1492807501993392028,/fluid_pressure,104960.0,0.0
1492807502067462981,68433,1492807502068392028,/fluid_pressure,104919.992188,0.0
1492807502141145319,68434,1492807502142392028,/fluid_pressure,104930.007812,0.0
1492807502214954621,68435,1492807502216392028,/fluid_pressure,104960.0,0.0
1492807502288733990,68436,1492807502290392028,/fluid_pressure,104990.0,0.0
1492807502364110953,68437,1492807502364999925,/fluid_pressure,104950.0,0.0
