%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1492807497936509115,1,1492807497924375534,odom,robot_frame,-1.93202925365e-05,-2.23891221266e-05,-0.24808446999,-0.0634319214424,-0.116490129776,0.258112021377,0.956966365881,0.00482002064382,-1.70081957907e-08,-1.07893548618e-07,-2.79224882525e-16,-4.69315687722e-16,1.3570995837e-17,-1.70081957907e-08,0.00481995866332,2.76638591257e-08,4.70708575016e-16,-2.86662079458e-16,5.12530126261e-17,-1.07893548618e-07,2.76638591257e-08,0.00100133600992,-3.76157794536e-17,-3.67251721826e-17,8.57351130037e-23,-2.79224882525e-16,4.70708575016e-16,-3.76157794536e-17,9.99999654137e-10,-6.4237185112e-22,-5.27067921678e-21,-4.69315687722e-16,-2.86662079458e-16,-3.67251721826e-17,-6.4237185112e-22,9.99999654134e-10,1.71431888189e-21,1.3570995837e-17,5.12530126261e-17,8.57351130037e-23,-5.27067921678e-21,1.71431888189e-21,9.99999827067e-10,-0.00126252815075,-0.000647566829373,0.0009967291351,0.00649838437707,-0.075767607344,-0.0470062147679,0.00240954794997,4.09719480175e-09,-7.20051424843e-09,1.78673224287e-22,3.22551868155e-22,-7.31955460448e-23,4.09719480175e-09,0.00240954306927,2.22616829166e-08,-1.77373676918e-22,-3.20205845501e-22,7.26631714838e-23,-7.20051424843e-09,2.22616829166e-08,0.00385516482908,1.49454206232e-21,2.69803903836e-21,-6.12256384664e-22,1.78673224287e-22,-1.77373676918e-22,1.49454206232e-21,7.75527245082e-07,2.32430022493e-07,-2.14213189871e-07,3.22551868155e-22,-3.20205845501e-22,2.69803903836e-21,2.32430022493e-07,5.99575925225e-07,-1.78583286378e-07,-7.31955460448e-23,7.26631714838e-23,-6.12256384664e-22,-2.14213189871e-07,-1.78583286378e-07,5.03941338959e-07
1492807498036526781,2,1492807498025957823,odom,robot_frame,-0.000381205743511,-0.00042530717166,-0.241787795204,-0.0616639413656,-0.12119569276,0.256159766013,0.957022119215,0.00993720617239,-3.54051950129e-07,-2.24993005605e-06,9.26115343478e-14,1.06477110945e-13,1.50851824201e-13,-3.54051950129e-07,0.00993578609708,5.75739437712e-07,-1.30872578711e-13,6.34930939e-14,-1.34894438919e-13,-2.24993005605e-06,5.75739437712e-07,0.00262999093245,-5.87906562573e-14,1.93755327938e-13,-1.45041830622e-16,9.26115343478e-14,-1.30872578711e-13,-5.87906562573e-14,9.99999671868e-10,8.26940507799e-20,1.88184284084e-19,1.06477110945e-13,6.34930939e-14,1.93755327938e-13,8.26940507799e-20,9.99999671654e-10,3.8837540175e-19,1.50851824201e-13,-1.34894438919e-13,-1.45041830622e-16,1.88184284084e-19,3.8837540175e-19,9.99999835954e-10,-0.00745417648216,-0.00371932280612,0.00573189014671,0.00421048598976,-0.111104726109,-0.0479265862714,0.00495122884113,3.16297891051e-07,-1.9281558951e-06,1.39301069362e-21,5.97268762128e-21,-5.28694015539e-22,3.16297891051e-07,0.00495111459245,2.26849079946e-06,-1.33907273862e-21,-5.74140094815e-21,5.0822369272e-22,-1.9281558951e-06,2.26849079946e-06,0.00790609699875,1.1370105065e-20,4.87504439494e-20,-4.31534009438e-21,1.39301069362e-21,-1.33907273862e-21,1.1370105065e-20,7.75563960841e-07,2.32448421374e-07,-2.14227372875e-07,5.97268762128e-21,-5.74140094815e-21,4.87504439494e-20,2.32448421374e-07,5.99599124659e-07,-1.78594223819e-07,-5.28694015539e-22,5.0822369272e-22,-4.31534009438e-21,-2.14227372875e-07,-1.78594223819e-07,5.03952373767e-07
1492807498136693749,3,1492807498130595922,odom,robot_frame,-0.00119651982014,-0.00134585906758,-0.240949405952,-0.0596356163649,-0.126951975141,0.254189553526,0.956929704914,0.0153023286973,-1.48951005641e-06,-2.03815394005e-12,1.54834637195e-14,1.43848852849e-14,3.36526338312e-14,-1.48951005641e-06,0.015295946914,4.7669734124e-13,-2.03725022605e-14,8.52001775406e-15,-3.0135244072e-14,-2.03815394005e-12,4.7669734124e-13,9.9999988947e-10,-1.44869031881e-21,4.76788968048e-21,7.64518796999e-25,1.54834637195e-14,-2.03725022605e-14,-1.44869031881e-21,9.25694031393e-05,2.47539179087e-12,-9.11066750754e-13,1.43848852849e-14,8.52001775406e-15,4.76788968048e-21,2.47539179087e-12,9.25694052387e-05,-1.87051995361e-12,3.36526338312e-14,-3.0135244072e-14,7.64518796999e-25,-9.11066750754e-13,-1.87051995361e-12,0.000185137799572,-0.0125802482856,-0.00581079113916,0.00733839424964,0.00239259976151,-0.113799251509,-0.0481262759442,0.00756859166732,2.38494531932e-06,-1.81890237284e-05,3.44543357253e-17,3.54552000118e-17,-1.74572056875e-17,2.38494531932e-06,0.00756862351294,1.77269438057e-05,-3.10397395454e-17,-3.19414132794e-17,1.57271097171e-17,-1.81890237284e-05,1.77269438057e-05,0.0119706634355,2.66532247251e-16,2.74274745299e-16,-1.35045652974e-16,3.44543357253e-17,-3.10397395454e-17,2.66532247251e-16,3.1631696415e-05,2.32448394759e-07,-2.14227357362e-07,3.54552000118e-17,-3.19414132794e-17,2.74274745299e-16,2.32448394759e-07,3.14557315937e-05,-1.78594204819e-07,-1.74572056875e-17,1.57271097171e-17,-1.35045652974e-16,-2.14227357362e-07,-1.78594204819e-07,6.2216217374e-05
1492807498236501282,4,1492807498223982811,odom,robot_frame,-0.00207703770241,-0.00244623426979,-0.241910661781,-0.0582673455724,-0.13164177127,0.252447009843,0.95684161057,0.0202123321105,-3.39532776712e-06,-4.12236090434e-06,8.89371058035e-14,6.21654684553e-14,2.38244189479e-13,-3.39532776712e-06,0.0201964127953,1.2449124408e-06,-1.05834183758e-13,3.61337208221e-14,-2.04868438418e-13,-4.12236090434e-06,1.2449124408e-06,0.00110546922302,-8.57893909099e-14,2.60663199105e-13,-1.18777515882e-16,8.89371058035e-14,-1.05834183758e-13,-8.57893909099e-14,9.99999654617e-10,8.84431755198e-20,2.37568277369e-19,6.21654684553e-14,3.61337208221e-14,2.60663199105e-13,8.84431755198e-20,9.99999654351e-10,3.85982169778e-19,2.38244189479e-13,-2.04868438418e-13,-1.18777515882e-16,2.37568277369e-19,3.85982169778e-19,9.99999827253e-10,-0.0136702716065,-0.00704825950363,0.00478786383137,-0.00249336151323,-0.0748550211266,-0.0390920073275,0.00990247570127,5.12937294963e-06,-4.07103150292e-05,6.54974651147e-15,1.07773964169e-14,-2.77922081995e-15,5.12937294963e-06,0.00990326596044,3.72017166989e-05,-5.4915659414e-15,-9.03619252824e-15,2.33020856941e-15,-4.07103150292e-05,3.72017166989e-05,0.0155466961889,4.72943496886e-14,7.78213095514e-14,-2.00681735941e-14,6.54974651147e-15,-5.4915659414e-15,4.72943496886e-14,7.75528722482e-07,2.32430832885e-07,-2.14213788871e-07,1.07773964169e-14,-9.03619252824e-15,7.78213095514e-14,2.32430832885e-07,5.9957681023e-07,-1.78583737969e-07,-2.77922081995e-15,2.33020856941e-15,-2.00681735941e-14,-2.14213788871e-07,-1.78583737969e-07,5.03941733746e-07
1492807498336505103,5,1492807498325536728,odom,robot_frame,-0.00281228632228,-0.003589019119,-0.240846117344,-0.0578297790783,-0.134312811099,0.250905222666,0.956902479182,0.02574368694,-6.75913751703e-06,-1.72537753745e-05,6.23685881136e-14,-1.06064265838e-14,2.979024285e-13,-6.75913751703e-06,0.02570885177,4.45604977508e-06,-2.16395227623e-14,-6.96192302103e-15,-1.41062647901e-13,-1.72537753745e-05,4.45604977508e-06,0.00279202536128,-1.79920720349e-13,2.73211287026e-13,1.37122758618e-16,6.23685881136e-14,-2.16395227623e-14,-1.79920720349e-13,9.99999671882e-10,7.88716062132e-20,2.26954473675e-19,-1.06064265838e-14,-6.96192302103e-15,2.73211287026e-13,7.88716062132e-20,9.99999671617e-10,3.50025910695e-19,2.979024285e-13,-1.41062647901e-13,1.37122758618e-16,2.26954473675e-19,3.50025910695e-19,9.99999835911e-10,-0.0084764442191,-0.00704677020366,0.00334619529463,-0.0143797871477,-0.0177841008233,-0.0271335705661,0.0124388320106,9.64509190482e-06,-7.86660865865e-05,6.67619501728e-17,7.03779919564e-17,-3.423284851e-17,9.64509190482e-06,0.0124414583877,6.80328518704e-05,-5.33990029274e-17,-5.62881327086e-17,2.73802758241e-17,-7.86660865865e-05,6.80328518704e-05,0.0193510176784,4.6331119692e-16,4.883827884e-16,-2.37563087638e-16,6.67619501728e-17,-5.33990029274e-17,4.6331119692e-16,7.75563771071e-07,2.3244832615e-07,-2.14227298359e-07,7.03779919564e-17,-5.62881327086e-17,4.883827884e-16,2.3244832615e-07,5.995990044e-07,-1.785941668e-07,-3.423284851e-17,2.73802758241e-17,-2.37563087638e-16,-2.14227298359e-07,-1.785941668e-07,5.03952315511e-07
1492807498436518121,6,1492807498427997112,odom,robot_frame,-0.00313529876283,-0.00442039374684,-0.236866976435,-0.0591139684394,-0.133947889357,0.249734991828,0.957181244869,0.0315796559946,-1.18261905802e-05,-9.06331367934e-12,5.09367320861e-15,6.7060339325e-15,5.77328879396e-15,-1.18261905802e-05,0.0315146983911,1.99990440078e-12,-6.62225753587e-15,3.91997370325e-15,-5.79293948999e-16,-9.06331367934e-12,1.99990440078e-12,9.99999892422e-10,-4.90651528052e-22,3.68409719057e-22,1.1095735846e-25,5.09367320861e-15,-6.62225753587e-15,-4.90651528052e-22,2.74525156545e-05,2.07920160221e-13,-5.63305769882e-14,6.7060339325e-15,3.91997370325e-15,3.68409719057e-22,2.07920160221e-13,2.74525158537e-05,-1.9297759542e-13,5.77328879396e-15,-5.79293948999e-16,1.1095735846e-25,-5.63305769882e-14,-1.9297759542e-13,5.49040307893e-05,-0.00155433797728,-0.00682173870199,0.00899907313346,-0.0340486210563,0.0483730312098,-0.0147528478084,0.0149870222852,2.30076153581e-05,-0.000192589316906,8.68409732969e-17,1.26956001603e-16,-5.07876772086e-17,2.30076153581e-05,0.0149961089867,0.000157414784458,-6.74646707457e-17,-9.86280761793e-17,3.94555822469e-17,-0.000192589316906,0.000157414784458,0.0226889046133,5.83571672156e-16,8.53135249264e-16,-3.41291977831e-16,8.68409732969e-17,-6.74646707457e-17,5.83571672156e-16,9.92606892666e-06,2.32448371313e-07,-2.14227339252e-07,1.26956001603e-16,-9.86280761793e-17,8.53135249264e-16,2.32448371313e-07,9.75010412252e-06,-1.78594190843e-07,-5.07876772086e-17,3.94555822469e-17,-3.41291977831e-16,-2.14227339252e-07,-1.78594190843e-07,1.8804962477e-05
1492807498536533430,7,1492807498528595448,odom,robot_frame,-0.00318272298813,-0.00500153072542,-0.237467601144,-0.0619400711506,-0.130928539172,0.248733201803,0.957681021811,0.0376047133409,-1.91440181322e-05,-2.02362182033e-05,1.81159650792e-13,2.92296477653e-13,6.57663919914e-14,-1.91440181322e-05,0.037497541495,3.36212503979e-06,-2.76339427119e-13,1.7087802993e-13,3.80025121619e-14,-2.02362182033e-05,3.36212503979e-06,0.0016033986602,-7.07235129365e-14,-1.31734333569e-15,-4.61636773612e-17,1.81159650792e-13,-2.76339427119e-13,-7.07235129365e-14,9.99999671386e-10,-7.40314797381e-20,-2.12930778787e-20,2.92296477653e-13,1.7087802993e-13,-1.31734333569e-15,-7.40314797381e-20,9.99999671453e-10,-2.16910185248e-19,6.57663919914e-14,3.80025121619e-14,-4.61636773612e-17,-2.12930778787e-20,-2.16910185248e-19,9.99999835828e-10,0.000782745902611,-0.00709409345783,0.0160452990637,-0.0459772176781,0.0925829084732,-0.0100326707171,0.0174920536897,3.29832411065e-05,-0.000276226252264,-9.79516647308e-16,1.05703959183e-15,3.7961365556e-16,3.29832411065e-05,0.0175055829035,0.000224316446177,7.7581366379e-16,-8.37211559238e-16,-3.00668368593e-16,-0.000276226252264,0.000224316446177,0.0261526598994,-6.60027491339e-15,7.12264378255e-15,2.55795013822e-15,-9.79516647308e-16,7.7581366379e-16,-6.60027491339e-15,7.75563556252e-07,2.32448219168e-07,-2.14227217914e-07,1.05703959183e-15,-8.37211559238e-16,7.12264378255e-15,2.32448219168e-07,5.99598867015e-07,-1.78594102206e-07,3.7961365556e-16,-3.00668368593e-16,2.55795013822e-15,-2.14227217914e-07,-1.78594102206e-07,5.03952251697e-07
1492807498636514549,8,1492807498625360727,odom,robot_frame,-0.00355160425129,-0.00565661405097,-0.240126322101,-0.0653825736883,-0.126766373161,0.247382639895,0.958361745466,0.0437349510082,-2.94223274314e-05,-4.89991874623e-05,2.63940098501e-13,4.08167314813e-13,1.522586629e-13,-2.94223274314e-05,0.0435744885396,6.14909416227e-06,-4.18912519829e-13,2.38034679752e-13,-9.38122683401e-14,-4.89991874623e-05,6.14909416227e-06,0.00292165521113,-8.13595154857e-14,1.56415332755e-13,1.69485055514e-16,2.63940098501e-13,-4.18912519829e-13,-8.13595154857e-14,9.99999655088e-10,-1.46081019459e-19,-1.25430154656e-19,4.08167314813e-13,2.38034679752e-13,1.56415332755e-13,-1.46081019459e-19,9.99999655284e-10,-4.89365883888e-19,1.522586629e-13,-9.38122683401e-14,1.69485055514e-16,-1.25430154656e-19,-4.89365883888e-19,9.99999827794e-10,-0.00698157676445,-0.00647481467405,0.0186502571641,-0.0472949963362,0.0969679973609,-0.0226381894121,0.0198986673153,4.59273799951e-05,-0.000382946320862,-4.11498622448e-17,-1.20923373545e-17,1.55998273049e-17,4.59273799951e-05,0.0199168305566,0.000313478724232,3.41138883902e-17,1.00454962504e-17,-1.2936129786e-17,-0.000382946320862,0.000313478724232,0.0292895216922,-2.84385938167e-16,-8.36667953679e-17,1.07827039349e-16,-4.11498622448e-17,3.41138883902e-17,-2.84385938167e-16,7.75530776909e-07,2.32431858413e-07,-2.1421457843e-07,-1.20923373545e-17,1.00454962504e-17,-8.36667953679e-17,2.32431858413e-07,5.99578113769e-07,-1.78584351096e-07,1.55998273049e-17,-1.2936129786e-17,1.07827039349e-16,-2.1421457843e-07,-1.78584351096e-07,5.03942353282e-07
1492807498736643784,9,1492807498727037430,odom,robot_frame,-0.00498649213216,-0.00667581417329,-0.239897446489,-0.0682480455284,-0.123229276819,0.245355680158,0.959144066254,0.0505768647565,-4.41801205174e-05,-2.98406352559e-06,2.21670520433e-14,2.97770342216e-14,2.66098420767e-14,-4.41801205174e-05,0.0503485797995,1.58015169924e-07,-3.84640183311e-14,1.70875309402e-14,-4.55263373141e-14,-2.98406352559e-06,1.58015169924e-07,0.000138722285561,-4.0956262574e-16,5.27274413868e-14,9.25373134824e-18,2.21670520433e-14,-3.84640183311e-14,-4.0956262574e-16,9.9999967211e-10,-1.21922328256e-20,-1.14505525176e-20,2.97770342216e-14,1.70875309402e-14,5.27274413868e-14,-1.21922328256e-20,9.99999672127e-10,-4.37062685903e-20,2.66098420767e-14,-4.55263373141e-14,9.25373134824e-18,-1.14505525176e-20,-4.37062685903e-20,9.99999836082e-10,-0.0204601337272,-0.00357945496167,0.0177364262438,-0.0352211235003,0.0694907086683,-0.0401495437148,0.0224113687371,7.52376995359e-05,-0.000620093386337,7.81603316971e-17,9.89845409706e-17,-4.27255433652e-17,7.52376995359e-05,0.0224360789129,0.000525405589241,-6.95666316824e-17,-8.80995484548e-17,3.80275844366e-17,-0.000620093386337,0.000525405589241,0.0316426939961,5.66472794091e-16,7.17388546036e-16,-3.09654882716e-16,7.81603316971e-17,-6.95666316824e-17,5.66472794091e-16,7.75564721146e-07,2.32448800754e-07,-2.14227670929e-07,9.89845409706e-17,-8.80995484548e-17,7.17388546036e-16,2.32448800754e-07,5.99599601431e-07,-1.78594446857e-07,-4.27255433652e-17,3.80275844366e-17,-3.09654882716e-16,-2.14227670929e-07,-1.78594446857e-07,5.03952604945e-07
1492807498836505898,10,1492807498828681231,odom,robot_frame,-0.00775282389912,-0.00804562736624,-0.235658841021,-0.0697855488714,-0.121244467731,0.242801791033,0.959935959575,0.0578743314003,-6.46759898363e-05,-4.64219266426e-05,1.34381453647e-13,1.36341275567e-13,2.9546021846e-13,-6.46759898363e-05,0.0575631550734,3.47666639537e-06,-2.67604296301e-13,7.81318698272e-14,-6.74701099142e-13,-4.64219266426e-05,3.47666639537e-06,0.00176813587711,7.42314936193e-14,7.32615550383e-13,9.18499174535e-16,1.34381453647e-13,-2.67604296301e-13,7.42314936193e-14,9.99999671579e-10,-7.53862538409e-20,-7.78579111899e-20,1.36341275567e-13,7.81318698272e-14,7.32615550383e-13,-7.53862538409e-20,9.9999967168e-10,-2.61436860179e-19,2.9546021846e-13,-6.74701099142e-13,9.18499174535e-16,-7.78579111899e-20,-2.61436860179e-19,9.99999836038e-10,-0.03395360888,0.000541784273624,0.0121740952009,-0.0157790567571,0.0339660925789,-0.0510301213642,0.0249363240188,9.32767833562e-05,-0.000762964542704,5.06854419011e-18,4.504983189e-18,-2.36992877063e-18,9.32767833562e-05,0.0249623483743,0.000663079078595,-4.85429652186e-18,-4.3143569301e-18,2.26948436919e-18,-0.000762964542704,0.000663079078595,0.0346178745986,3.87746633563e-17,3.44621974959e-17,-1.81285060431e-17,5.06854419011e-18,-4.85429652186e-18,3.87746633563e-17,7.75564407756e-07,2.32448644512e-07,-2.14227546743e-07,4.504983189e-18,-4.3143569301e-18,3.44621974959e-17,2.32448644512e-07,5.99599406603e-07,-1.78594356177e-07,-2.36992877063e-18,2.26948436919e-18,-1.81285060431e-17,-2.14227546743e-07,-1.78594356177e-07,5.03952509276e-07
