%time,field.control_vel,field.desired_vel,field.control_pitch,field.desired_pitch,field.control_yaw,field.desired_yaw
1492807497677942927,0,0.0,0,0.0,0,0.0
1492807497777895294,0,0.0,0,0.0,0,0.0
1492807497877976629,0,0.0,0,0.0,0,0.0
1492807497977916976,0,0.0,0,0.0,0,0.0
1492807498077880248,0,0.0,0,0.0,0,0.0
1492807498177929350,0,0.0,0,0.0,0,0.0
1492807498277912381,0,0.0,0,0.0,0,0.0
1492807498377855309,0,0.0,0,0.0,0,0.0
1492807498477964711,0,0.0,0,0.0,0,0.0
1492807498578246511,0,0.0,0,0.0,0,0.0
1492807498677979271,0,0.0,0,0.0,0,0.0
1492807498777922157,0,0.0,0,0.0,0,0.0
1492807498877902538,0,0.0,0,0.0,0,0.0
1492807498977948148,0,0.0,0,0.0,0,0.0
1492807499077901852,0,0.0,0,0.0,0,0.0
1492807499177922558,0,0.0,0,0.0,0,0.0
1492807499277782823,0,0.0,0,0.0,0,0.0
1492807499377898915,0,0.0,0,0.0,0,0.0
1492807499477942464,0,0.0,0,0.0,0,0.0
1492807499577924388,0,0.0,0,0.0,0,0.0
1492807499677940765,0,0.0,0,0.0,0,0.0
1492807499777944103,0,0.0,0,0.0,0,0.0
1492807499877902360,0,0.0,0,0.0,0,0.0
1492807499977959393,0,0.0,0,0.0,0,0.0
1492807500077913161,0,0.0,0,0.0,0,0.0
1492807500177951456,0,0.0,0,0.0,0,0.0
1492807500277915627,0,0.0,0,0.0,0,0.0
1492807500377967858,0,0.0,0,0.0,0,0.0
1492807500477947757,0,0.0,0,0.0,0,0.0
1492807500577883385,0,0.0,0,0.0,0,0.0
1492807500677908180,0,0.0,0,0.0,0,0.0
1492807500777878437,0,0.0,0,0.0,0,0.0
1492807500877966551,0,0.0,0,0.0,0,0.0
1492807500977923825,0,0.0,0,0.0,0,0.0
1492807501077857013,0,0.0,0,0.0,0,0.0
1492807501177912303,0,0.0,0,0.0,0,0.0
1492807501277902647,0,0.0,0,0.0,0,0.0
1492807501378039205,0,0.0,0,0.0,0,0.0
1492807501477896825,0,0.0,0,0.0,0,0.0
1492807501577909033,0,0.0,0,0.0,0,0.0
1492807501677911355,0,0.0,0,0.0,0,0.0
1492807501777962492,0,0.0,0,0.0,0,0.0
1492807501877918749,0,0.0,0,0.0,0,0.0
1492807501977959925,0,0.0,0,0.0,0,0.0
1492807502077929706,0,0.0,0,0.0,0,0.0
1492807502177947135,0,0.0,0,0.0,0,0.0
1492807502278020542,1,0.00250474642962,0,0.0,1,1.57000005245
1492807502377940827,1,0.0058566853404,0,0.0,1,1.57000005245
1492807502478024759,1,0.00922625698149,0,0.0,1,1.57000005245
1492807502578040206,1,0.0126096503809,0,0.0,1,1.57000005245
1492807502678033398,1,0.0160004645586,0,0.0,1,1.57000005245
1492807502777990484,1,0.0194103978574,0,0.0,1,1.57000005245
1492807502878037284,1,0.0228278078139,0,0.0,1,1.57000005245
1492807502977943708,1,0.0262523572892,0,0.0,1,1.57000005245
1492807503078006282,1,0.029688488692,0,0.0,1,1.57000005245
1492807503178008124,1,0.033134534955,0,0.0,1,1.57000005245
1492807503277914298,1,0.0365853272378,0,0.0,1,1.57000005245
1492807503378038422,1,0.0400454290211,0,0.0,1,1.57000005245
1492807503478097115,1,0.0435048416257,0,0.0,1,1.57000005245
1492807503577956936,1,0.0469744764268,0,0.0,1,1.57000005245
1492807503678045191,1,0.0504434928298,0,0.0,1,1.57000005245
1492807503778024239,1,0.0539147742093,0,0.0,1,1.57000005245
1492807503878035442,1,0.0573858208954,0,0.0,1,1.57000005245
1492807503978087368,1,0.060857731849,0,0.0,1,1.57000005245
1492807504078029192,1,0.0643302202225,0,0.0,1,1.57000005245
1492807504178073095,1,0.0677992030978,0,0.0,1,1.57000005245
1492807504278016802,1,0.0712615698576,0,0.0,1,1.57000005245
1492807504378011786,1,0.0747274011374,0,0.0,1,1.57000005245
1492807504478021226,1,0.0781817212701,0,0.0,1,1.57000005245
1492807504578044873,1,0.0816316455603,0,0.0,1,1.57000005245
1492807504677953399,1,0.0850736647844,0,0.0,1,1.57000005245
1492807504778020006,1,0.0885127335787,0,0.0,1,1.57000005245
1492807504878066536,1,0.0919387489557,0,0.0,1,1.57000005245
1492807504978117721,1,0.0953544527292,0,0.0,1,1.57000005245
1492807505077948067,1,0.0987571030855,0,0.0,1,1.57000005245
1492807505177963888,1,0.102149784565,0,0.0,1,1.57000005245
1492807505278075471,1,0.105532057583,0,0.0,1,1.57000005245
1492807505378120874,1,0.108900159597,0,0.0,1,1.57000005245
1492807505477982306,1,0.112245932221,0,0.0,1,1.57000005245
1492807505578060148,1,0.115581735969,0,0.0,1,1.57000005245
1492807505678074264,1,0.118902683258,0,0.0,1,1.57000005245
1492807505777991885,1,0.122201144695,0,0.0,1,1.57000005245
1492807505878014355,1,0.125479876995,0,0.0,1,1.57000005245
1492807505978052798,1,0.128741726279,0,0.0,1,1.57000005245
1492807506078004522,1,0.131980121136,0,0.0,1,1.57000005245
1492807506178057805,1,0.13519923389,0,0.0,1,1.57000005245
1492807506278080591,1,0.138391777873,0,0.0,1,1.57000005245
1492807506377978163,1,0.141560226679,0,0.0,1,1.57000005245
1492807506478078707,1,0.144708529115,0,0.0,1,1.57000005245
1492807506578028744,1,0.147824808955,0,0.0,1,1.57000005245
1492807506678014455,1,0.150915339589,0,0.0,1,1.57000005245
1492807506777929172,1,0.153979659081,0,0.0,1,1.57000005245
1492807506878188257,1,0.157016515732,0,0.0,1,1.57000005245
1492807506978087723,1,0.160021901131,0,0.0,1,1.57000005245
1492807507077993314,1,0.162992566824,0,0.0,1,1.57000005245
1492807507177936029,1,0.165933832526,0,0.0,1,1.57000005245
1492807507277995780,1,0.168842807412,0,0.0,1,1.57000005245
1492807507377978508,1,0.171715646982,0,0.0,1,1.57000005245
1492807507478059742,1,0.174556076527,0,0.0,1,1.57000005245
1492807507578027044,1,0.177359029651,0,0.0,1,1.57000005245
1492807507678032291,1,0.180126950145,0,0.0,1,1.57000005245
1492807507778045781,1,0.182853147388,0,0.0,1,1.57000005245
1492807507878010855,1,0.185541898012,0,0.0,1,1.57000005245
1492807507977996698,1,0.188189610839,0,0.0,1,1.57000005245
1492807508078004968,1,0.190796464682,0,0.0,1,1.57000005245
1492807508178044806,1,0.193363055587,0,0.0,1,1.57000005245
1492807508277929686,1,0.1958848387,0,0.0,1,1.57000005245
1492807508378022678,1,0.198364466429,0,0.0,1,1.57000005245
1492807508477999620,1,0.200797587633,0,0.0,1,1.57000005245
1492807508578041467,1,0.203184589744,0,0.0,1,1.57000005245
1492807508678012795,1,0.205525130033,0,0.0,1,1.57000005245
1492807508777981300,1,0.207817673683,0,0.0,1,1.57000005245
1492807508878045962,1,0.210061982274,0,0.0,1,1.57000005245
1492807508978012888,1,0.212254077196,0,0.0,1,1.57000005245
1492807509078042566,1,0.21439409256,0,0.0,1,1.57000005245
1492807509178067294,1,0.216483563185,0,0.0,1,1.57000005245
1492807509278026859,1,0.218521803617,0,0.0,1,1.57000005245
1492807509377996057,1,0.220502942801,0,0.0,1,1.57000005245
1492807509478038520,1,0.222430959344,0,0.0,1,1.57000005245
1492807509578093805,1,0.224302902818,0,0.0,1,1.57000005245
1492807509677995533,1,0.226117625833,0,0.0,1,1.57000005245
1492807509778037419,1,0.227872505784,0,0.0,1,1.57000005245
1492807509877960124,1,0.229569703341,0,0.0,1,1.57000005245
1492807509978016261,1,0.23120675981,0,0.0,1,1.57000005245
1492807510078028709,1,0.232784211636,0,0.0,1,1.57000005245
1492807510178007008,1,0.234296783805,0,0.0,1,1.57000005245
1492807510278020130,1,0.235748887062,0,0.0,1,1.57000005245
1492807510377953227,1,0.237134739757,0,0.0,1,1.57000005245
1492807510478048319,1,0.238456562161,0,0.0,1,1.57000005245
1492807510577951925,1,0.239711746573,0,0.0,1,1.57000005245
1492807510678043874,1,0.240900933743,0,0.0,1,1.57000005245
1492807510777977250,1,0.242020308971,0,0.0,1,1.57000005245
1492807510878022691,1,0.243071585894,0,0.0,1,1.57000005245
1492807510978049866,1,0.244053840637,0,0.0,1,1.57000005245
1492807511078094231,1,0.244964122772,0,0.0,1,1.57000005245
1492807511178078982,1,0.245801508427,0,0.0,1,1.57000005245
1492807511277932676,1,0.246565893292,0,0.0,1,1.57000005245
1492807511378094401,1,0.247257590294,0,0.0,1,1.57000005245
1492807511478039727,1,0.24787312746,0,0.0,1,1.57000005245
