%time,field.header.seq,field.header.stamp,field.header.frame_id,field.RPY.x,field.RPY.y,field.RPY.z,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.LinearAccelBody.x,field.LinearAccelBody.y,field.LinearAccelBody.z,field.LinearAccelNed.x,field.LinearAccelNed.y,field.LinearAccelNed.z
1492807497589799727,253873,0,,-11.0808935165,11.0358800888,58.0532646179,-0.189205691218,-0.286160767078,0.339858919382,1.93381643295,1.82683086395,-9.43255233765,0.0154825067148,-0.0786188542843,0.0230746008456,0.0590618476272,-0.0206667743623,0.000871343538165,0.0482299923897,0.0393307209015,-0.00656795501709
1492807497604759503,253874,0,,-11.0539255142,10.9574146271,58.097782135,-0.187062218785,-0.289252340794,0.340885311365,1.91386795044,1.83407092094,-9.45161056519,0.0168647766113,-0.0738058462739,0.0242803171277,0.0522791557014,-0.00947693921626,-0.0148072745651,0.0361534357071,0.0351057052612,-0.0224208831787
1492807497625092017,253875,0,,-11.0269012451,10.8860378265,58.1425094604,-0.185977056623,-0.290286391973,0.343057125807,1.87769246101,1.84046196938,-9.48355960846,0.0166513379663,-0.0660276263952,0.024810846895,0.0280835293233,0.000923059880733,-0.043618299067,0.0165873765945,0.0126028060913,-0.0475196838379
1492807497645356519,253876,0,,-10.9981384277,10.8221712112,58.1869125366,-0.18814599514,-0.288222521544,0.341993957758,1.86310589314,1.84821593761,-9.44011306763,0.0179705247283,-0.0589031241834,0.0261106565595,0.0242187231779,0.0130241140723,0.00276880897582,0.00124979019165,0.0272696018219,-0.00431823730469
1492807497665688065,253877,0,,-10.9695596695,10.7668352127,58.2302742004,-0.18373259902,-0.289267033339,0.343142092228,1.83735585213,1.83647680283,-9.49300289154,0.0179488565773,-0.052165672183,0.0277676470578,0.00776024768129,0.00565823400393,-0.0474686138332,0.0022811293602,-0.00292205810547,-0.0482883453369
1492807497686022818,253878,0,,-10.9395799637,10.71879673,58.2719459534,-0.187009096146,-0.287199735641,0.344234913588,1.79697036743,1.82438802719,-9.53411388397,0.0180317983031,-0.0457492768764,0.0303767025471,-0.0245586186647,-0.00177874136716,-0.0861179456115,-0.00554084777832,-0.0433592796326,-0.0781784057617
1492807497706298190,253879,0,,-10.9110679626,10.6751270294,58.3145179749,-0.185899943113,-0.287203282118,0.344258159399,1.79743766785,1.83678340912,-9.49706935883,0.0181789752096,-0.0417190343142,0.03044703044,-0.0167557150126,0.0150563148782,-0.0468065924942,-0.0184391736984,-0.0185935497284,-0.0448617935181
1492807497726617708,253880,0,,-10.8822088242,10.6394395828,58.3588218689,-0.188169509172,-0.289250731468,0.344136297703,1.74906778336,1.8460059166,-9.5207118988,0.0182215124369,-0.0329787693918,0.0329187996686,-0.0591308660805,0.0288259573281,-0.0684249103069,-0.0506238341331,-0.0528194904327,-0.0604705810547
1492807497746943924,253881,0,,-10.8539733887,10.6168193817,58.4044952393,-0.18706010282,-0.289255321026,0.344161331654,1.73617911339,1.8300845623,-9.52129268646,0.017236597836,-0.0201917719096,0.035627104342,-0.0682191029191,0.0174289550632,-0.0674120932817,-0.045604288578,-0.0656995773315,-0.0557298660278
1492807497767175891,253882,0,,-10.8263263702,10.6052055359,58.4499473572,-0.186958834529,-0.285143435001,0.343217253685,1.75708305836,1.81655919552,-9.5349855423,0.0174238216132,-0.011869981885,0.0355139188468,-0.045364562422,0.00839654169977,-0.0798709616065,-0.025280892849,-0.0540843009949,-0.0703105926514
1492807497787518805,253883,0,,-10.7997541428,10.6046628952,58.4945755005,-0.189155459404,-0.284105092287,0.338842839003,1.7242525816,1.83716535568,-9.53756809235,0.0168150663376,-0.0026525859721,0.036732647568,-0.0781033933163,0.0333848819137,-0.081599496305,-0.0633516907692,-0.0698637962341,-0.0705604553223
1492807497807843714,253884,0,,-10.7757453918,10.6166172028,58.538192749,-0.184714302421,-0.28412270546,0.343298852444,1.71838414669,1.82589936256,-9.54784584045,0.0146864838898,0.00904945097864,0.0408848263323,-0.0859804525971,0.0261517353356,-0.0914926603436,-0.0605430006981,-0.0824973583221,-0.0773057937622
1492807497828125727,253885,0,,-10.7518234253,10.642244339,58.5825843811,-0.187007591128,-0.287200540304,0.346416115761,1.74224758148,1.82259464264,-9.57040977478,0.0125551605597,0.020271981135,0.0418458245695,-0.0664229765534,0.0269456207752,-0.114096917212,-0.0497301220894,-0.0714643001556,-0.10283946991
1492807497848424209,253886,0,,-10.7297687531,10.6808052063,58.6261329651,-0.185823976994,-0.28411963582,0.343277841806,1.74203419685,1.79996109009,-9.53861808777,0.0113251786679,0.0318815074861,0.0416861437261,-0.073113553226,0.00817985460162,-0.0828153043985,-0.0391008257866,-0.0783014297485,-0.0679035186768
1492807497868700621,253887,0,,-10.7086696625,10.7324542999,58.6666564941,-0.188093796372,-0.286167293787,0.343157023191,1.75769877434,1.8067779541,-9.54751682281,0.0108159724623,0.0433858633041,0.0430774912238,-0.0661234855652,0.0187836606055,-0.0926670134068,-0.0439963936806,-0.0698866844177,-0.0805759429932
1492807497888944883,253888,0,,-10.6891326904,10.7979335785,58.7064476013,-0.188067048788,-0.285139858723,0.344283282757,1.76550066471,1.81446528435,-9.5065574646,0.0113714188337,0.0564493276179,0.0438125543296,-0.0693177506328,0.0300827156752,-0.0531519167125,-0.0578290224075,-0.0572054386139,-0.0437994003296
1492807497904184418,253889,0,,-10.6721525192,10.8751268387,58.7451820374,-0.191372647882,-0.284097969532,0.340976506472,1.78217339516,1.79596471786,-9.51368713379,0.0074694599025,0.0656399205327,0.0452872887254,-0.0656044259667,0.0148432124406,-0.0621911138296,-0.0423027873039,-0.0637838840485,-0.0503396987915
1492807497924505366,253890,0,,-10.6561946869,10.9649915695,58.7851409912,-0.192481413484,-0.284094780684,0.342044502497,1.77484202385,1.82104456425,-9.51821041107,0.00649055885151,0.0758088082075,0.0470058843493,-0.0880182608962,0.0430935099721,-0.0690781325102,-0.077555000782,-0.0709130764008,-0.057728767395
1492807497944808809,253891,0,,-10.6414270401,11.0661945343,58.8224525452,-0.190288320184,-0.285128712654,0.340960204601,1.79995310307,1.81426680088,-9.50347328186,0.00712851062417,0.0857038870454,0.0476836413145,-0.0798873603344,0.0393616259098,-0.0571315065026,-0.0709607601166,-0.0629274845123,-0.0469045639038
1492807497965053366,253892,0,,-10.6281909943,11.1779136658,58.8595199585,-0.191424429417,-0.286152154207,0.339809983969,1.84617900848,1.80589258671,-9.46615982056,0.00506197847426,0.0940181389451,0.0473606288433,-0.0523990616202,0.0338492318988,-0.0230290777981,-0.0543177127838,-0.0337810516357,-0.0181713104248
1492807497985403248,253893,0,,-10.6159553528,11.2981529236,58.8925666809,-0.19361756742,-0.285116404295,0.339799165726,1.84946870804,1.77388596535,-9.44695186615,0.0042482460849,0.100936584175,0.0485443659127,-0.0692685171962,0.00459735561162,-0.00738039473072,-0.0386183857918,-0.0578851699829,0.0056266784668
1492807498005740446,253894,0,,-10.604174614,11.4257583618,58.9243812561,-0.194725111127,-0.285114228725,0.341958165169,1.87123656273,1.79131817818,-9.40449142456,0.00423416029662,0.106721423566,0.0482588969171,-0.0688851848245,0.0247611105442,0.0312205925584,-0.0579459667206,-0.0378682613373,0.0392589569092
1492807498026057793,253895,0,,-10.5939331055,11.5593147278,58.9552307129,-0.194673985243,-0.283058553934,0.342031389475,1.91510140896,1.78168213367,-9.44735336304,0.00420078774914,0.1111260131,0.0479201339185,-0.0473914444447,0.0176481362432,-0.015797752887,-0.0382586121559,-0.0355544090271,-0.00889587402344
1492807498046375639,253896,0,,-10.5845890045,11.6975870132,58.9859886169,-0.193616688251,-0.285117000341,0.340889900923,1.95917463303,1.80484783649,-9.42234516144,0.00337836169638,0.115191079676,0.0492458231747,-0.0264686532319,0.0432269610465,0.00481599988416,-0.0508646965027,-0.000421285629272,0.00222682952881
1492807498066679858,253897,0,,-10.5750741959,11.8379497528,59.0160064697,-0.19472399354,-0.285115987062,0.344142198563,1.96459126472,1.78258681297,-9.39059734344,0.00431481236592,0.116339154541,0.0496078692377,-0.0445403382182,0.0234293155372,0.0320463627577,-0.0443559885025,-0.0177044868469,0.0357608795166
1492807498087008074,253898,0,,-10.5660619736,11.9791202545,59.0464630127,-0.196894735098,-0.283048987389,0.339801877737,2.00120449066,1.7827398777,-9.39551925659,0.00160007923841,0.117389664054,0.0476114787161,-0.0315385274589,0.0259775854647,0.0225052442402,-0.0394543707371,-0.00811052322388,0.0235280990601
1492807498107291161,253899,0,,-10.5572509766,12.120675087,59.0770683289,-0.198003709316,-0.283046007156,0.340870887041,2.02877688408,1.77851235867,-9.37337017059,0.00296111707576,0.116214931011,0.0488898530602,-0.0276292655617,0.0241242088377,0.0399586856365,-0.036745429039,-0.0009446144104,0.0398864746094
1492807498127618770,253900,0,,-10.5483283997,12.2601499557,59.1071815491,-0.200200036168,-0.282007485628,0.33649545908,2.03843545914,1.76904428005,-9.3972120285,0.0023906158749,0.113801240921,0.0481254681945,-0.0412741079926,0.0170430913568,0.0114415502176,-0.0359974205494,-0.0234515666962,0.0167074203491
1492807498147941982,253901,0,,-10.5401716232,12.3954935074,59.1373939514,-0.200222253799,-0.283039212227,0.341916918755,2.10049152374,1.76699972153,-9.34384727478,0.000235709361732,0.108176097274,0.0475049056113,-0.00181920826435,0.0172417722642,0.0601990744472,-0.0187449753284,0.0231432914734,0.0551137924194
1492807498168234018,253902,0,,-10.5330076218,12.5251741409,59.16563797,-0.201309546828,-0.282004803419,0.336474895477,2.13915753365,1.77060627937,-9.35007953644,0.000441919080913,0.103522703052,0.0448535606265,0.0152023518458,0.0228983797133,0.0494824834168,-0.0145483613014,0.0371978282928,0.0401077270508
1492807498188565729,253903,0,,-10.5262699127,12.6456975937,59.1955947876,-0.202416136861,-0.282003313303,0.340815812349,2.15311837196,1.74606096745,-9.35151767731,0.000399813288823,0.0958143025637,0.045409899205,0.00905692763627,0.000278767663985,0.0438365824521,0.00223785638809,0.0199265480042,0.040020942688
1492807498208859330,253904,0,,-10.521443367,12.75689888,59.2235641479,-0.202418044209,-0.282002151012,0.33863478899,2.1861577034,1.74483311176,-9.33151245117,-0.000458023045212,0.08613435179,0.0432696938515,0.0235528890043,0.000605398789048,0.05988131091,0.00848791003227,0.0367846488953,0.0521125793457
