%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1492810664366168913,0,1492810664362424135,odom,robot_frame,-1.98201905863e-11,-8.86370081216e-12,-0.41237797733,0.103217799525,-0.12384315178,0.948673606121,0.272079673382,0.000622762249697,6.10125949818e-25,4.31007895328e-26,0.0,0.0,0.0,6.10125949818e-25,0.000622762249697,1.9118869468e-24,0.0,0.0,0.0,4.31007895328e-26,1.9118869468e-24,0.000747313499606,0.0,0.0,0.0,0.0,0.0,0.0,9.99997323761e-10,1.64786883726e-32,-3.8030760512e-33,0.0,0.0,0.0,1.64786883726e-32,9.99997323761e-10,-3.17252293388e-33,0.0,0.0,0.0,-3.8030760512e-33,-3.17252293388e-33,9.99998661877e-10,-3.18263067923e-09,-1.42329035705e-09,2.57677127609e-09,-0.00146545928739,-0.119381160766,-0.0223824603916,0.000311381624926,1.57317245637e-20,1.11132750477e-21,0.0,0.0,0.0,1.57317245637e-20,0.000311381624926,4.92968359286e-20,0.0,0.0,0.0,1.11132750477e-21,4.92968359286e-20,0.000498209999789,0.0,0.0,0.0,0.0,0.0,0.0,7.70815308377e-07,2.30080560948e-07,-2.12397491081e-07,0.0,0.0,0.0,2.30080560948e-07,5.96590830586e-07,-1.7718181348e-07,0.0,0.0,0.0,-2.12397491081e-07,-1.7718181348e-07,5.02516883828e-07
1492810664466636374,1,1492810664463985920,odom,robot_frame,0.000251611965788,-0.000103548082398,-0.416315885634,0.10760455697,-0.125379438836,0.94784780624,0.272554199824,0.00570654401783,-1.2269345059e-07,2.66683129189e-07,3.73921089946e-14,-5.21526224887e-14,2.95715782075e-14,-1.2269345059e-07,0.00570676866293,-6.04810539445e-07,7.02344351768e-14,3.10133153126e-14,7.70828066305e-14,2.66683129189e-07,-6.04810539445e-07,0.00237725209498,-1.3397274917e-14,8.12778798643e-14,-1.42666093269e-16,3.73921089946e-14,7.02344351768e-14,-1.3397274917e-14,9.99999671402e-10,1.26650525682e-19,-1.28717970116e-18,-5.21526224887e-14,3.10133153126e-14,8.12778798643e-14,1.26650525682e-19,9.99999671832e-10,4.98523194561e-19,2.95715782075e-14,7.70828066305e-14,-1.42666093269e-16,-1.28717970116e-18,4.98523194561e-19,9.99999835911e-10,-0.00464111674318,-0.00204362823967,0.00631954502775,-0.0128184929617,-0.0646153355808,-0.0176433886901,0.00285146689181,2.22424239703e-08,-2.99761310714e-08,2.71801389933e-22,-1.73900532676e-22,-1.12230648361e-22,2.22424239703e-08,0.00285143878433,1.07113464689e-07,-1.84558561264e-22,1.18081927843e-22,7.6206847199e-23,-2.99761310714e-08,1.07113464689e-07,0.00456204190246,1.56613002002e-21,-1.00202153045e-21,-6.46677294794e-22,2.71801389933e-22,-1.84558561264e-22,1.56613002002e-21,7.75563829582e-07,2.32448354218e-07,-2.14227319864e-07,-1.73900532676e-22,1.18081927843e-22,-1.00202153045e-21,2.32448354218e-07,5.99599041421e-07,-1.78594183294e-07,-1.12230648361e-22,7.6206847199e-23,-6.46677294794e-22,-2.14227319864e-07,-1.78594183294e-07,5.0395233275e-07
1492810664566154195,2,1492810664565591812,odom,robot_frame,0.00131679739597,-0.000567368114982,-0.411590544213,0.108949472543,-0.12661042856,0.947368209771,0.273117716248,0.010839623711,-1.34628919933e-06,2.1946951875e-06,1.64634132545e-13,-2.30569855368e-13,1.24133640932e-13,-1.34628919933e-06,0.0108419849596,-4.92120135407e-06,2.98019200855e-13,1.37786954097e-13,2.82833716619e-13,2.1946951875e-06,-4.92120135407e-06,0.00410574821841,-3.5873661127e-14,3.06693605914e-13,-1.96826293564e-16,1.64634132545e-13,2.98019200855e-13,-3.5873661127e-14,9.9999967178e-10,8.31588678535e-20,-6.12917955986e-19,-2.30569855368e-13,1.37786954097e-13,3.06693605914e-13,8.31588678535e-20,9.99999671993e-10,3.44371095447e-19,1.24133640932e-13,2.82833716619e-13,-1.96826293564e-16,-6.12917955986e-19,3.44371095447e-19,9.9999983602e-10,-0.0117965742638,-0.00544034399498,0.0179416711253,-0.0222577016392,-0.00316070453449,-0.00961641330566,0.00539451956977,4.35672085437e-07,-2.63101246839e-06,5.09371145051e-18,-8.02576698918e-19,-1.56297472858e-18,4.35672085437e-07,0.00539458586981,2.34318527519e-06,-3.40067947554e-18,5.35818751065e-19,1.04347804776e-18,-2.63101246839e-06,2.34318527519e-06,0.00861626407616,2.90659163894e-17,-4.57969153811e-18,-8.918701662e-18,5.09371145051e-18,-3.40067947554e-18,2.90659163894e-17,7.75564141074e-07,2.32448510356e-07,-2.14227440886e-07,-8.02576698918e-19,5.35818751065e-19,-4.57969153811e-18,2.32448510356e-07,5.9959923764e-07,-1.78594275754e-07,-1.56297472858e-18,1.04347804776e-18,-8.918701662e-18,-2.14227440886e-07,-1.78594275754e-07,5.03952426657e-07
1492810664666056419,3,1492810664647110939,odom,robot_frame,0.00282595799123,-0.00116312224825,-0.409316752955,0.1079094106,-0.12715586806,0.947291638994,0.273542492153,0.0150243610579,-3.92913370638e-06,1.00319577182e-12,3.40657463287e-15,-4.81275272275e-15,2.42289753022e-15,-3.92913370638e-06,0.0150311951533,-2.22461719224e-12,6.27710828729e-15,2.86653664842e-15,6.05503814506e-15,1.00319577182e-12,-2.22461719224e-12,9.99999890285e-10,-1.06167447817e-22,7.07051938437e-22,-8.15737158269e-28,3.40657463287e-15,6.27710828729e-15,-1.06167447817e-22,8.38379732143e-06,-4.15224310151e-15,3.88494945165e-14,-4.81275272275e-15,2.86653664842e-15,7.07051938437e-22,-4.15224310151e-15,8.38379726935e-06,5.1198370645e-15,2.42289753022e-15,6.05503814506e-15,-8.15737158269e-28,3.88494945165e-14,5.1198370645e-15,1.67665945177e-05,-0.0166892095697,-0.00838765148649,0.0245203999277,-0.020790499152,0.0414108355056,-0.00235513011553,0.0074309825304,3.11921477516e-06,-2.42313316817e-05,3.92179154169e-17,-1.117878227e-17,-1.13197307837e-17,3.11921477516e-06,0.00743311407244,1.70411614282e-05,-2.5675393542e-17,7.3185535561e-18,7.41086485861e-18,-2.42313316817e-05,1.70411614282e-05,0.0117611371805,2.16519118993e-16,-6.17167571371e-17,-6.2495417142e-17,3.92179154169e-17,-2.5675393542e-17,2.16519118993e-16,3.56966298769e-06,2.32365214131e-07,-2.14163102379e-07,-1.117878227e-17,7.3185535561e-18,-6.17167571371e-17,2.32365214131e-07,3.39375929957e-06,-1.78544619675e-07,-1.13197307837e-17,7.41086485861e-18,-6.2495417142e-17,-2.14163102379e-07,-1.78544619675e-07,6.09243352263e-06
1492810664766095734,4,1492810664763662577,odom,robot_frame,0.00562064070132,-0.00217848046509,-0.408413119082,0.103634231327,-0.126801620165,0.947638503332,0.274157914758,0.021165030397,-1.13690621712e-05,5.7297374363e-06,3.68435700887e-13,-5.21193205934e-13,2.55694425281e-13,-1.13690621712e-05,0.0211849390896,-1.27662310547e-05,7.21062973794e-13,3.08957719138e-13,7.94418393516e-13,5.7297374363e-06,-1.27662310547e-05,0.00262757559584,-1.77678008162e-13,8.09798110907e-13,4.12077681139e-16,3.68435700887e-13,7.21062973794e-13,-1.77678008162e-13,9.99999714801e-10,-1.06352091519e-20,4.93239779647e-19,-5.21193205934e-13,3.08957719138e-13,8.09798110907e-13,-1.06352091519e-20,9.99999714611e-10,1.53903639738e-20,2.55694425281e-13,7.94418393516e-13,4.12077681139e-16,4.93239779647e-19,1.53903639738e-20,9.99999857364e-10,-0.020085484944,-0.010438631913,0.025323201991,-0.00714579201834,0.0968284579964,0.004175823642,0.0103431761545,6.51629807099e-06,-5.10714339998e-05,1.62459218793e-15,-9.11943692154e-16,-7.03990218752e-16,6.51629807099e-06,0.010347819919,3.56029016495e-05,-1.07719689553e-15,6.04670607172e-16,4.66785524851e-16,-5.10714339998e-05,3.56029016495e-05,0.0162797979381,8.95709564383e-15,-5.02794900121e-15,-3.88140958342e-15,1.62459218793e-15,-1.07719689553e-15,8.95709564383e-15,7.75650988414e-07,2.32491860683e-07,-2.14260923896e-07,-9.11943692154e-16,6.04670607172e-16,-5.02794900121e-15,2.32491860683e-07,5.99654226189e-07,-1.78620115485e-07,-7.03990218752e-16,4.66785524851e-16,-3.88140958342e-15,-2.14260923896e-07,-1.78620115485e-07,5.0397864776e-07
1492810664866085975,5,1492810664865126610,odom,robot_frame,0.00798898366233,-0.00297393814846,-0.406951549602,0.0981094757727,-0.125411286877,0.948243961507,0.274736108573,0.0267241894405,-2.24252621665e-05,1.57314744426e-05,2.42369959558e-13,-3.32891673045e-13,1.89516467133e-13,-2.24252621665e-05,0.0267645611798,-3.35128078081e-05,4.57827912744e-13,1.9481892218e-13,5.02316909271e-13,1.57314744426e-05,-3.35128078081e-05,0.00431362049324,-8.99837933875e-14,5.28278595046e-13,5.52832182686e-16,2.42369959558e-13,4.57827912744e-13,-8.99837933875e-14,9.99999671804e-10,-9.12871684715e-20,9.24574734097e-19,-3.32891673045e-13,1.9481892218e-13,5.28278595046e-13,-9.12871684715e-20,9.9999967149e-10,-3.34535001283e-19,1.89516467133e-13,5.02316909271e-13,5.52832182686e-16,9.24574734097e-19,-3.34535001283e-19,9.99999835791e-10,-0.0164792240024,-0.00921035531938,0.0221265858455,-0.000436314526873,0.133738720265,0.00502801889267,0.0128755439685,1.21627639858e-05,-9.64816962647e-05,2.83379908779e-16,-4.53405464201e-18,-9.520746023e-17,1.21627639858e-05,0.0128844712931,6.68012151224e-05,-1.90102471741e-16,3.04093704458e-18,6.38690523187e-17,-9.64816962647e-05,6.68012151224e-05,0.020091724357,1.57399776954e-15,-2.51802342085e-17,-5.28818369845e-16,2.83379908779e-16,-1.90102471741e-16,1.57399776954e-15,7.7556321937e-07,2.32448050571e-07,-2.14227086469e-07,-4.53405464201e-18,3.04093704458e-18,-2.51802342085e-17,2.32448050571e-07,5.995986539e-07,-1.78594001739e-07,-9.520746023e-17,6.38690523187e-17,-5.28818369845e-16,-2.14227086469e-07,-1.78594001739e-07,5.03952148914e-07
1492810664966075234,6,1492810664946314335,odom,robot_frame,0.00951203404354,-0.00337601382229,-0.40926385208,0.0925784332249,-0.123825602755,0.948848391485,0.275287456635,0.0313494673838,-3.40727864461e-05,8.13429203251e-07,2.59913814662e-14,-3.98711681306e-14,1.1029399643e-14,-3.40727864461e-05,0.0314129222833,-1.68315981149e-06,5.08750539964e-14,2.39344879896e-14,4.7181388833e-14,8.13429203251e-07,-1.68315981149e-06,0.000166620843353,-1.42933327927e-14,4.61463726565e-14,1.30979359064e-17,2.59913814662e-14,5.08750539964e-14,-1.42933327927e-14,9.99999589472e-10,-2.03334441804e-20,1.91904366941e-19,-3.98711681306e-14,2.39344879896e-14,4.61463726565e-14,-2.03334441804e-20,9.99999589406e-10,-8.25474088203e-20,1.1029399643e-14,4.7181388833e-14,1.30979359064e-17,1.91904366941e-19,-8.25474088203e-20,9.99999794715e-10,-0.011152342796,-0.00977998980923,0.0210657616756,-3.59845175981e-05,0.156966002577,0.00483199974694,0.0148855147528,2.7910407294e-05,-0.00022508140872,1.83425859977e-16,-2.12222678402e-17,-5.83004245691e-17,2.7910407294e-05,0.0149053254327,0.000158289041406,-1.29637475744e-16,1.5003323625e-17,4.12037302971e-17,-0.00022508140872,0.000158289041406,0.0225940632912,1.06748825995e-15,-1.23539845641e-16,-3.39288868833e-16,1.83425859977e-16,-1.29637475744e-16,1.06748825995e-15,7.75396705235e-07,2.32364946929e-07,-2.14162895867e-07,-2.12222678402e-17,1.5003323625e-17,-1.23539845641e-16,2.32364946929e-07,5.99493213556e-07,-1.78544460429e-07,-5.83004245691e-17,4.12037302971e-17,-3.39288868833e-16,-2.14162895867e-07,-1.78544460429e-07,5.03901866755e-07
1492810665066055354,7,1492810665063111544,odom,robot_frame,0.0111027147275,-0.00340823301773,-0.408216181788,0.0833555305431,-0.121454497041,0.949671450921,0.276450349941,0.0383359825182,-5.63041049457e-05,1.91649689843e-05,3.23276723868e-13,-5.67641354629e-13,-2.89452223159e-14,-5.63041049457e-05,0.0384466972248,-3.99703027774e-05,6.3097516727e-13,3.40465593744e-13,3.22348344262e-13,1.91649689843e-05,-3.99703027774e-05,0.00276982583737,-1.83229832396e-13,2.62954427111e-13,1.03162726651e-15,3.23276723868e-13,6.3097516727e-13,-1.83229832396e-13,9.99999714965e-10,-1.67520378386e-19,1.61669358844e-18,-5.67641354629e-13,3.40465593744e-13,2.62954427111e-13,-1.67520378386e-19,9.99999714453e-10,-7.10447011336e-19,-2.89452223159e-14,3.22348344262e-13,1.03162726651e-15,1.61669358844e-18,-7.10447011336e-19,9.99999857316e-10,-0.00141267367254,-0.0127590686246,0.0247671512249,-0.0101947726657,0.159089390744,-0.00151541604761,0.0177947451112,3.8743670167e-05,-0.000313327516302,2.62304659431e-18,2.61383830792e-19,-9.52703026627e-19,3.8743670167e-05,0.0178203660971,0.000225822989769,-1.97767626382e-18,-1.96190495201e-19,7.18384221223e-19,-0.000313327516302,0.000225822989769,0.0267180790568,1.63708273298e-17,1.62346196597e-18,-5.94670173039e-18,2.62304659431e-18,-1.97767626382e-18,1.63708273298e-17,7.75650817417e-07,2.32491775927e-07,-2.142608592e-07,2.61383830792e-19,-1.96190495201e-19,1.62346196597e-18,2.32491775927e-07,5.99654118408e-07,-1.78620065532e-07,-9.52703026627e-19,7.18384221223e-19,-5.94670173039e-18,-2.142608592e-07,-1.78620065532e-07,5.03978597168e-07
1492810665166264396,8,1492810665164609671,odom,robot_frame,0.0119794031113,-0.00275182096871,-0.406283410846,0.0766708695642,-0.120264266904,0.950018045823,0.277711714691,0.0447855917903,-7.9295819859e-05,4.45253961965e-05,2.75577538138e-13,-5.22378155428e-13,-1.35124947317e-13,-7.9295819859e-05,0.0449517571718,-8.89386803037e-05,5.47311242793e-13,3.14474389088e-13,1.56509114399e-13,4.45253961965e-05,-8.89386803037e-05,0.00449627410496,-1.90333650757e-13,6.34818547379e-14,-1.08339427975e-16,2.75577538138e-13,5.47311242793e-13,-1.90333650757e-13,9.99999671901e-10,-1.26441078918e-19,1.43085694969e-18,-5.22378155428e-13,3.14474389088e-13,6.34818547379e-14,-1.26441078918e-19,9.99999671484e-10,-5.41687181997e-19,-1.35124947317e-13,1.56509114399e-13,-1.08339427975e-16,1.43085694969e-18,-5.41687181997e-19,9.99999835845e-10,0.00564699686888,-0.0167128239387,0.0257861319749,-0.0172155858602,0.113875908119,-0.0103347589697,0.0203186080153,5.2632045562e-05,-0.00042484681598,3.03090991685e-16,1.12868474259e-16,-1.202286918e-16,5.2632045562e-05,0.0203509129435,0.000313524899896,-2.36321522378e-16,-8.80040978125e-17,9.37428970784e-17,-0.00042484681598,0.000313524899896,0.0300770953386,1.9203365987e-15,7.15116799181e-16,-7.61749982363e-16,3.03090991685e-16,-2.36321522378e-16,1.9203365987e-15,7.755634522e-07,2.32448167303e-07,-2.14227177767e-07,1.12868474259e-16,-8.80040978125e-17,7.15116799181e-16,2.32448167303e-07,5.99598801277e-07,-1.78594071449e-07,-1.202286918e-16,9.37428970784e-17,-7.61749982363e-16,-2.14227177767e-07,-1.78594071449e-07,5.03952220283e-07
1492810665266279810,9,1492810665245841980,odom,robot_frame,0.0123968941609,-0.00169706153605,-0.407153781348,0.0734395214225,-0.120146941988,0.949988740408,0.278734178245,0.0502334105896,-9.77354035354e-05,3.18077993735e-06,4.56270685562e-14,-9.93336797786e-14,-6.32362536384e-14,-9.77354035354e-05,0.0504519043432,-6.24005277597e-06,1.01107046636e-13,6.09987591372e-14,1.91285520751e-14,3.18077993735e-06,-6.24005277597e-06,0.000271037528495,-6.23144581355e-14,-1.67460258174e-14,2.17876123572e-17,4.56270685562e-14,1.01107046636e-13,-6.23144581355e-14,9.99999589668e-10,-1.76337325164e-20,2.65768238276e-19,-9.93336797786e-14,6.09987591372e-14,-1.67460258174e-14,-1.76337325164e-20,9.99999589591e-10,-7.74024031121e-20,-6.32362536384e-14,1.91285520751e-14,2.17876123572e-17,2.65768238276e-19,-7.74024031121e-20,9.99999794827e-10,0.00958789830835,-0.0196825692513,0.0222896517852,-0.0194651278342,0.0520273583633,-0.0165308199578,0.0223168935693,8.26313092054e-05,-0.000670884499295,2.39556527496e-16,1.44350263323e-16,-1.03748087025e-16,8.26313092054e-05,0.0223582446064,0.000525099698192,-2.05403451732e-16,-1.2377211414e-16,8.8957260484e-17,-0.000670884499295,0.000525099698192,0.0315917249252,1.69180427758e-15,1.0194499996e-15,-7.3269629058e-16,2.39556527496e-16,-2.05403451732e-16,1.69180427758e-15,7.75397159439e-07,2.32365173594e-07,-2.14163070862e-07,1.44350263323e-16,-1.2377211414e-16,1.0194499996e-15,2.32365173594e-07,5.99493501293e-07,-1.78544595637e-07,-1.03748087025e-16,8.8957260484e-17,-7.3269629058e-16,-2.14163070862e-07,-1.78544595637e-07,5.03902003909e-07
