%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492810673555818444,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810673655647717,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810673755582867,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810673855685537,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810673955931135,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674055577614,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674155551131,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674255611711,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674355617123,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674455601559,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674555679731,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674655654048,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674755557176,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674855612778,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810674955555099,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675055644021,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675155646822,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675255746986,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675355671686,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675455603616,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675555670528,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675655906773,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675755614948,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675855691403,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810675955594671,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676055639406,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676155621231,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676255817400,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676355734662,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676455637508,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676555612563,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676655669238,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676755609243,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676855805551,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810676955574175,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677055980248,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677155641465,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677255692012,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677355541479,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677455675398,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677555773894,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677655569265,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677755640105,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677855825367,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810677955622604,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678055567906,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678155594968,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678255813374,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678355620312,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678455577790,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678555561377,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678655634474,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678755587267,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678855628882,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810678955652043,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679055595094,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679155680562,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679255807113,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679355594020,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679455922068,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679555666841,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679655593592,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679755490385,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679855771609,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810679956078639,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680055635736,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680155733336,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680255596021,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680355755175,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680455747263,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680555517333,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
