# Time	Velocity	Pitch	Yaw
-4.6776594	0.0000000	0.0000000	0.0000000
-4.5777270	0.0000000	0.0000000	0.0000000
-4.4777336	0.0000000	0.0000000	0.0000000
-4.3776860	0.0000000	0.0000000	0.0000000
-4.2777098	0.0000000	0.0000000	0.0000000
-4.1778391	0.0000000	0.0000000	0.0000000
-4.0777078	0.0000000	0.0000000	0.0000000
-3.9772124	0.0000000	0.0000000	0.0000000
-3.8777068	0.0000000	0.0000000	0.0000000
-3.7777923	0.0000000	0.0000000	0.0000000
-3.6776891	0.0000000	0.0000000	0.0000000
-3.5778194	0.0000000	0.0000000	0.0000000
-3.4777185	0.0000000	0.0000000	0.0000000
-3.3777341	0.0000000	0.0000000	0.0000000
-3.2777976	0.0000000	0.0000000	0.0000000
-3.1777101	0.0000000	0.0000000	0.0000000
-3.0777654	0.0000000	0.0000000	0.0000000
-2.9777979	0.0000000	0.0000000	0.0000000
-2.8776819	0.0000000	0.0000000	0.0000000
-2.7778045	0.0000000	0.0000000	0.0000000
-2.6777725	0.0000000	0.0000000	0.0000000
-2.5776852	0.0000000	0.0000000	0.0000000
-2.4776676	0.0000000	0.0000000	0.0000000
-2.3776445	0.0000000	0.0000000	0.0000000
-2.2777580	0.0000000	0.0000000	0.0000000
-2.1778496	0.0000000	0.0000000	0.0000000
-2.0777541	0.0000000	0.0000000	0.0000000
-1.9777239	0.0000000	0.0000000	0.0000000
-1.8777062	0.0000000	0.0000000	0.0000000
-1.7777802	0.0000000	0.0000000	0.0000000
-1.6776599	0.0000000	0.0000000	0.0000000
-1.5777697	0.0000000	0.0000000	0.0000000
-1.4777682	0.0000000	0.0000000	0.0000000
-1.3778132	0.0000000	0.0000000	0.0000000
-1.2777382	0.0000000	0.0000000	0.0000000
-1.1776865	0.0000000	0.0000000	0.0000000
-1.0777285	0.0000000	0.0000000	0.0000000
-0.9775885	0.0000000	0.0000000	0.0000000
-0.8776947	0.0000000	0.0000000	0.0000000
-0.7776760	0.0000000	0.0000000	0.0000000
-0.6776614	0.0000000	0.0000000	0.0000000
-0.5776965	0.0000000	0.0000000	0.0000000
-0.4777626	0.0000000	0.0000000	0.0000000
-0.3778394	0.0000000	0.0000000	0.0000000
-0.2777544	0.0000000	0.0000000	0.0000000
-0.1776573	0.0000000	0.0000000	0.0000000
-0.0776325	0.0031640	0.0000000	1.5700001
0.0224310	0.0071888	0.0000000	1.5700001
0.1223606	0.0112305	0.0000000	1.5700001
0.2223721	0.0152906	0.0000000	1.5700001
0.3224315	0.0193644	0.0000000	1.5700001
0.4223263	0.0234533	0.0000000	1.5700001
0.5223759	0.0275554	0.0000000	1.5700001
0.6224092	0.0316705	0.0000000	1.5700001
0.7222856	0.0357927	0.0000000	1.5700001
0.8222966	0.0399297	0.0000000	1.5700001
0.9222858	0.0440702	0.0000000	1.5700001
1.0223199	0.0482194	0.0000000	1.5700001
1.1223572	0.0523725	0.0000000	1.5700001
1.2223322	0.0565345	0.0000000	1.5700001
1.3224791	0.0606990	0.0000000	1.5700001
1.4222794	0.0648622	0.0000000	1.5700001
1.5224369	0.0690300	0.0000000	1.5700001
1.6224963	0.0731962	0.0000000	1.5700001
1.7224520	0.0773604	0.0000000	1.5700001
1.8223992	0.0815247	0.0000000	1.5700001
1.9222223	0.0856804	0.0000000	1.5700001
2.0223923	0.0898352	0.0000000	1.5700001
2.1224433	0.0939862	0.0000000	1.5700001
2.2224197	0.0981240	0.0000000	1.5700001
2.3224479	0.1022560	0.0000000	1.5700001
2.4224028	0.1063772	0.0000000	1.5700001
2.5223427	0.1104869	0.0000000	1.5700001
2.6223462	0.1145896	0.0000000	1.5700001
2.7223903	0.1186723	0.0000000	1.5700001
2.8224059	0.1227469	0.0000000	1.5700001
2.9224077	0.1267979	0.0000000	1.5700001
3.0223491	0.1308393	0.0000000	1.5700001
3.1222866	0.1348549	0.0000000	1.5700001
3.2223716	0.1388594	0.0000000	1.5700001
3.3223209	0.1428401	0.0000000	1.5700001
3.4223532	0.1467975	0.0000000	1.5700001
3.5224253	0.1507345	0.0000000	1.5700001
3.6224515	0.1546475	0.0000000	1.5700001
3.7223470	0.1585318	0.0000000	1.5700001
3.8223450	0.1623900	0.0000000	1.5700001
3.9223903	0.1662234	0.0000000	1.5700001
4.0223747	0.1700272	0.0000000	1.5700001
4.1223191	0.1737960	0.0000000	1.5700001
4.2222861	0.1775397	0.0000000	1.5700001
4.3224428	0.1812510	0.0000000	1.5700001
4.4224095	0.1849242	0.0000000	1.5700001
4.5223396	0.1885629	0.0000000	1.5700001
4.6224302	0.1921679	0.0000000	1.5700001
4.7223608	0.1957331	0.0000000	1.5700001
4.8223741	0.1992610	0.0000000	1.5700001
4.9223301	0.2027488	0.0000000	1.5700001
5.0224177	0.2061999	0.0000000	1.5700001
5.1223112	0.2096037	0.0000000	1.5700001
5.2223160	0.2129654	0.0000000	1.5700001
5.3223252	0.2162815	0.0000000	1.5700001
5.4224000	0.2195548	0.0000000	1.5700001
5.5224292	0.2227786	0.0000000	1.5700001
5.6223017	0.2259539	0.0000000	1.5700001
5.7223560	0.2290803	0.0000000	1.5700001
5.8223596	0.2321591	0.0000000	1.5700001
5.9223455	0.2351827	0.0000000	1.5700001
6.0223432	0.2381559	0.0000000	1.5700001
6.1224312	0.2410741	0.0000000	1.5700001
6.2223258	0.2439346	0.0000000	1.5700001
6.3225797	0.2467448	0.0000000	1.5700001
6.4223956	0.2494897	0.0000000	1.5700001
6.5223519	0.2521791	0.0000000	1.5700001
6.6223478	0.2548073	0.0000000	1.5700001
6.7224195	0.2573753	0.0000000	1.5700001
6.8224860	0.2598814	0.0000000	1.5700001
6.9224046	0.2623225	0.0000000	1.5700001
7.0224228	0.2646987	0.0000000	1.5700001
7.1224660	0.2670107	0.0000000	1.5700001
7.2223470	0.2692523	0.0000000	1.5700001
7.3223567	0.2714251	0.0000000	1.5700001
7.4222461	0.2735289	0.0000000	1.5700001
7.5222605	0.2755633	0.0000000	1.5700001
7.6223977	0.2775257	0.0000000	1.5700001
7.7223608	0.2794147	0.0000000	1.5700001
7.8223322	0.2812264	0.0000000	1.5700001
7.9224415	0.2829649	0.0000000	1.5700001
8.0223649	0.2846267	0.0000000	1.5700001
8.1224527	0.2862101	0.0000000	1.5700001
8.2224468	0.2877145	0.0000000	1.5700001
8.3223511	0.2891349	0.0000000	1.5700001
8.4223834	0.2904765	0.0000000	1.5700001
8.5223480	0.2917348	0.0000000	1.5700001
8.6224302	0.2929094	0.0000000	1.5700001
8.7224225	0.2939986	0.0000000	1.5700001
8.8223281	0.2949998	0.0000000	1.5700001
8.9223219	0.2959144	0.0000000	1.5700001
9.0222735	0.2967395	0.0000000	1.5700001
9.1224384	0.2974757	0.0000000	1.5700001
9.2224340	0.2981193	0.0000000	1.5700001
9.3223493	0.2986704	0.0000000	1.5700001
9.4223452	0.2991283	0.0000000	1.5700001
9.5223805	0.2994913	0.0000000	1.5700001
9.6224154	0.2997579	0.0000000	1.5700001
9.7222976	0.2999270	0.0000000	1.5700001
