%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492805885655698125,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805885755717718,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805885855605702,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805885955655774,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886055628630,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886155555480,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886255614687,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886355605646,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886455692459,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886555591128,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886655592449,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886755694112,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886855657855,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805886955628948,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887055586695,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887155655029,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887255609846,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887355639305,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887455743925,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887555578970,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887655604975,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887755606446,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887855621746,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805887955749296,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888055846508,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888155667604,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888255755213,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888355638088,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888455575518,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888555715399,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888655719453,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888755735294,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888855630554,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805888955638630,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889055744921,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889155746808,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889255739911,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889355776535,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889455933618,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889555581603,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889655592284,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889755689111,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889855747794,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805889955687766,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890055818595,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890155601736,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890255645984,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890355685709,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890455594256,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890555847601,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890655607078,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890755621288,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890855688981,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805890955621898,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891055763006,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891155557834,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891255593698,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891355620793,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
