%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1492805866876752570,172339,1492805866876644655,robot_frame,0.0344694786849,0.127238559231,-0.532832302139,-0.835889975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00353511050344,0.127499014139,-0.00504178926349,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0655926465988,-0.0368142984807,0.0479012690485,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805866897105396,172340,1492805866896998207,robot_frame,0.0350759454932,0.126188233424,-0.532752275811,-0.836074946981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00615301216021,0.121552594006,-0.00495154131204,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0777711048722,-0.0743711143732,0.0506372153759,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805866917440236,172341,1492805866917345897,robot_frame,0.0356322048682,0.125176714328,-0.532685968281,-0.836245694401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00886928103864,0.115075208247,-0.00443937582895,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0805045217276,-0.052008446306,0.0380038693547,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805866937854758,172342,1492805866937647108,robot_frame,0.0361348613544,0.124222180406,-0.532627752947,-0.836403544886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100482590497,0.107285782695,-0.00132425501943,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.095425747335,-0.0537709705532,0.0367840342224,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805866954473941,172343,1492805866954281418,robot_frame,0.0365828085971,0.123320564486,-0.532590505669,-0.836541185956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127966403961,0.0989527180791,-0.00127951148897,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0945580080152,-0.0162871293724,0.0736496001482,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805866974839556,172344,1492805866974606429,robot_frame,0.0369827690186,0.122500104956,-0.532577977519,-0.836652084851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011223224923,0.0894364714622,0.000929617322981,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0885744616389,-0.0162624083459,0.0497550591826,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805866995102704,172345,1492805866994900379,robot_frame,0.0373259128541,0.121754384961,-0.532556282428,-0.836759506632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107968896627,0.0796917900443,0.000511176884174,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0748170167208,-0.0338066369295,0.0753262341022,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805867015323383,172346,1492805867015198596,robot_frame,0.0376204613733,0.121095740354,-0.532548790826,-0.836846655778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109728071839,0.0698427334428,0.000451375730336,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0995808392763,-0.0307565554976,0.0727675631642,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805867035666372,172347,1492805867035521651,robot_frame,0.0378697441772,0.120527205709,-0.532561477027,-0.836909412435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00873536616564,0.0585053451359,0.00133187603205,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.107062980533,-0.0551125854254,0.0671607851982,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805867056083095,172348,1492805867055821114,robot_frame,0.0380847194463,0.120048296338,-0.53255678819,-0.83697150528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00745330564678,0.0497277975082,0.00129641219974,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.080018915236,-0.0540873818099,0.0929083824158,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805867076298577,172349,1492805867076145775,robot_frame,0.0382600740438,0.119667749809,-0.53255896929,-0.837016528651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00512255355716,0.0389053300023,0.000998322851956,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.095029219985,-0.0477518066764,0.09683637321,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805867096528140,172350,1492805867096420643,robot_frame,0.0383956788947,0.11938972022,-0.532566682163,-0.837045146361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163408718072,0.0286510512233,-0.000340258236974,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0739916563034,-0.0319873206317,0.0934122726321,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805867116897663,172351,1492805867116799238,robot_frame,0.038504923526,0.119208688969,-0.5325474632,-0.83707818949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00120108213741,0.0181338973343,-0.00113544566557,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.087607100606,-0.0387711450458,0.0891263112426,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805867137249788,172352,1492805867137164619,robot_frame,0.0385805639482,0.119137642553,-0.532521648255,-0.837101222743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00371903809719,0.00669722724706,-0.00292812660336,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0616810582578,-0.02917782031,0.0796747729182,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
