%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1492805866878059448,3767,1492805866878386117,/temperature,15.8623418808,0.0
1492805866952507319,3768,1492805866953386117,/temperature,15.8536157608,0.0
1492805867026659422,3769,1492805867027386117,/temperature,15.8536157608,0.0
1492805867101762715,3770,1492805867101386117,/temperature,15.8536157608,0.0
1492805867175460279,3771,1492805867175386117,/temperature,15.8536157608,0.0
1492805867249585153,3772,1492805867250386117,/temperature,15.8536157608,0.0
1492805867324762115,3773,1492805867324386117,/temperature,15.8623418808,0.0
1492805867398384903,3774,1492805867398386117,/temperature,15.8623418808,0.0
1492805867472333390,3775,1492805867473836896,/temperature,15.8623418808,0.0
1492805867545749280,3776,1492805867548836896,/temperature,15.8623418808,0.0
1492805867621843735,3777,1492805867622836896,/temperature,15.8623418808,0.0
1492805867695148814,3778,1492805867696836896,/temperature,15.8623418808,0.0
1492805867769815935,3779,1492805867770836896,/temperature,15.8623418808,0.0
1492805867843710617,3780,1492805867845836896,/temperature,15.8623418808,0.0
1492805867918293467,3781,1492805867919836896,/temperature,15.8623418808,0.0
1492805867992270186,3782,1492805867993836896,/temperature,15.8623418808,0.0
1492805868066834423,3783,1492805868067836896,/temperature,15.8623418808,0.0
1492805868140483108,3784,1492805868142836896,/temperature,15.8797941208,0.0
1492805868215733021,3785,1492805868216836896,/temperature,15.8623418808,0.0
1492805868288903204,3786,1492805868290836896,/temperature,15.8710680008,0.0
1492805868363220342,3787,1492805868364836896,/temperature,15.8710680008,0.0
1492805868437692565,3788,1492805868439836896,/temperature,15.8710680008,0.0
1492805868512646696,3789,1492805868513836896,/temperature,15.8710680008,0.0
1492805868586391594,3790,1492805868587836896,/temperature,15.8797941208,0.0
1492805868660351414,3791,1492805868661836896,/temperature,15.8710680008,0.0
1492805868733990686,3792,1492805868736836896,/temperature,15.8710680008,0.0
1492805868809354495,3793,1492805868810836896,/temperature,15.8710680008,0.0
1492805868883397912,3794,1492805868884836896,/temperature,15.8797941208,0.0
1492805868957273224,3795,1492805868958836896,/temperature,15.8797941208,0.0
1492805869031114265,3796,1492805869033836896,/temperature,15.8797941208,0.0
1492805869105744997,3797,1492805869107836896,/temperature,15.8797941208,0.0
1492805869180210365,3798,1492805869181836896,/temperature,15.8710680008,0.0
1492805869254513518,3799,1492805869255836896,/temperature,15.8710680008,0.0
1492805869328400110,3800,1492805869330836896,/temperature,15.8710680008,0.0
1492805869403681485,3801,1492805869404836896,/temperature,15.8710680008,0.0
1492805869477089862,3802,1492805869478836896,/temperature,15.8710680008,0.0
1492805869551438631,3803,1492805869552836896,/temperature,15.8710680008,0.0
1492805869626270263,3804,1492805869627836896,/temperature,15.8710680008,0.0
1492805869700713288,3805,1492805869701836896,/temperature,15.8710680008,0.0
1492805869774373123,3806,1492805869775836896,/temperature,15.8710680008,0.0
1492805869848044151,3807,1492805869849836896,/temperature,15.8710680008,0.0
1492805869923556145,3808,1492805869924836896,/temperature,15.8710680008,0.0
1492805869997321959,3809,1492805869997050998,/temperature,15.8797941208,0.0
1492805870071307760,3810,1492805870071050998,/temperature,15.8797941208,0.0
1492805870145514355,3811,1492805870146050998,/temperature,15.8797941208,0.0
1492805870220040751,3812,1492805870220050998,/temperature,15.8710680008,0.0
1492805870294589614,3813,1492805870294050998,/temperature,15.8710680008,0.0
1492805870368755699,3814,1492805870368050998,/temperature,15.8797941208,0.0
1492805870442311876,3815,1492805870443050998,/temperature,15.8797941208,0.0
1492805870517288323,3816,1492805870517050998,/temperature,15.8797941208,0.0
1492805870591165186,3817,1492805870591050998,/temperature,15.8797941208,0.0
1492805870665089689,3818,1492805870665050998,/temperature,15.8797941208,0.0
1492805870738950438,3819,1492805870740050998,/temperature,15.8885202408,0.0
1492805870814137391,3820,1492805870814050998,/temperature,15.8797941208,0.0
1492805870888000135,3821,1492805870888050998,/temperature,15.8885202408,0.0
1492805870962706517,3822,1492805870962050998,/temperature,15.8797941208,0.0
1492805871037761066,3823,1492805871037050998,/temperature,15.8797941208,0.0
1492805871111426543,3824,1492805871111050998,/temperature,15.8797941208,0.0
1492805871185613448,3825,1492805871185050998,/temperature,15.8885202408,0.0
1492805871259525183,3826,1492805871259050998,/temperature,15.8885202408,0.0
1492805871333206780,3827,1492805871334050998,/temperature,15.8797941208,0.0
1492805871407787455,3828,1492805871408050998,/temperature,15.8885202408,0.0
1492805871482266401,3829,1492805871482050998,/temperature,15.8797941208,0.0
1492805871556143412,3830,1492805871556050998,/temperature,15.8710680008,0.0
1492805871629983216,3831,1492805871631050998,/temperature,15.8797941208,0.0
1492805871704735086,3832,1492805871705050998,/temperature,15.8797941208,0.0
1492805871779227772,3833,1492805871779050998,/temperature,15.8797941208,0.0
1492805871853004922,3834,1492805871853050998,/temperature,15.8885202408,0.0
1492805871928156708,3835,1492805871928050998,/temperature,15.8623418808,0.0
1492805872002063502,3836,1492805872002050998,/temperature,15.8710680008,0.0
1492805872076580952,3837,1492805872076050998,/temperature,15.8885202408,0.0
1492805872149731332,3838,1492805872150050998,/temperature,15.8797941208,0.0
1492805872225351327,3839,1492805872225050998,/temperature,15.9059715271,0.0
1492805872298778616,3840,1492805872299050998,/temperature,15.8797941208,0.0
1492805872373571738,3841,1492805872373050998,/temperature,15.8710680008,0.0
1492805872447824742,3842,1492805872448050998,/temperature,15.8885202408,0.0
1492805872522701714,3843,1492805872523598026,/temperature,15.8710680008,0.0
1492805872595727086,3844,1492805872597598026,/temperature,15.8797941208,0.0
1492805872670162411,3845,1492805872671598026,/temperature,15.8710680008,0.0
1492805872744755189,3846,1492805872746598026,/temperature,15.8797941208,0.0
1492805872819289280,3847,1492805872820598026,/temperature,15.8797941208,0.0
1492805872892884182,3848,1492805872894598026,/temperature,15.8710680008,0.0
1492805872967057360,3849,1492805872968598026,/temperature,15.8797941208,0.0
1492805873042237876,3850,1492805873043598026,/temperature,15.8885202408,0.0
1492805873116028262,3851,1492805873117598026,/temperature,15.8710680008,0.0
1492805873190197511,3852,1492805873191598026,/temperature,15.8710680008,0.0
1492805873264950062,3853,1492805873266598026,/temperature,15.8623418808,0.0
1492805873338959930,3854,1492805873340598026,/temperature,15.8797941208,0.0
1492805873413472222,3855,1492805873414598026,/temperature,15.8885202408,0.0
1492805873487611883,3856,1492805873488598026,/temperature,15.8710680008,0.0
1492805873562560605,3857,1492805873563598026,/temperature,15.8797941208,0.0
1492805873636484235,3858,1492805873637598026,/temperature,15.8885202408,0.0
1492805873710120978,3859,1492805873711598026,/temperature,15.8797941208,0.0
1492805873784661763,3860,1492805873785598026,/temperature,15.8623418808,0.0
1492805873859633516,3861,1492805873860598026,/temperature,15.8797941208,0.0
1492805873932731111,3862,1492805873934598026,/temperature,15.8710680008,0.0
1492805874007070495,3863,1492805874008598026,/temperature,15.8797941208,0.0
1492805874080777183,3864,1492805874082598026,/temperature,15.8710680008,0.0
1492805874156671888,3865,1492805874157598026,/temperature,15.8710680008,0.0
1492805874230135682,3866,1492805874231598026,/temperature,15.8710680008,0.0
1492805874303716044,3867,1492805874305598026,/temperature,15.8710680008,0.0
1492805874379068872,3868,1492805874380598026,/temperature,15.8797941208,0.0
1492805874453211217,3869,1492805874454598026,/temperature,15.8797941208,0.0
1492805874527069652,3870,1492805874528598026,/temperature,15.8710680008,0.0
1492805874601679685,3871,1492805874602598026,/temperature,15.8710680008,0.0
1492805874676297110,3872,1492805874677598026,/temperature,15.8710680008,0.0
1492805874750412230,3873,1492805874751598026,/temperature,15.8710680008,0.0
1492805874824508660,3874,1492805874825598026,/temperature,15.8885202408,0.0
1492805874898688722,3875,1492805874899598026,/temperature,15.8361625671,0.0
1492805874973219964,3876,1492805874974598026,/temperature,15.8623418808,0.0
1492805875047281484,3877,1492805875047739980,/temperature,15.8623418808,0.0
1492805875121449039,3878,1492805875121739980,/temperature,15.8623418808,0.0
1492805875196219402,3879,1492805875195739980,/temperature,15.8536157608,0.0
1492805875270620286,3880,1492805875270739980,/temperature,15.8797941208,0.0
1492805875343822767,3881,1492805875344739980,/temperature,15.8623418808,0.0
1492805875418595598,3882,1492805875418739980,/temperature,15.8623418808,0.0
1492805875493306249,3883,1492805875493739980,/temperature,15.8623418808,0.0
1492805875567475399,3884,1492805875567739980,/temperature,15.8536157608,0.0
1492805875641721330,3885,1492805875641739980,/temperature,15.8623418808,0.0
1492805875715664059,3886,1492805875715739980,/temperature,15.8361625671,0.0
1492805875790439650,3887,1492805875790739980,/temperature,15.8448896408,0.0
1492805875863817499,3888,1492805875864739980,/temperature,15.8536157608,0.0
1492805875938456186,3889,1492805875938739980,/temperature,15.8536157608,0.0
1492805876013357211,3890,1492805876012739980,/temperature,15.8536157608,0.0
1492805876086976746,3891,1492805876087739980,/temperature,15.8623418808,0.0
1492805876161582972,3892,1492805876161739980,/temperature,15.8623418808,0.0
1492805876235205214,3893,1492805876235739980,/temperature,15.8361625671,0.0
1492805876310282393,3894,1492805876310739980,/temperature,15.8448896408,0.0
1492805876384212275,3895,1492805876384739980,/temperature,15.8274354935,0.0
1492805876458256002,3896,1492805876458739980,/temperature,15.8448896408,0.0
1492805876532158619,3897,1492805876532739980,/temperature,15.8536157608,0.0
1492805876607299194,3898,1492805876607739980,/temperature,15.8448896408,0.0
1492805876681734330,3899,1492805876681739980,/temperature,15.8536157608,0.0
1492805876754879951,3900,1492805876755739980,/temperature,15.8361625671,0.0
1492805876829313898,3901,1492805876829739980,/temperature,15.8448896408,0.0
1492805876903793193,3902,1492805876904739980,/temperature,15.8536157608,0.0
1492805876978221522,3903,1492805876978739980,/temperature,15.8274354935,0.0
1492805877052626786,3904,1492805877052739980,/temperature,15.8274354935,0.0
1492805877127701229,3905,1492805877126739980,/temperature,15.8361625671,0.0
1492805877201306257,3906,1492805877201739980,/temperature,15.8274354935,0.0
1492805877275289260,3907,1492805877275739980,/temperature,15.8099813461,0.0
1492805877349140495,3908,1492805877349739980,/temperature,15.8361625671,0.0
1492805877424107343,3909,1492805877423739980,/temperature,15.8274354935,0.0
1492805877498637938,3910,1492805877498739980,/temperature,15.8274354935,0.0
