%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492805866867270050,46397,1492805866867386117,/fluid_pressure,103580.007812,0.0
1492805866941318069,46398,1492805866941386117,/fluid_pressure,103660.0,0.0
1492805867015732439,46399,1492805867015386117,/fluid_pressure,103560.0,0.0
1492805867088829190,46400,1492805867090386117,/fluid_pressure,103580.007812,0.0
1492805867164485415,46401,1492805867164386117,/fluid_pressure,103619.992188,0.0
1492805867238646762,46402,1492805867238386117,/fluid_pressure,103569.992188,0.0
1492805867312724122,46403,1492805867312386117,/fluid_pressure,103519.992188,0.0
1492805867387627305,46404,1492805867387386117,/fluid_pressure,103550.0,0.0
1492805867461388664,46405,1492805867462836896,/fluid_pressure,103550.0,0.0
1492805867534758936,46406,1492805867536836896,/fluid_pressure,103519.992188,0.0
1492805867609640197,46407,1492805867611836896,/fluid_pressure,103500.0,0.0
1492805867684184791,46408,1492805867685836896,/fluid_pressure,103460.0,0.0
1492805867757802738,46409,1492805867759836896,/fluid_pressure,103510.0,0.0
1492805867832706587,46410,1492805867833836896,/fluid_pressure,103500.0,0.0
1492805867906272460,46411,1492805867908836896,/fluid_pressure,103460.0,0.0
1492805867981377645,46412,1492805867982836896,/fluid_pressure,103530.007812,0.0
1492805868054833548,46413,1492805868056836896,/fluid_pressure,103490.0,0.0
1492805868129590354,46414,1492805868130836896,/fluid_pressure,103519.992188,0.0
1492805868203565675,46415,1492805868205836896,/fluid_pressure,103569.992188,0.0
1492805868278108768,46416,1492805868279836896,/fluid_pressure,103580.007812,0.0
1492805868352374941,46417,1492805868353836896,/fluid_pressure,103560.0,0.0
1492805868426722225,46418,1492805868427836896,/fluid_pressure,103569.992188,0.0
1492805868500590348,46419,1492805868502836896,/fluid_pressure,103580.007812,0.0
1492805868575537477,46420,1492805868576836896,/fluid_pressure,103560.0,0.0
1492805868649421127,46421,1492805868650836896,/fluid_pressure,103590.0,0.0
1492805868723294545,46422,1492805868724836896,/fluid_pressure,103519.992188,0.0
1492805868797585186,46423,1492805868799836896,/fluid_pressure,103519.992188,0.0
1492805868872589642,46424,1492805868873836896,/fluid_pressure,103500.0,0.0
1492805868946488041,46425,1492805868947836896,/fluid_pressure,103500.0,0.0
1492805869020266439,46426,1492805869021836896,/fluid_pressure,103540.0,0.0
1492805869094773679,46427,1492805869096836896,/fluid_pressure,103530.007812,0.0
1492805869169250271,46428,1492805869170836896,/fluid_pressure,103480.007812,0.0
1492805869243465547,46429,1492805869244836896,/fluid_pressure,103469.992188,0.0
1492805869317334006,46430,1492805869318836896,/fluid_pressure,103550.0,0.0
1492805869392955773,46431,1492805869393836896,/fluid_pressure,103519.992188,0.0
1492805869466165084,46432,1492805869467836896,/fluid_pressure,103480.007812,0.0
1492805869540406189,46433,1492805869541836896,/fluid_pressure,103550.0,0.0
1492805869614298762,46434,1492805869615836896,/fluid_pressure,103540.0,0.0
1492805869689707269,46435,1492805869690836896,/fluid_pressure,103550.0,0.0
1492805869763684916,46436,1492805869764836896,/fluid_pressure,103560.0,0.0
1492805869837203801,46437,1492805869838836896,/fluid_pressure,103540.0,0.0
1492805869911656873,46438,1492805869912836896,/fluid_pressure,103550.0,0.0
