%time,field.vel,field.pitch,field.yaw,field.test_length,field.setup_time
1492809889377867555,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809889477793637,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809889577783302,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809889677768483,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809889777738988,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809889877945324,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809889977859284,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890077732112,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890177887057,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890278015254,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890377915063,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890477973316,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890577954583,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890677789649,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890777791065,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890877854412,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809890978008902,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891077817421,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891177774726,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891277885001,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891378032572,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891477747030,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891577794406,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891677918692,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891777872152,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891877807087,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809891977824266,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892077930621,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892177919082,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892277937871,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892377848642,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892477875817,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892577778636,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892677972817,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892777829747,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892877914093,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809892977849527,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893077843317,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893177894200,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893277793981,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893377781706,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893477885992,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893577930934,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893677904691,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893777809802,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893877788492,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809893977925958,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894077757902,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894178028714,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894278013175,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894377833066,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894478058568,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894578016766,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894677969954,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894777792866,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894877849460,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809894977995909,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809895077819613,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809895177793762,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809895277786664,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809895378033116,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809895477823741,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809895577960460,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
1492809895677919862,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.6),  (10.0, 0.6),  (50.0, 3.14),  (70.0, 3.14),70.0,5.0
