%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492809899655663710,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809899755806052,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809899855688769,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809899955656757,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900055762788,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900155722581,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900255528313,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900355600296,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900455715356,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900555575100,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900655584330,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900755673880,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900855688021,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809900955817135,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901055765192,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901155569187,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901255852570,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901355721407,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901455612045,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901555621394,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901655652124,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901755886862,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901855986625,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809901955836489,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902055658772,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902155889193,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902255743490,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902355715483,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902455820765,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902555590823,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902655588073,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902755576830,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902855693573,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809902955614769,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903055634165,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903155596289,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903255696173,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903355776924,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903455566369,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903555785006,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903655595922,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903755629068,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903855651647,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809903955588670,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904055631125,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904155775533,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904255763205,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904355542079,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904455647176,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904555575326,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904655627314,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904755685512,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904855592601,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809904955824241,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905055676599,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905155568076,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905255615152,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905355612311,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905455662898,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905555740046,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905655732703,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905755682710,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905855585439,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809905955654809,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906055688784,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906155702398,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906255746304,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906355730384,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906455670494,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906555667000,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906655722899,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906755620260,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906855701117,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809906955615799,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907055636044,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907155726373,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907255800273,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907355673200,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907455659912,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907555687562,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907655636831,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907755686000,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907855773073,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809907955681346,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908055613776,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908155570595,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908255628922,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908355723314,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908455668970,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908555727549,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908655796381,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908755758550,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908855589055,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809908955659088,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909055778230,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909155720947,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909255654369,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909355684214,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909455522087,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909555750402,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909655781824,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909755908079,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909855726687,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809909955570802,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910055749941,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910155757988,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910255640881,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910355609601,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910455592390,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910555700730,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910655594354,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910755650948,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910855574689,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809910955539389,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911055641354,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911155640368,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911255628154,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911355615047,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911455660241,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911555630832,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911655724109,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911755654948,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911855860941,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809911955708400,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912055814704,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912155700517,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912255547464,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912355555078,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912455616461,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912555599910,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912655635157,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912755739588,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912855717891,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809912955650990,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913055892505,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913155608332,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913255727500,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913355583027,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913455584851,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913555760337,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913655692438,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913755587144,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913855645577,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809913955743617,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914055876241,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914155599311,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914255698051,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914355937166,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914455646755,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914555728513,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914655616195,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914755761947,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914855585310,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809914955585921,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915055755158,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915155705601,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915255714810,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915355664670,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915455647084,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915555790308,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915655623398,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915755805753,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915855762258,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809915955566758,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916055558959,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916155596986,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916255576695,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916355720294,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916455633238,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916555579216,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916655696874,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916755717395,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916855583033,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809916955633106,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917055588587,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917155680572,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917255695052,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917355730993,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917455595254,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917555683539,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917655657899,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917755619927,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917855938155,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809917955632510,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918055609413,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918155680384,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918255697852,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918355539702,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918455646912,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918555538702,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918655742598,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918755672382,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918855686658,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809918955627304,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919055583277,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919155743138,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919255780143,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919355810008,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919455630049,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919555673044,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919655605082,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919755670814,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919855522229,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809919955565519,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809920055661449,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809920155608711,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809920255688988,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809920355546060,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809920455649740,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809920555750821,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
1492809920655622994,105.0,44.0,17.5,10.0,0.0,50.0,28.0,0.0,50.0
