%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492809889404887876,100603,1492809889404987916,/fluid_pressure,106450.0,0.0
1492809889478502046,100604,1492809889478987916,/fluid_pressure,106390.0,0.0
1492809889552765940,100605,1492809889552987916,/fluid_pressure,106460.0,0.0
1492809889626119262,100606,1492809889627987916,/fluid_pressure,106390.0,0.0
1492809889701833592,100607,1492809889701987916,/fluid_pressure,106430.007812,0.0
1492809889774906580,100608,1492809889775987916,/fluid_pressure,106369.992188,0.0
1492809889848988791,100609,1492809889849987916,/fluid_pressure,106419.992188,0.0
1492809889923274986,100610,1492809889924987916,/fluid_pressure,106410.0,0.0
1492809889998530179,100611,1492809889998987916,/fluid_pressure,106430.007812,0.0
1492809890072216587,100612,1492809890072987916,/fluid_pressure,106380.007812,0.0
1492809890146275807,100613,1492809890146987916,/fluid_pressure,106460.0,0.0
1492809890220184393,100614,1492809890221987916,/fluid_pressure,106430.007812,0.0
1492809890295803021,100615,1492809890295987916,/fluid_pressure,106460.0,0.0
1492809890369003139,100616,1492809890369987916,/fluid_pressure,106450.0,0.0
1492809890442889695,100617,1492809890443987916,/fluid_pressure,106490.0,0.0
1492809890516995125,100618,1492809890518987916,/fluid_pressure,106419.992188,0.0
1492809890591849056,100619,1492809890592987916,/fluid_pressure,106400.0,0.0
1492809890665906846,100620,1492809890666987916,/fluid_pressure,106419.992188,0.0
1492809890740833140,100621,1492809890740987916,/fluid_pressure,106419.992188,0.0
1492809890814471909,100622,1492809890815987916,/fluid_pressure,106410.0,0.0
1492809890888929579,100623,1492809890889987916,/fluid_pressure,106390.0,0.0
1492809890963136475,100624,1492809890963987916,/fluid_pressure,106400.0,0.0
1492809891037336938,100625,1492809891037987916,/fluid_pressure,106410.0,0.0
1492809891110846789,100626,1492809891112987916,/fluid_pressure,106390.0,0.0
1492809891186528041,100627,1492809891186987916,/fluid_pressure,106440.0,0.0
1492809891260616356,100628,1492809891260987916,/fluid_pressure,106460.0,0.0
1492809891334131688,100629,1492809891334987916,/fluid_pressure,106430.007812,0.0
1492809891407994128,100630,1492809891409987916,/fluid_pressure,106440.0,0.0
1492809891483821772,100631,1492809891483987916,/fluid_pressure,106369.992188,0.0
1492809891557344808,100632,1492809891557987916,/fluid_pressure,106430.007812,0.0
1492809891631411854,100633,1492809891632987916,/fluid_pressure,106410.0,0.0
1492809891706750594,100634,1492809891706421052,/fluid_pressure,106469.992188,0.0
1492809891779810354,100635,1492809891780421052,/fluid_pressure,106419.992188,0.0
1492809891854672349,100636,1492809891854421052,/fluid_pressure,106380.007812,0.0
1492809891928819188,100637,1492809891929421052,/fluid_pressure,106380.007812,0.0
1492809892003882055,100638,1492809892003421052,/fluid_pressure,106430.007812,0.0
1492809892077389641,100639,1492809892077421052,/fluid_pressure,106430.007812,0.0
