%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1492809889341802593,8669,1492809889341987916,/temperature,15.8623418808,0.0
1492809889415631467,8670,1492809889415987916,/temperature,15.8623418808,0.0
1492809889489465641,8671,1492809889489987916,/temperature,15.8623418808,0.0
1492809889563605765,8672,1492809889564987916,/temperature,15.8536157608,0.0
1492809889638108701,8673,1492809889638987916,/temperature,15.8536157608,0.0
1492809889712734061,8674,1492809889712987916,/temperature,15.8536157608,0.0
1492809889786787692,8675,1492809889786987916,/temperature,15.8623418808,0.0
1492809889859919533,8676,1492809889861987916,/temperature,15.8623418808,0.0
1492809889935304801,8677,1492809889935987916,/temperature,15.8623418808,0.0
1492809890009479412,8678,1492809890009987916,/temperature,15.8623418808,0.0
1492809890083020227,8679,1492809890083987916,/temperature,15.8623418808,0.0
1492809890157090514,8680,1492809890158987916,/temperature,15.8623418808,0.0
1492809890232098625,8681,1492809890232987916,/temperature,15.8623418808,0.0
1492809890306197933,8682,1492809890306987916,/temperature,15.8623418808,0.0
1492809890379882621,8683,1492809890380987916,/temperature,15.8623418808,0.0
1492809890453820090,8684,1492809890455987916,/temperature,15.8623418808,0.0
1492809890528920073,8685,1492809890529987916,/temperature,15.8623418808,0.0
1492809890603787015,8686,1492809890603987916,/temperature,15.8710680008,0.0
1492809890677923134,8687,1492809890677987916,/temperature,15.8623418808,0.0
1492809890751673392,8688,1492809890752987916,/temperature,15.8623418808,0.0
1492809890826498899,8689,1492809890826987916,/temperature,15.8710680008,0.0
1492809890899861485,8690,1492809890900987916,/temperature,15.8710680008,0.0
1492809890973850729,8691,1492809890974987916,/temperature,15.8710680008,0.0
1492809891049522219,8692,1492809891049987916,/temperature,15.8623418808,0.0
1492809891122925279,8693,1492809891123987916,/temperature,15.8623418808,0.0
1492809891197410590,8694,1492809891197987916,/temperature,15.8710680008,0.0
1492809891271727376,8695,1492809891271987916,/temperature,15.8536157608,0.0
1492809891345888755,8696,1492809891346987916,/temperature,15.8710680008,0.0
1492809891419892312,8697,1492809891420987916,/temperature,15.8797941208,0.0
1492809891494634415,8698,1492809891494987916,/temperature,15.8710680008,0.0
1492809891568380505,8699,1492809891568987916,/temperature,15.8623418808,0.0
1492809891643520181,8700,1492809891643987916,/temperature,15.8710680008,0.0
1492809891717695521,8701,1492809891717421052,/temperature,15.8710680008,0.0
1492809891790782098,8702,1492809891791421052,/temperature,15.8710680008,0.0
1492809891865684141,8703,1492809891866421052,/temperature,15.8623418808,0.0
1492809891939834588,8704,1492809891940421052,/temperature,15.8623418808,0.0
1492809892014811773,8705,1492809892014421052,/temperature,15.8710680008,0.0
1492809892088184062,8706,1492809892088421052,/temperature,15.8623418808,0.0
1492809892162792544,8707,1492809892163421052,/temperature,15.8623418808,0.0
1492809892237072842,8708,1492809892237421052,/temperature,15.8797941208,0.0
1492809892311185035,8709,1492809892311421052,/temperature,15.8710680008,0.0
1492809892384924967,8710,1492809892385421052,/temperature,15.8710680008,0.0
1492809892459515471,8711,1492809892460421052,/temperature,15.8797941208,0.0
1492809892534143687,8712,1492809892534421052,/temperature,15.8710680008,0.0
1492809892608145101,8713,1492809892608421052,/temperature,15.8623418808,0.0
1492809892681900871,8714,1492809892682421052,/temperature,15.8710680008,0.0
1492809892756275469,8715,1492809892757421052,/temperature,15.8797941208,0.0
1492809892831508880,8716,1492809892831421052,/temperature,15.8710680008,0.0
1492809892904832209,8717,1492809892905421052,/temperature,15.8710680008,0.0
