# Time	Input
-4.6998057	0.0000000
-4.5998318	0.0000000
-4.4998249	0.0000000
-4.3999007	0.0000000
-4.2997317	0.0000000
-4.1994138	0.0000000
-4.0998100	0.0000000
-3.9998024	0.0000000
-3.8999222	0.0000000
-3.7992146	0.0000000
-3.6998154	0.0000000
-3.5997891	0.0000000
-3.4997325	0.0000000
-3.3996687	0.0000000
-3.2997594	0.0000000
-3.1997494	0.0000000
-3.0999012	0.0000000
-2.9998170	0.0000000
-2.8997527	0.0000000
-2.7998167	0.0000000
-2.6997780	0.0000000
-2.5998397	0.0000000
-2.4998438	0.0000000
-2.3997737	0.0000000
-2.2997911	0.0000000
-2.1998728	0.0000000
-2.0997560	0.0000000
-1.9998748	0.0000000
-1.8998618	0.0000000
-1.7998927	0.0000000
-1.6997484	0.0000000
-1.5998618	0.0000000
-1.4999155	0.0000000
-1.3998154	0.0000000
-1.2998356	0.0000000
-1.1997545	0.0000000
-1.0997356	0.0000000
-0.9998354	0.0000000
-0.8997358	0.0000000
-0.7997609	0.0000000
-0.6999332	0.0000000
-0.5998180	0.0000000
-0.4999255	0.0000000
-0.3998615	0.0000000
-0.2998572	0.0000000
-0.1998405	0.0000000
-0.0998981	0.0000000
0.0001731	-35.0000000
0.1002092	-35.0000000
0.2001564	-33.2195816
0.3000768	-19.8983669
0.4001411	-13.7864981
0.5001236	-10.6881094
0.6002762	-8.8781967
0.7001009	-8.1541052
0.8003192	-7.8712554
0.9002734	-8.0282040
1.0003548	-8.6346579
1.1001039	-9.8761063
1.2001638	-11.3370752
1.3001370	-12.1268921
1.4001372	-12.1618252
1.5002176	-10.9398375
1.6003208	-9.6732626
1.7002281	-8.1827936
1.8001644	-7.2459331
1.9003046	-6.5467505
2.0002196	-6.3451214
2.1002191	-6.9011559
2.2001874	-8.3021793
2.3000968	-9.1542807
2.4001516	-9.4551077
2.5001615	-8.3831682
2.6002291	-6.4387794
2.7002066	-4.8901038
2.8002004	-4.6582603
2.9001242	-5.0823450
3.0001303	-5.9970002
3.1001987	-6.4224629
3.2001649	-6.6685410
3.3001349	-7.2625117
3.4002186	-7.7409391
3.5002545	-7.6231155
3.6002066	-7.6801906
3.7006351	-7.8294687
3.8002007	-8.3686256
3.9002854	-9.0871792
4.0002173	-9.4937582
4.1002875	-9.5277510
4.2000952	-9.1175547
4.3002017	-8.5679770
4.4001715	-7.9800696
4.5002237	-7.2183161
4.6001897	-6.8669806
4.7001370	-6.8536458
4.8003402	-6.5482049
4.9002634	-6.3821516
5.0001626	-6.4910946
5.1002632	-6.3598485
5.2002199	-5.9074106
5.3003528	-5.6840324
5.4002575	-6.1137052
5.5003118	-6.3057718
5.6001367	-6.2463012
5.7001418	-6.0034776
5.8000927	-5.4457564
5.9002281	-6.0828919
6.0001851	-7.3737564
6.1002552	-8.3223734
6.2001974	-8.5596685
6.3001477	-7.4005356
6.4002240	-5.5366168
6.5001590	-3.9030263
6.6002486	-2.4888959
6.7003300	-2.0358040
6.8001764	-2.6697490
6.9001836	-3.2204268
7.0003328	-3.9430320
7.1002225	-4.5939469
7.2001541	-4.7464738
7.3001446	-4.2259264
7.4001137	-3.1264644
7.5001930	-2.4135439
7.6003397	-2.1802280
7.7002624	-2.1107588
7.8002959	-1.7079616
7.9002575	-1.2144328
8.0001644	-0.8170401
8.1002237	-0.3595184
8.2004972	-0.0955779
8.3001582	0.5040954
8.4001974	1.7994090
8.5000655	1.9657993
8.6001718	3.0479712
8.7001513	3.9304361
8.8002719	3.5057900
8.9001050	3.3222842
9.0001900	3.2957659
9.1003382	3.4002683
9.2001334	3.4389312
9.3001585	3.7095845
9.4002440	3.3989482
9.5002179	2.7448497
9.6002022	2.3281016
9.7003681	2.1186404
9.8000955	2.3140125
9.9001805	2.6297553
10.0002301	3.1425538
10.1002099	3.2051642
10.2001774	3.2065747
10.3001544	3.3258252
10.4001876	4.0177097
10.5001861	4.7834473
10.6001290	5.3017716
10.7002534	5.0766525
10.8001411	4.7443027
10.9001175	4.7653389
11.0001485	5.6270151
11.1002458	6.5779676
11.2000924	7.9948707
11.3000755	8.3786335
11.4002703	7.4367771
11.5002074	6.6022649
11.6001761	5.7377810
11.7004170	5.5892916
11.8003154	5.8682580
11.9002660	6.4194088
12.0001462	6.9926744
12.1002409	7.6487908
12.2001759	7.8324752
12.3002908	7.9647651
12.4002035	8.4697132
12.5000666	9.5046158
12.6002993	10.7810392
12.7002173	11.6428061
12.8002831	11.8225145
12.9001833	11.2654791
13.0001178	10.1082792
13.1004733	9.3039246
13.2002186	8.9976625
13.3002117	9.4519396
13.4004710	10.3615551
13.5001958	11.5037756
13.6001743	12.1603508
13.7002391	11.9235210
13.8002204	11.9575348
13.9001541	11.9107151
14.0002209	11.8323593
14.1001265	12.2583790
14.2001638	13.1009760
14.3001603	13.4869013
14.4002529	13.3187122
14.5001795	13.2659378
14.6001859	13.4604034
14.7001254	13.9749651
14.8002020	14.5432329
14.9001405	14.5928307
15.0001930	14.3470850
15.1002463	13.9695730
15.2002074	14.0998125
15.3002319	14.8296528
15.4001055	16.0167294
15.5002591	16.9432812
15.6001615	17.1785278
15.7004431	17.0347500
15.8002660	16.2320919
15.9001626	15.4018040
16.0002401	15.4348059
16.1001823	16.1477547
16.2003026	17.1978779
16.3002255	17.7664623
16.4003049	18.0776672
16.5002045	18.2663612
16.6001444	17.9470997
16.7002404	17.5828819
16.8001239	17.3759880
16.9000824	17.4255867
17.0002511	17.5235863
17.1001285	17.6579094
17.2002949	18.4417458
17.3002580	19.0404682
17.4002575	19.7256680
17.5002355	20.0780506
17.6003100	20.1212502
17.7004017	19.5626526
17.8002399	18.5590630
17.9003126	17.7857552
18.0001393	17.8975277
18.1001211	18.6979008
18.2001293	19.6533489
18.3001820	20.3160915
18.4002542	20.6118240
18.5001582	20.4918098
18.6002235	20.7745495
18.7002621	20.5720940
18.8002317	20.6099663
18.9003082	21.2981052
19.0001874	21.6890316
19.1002163	22.4083786
19.2001933	23.5105381
19.3002189	24.0242233
19.4003136	24.3394146
19.5002278	24.1584358
19.6001905	23.8366432
19.7001754	23.5317173
19.8002409	23.4429188
19.9001649	23.6889343
20.0002089	24.3757267
20.1001477	25.2490311
20.2001672	25.5856972
20.3001549	25.8300037
20.4001626	26.0918217
20.5001359	26.2911873
20.6002486	26.5412045
20.7002875	26.5980701
20.8002035	25.7547321
20.9000730	24.8104725
21.0002578	24.5369930
21.1002650	25.3570576
21.2001551	27.2348251
21.3000794	28.7629967
21.4002550	29.5786285
21.5002836	30.5952835
21.6002644	30.0385399
21.7002634	29.5398540
21.8003776	28.5078564
21.9001902	27.8386288
22.0001485	27.5060291
22.1000310	28.6063824
22.2001114	29.6653919
22.3001434	30.0021248
22.4001861	29.4668255
22.5002196	28.4612961
22.6001487	27.4520531
22.7002122	27.3180008
22.8002204	28.4064350
22.9001316	30.0719509
23.0002396	31.6242676
23.1001618	32.2398529
23.2002813	32.4028053
23.3001300	32.7429581
23.4002778	33.3616257
23.5002880	34.1288795
23.6001667	34.6120949
23.7001879	34.2704544
23.8001062	33.8819313
23.9001800	32.6126633
24.0002401	31.5568352
24.1002161	31.2438183
24.2001646	31.2951698
24.3001626	32.3332596
24.4001700	34.4927406
24.5000901	35.0000000
24.5999427	35.0000000
24.7003750	35.0000000
24.8001513	35.0000000
24.9001725	35.0000000
25.0001626	35.0000000
25.1002872	35.0000000
25.2001879	35.0000000
25.3001411	35.0000000
25.4000607	35.0000000
25.5001428	35.0000000
25.6001531	35.0000000
25.7001733	35.0000000
25.8001011	35.0000000
25.9002752	35.0000000
26.0001277	35.0000000
26.1002053	35.0000000
26.2002135	35.0000000
26.3001452	35.0000000
26.4003686	35.0000000
26.5003377	35.0000000
26.6001994	35.0000000
26.7001999	35.0000000
26.8002002	35.0000000
26.9000824	35.0000000
27.0001418	35.0000000
27.1002534	35.0000000
27.2001633	35.0000000
27.3002775	35.0000000
27.4002107	35.0000000
27.5001953	35.0000000
27.6002130	35.0000000
27.7001513	35.0000000
27.8001705	35.0000000
27.9003331	35.0000000
28.0002808	35.0000000
28.1002012	35.0000000
28.2002534	35.0000000
28.3002570	35.0000000
28.4002143	35.0000000
28.5002045	35.0000000
28.6001815	35.0000000
28.7002780	35.0000000
28.8000696	35.0000000
28.9002071	35.0000000
29.0002371	35.0000000
29.1002248	35.0000000
29.2002627	35.0000000
29.3001362	35.0000000
29.4003233	35.0000000
29.5002527	35.0000000
29.6003333	35.0000000
29.7001475	35.0000000
29.8002534	35.0000000
29.9001490	35.0000000
30.0002542	35.0000000
30.1001856	35.0000000
30.2001288	35.0000000
30.3001856	35.0000000
30.4001144	35.0000000
30.5002514	35.0000000
30.6002836	35.0000000
30.7001582	35.0000000
30.8000988	35.0000000
30.9002045	35.0000000
31.0001395	35.0000000
31.1001807	35.0000000
31.2002076	35.0000000
31.3000842	35.0000000
31.4002509	35.0000000
31.5002276	35.0000000
31.6002358	35.0000000
31.7001651	35.0000000
31.8002486	35.0000000
31.9001021	35.0000000
32.0001833	35.0000000
32.1001431	35.0000000
32.2001733	35.0000000
32.3001019	35.0000000
32.4001672	35.0000000
32.5001690	35.0000000
32.6001940	35.0000000
32.7002785	35.0000000
32.8001252	35.0000000
32.9002378	35.0000000
33.0001367	35.0000000
33.1002022	35.0000000
33.2002194	35.0000000
33.3002071	35.0000000
33.4000878	35.0000000
33.5002427	35.0000000
33.6001449	35.0000000
33.7002412	35.0000000
33.8001364	35.0000000
33.9001503	35.0000000
34.0002698	35.0000000
34.1002447	35.0000000
34.2001818	35.0000000
34.3002204	35.0000000
34.4000891	35.0000000
34.5002240	35.0000000
34.6002947	35.0000000
34.7001196	35.0000000
34.8002135	35.0000000
34.9000914	35.0000000
35.0005832	35.0000000
35.1003090	35.0000000
35.2000975	35.0000000
35.3002685	35.0000000
35.4001472	35.0000000
35.5002092	35.0000000
35.6001270	35.0000000
35.7002537	35.0000000
35.8001626	35.0000000
35.9002801	35.0000000
36.0001536	35.0000000
36.1001615	35.0000000
36.2002598	35.0000000
36.3002540	35.0000000
36.4001201	35.0000000
36.5001708	35.0000000
36.6001539	35.0000000
36.7001413	35.0000000
36.8002373	35.0000000
36.9001659	35.0000000
37.0001777	35.0000000
37.1001457	35.0000000
37.2002465	35.0000000
37.3002291	35.0000000
37.4003128	35.0000000
37.5001526	35.0000000
37.6002668	35.0000000
37.7001644	35.0000000
37.8000812	35.0000000
37.9001454	35.0000000
38.0002875	35.0000000
38.1001042	35.0000000
38.2001920	35.0000000
38.3001349	35.0000000
38.4002875	35.0000000
38.5001907	35.0000000
38.6001044	35.0000000
38.7002225	35.0000000
38.8002184	35.0000000
38.9001452	35.0000000
39.0001876	35.0000000
39.1001183	35.0000000
39.2002575	35.0000000
39.3001562	35.0000000
39.4001216	35.0000000
39.5001905	35.0000000
39.6001055	35.0000000
39.7002591	35.0000000
39.8002747	35.0000000
39.9001495	35.0000000
40.0004826	35.0000000
40.1003748	35.0000000
40.2002309	35.0000000
40.3002468	35.0000000
40.4002012	35.0000000
40.5003116	35.0000000
40.6000712	35.0000000
40.7001311	35.0000000
40.8002806	35.0000000
40.9001710	35.0000000
41.0001866	35.0000000
41.1000184	35.0000000
41.2001226	35.0000000
41.3001882	35.0000000
41.4002931	35.0000000
41.5001334	35.0000000
41.6001718	35.0000000
41.7002486	35.0000000
41.8004554	35.0000000
41.9003602	35.0000000
42.0001516	35.0000000
42.1002711	35.0000000
42.2002596	35.0000000
42.3001605	35.0000000
42.4001677	35.0000000
42.5002593	35.0000000
42.6003832	35.0000000
42.7002138	35.0000000
42.8002281	35.0000000
42.9002847	35.0000000
43.0001618	35.0000000
43.1003564	35.0000000
43.2002813	35.0000000
43.3002742	35.0000000
43.4001818	35.0000000
43.5003848	35.0000000
43.6001239	35.0000000
43.7002043	35.0000000
43.8001649	35.0000000
43.9002396	35.0000000
44.0002063	35.0000000
44.1003151	35.0000000
44.2002977	35.0000000
44.3005494	35.0000000
44.4003149	35.0000000
44.5001907	35.0000000
44.6001436	35.0000000
44.7002007	35.0000000
44.8002739	35.0000000
44.9002842	35.0000000
45.0003369	35.0000000
45.1001170	35.0000000
45.2002486	35.0000000
45.3003740	35.0000000
45.4002862	35.0000000
45.5003113	35.0000000
45.6001800	35.0000000
45.7002373	35.0000000
45.8001943	35.0000000
45.9000781	35.0000000
46.0002496	35.0000000
46.1001669	35.0000000
46.2001940	35.0000000
46.3001656	35.0000000
46.4001964	35.0000000
46.5002476	35.0000000
46.6001682	35.0000000
46.7003208	35.0000000
46.8002476	35.0000000
46.9001224	35.0000000
47.0001843	35.0000000
47.1001464	35.0000000
47.2002202	35.0000000
47.3002099	35.0000000
47.4001690	35.0000000
47.5003597	35.0000000
47.6001825	35.0000000
47.7001106	35.0000000
47.8000655	35.0000000
47.9001636	35.0000000
48.0001039	35.0000000
48.1003712	35.0000000
48.2001725	35.0000000
48.3001393	35.0000000
48.4002542	35.0000000
48.5001349	35.0000000
48.6004165	35.0000000
48.7003034	35.0000000
48.8001344	35.0000000
48.9001057	35.0000000
49.0000924	35.0000000
49.1001705	35.0000000
49.2002040	35.0000000
49.3001408	35.0000000
49.4002038	35.0000000
49.5002706	35.0000000
49.6001521	35.0000000
49.7002071	35.0000000
49.8002744	35.0000000
49.9001894	35.0000000
50.0001710	35.0000000
50.1002086	35.0000000
50.2002207	35.0000000
50.3002222	35.0000000
50.4001964	35.0000000
50.5003026	35.0000000
50.6001528	35.0000000
50.7003853	35.0000000
50.8001613	35.0000000
50.9001505	35.0000000
51.0002068	35.0000000
51.1001144	35.0000000
51.2001073	35.0000000
51.3004068	35.0000000
51.4002102	35.0000000
51.5001631	35.0000000
51.6002376	35.0000000
51.7002437	35.0000000
51.8002317	35.0000000
51.9001398	35.0000000
52.0001482	35.0000000
52.1001180	35.0000000
52.2001457	35.0000000
52.3001068	35.0000000
52.4001897	35.0000000
52.5001413	35.0000000
52.6001477	35.0000000
52.7001510	35.0000000
52.8002222	35.0000000
52.9002140	35.0000000
53.0001574	35.0000000
53.1001933	35.0000000
53.2003310	35.0000000
53.3002954	35.0000000
53.4002601	35.0000000
53.5002381	35.0000000
53.6002977	35.0000000
53.7002529	35.0000000
53.8000740	35.0000000
53.9001805	35.0000000
54.0001669	35.0000000
54.1001480	35.0000000
54.2002168	35.0000000
54.3001472	35.0000000
54.4003379	35.0000000
54.5002591	35.0000000
54.6002934	35.0000000
54.7001841	35.0000000
54.8001203	35.0000000
54.9001766	35.0000000
55.0001554	35.0000000
55.1001257	35.0000000
55.2002673	35.0000000
55.3001329	35.0000000
55.4001802	35.0000000
55.5001713	35.0000000
55.6000973	35.0000000
55.7001715	35.0000000
55.8001341	35.0000000
55.9002465	35.0000000
56.0002401	35.0000000
72.0090483	35.0000000
72.0090522	35.0000000
72.0090632	35.0000000
72.0090668	35.0000000
72.0090696	35.0000000
72.0090772	35.0000000
72.0090806	35.0000000
72.0090834	35.0000000
72.0090972	35.0000000
72.0091003	0.0000000
72.0091080	0.0000000
72.0091108	0.0000000
72.0091190	0.0000000
72.0091297	0.0000000
72.0091333	0.0000000
72.0091366	0.0000000
72.0091441	0.0000000
72.0091471	0.0000000
72.0091500	0.0000000
72.0091640	0.0000000
72.0091671	0.0000000
72.0091763	0.0000000
72.0091791	0.0000000
72.0091873	0.0000000
72.0091978	0.0000000
72.0092019	0.0000000
72.0092047	0.0000000
72.0092122	0.0000000
72.0092155	0.0000000
72.0092186	0.0000000
72.0092298	0.0000000
72.0092326	0.0000000
72.0092408	0.0000000
72.0092436	0.0000000
72.0092511	0.0000000
72.0092634	0.0000000
72.0092667	0.0000000
72.0092690	0.0000000
72.0092836	0.0000000
72.0092877	0.0000000
72.0092928	0.0000000
72.0105838	0.0000000
72.0105887	0.0000000
72.0105933	0.0000000
72.0105971	0.0000000
72.0106010	0.0000000
72.0106043	0.0000000
72.0106109	0.0000000
72.0106140	0.0000000
