# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
0.3476355	0.0198602	0.0090607	-0.3871472	-0.1890109	-0.2739779	1.3630669	-0.0761396	0.0371340	0.0081037
0.4475261	0.0138823	0.0024401	-0.3896496	-0.1862969	-0.2783018	1.3580814	-0.0906988	0.0546329	0.0144395
0.5475013	0.0036653	-0.0078006	-0.3807461	-0.1821443	-0.2928051	1.3535359	-0.1012458	0.0648048	0.0212909
0.6475264	-0.0033432	-0.0147985	-0.3914610	-0.1828934	-0.3092564	1.3499719	-0.1030222	0.0677652	0.0109406
0.7475167	-0.0120502	-0.0218380	-0.3890402	-0.1828962	-0.3239629	1.3462363	-0.0903155	0.0627650	0.0100803
0.8474941	-0.0205392	-0.0280257	-0.3878882	-0.1832392	-0.3337738	1.3422362	-0.0684867	0.0526693	0.0077060
0.9476613	-0.0261402	-0.0323130	-0.3903004	-0.1853129	-0.3379034	1.3393990	-0.0549006	0.0440273	0.0077233
1.0475241	-0.0308615	-0.0361878	-0.3903537	-0.1873740	-0.3390558	1.3370129	-0.0525531	0.0282884	0.0150007
1.1475305	-0.0348341	-0.0410184	-0.3858482	-0.1894176	-0.3411087	1.3345530	-0.0582721	0.0087720	0.0267738
1.2474998	-0.0370319	-0.0484775	-0.3918799	-0.1921661	-0.3423286	1.3320197	-0.0738329	-0.0044378	0.0307959
1.3475018	-0.0387973	-0.0557799	-0.3833604	-0.1950999	-0.3409142	1.3282030	-0.0831557	-0.0152046	0.0356943
1.4475172	-0.0401795	-0.0653476	-0.3848262	-0.1977853	-0.3350317	1.3229735	-0.0906543	-0.0159364	0.0261587
1.5475249	-0.0414879	-0.0745968	-0.3830742	-0.1985967	-0.3240370	1.3172824	-0.0987770	-0.0132871	0.0157549
1.6475213	-0.0430151	-0.0845376	-0.3841007	-0.1977246	-0.3094898	1.3105952	-0.1020406	-0.0104161	0.0001394
1.7475220	-0.0443683	-0.0939853	-0.3878882	-0.1952904	-0.2950337	1.3029585	-0.1034956	-0.0132012	-0.0065770
1.8475246	-0.0461188	-0.1053675	-0.3845504	-0.1917959	-0.2849467	1.2952257	-0.0999337	-0.0151174	-0.0029997
1.9475041	-0.0468689	-0.1143244	-0.3884667	-0.1882830	-0.2806901	1.2884854	-0.0890461	-0.0167892	-0.0096377
2.0476585	-0.0468318	-0.1221422	-0.3920236	-0.1852881	-0.2823733	1.2831383	-0.0800950	-0.0227182	-0.0154036
2.1475551	-0.0468715	-0.1317001	-0.3897019	-0.1833083	-0.2890558	1.2788194	-0.0757209	-0.0368699	-0.0130039
2.2475272	-0.0441295	-0.1390325	-0.3953571	-0.1824844	-0.3000967	1.2751429	-0.0735149	-0.0469982	-0.0088285
2.3475057	-0.0434471	-0.1489221	-0.3858821	-0.1831035	-0.3114351	1.2716953	-0.0690057	-0.0535844	0.0087443
2.4476114	-0.0401518	-0.1565333	-0.3911192	-0.1846058	-0.3192264	1.2679829	-0.0630966	-0.0497358	0.0064478
2.5475185	-0.0378783	-0.1638971	-0.3912999	-0.1859234	-0.3231352	1.2634607	-0.0587820	-0.0408393	0.0051118
2.6474962	-0.0360018	-0.1711942	-0.3931416	-0.1866666	-0.3248195	1.2579466	-0.0648730	-0.0374594	0.0010691
2.7475008	-0.0349776	-0.1781260	-0.3860965	-0.1869572	-0.3274285	1.2518146	-0.0760857	-0.0454044	0.0097741
2.8474995	-0.0329468	-0.1872670	-0.3861170	-0.1871269	-0.3334890	1.2458502	-0.0793738	-0.0560216	0.0136310
2.9474826	-0.0297737	-0.1967224	-0.3879408	-0.1868642	-0.3417916	1.2410432	-0.0683459	-0.0662914	0.0078726
3.0475174	-0.0255340	-0.2050916	-0.3913412	-0.1863447	-0.3469559	1.2374609	-0.0539962	-0.0703998	-0.0062868
3.1476675	-0.0194579	-0.2116037	-0.3899282	-0.1863374	-0.3477047	1.2347920	-0.0366086	-0.0735187	-0.0165407
3.2475287	-0.0137548	-0.2158445	-0.3881416	-0.1869146	-0.3448648	1.2334330	-0.0330855	-0.0782188	-0.0201389
3.3475254	-0.0067662	-0.2209584	-0.3855729	-0.1883466	-0.3392996	1.2318156	-0.0415481	-0.0873491	-0.0218761
3.4475144	0.0010413	-0.2279038	-0.3838065	-0.1898456	-0.3334742	1.2290549	-0.0516054	-0.0954083	-0.0248785
3.5477084	0.0084456	-0.2357163	-0.3873243	-0.1893411	-0.3282988	1.2255025	-0.0630622	-0.1046536	-0.0257629
3.6476506	0.0169776	-0.2456937	-0.3879841	-0.1881646	-0.3248020	1.2207691	-0.0729084	-0.1161281	-0.0236623
3.7474890	0.0258068	-0.2572125	-0.3838065	-0.1864768	-0.3248255	1.2157457	-0.0748561	-0.1279132	-0.0170255
3.8475195	0.0350932	-0.2681815	-0.3840075	-0.1853692	-0.3276636	1.2119808	-0.0700714	-0.1344016	-0.0100686
3.9475151	0.0460129	-0.2794736	-0.3880149	-0.1849837	-0.3295012	1.2085670	-0.0639602	-0.1398648	-0.0041062
4.0474977	0.0574203	-0.2903839	-0.3940106	-0.1855854	-0.3295214	1.2053543	-0.0596380	-0.1427302	-0.0046282
4.1476526	0.0676287	-0.3012368	-0.3888400	-0.1864632	-0.3267872	1.2021452	-0.0584749	-0.1424454	-0.0040462
4.2475372	0.0785384	-0.3125857	-0.3878684	-0.1873801	-0.3219958	1.1984696	-0.0632471	-0.1430279	-0.0058082
4.3475251	0.0886644	-0.3240287	-0.3858482	-0.1882257	-0.3159195	1.1949063	-0.0669422	-0.1415821	-0.0029402
4.4475062	0.0992805	-0.3347748	-0.3899272	-0.1887429	-0.3102470	1.1921508	-0.0694953	-0.1356157	-0.0028958
4.5474967	0.1094313	-0.3460671	-0.3931374	-0.1888996	-0.3078551	1.1897196	-0.0758461	-0.1348465	-0.0046124
4.6475098	0.1181767	-0.3610102	-0.3868676	-0.1887380	-0.3084963	1.1869616	-0.0808679	-0.1400060	-0.0003938
4.7476646	0.1268839	-0.3751867	-0.3815368	-0.1884635	-0.3127827	1.1830038	-0.0776489	-0.1464106	0.0069978
4.8475069	0.1377473	-0.3880781	-0.3811466	-0.1887266	-0.3147724	1.1781241	-0.0655652	-0.1538942	0.0051290
4.9474998	0.1505223	-0.3992996	-0.3868486	-0.1895722	-0.3104756	1.1728861	-0.0588570	-0.1616570	-0.0099922
5.0475039	0.1618887	-0.4125656	-0.3798823	-0.1904568	-0.3038052	1.1676644	-0.0574232	-0.1652108	-0.0211767
5.1475325	0.1759448	-0.4222137	-0.3880045	-0.1909936	-0.2991106	1.1630976	-0.0577382	-0.1629125	-0.0366452
5.2476352	0.1885687	-0.4360200	-0.3860990	-0.1908396	-0.3004610	1.1591357	-0.0638978	-0.1623779	-0.0351742
5.3476367	0.2002988	-0.4500962	-0.3845541	-0.1903003	-0.3097133	1.1555170	-0.0797722	-0.1687175	-0.0318339
5.4475246	0.2142302	-0.4632023	-0.3938554	-0.1895184	-0.3248768	1.1514177	-0.0937744	-0.1760248	-0.0360554
5.5475067	0.2267985	-0.4789353	-0.3892937	-0.1887890	-0.3391668	1.1464462	-0.0937852	-0.1831119	-0.0302674
5.6475156	0.2399265	-0.4938743	-0.3909943	-0.1882067	-0.3459858	1.1403733	-0.0915871	-0.1898465	-0.0359770
5.7475315	0.2565206	-0.5055164	-0.3807461	-0.1882538	-0.3436645	1.1328527	-0.0910745	-0.1953973	-0.0340702
5.8475300	0.2691132	-0.5243205	-0.3936015	-0.1873967	-0.3360377	1.1272747	-0.0928969	-0.1991247	-0.0447372
5.9475282	0.2846729	-0.5385543	-0.3858920	-0.1873654	-0.3276679	1.1221762	-0.0862858	-0.2115539	-0.0344609
6.0475095	0.3017461	-0.5562427	-0.3929902	-0.1881716	-0.3205588	1.1181417	-0.0783355	-0.2186025	-0.0327763
6.1474895	0.3165734	-0.5721078	-0.3900542	-0.1888172	-0.3126088	1.1152878	-0.0721498	-0.2178851	-0.0243078
6.2474836	0.3331677	-0.5882345	-0.3921723	-0.1911466	-0.3009810	1.1111599	-0.0743046	-0.2136449	-0.0213526
6.3476488	0.3475554	-0.6094025	-0.3848262	-0.1949285	-0.2885304	1.1044268	-0.0844336	-0.2104891	-0.0127814
6.4475039	0.3622673	-0.6224936	-0.3900280	-0.1968643	-0.2800990	1.0961860	-0.1046189	-0.2073195	-0.0161459
6.5475164	0.3740500	-0.6492403	-0.3840944	-0.1976146	-0.2798921	1.0859073	-0.1275721	-0.2082561	-0.0126677
6.6474839	0.3868321	-0.6677038	-0.3889086	-0.1951943	-0.2898437	1.0755015	-0.1450595	-0.2113150	-0.0204654
6.7475195	0.3969425	-0.6955664	-0.3835338	-0.1909810	-0.3050561	1.0667875	-0.1500005	-0.2158021	-0.0284981
6.8475090	0.4103614	-0.7178774	-0.3912296	-0.1856574	-0.3189343	1.0595581	-0.1443187	-0.2181695	-0.0444527
6.9475108	0.4211830	-0.7389874	-0.3868678	-0.1818312	-0.3265015	1.0536341	-0.1356707	-0.2222018	-0.0418822
7.0476411	0.4348835	-0.7616735	-0.3910454	-0.1810703	-0.3261286	1.0480713	-0.1340915	-0.2289104	-0.0389975
7.1475136	0.4482219	-0.7842681	-0.3917095	-0.1831459	-0.3191551	1.0413476	-0.1412336	-0.2373938	-0.0292001
7.2476275	0.4597974	-0.8067498	-0.3869050	-0.1864619	-0.3094584	1.0327172	-0.1534735	-0.2438782	-0.0143046
7.3475034	0.4736801	-0.8326747	-0.3955399	-0.1892266	-0.3024158	1.0223841	-0.1707530	-0.2453204	-0.0099602
7.4474975	0.4846663	-0.8620088	-0.3936362	-0.1904328	-0.2996566	1.0116003	-0.1789483	-0.2458032	-0.0023803
7.5475251	0.4950757	-0.8917435	-0.3920322	-0.1903913	-0.2992279	1.0016317	-0.1771893	-0.2449172	0.0016436
7.6475162	0.5040144	-0.9210605	-0.3869107	-0.1898521	-0.2982617	0.9927669	-0.1683645	-0.2431301	0.0046382
7.7475366	0.5155583	-0.9468828	-0.3922619	-0.1898553	-0.2953801	0.9844584	-0.1642078	-0.2398005	-0.0000767
7.8477563	0.5255682	-0.9748258	-0.3919792	-0.1912023	-0.2908872	0.9761948	-0.1651832	-0.2379532	0.0040178
7.9475067	0.5329986	-1.0050402	-0.3855785	-0.1940122	-0.2870710	0.9676559	-0.1727887	-0.2387351	0.0139702
8.0474975	0.5418188	-1.0330762	-0.3865910	-0.1972162	-0.2872897	0.9591521	-0.1840650	-0.2381098	0.0114172
8.1476426	0.5494436	-1.0634798	-0.3859039	-0.1994357	-0.2918186	0.9510367	-0.1941285	-0.2377197	0.0067002
8.2475402	0.5560974	-1.0927642	-0.3863664	-0.1992517	-0.2989631	0.9432717	-0.2020611	-0.2340219	-0.0024561
8.3476884	0.5633179	-1.1277151	-0.3848262	-0.1953870	-0.3057368	0.9348215	-0.2092340	-0.2280284	-0.0167938
8.4475190	0.5687093	-1.1554646	-0.3876946	-0.1913438	-0.3104203	0.9273534	-0.2135541	-0.2269777	-0.0257934
8.5475169	0.5738730	-1.1842358	-0.3898214	-0.1871253	-0.3115077	0.9190007	-0.2132246	-0.2235582	-0.0253160
8.6475392	0.5787784	-1.2156040	-0.3899282	-0.1854539	-0.3077827	0.9100465	-0.2083607	-0.2223412	-0.0156037
8.7476127	0.5829136	-1.2434799	-0.3904266	-0.1859462	-0.3002472	0.9023836	-0.1995511	-0.2258622	-0.0054166
8.8475469	0.5881193	-1.2735426	-0.3916867	-0.1886774	-0.2905284	0.8945782	-0.1904697	-0.2308976	0.0003395
8.9475259	0.5926324	-1.3046157	-0.3889086	-0.1922021	-0.2806355	0.8864413	-0.1847732	-0.2358018	0.0065517
9.0475054	0.6005966	-1.3284310	-0.3951567	-0.1936939	-0.2750804	0.8792919	-0.1844230	-0.2344822	0.0008723
9.1474977	0.6035615	-1.3647386	-0.3890282	-0.1936898	-0.2758864	0.8724192	-0.1900300	-0.2353885	0.0050392
9.2476470	0.6082661	-1.3937213	-0.3899282	-0.1921286	-0.2830106	0.8663310	-0.1976753	-0.2323639	0.0050321
9.3475095	0.6102947	-1.4274732	-0.3849170	-0.1900336	-0.2940033	0.8607197	-0.2053425	-0.2354129	0.0140279
9.4474993	0.6154037	-1.4585563	-0.3911437	-0.1877942	-0.3050910	0.8549985	-0.2132483	-0.2437512	0.0189968
9.5475274	0.6174723	-1.4888333	-0.3848262	-0.1860844	-0.3124002	0.8488862	-0.2177126	-0.2511053	0.0315536
9.6476362	0.6204867	-1.5229153	-0.3847230	-0.1851653	-0.3135012	0.8427295	-0.2182574	-0.2552357	0.0277531
9.7475044	0.6239440	-1.5614143	-0.3922624	-0.1848946	-0.3072460	0.8366669	-0.2180078	-0.2546964	0.0168618
9.8474826	0.6263644	-1.5910241	-0.3868774	-0.1853539	-0.2954480	0.8311917	-0.2160489	-0.2508999	0.0155614
9.9475282	0.6306589	-1.6237198	-0.3924400	-0.1864916	-0.2822404	0.8265352	-0.2180868	-0.2440168	0.0012509
10.0475213	0.6316506	-1.6586897	-0.3908376	-0.1882383	-0.2715042	0.8227372	-0.2224188	-0.2411989	0.0006060
10.1475044	0.6307512	-1.6963452	-0.3880143	-0.1899509	-0.2678073	0.8192675	-0.2315253	-0.2409272	0.0044387
10.2476301	0.6320630	-1.7279607	-0.3904676	-0.1909428	-0.2713316	0.8152093	-0.2448028	-0.2435009	0.0033291
10.3475059	0.6293270	-1.7678184	-0.3877904	-0.1911004	-0.2803952	0.8096981	-0.2598017	-0.2450397	0.0113038
10.4475220	0.6286401	-1.8030153	-0.3911302	-0.1908279	-0.2928917	0.8032798	-0.2670675	-0.2448820	0.0195236
10.5475223	0.6265980	-1.8376298	-0.3914446	-0.1906899	-0.3050789	0.7975648	-0.2606270	-0.2407039	0.0208896
10.6475592	0.6249804	-1.8712472	-0.3887423	-0.1910341	-0.3130974	0.7939659	-0.2470421	-0.2365734	0.0197073
10.7476485	0.6228418	-1.9074326	-0.3932629	-0.1914342	-0.3151540	0.7923465	-0.2370249	-0.2323272	0.0136373
10.8475082	0.6250642	-1.9330700	-0.3875110	-0.1914133	-0.3113006	0.7914020	-0.2324116	-0.2294849	0.0126638
10.9475197	0.6249770	-1.9678698	-0.3868678	-0.1908420	-0.3044436	0.7890717	-0.2367113	-0.2279055	0.0057562
11.0474752	0.6240485	-1.9970074	-0.3853087	-0.1887887	-0.2995659	0.7851308	-0.2450105	-0.2285157	0.0046679
11.1475320	0.6221605	-2.0296329	-0.3901667	-0.1867859	-0.2977300	0.7789071	-0.2549995	-0.2284166	0.0028226
11.2477148	0.6193269	-2.0672881	-0.3940106	-0.1848051	-0.3000698	0.7716526	-0.2627224	-0.2340585	0.0055576
11.3475267	0.6141764	-2.0984451	-0.3872729	-0.1840197	-0.3052828	0.7664095	-0.2592909	-0.2391768	0.0167787
11.4474988	0.6115122	-2.1340952	-0.3896574	-0.1835449	-0.3114009	0.7629733	-0.2498388	-0.2410301	0.0213019
11.5475269	0.6091419	-2.1683678	-0.3899282	-0.1837136	-0.3149636	0.7615189	-0.2410512	-0.2416206	0.0249051
11.6476216	0.6072236	-2.2007055	-0.3901736	-0.1845032	-0.3138879	0.7607374	-0.2404016	-0.2400992	0.0229465
11.7475105	0.6052198	-2.2328266	-0.3874045	-0.1859075	-0.3096034	0.7592343	-0.2473707	-0.2409473	0.0230071
11.8475249	0.6024036	-2.2669124	-0.3878882	-0.1876324	-0.3050243	0.7564147	-0.2603799	-0.2429989	0.0189041
11.9474964	0.5984289	-2.3024164	-0.3863422	-0.1890073	-0.3043167	0.7527660	-0.2744984	-0.2439070	0.0198845
12.0475144	0.5934247	-2.3397333	-0.3911448	-0.1898705	-0.3081789	0.7488886	-0.2855456	-0.2416749	0.0202421
12.1475172	0.5884119	-2.3746825	-0.3868678	-0.1900676	-0.3141035	0.7453875	-0.2899096	-0.2410698	0.0286199
12.2476618	0.5827846	-2.4114023	-0.3862248	-0.1897542	-0.3176939	0.7419768	-0.2853728	-0.2414850	0.0352032
12.3477135	0.5772319	-2.4476099	-0.3852907	-0.1893526	-0.3165888	0.7379717	-0.2774947	-0.2412365	0.0386195
12.4475005	0.5719139	-2.4819613	-0.3848359	-0.1892730	-0.3112147	0.7327742	-0.2710065	-0.2391778	0.0389860
12.5475315	0.5658938	-2.5184717	-0.3870989	-0.1898123	-0.3033279	0.7266280	-0.2682674	-0.2349301	0.0315130
12.6477294	0.5597163	-2.5545425	-0.3866970	-0.1913240	-0.2958843	0.7204703	-0.2714493	-0.2311518	0.0215159
12.7476716	0.5535141	-2.5885239	-0.3890512	-0.1933335	-0.2913910	0.7153881	-0.2799341	-0.2288270	0.0125385
12.8475190	0.5473726	-2.6221971	-0.3951591	-0.1948569	-0.2922074	0.7124504	-0.2864965	-0.2279766	0.0029751
12.9475405	0.5364992	-2.6699426	-0.3846478	-0.1950684	-0.2979079	0.7119241	-0.2852177	-0.2300805	0.0072516
13.0476754	0.5295846	-2.7060758	-0.3884515	-0.1938040	-0.3048463	0.7130777	-0.2808360	-0.2307673	0.0003423
13.1475023	0.5239561	-2.7403948	-0.3882032	-0.1914745	-0.3093727	0.7143262	-0.2739197	-0.2331113	0.0029558
13.2474711	0.5174278	-2.7804593	-0.3919698	-0.1880983	-0.3107999	0.7137180	-0.2712465	-0.2372806	0.0104492
13.3476820	0.5121415	-2.8104764	-0.3891725	-0.1855005	-0.3108867	0.7106570	-0.2744991	-0.2416550	0.0268135
13.4476232	0.5058707	-2.8472057	-0.3932347	-0.1836750	-0.3108178	0.7051985	-0.2849300	-0.2448693	0.0435466
13.5475149	0.4959952	-2.8875566	-0.3899282	-0.1838044	-0.3122514	0.6985615	-0.2983105	-0.2484139	0.0688510
13.6475374	0.4865819	-2.9222314	-0.3863817	-0.1859188	-0.3137008	0.6936821	-0.3032983	-0.2479580	0.0825017
13.7475223	0.4759003	-2.9636585	-0.3887105	-0.1893405	-0.3127199	0.6903239	-0.2983400	-0.2431565	0.0816830
13.8475116	0.4648069	-3.0031968	-0.3899282	-0.1936231	-0.3051021	0.6892609	-0.2900131	-0.2356706	0.0696379
13.9475244	0.4560232	-3.0398165	-0.3804443	-0.1961816	-0.2927179	0.6895981	-0.2839649	-0.2310336	0.0568755
14.0475469	0.4458022	-3.0810996	-0.3743975	-0.1980397	-0.2784996	0.6899859	-0.2835405	-0.2274626	0.0384914
14.1475384	0.4396165	-3.1080269	-0.3807461	-0.1984209	-0.2690862	0.6902163	-0.2884553	-0.2221086	0.0123002
14.2475896	0.4295341	-3.1448828	-0.3824643	-0.1972320	-0.2699042	0.6901532	-0.3011646	-0.2221370	0.0058821
14.3475016	0.4167213	-3.1872247	-0.3835227	-0.1948624	-0.2819887	0.6901750	-0.3167366	-0.2259883	0.0081825
14.4476454	0.4090275	-3.2194060	-0.3909502	-0.1909224	-0.3014252	0.6898943	-0.3271216	-0.2299224	0.0084732
14.5475226	0.3979474	-3.2594723	-0.4014390	-0.1865889	-0.3194439	0.6887845	-0.3284046	-0.2338350	0.0110304
14.6475249	0.3905764	-3.2793559	-0.3919685	-0.1822514	-0.3319667	0.6864994	-0.3184827	-0.2366304	0.0260745
14.7475185	0.3820355	-3.3112104	-0.3929940	-0.1796879	-0.3373022	0.6835273	-0.3093582	-0.2376203	0.0324107
14.8475607	0.3736258	-3.3441452	-0.3936089	-0.1798603	-0.3352075	0.6809125	-0.3018925	-0.2391027	0.0410998
14.9475663	0.3666125	-3.3717748	-0.3904905	-0.1827938	-0.3277025	0.6795253	-0.2976715	-0.2389337	0.0522898
15.0476902	0.3588100	-3.4014459	-0.3868448	-0.1871956	-0.3169459	0.6793429	-0.2973064	-0.2389600	0.0620420
15.1475453	0.3480131	-3.4390439	-0.3855105	-0.1913879	-0.3048532	0.6793560	-0.3019180	-0.2378540	0.0632895
15.2475448	0.3368019	-3.4773391	-0.3832779	-0.1937067	-0.2942129	0.6785650	-0.3075217	-0.2358962	0.0579161
15.3475259	0.3256554	-3.5137736	-0.3827972	-0.1936411	-0.2874306	0.6766276	-0.3123531	-0.2322821	0.0460342
15.4476247	0.3134271	-3.5525819	-0.3832276	-0.1922534	-0.2853004	0.6737540	-0.3172739	-0.2311049	0.0332942
15.5475369	0.2988081	-3.5954798	-0.3819698	-0.1908710	-0.2880457	0.6711264	-0.3164177	-0.2318745	0.0256940
15.6476621	0.2872081	-3.6337613	-0.3842161	-0.1903527	-0.2940966	0.6697006	-0.3095439	-0.2313669	0.0193381
15.7475200	0.2763992	-3.6700920	-0.3858538	-0.1908914	-0.3007502	0.6701550	-0.3028535	-0.2331051	0.0195470
15.8475487	0.2644022	-3.7121769	-0.3858482	-0.1917841	-0.3066848	0.6719243	-0.3005463	-0.2360883	0.0216499
15.9479181	0.2567204	-3.7445613	-0.3811179	-0.1926862	-0.3094776	0.6730500	-0.3077519	-0.2387005	0.0293072
16.0475346	0.2441790	-3.7830973	-0.3889655	-0.1920147	-0.3109720	0.6728497	-0.3218606	-0.2393314	0.0292396
16.1475325	0.2313570	-3.8254941	-0.3909502	-0.1897353	-0.3119235	0.6709966	-0.3334435	-0.2392778	0.0347564
16.2475154	0.2206982	-3.8596165	-0.3893087	-0.1872604	-0.3116298	0.6686562	-0.3325137	-0.2398715	0.0408972
16.3475110	0.2088840	-3.8950222	-0.3874612	-0.1852508	-0.3087412	0.6662964	-0.3242187	-0.2403656	0.0463063
16.4475005	0.1969040	-3.9383864	-0.3929902	-0.1850185	-0.3025497	0.6642558	-0.3117624	-0.2401580	0.0474259
