# Time	Input
-4.6997007	0.0000000
-4.5996388	0.0000000
-4.4996874	0.0000000
-4.3998259	0.0000000
-4.2996913	0.0000000
-4.1994560	0.0000000
-4.0996933	0.0000000
-3.9996920	0.0000000
-3.8997332	0.0000000
-3.7990574	0.0000000
-3.6996918	0.0000000
-3.5996559	0.0000000
-3.4997350	0.0000000
-3.3997112	0.0000000
-3.2996913	0.0000000
-3.1996431	0.0000000
-3.0997942	0.0000000
-2.9996178	0.0000000
-2.8997046	0.0000000
-2.7997645	0.0000000
-2.6996483	0.0000000
-2.5997458	0.0000000
-2.4996593	0.0000000
-2.3996708	0.0000000
-2.2996785	0.0000000
-2.1998423	0.0000000
-2.0997404	0.0000000
-1.9997594	0.0000000
-1.8997594	0.0000000
-1.7997942	0.0000000
-1.6997993	0.0000000
-1.5997686	0.0000000
-1.4997051	0.0000000
-1.3996570	0.0000000
-1.2997489	0.0000000
-1.1997266	0.0000000
-1.0997343	0.0000000
-0.9996828	0.0000000
-0.8996718	0.0000000
-0.7997330	0.0000000
-0.6997993	0.0000000
-0.5997161	0.0000000
-0.4997844	0.0000000
-0.3996664	0.0000000
-0.2997284	0.0000000
-0.1997440	0.0000000
-0.0997765	0.0000000
0.0003254	35.0000000
0.1003080	35.0000000
0.2003418	35.0000000
0.3001820	24.5910931
0.4002770	25.1863289
0.5002317	27.0242367
0.6002504	28.7354164
0.7002486	30.0761738
0.8002644	30.1758785
0.9001905	29.5885811
1.0004969	29.7122173
1.1003448	28.8758259
1.2002829	27.3258457
1.3003095	26.3451023
1.4002801	25.0599480
1.5003023	24.6516304
1.6003128	24.9625893
1.7001623	25.1544418
1.8002414	24.7191086
1.9002967	24.7195568
2.0003338	25.2845898
2.1002322	25.6917381
2.2003026	25.1240768
2.3002266	24.7949581
2.4002739	24.6300011
2.5002778	25.3480129
2.6002414	26.3620872
2.7002324	26.6730499
2.8002990	25.8813400
2.9001859	25.1213589
3.0002171	24.8630581
3.1003205	25.4018402
3.2002427	25.9699326
3.3002708	26.5406017
3.4002975	26.0129375
3.5002478	25.0699043
3.6002939	23.9991646
3.7007567	22.4771748
3.8003182	21.2031155
3.9002637	21.1898003
4.0003228	21.0561352
4.1003866	21.0960255
4.2002908	21.3800068
4.3003630	21.3613472
4.4003205	21.7670822
4.5003149	23.0242271
4.6003456	23.6287785
4.7002665	23.3040676
4.8003666	22.3913498
4.9002550	21.3472557
5.0002872	20.4710274
5.1003456	20.2281361
5.2002742	20.9323578
5.3003448	21.5193405
5.4003272	21.2785816
5.5003197	20.5508556
5.6002560	19.5729733
5.7002650	18.4427204
5.8002972	17.2145996
5.9002778	17.5461655
6.0003430	16.6096535
6.1003804	16.4143276
6.2002355	17.1574326
6.3002652	17.2943287
6.4003087	16.5387878
6.5001646	16.0562000
6.6003597	14.9335270
6.7004639	14.3099556
6.8003233	14.4427319
6.9002834	14.9257803
7.0003098	15.2034063
7.1003561	14.7964640
7.2001838	13.4496565
7.3002660	11.7980289
7.4003095	10.6189375
7.5002394	10.0274105
7.6002900	10.2145519
7.7002691	10.7730036
7.8002888	11.3526535
7.9003761	11.5478010
8.0003105	11.2796488
8.1003512	11.2515707
8.2004621	11.3698606
8.3003241	11.8768082
8.4002982	12.2191639
8.5001626	12.6570425
8.6003131	12.7017031
8.7003092	12.4876614
8.8004861	12.5478449
8.9003261	11.9960251
9.0003310	11.2624645
9.1003123	11.7062960
9.2002911	11.7293987
9.3002273	12.3605137
9.4002079	12.2574911
9.5002394	11.2994671
9.6002765	10.2308035
9.7002657	9.5792007
9.8002893	9.4908113
9.9003389	9.9810238
10.0003466	10.9675999
10.1003566	11.5741873
10.2003382	11.7096739
10.3002844	11.1071501
10.4002824	10.1357498
10.5003594	9.4481802
10.6002847	9.8890696
10.7002601	11.0997448
10.8002893	12.4793129
10.9002906	13.2356939
