# Time	Input
-4.7000468	0.0000000
-4.6001385	0.0000000
-4.5000320	0.0000000
-4.4000274	0.0000000
-4.2999949	0.0000000
-4.2000067	0.0000000
-4.1001080	0.0000000
-3.9998853	0.0000000
-3.9000515	0.0000000
-3.7999964	0.0000000
-3.6993859	0.0000000
-3.5999409	0.0000000
-3.5000036	0.0000000
-3.4000458	0.0000000
-3.3000333	0.0000000
-3.1998876	0.0000000
-3.0999150	0.0000000
-3.0000689	0.0000000
-2.8999496	0.0000000
-2.8000074	0.0000000
-2.6998717	0.0000000
-2.6001644	0.0000000
-2.4998479	0.0000000
-2.4001019	0.0000000
-2.2999698	0.0000000
-2.1999355	0.0000000
-2.1000794	0.0000000
-2.0000146	0.0000000
-1.8998802	0.0000000
-1.8000707	0.0000000
-1.6999949	0.0000000
-1.6000041	0.0000000
-1.5000412	0.0000000
-1.4000507	0.0000000
-1.2999670	0.0000000
-1.2001300	0.0000000
-1.1000161	0.0000000
-1.0000425	0.0000000
-0.9001836	0.0000000
-0.8001677	0.0000000
-0.7001836	0.0000000
-0.6000445	0.0000000
-0.4996756	0.0000000
-0.4001380	0.0000000
-0.2996652	0.0000000
-0.2001370	0.0000000
-0.1000635	0.0000000
0.0000074	-0.1696225
0.1000481	0.5365422
0.1997786	1.4438339
0.3000087	2.6214805
0.3998679	3.6288621
0.4999401	4.4373145
0.5998820	5.2760868
0.6998843	5.8218255
0.8000394	6.1327229
0.9000632	6.1699319
0.9999186	6.4401116
1.0998976	7.1601496
1.2000143	8.3917532
1.2999852	9.8308010
1.4000064	10.7046204
1.5000008	10.7165956
1.5998856	10.0410385
1.7000768	9.2989283
1.8003617	8.6640015
1.9002076	7.8276758
2.0003169	6.8661618
2.0998979	5.7954783
2.1999524	5.2543139
2.2999191	5.6482606
2.3998134	6.5549355
2.4999086	7.9409995
2.5999145	9.4650412
2.6999286	10.6120930
2.7998543	11.0282879
2.8999150	10.9722013
3.0001388	10.3611736
3.0999201	10.3622093
3.1998879	10.1733189
3.2998669	9.8999653
3.3998979	9.8580980
3.5001531	10.0013247
3.5999002	10.5464582
3.6999324	10.9204178
3.7998653	10.8338490
3.8998659	10.4035673
4.0000256	10.0219145
4.0999432	9.2916603
4.1999726	8.8251228
4.2998131	8.9211979
4.3999470	9.4523621
4.4998095	10.1668921
4.5999762	11.1633539
4.7004954	12.2496748
4.7998134	13.0916739
4.9000333	13.6444454
5.0000210	14.2771425
5.0997750	14.3237152
5.2000497	14.1245699
5.2999089	13.7615614
5.3999613	13.1844635
5.4998474	12.3369083
5.5999644	11.8883696
5.6998403	11.6107864
5.7999055	11.3547697
5.8997596	11.7231541
6.0000548	12.2074871
6.0999071	12.8603268
6.1999347	13.4024897
6.3000517	13.8413935
6.4000348	13.8312664
6.5000338	13.9682140
6.6000497	14.4209461
6.6998956	14.4869089
6.7999334	14.0900507
6.8999122	13.8441200
6.9999508	13.5985060
7.0999782	13.0798426
7.1999516	13.1104689
7.3000371	13.9782505
7.4000090	15.0481853
7.5000387	15.7697220
7.5999793	16.3121967
7.6998828	16.2322369
7.7999332	15.6012659
7.8999347	14.7912397
8.0001300	14.2481337
8.1002877	13.0819836
8.1998705	12.0522938
8.3000128	11.9831181
8.3999578	12.4164095
8.5000013	13.6735039
8.5999183	15.3192272
8.7002593	16.8206863
8.7999188	17.6623173
8.9000735	17.8982372
9.0000269	17.4345512
9.1000732	17.2865067
9.1999406	16.6206360
9.2998477	16.2964802
9.3999378	15.9899540
9.4999667	15.6899414
9.5999857	16.0216942
9.6999342	16.3138027
9.8001300	17.0689030
9.9000351	17.7115822
9.9999352	17.9316196
10.0998804	17.9735622
10.1999089	18.0651855
10.2999601	18.0828056
10.4000573	17.7824440
10.5002048	17.4055405
10.5998899	17.7906017
10.7000141	18.5798359
10.8000515	19.8978329
10.8998848	20.5056744
10.9998871	21.0495834
11.0998218	20.7588425
11.1999309	20.3649693
11.3000707	19.5870972
11.3998467	19.5303059
11.4999427	20.3189812
11.5998676	20.5548420
11.7000090	20.7026825
11.7999086	21.1613140
11.9000722	21.3293705
11.9998935	21.5392742
12.1000712	21.2190151
12.2000192	21.6345730
12.2999252	22.2278938
12.3998433	22.5663853
12.5000781	22.9514065
12.5998712	23.5995274
12.6998602	23.8352203
12.8000282	23.4352093
12.8998991	23.1909943
13.0001306	23.0509586
13.1003853	23.3033123
13.1998449	23.8970947
13.3000599	24.0962276
13.3999665	24.4965191
13.4998377	25.6009445
13.5999163	26.7417507
13.7000817	27.6878834
13.7998572	27.7503834
13.8998874	27.3305645
13.9998746	27.1627998
14.0998871	26.9392796
14.1999048	27.2365971
14.3000072	27.7904720
14.3998776	27.6433945
14.5001869	27.5424118
14.6000489	26.8714390
14.6999119	27.3701458
14.8001083	27.3028584
14.8999309	28.0873260
15.0000118	28.2783680
15.1002028	28.5984974
15.1998676	29.0272541
15.2999488	28.8359756
15.3999506	29.3194294
15.4999327	29.0410252
15.5998943	29.3871746
15.6999124	29.5882397
15.7999841	29.7401772
15.9005696	30.2666302
15.9616417	0.0000000
