# Time	Input
-4.6998682	0.0000000
-4.5998605	0.0000000
-4.4998779	0.0000000
-4.3998915	0.0000000
-4.2999864	0.0000000
-4.1999980	0.0000000
-4.0998694	0.0000000
-3.9998764	0.0000000
-3.8998438	0.0000000
-3.7999117	0.0000000
-3.6983135	0.0000000
-3.5998024	0.0000000
-3.4999693	0.0000000
-3.3999506	0.0000000
-3.2999240	0.0000000
-3.1996022	0.0000000
-3.0996188	0.0000000
-2.9999012	0.0000000
-2.8998566	0.0000000
-2.7998269	0.0000000
-2.6999631	0.0000000
-2.5999921	0.0000000
-2.4994959	0.0000000
-2.3999281	0.0000000
-2.2999140	0.0000000
-2.1999859	0.0000000
-2.0999383	0.0000000
-1.9996360	0.0000000
-1.8999726	0.0000000
-1.8000343	0.0000000
-1.6996321	0.0000000
-1.5998781	0.0000000
-1.4999575	0.0000000
-1.4000586	0.0000000
-1.2999588	0.0000000
-1.1999882	0.0000000
-1.0999181	0.0000000
-0.9999363	0.0000000
-0.9000241	0.0000000
-0.8000594	0.0000000
-0.6999836	0.0000000
-0.5999050	0.0000000
-0.4997875	0.0000000
-0.3999468	0.0000000
-0.2996769	0.0000000
-0.1999588	0.0000000
-0.1000955	0.0000000
0.0000000	-4.0243182
0.1002476	-3.4298563
0.1999706	-2.6227818
0.3001206	-1.5215486
0.4000095	-0.5901702
0.5001605	0.1947554
0.5999877	0.9858834
0.7000750	1.4752752
0.7999555	1.7083637
0.9003400	1.6494178
0.9999690	1.8102748
1.0999357	2.3921866
1.2000079	3.4961801
1.2999782	4.8304377
1.4001267	5.6340823
1.5002158	5.6006503
1.6001728	4.8911800
1.6999764	4.1232228
1.8005084	3.4741397
1.9000858	2.6224842
2.0008732	1.6237180
2.1000617	0.4771027
2.2001708	-0.1780500
2.2999962	0.0765269
2.3999168	0.8368100
2.4999918	2.0833337
2.6000174	3.4842887
2.6999119	4.5574036
2.7999790	4.8740039
2.9000028	4.7761245
3.0001974	4.1705823
3.1000128	4.1282854
3.2000003	3.8974812
3.2999555	3.5394127
3.4000929	3.3979151
3.5003950	3.4302530
3.6000143	3.8610444
3.7000573	4.1795549
3.7998953	4.0403976
3.9000092	3.5630276
4.0002959	3.1207671
4.1000911	2.3143096
4.2000817	1.7619138
4.3000678	1.7683871
4.4000384	2.2021768
4.4999672	2.8115418
4.5999114	3.7029912
4.7002463	4.6890869
4.8001400	5.4312792
4.9002903	5.8733435
5.0003121	6.4189634
5.1002079	6.3768659
5.2000274	6.1479526
5.3000312	5.7880325
5.3999534	5.2235179
5.4999496	4.3661184
5.6001308	3.8697848
5.6999772	3.5330732
5.8000451	3.1689565
5.8999813	3.4022391
5.9999373	3.7350457
6.0999887	4.2233453
6.2002552	4.6195178
6.3001636	4.9306173
6.4001439	4.8450942
6.4999793	4.9427114
6.5999803	5.3796158
6.7001254	5.4384880
6.8000532	5.0279474
6.8999514	4.7600927
7.0002076	4.4808702
7.1000630	3.8937354
7.2001152	3.8068542
7.3001364	4.5199590
7.4000919	5.4259229
7.5003046	6.0092568
7.6000120	6.4628735
7.7000635	6.3542514
7.8002977	5.7270246
7.9000415	4.9282522
8.0001057	4.4068227
8.1004460	3.2294712
8.2000745	2.1231947
8.3000812	1.9279145
8.4001459	2.1802428
8.5001400	3.2301052
8.6000497	4.7051201
8.7004019	6.0708647
8.8000364	6.8338127
8.9002363	7.0271788
9.0002363	6.5553598
9.0999252	6.4284081
9.1999731	5.7568836
9.2999237	5.4066868
9.3999964	5.0425897
9.5003231	4.6633706
9.6001132	4.9081597
9.7000765	5.0937076
9.8003850	5.7284889
9.9003190	6.2549238
10.0000855	6.3741612
10.1000131	6.3360262
10.1999959	6.3784823
10.3000044	6.2805843
10.3999685	5.8637643
10.5002729	5.3471160
10.6001388	5.5607080
10.7004608	6.1825881
10.8001805	7.3289719
10.9001231	7.7737875
11.0000625	8.1364746
11.0999596	7.6589608
11.1999780	7.0805545
11.3001188	6.0978684
11.4000084	5.8177748
11.5001316	6.3632259
11.5999936	6.3584595
11.7000806	6.2656145
11.8000829	6.4902539
11.9003008	6.4166241
12.0000128	6.3804269
12.1003113	5.8045716
12.2000120	5.9538832
12.3000479	6.2729144
12.4000707	6.3336473
12.5004137	6.4481597
12.6000545	6.8378649
12.6999181	6.8220849
12.8003302	6.1751909
12.9001234	5.6525068
13.0002711	5.2290235
13.1002575	5.1847467
13.2001864	5.4681020
13.3001528	5.3496604
13.4000899	5.4186296
13.4999849	6.2072849
13.6000768	7.0396204
13.6999342	7.6983852
13.8000540	7.4999347
13.9000412	6.8405838
14.0001667	6.4622021
14.1000151	6.0411520
14.2000328	6.1426897
14.3000238	6.4817805
14.4000466	6.1003137
14.5002575	5.7554231
14.6000174	4.8436317
14.7001175	5.1151338
14.8003671	4.8346815
14.9000556	5.4171772
15.0000192	5.4203134
15.1002844	5.5650935
15.2001403	5.8346190
15.3000456	5.4859118
15.4000509	5.8057218
15.5000781	5.3421407
15.6001011	5.4896269
15.6999798	5.4936566
15.8001623	5.4538693
15.9014029	5.7951317
15.9617999	0.0000000
