# Time	Velocity	Pitch	Yaw
-4.5781499	0.0000000	0.0000000	0.0000000
-4.4781765	0.0000000	0.0000000	0.0000000
-4.3780984	0.0000000	0.0000000	0.0000000
-4.2779571	0.0000000	0.0000000	0.0000000
-4.1781660	0.0000000	0.0000000	0.0000000
-4.0781012	0.0000000	0.0000000	0.0000000
-3.9781875	0.0000000	0.0000000	0.0000000
-3.8781765	0.0000000	0.0000000	0.0000000
-3.7781632	0.0000000	0.0000000	0.0000000
-3.6781453	0.0000000	0.0000000	0.0000000
-3.5781583	0.0000000	0.0000000	0.0000000
-3.4781402	0.0000000	0.0000000	0.0000000
-3.3782292	0.0000000	0.0000000	0.0000000
-3.2781440	0.0000000	0.0000000	0.0000000
-3.1781535	0.0000000	0.0000000	0.0000000
-3.0779791	0.0000000	0.0000000	0.0000000
-2.9782874	0.0000000	0.0000000	0.0000000
-2.8779658	0.0000000	0.0000000	0.0000000
-2.7781076	0.0000000	0.0000000	0.0000000
-2.6781356	0.0000000	0.0000000	0.0000000
-2.5782013	0.0000000	0.0000000	0.0000000
-2.4780004	0.0000000	0.0000000	0.0000000
-2.3780966	0.0000000	0.0000000	0.0000000
-2.2781448	0.0000000	0.0000000	0.0000000
-2.1781066	0.0000000	0.0000000	0.0000000
-2.0781599	0.0000000	0.0000000	0.0000000
-1.9781586	0.0000000	0.0000000	0.0000000
-1.8781486	0.0000000	0.0000000	0.0000000
-1.7782380	0.0000000	0.0000000	0.0000000
-1.6782331	0.0000000	0.0000000	0.0000000
-1.5780954	0.0000000	0.0000000	0.0000000
-1.4782113	0.0000000	0.0000000	0.0000000
-1.3781975	0.0000000	0.0000000	0.0000000
-1.2781258	0.0000000	0.0000000	0.0000000
-1.1781094	0.0000000	0.0000000	0.0000000
-1.0780188	0.0000000	0.0000000	0.0000000
-0.9781018	0.0000000	0.0000000	0.0000000
-0.8782188	0.0000000	0.0000000	0.0000000
-0.7781194	0.0000000	0.0000000	0.0000000
-0.6781038	0.0000000	0.0000000	0.0000000
-0.5781893	0.0000000	0.0000000	0.0000000
-0.4779436	0.0000000	0.0000000	0.0000000
-0.3781110	0.0000000	0.0000000	0.0000000
-0.2781327	0.0000000	0.0000000	0.0000000
-0.1781002	0.0000000	0.0000000	0.0000000
-0.0779958	0.0019052	0.0000000	0.0000000
