# Time	Input
-4.7002025	0.0000000
-4.6002084	0.0000000
-4.5001925	0.0000000
-4.4000829	0.0000000
-4.2990318	0.0000000
-4.2001183	0.0000000
-4.1004695	0.0000000
-4.0003722	0.0000000
-3.9004344	0.0000000
-3.8003937	0.0000000
-3.7001234	0.0000000
-3.6003730	0.0000000
-3.5002217	0.0000000
-3.4002245	0.0000000
-3.3003901	0.0000000
-3.2003395	0.0000000
-3.1002388	0.0000000
-3.0003779	0.0000000
-2.9002125	0.0000000
-2.8004618	0.0000000
-2.7002089	0.0000000
-2.6003546	0.0000000
-2.5002250	0.0000000
-2.4000018	0.0000000
-2.3003062	0.0000000
-2.2003612	0.0000000
-2.1004580	0.0000000
-2.0002033	0.0000000
-1.9002995	0.0000000
-1.8001966	0.0000000
-1.7002737	0.0000000
-1.6002383	0.0000000
-1.5004063	0.0000000
-1.4003397	0.0000000
-1.3003315	0.0000000
-1.2002906	0.0000000
-1.0999181	0.0000000
-1.0002616	0.0000000
-0.9004390	0.0000000
-0.8001234	0.0000000
-0.7004145	0.0000000
-0.6004316	0.0000000
-0.4999992	0.0000000
-0.4002097	0.0000000
-0.3003835	0.0000000
-0.2003082	0.0000000
-0.1003551	0.0000000
0.0000000	4.6032038
0.1007235	5.0708513
0.1998377	5.4449797
0.2999148	5.0545692
0.3996585	3.5121341
0.4996554	1.1188729
0.5997358	-0.9695829
0.6996472	-1.5268657
0.7997545	-1.7881114
0.8998676	-1.9824979
1.0000312	-1.7597108
1.0996631	-1.1804620
1.1999447	-0.8167187
1.2996296	-0.7581239
1.3996703	-0.3051469
1.4997957	0.7187650
1.5998249	1.7637197
1.6996844	2.5523295
1.7997005	2.7441680
1.8996314	2.7625494
1.9996662	2.5433328
2.0995935	2.4530134
2.1999357	2.3881202
2.2997801	2.0575631
2.3996792	2.1236444
2.4996462	2.7120488
2.5999811	3.4074020
2.6996710	4.3681936
2.7995727	5.4076066
2.8995978	5.7793169
2.9995684	5.3079896
3.0995200	4.2737865
3.1998124	3.0718672
3.2996818	1.8524835
3.3996408	1.4885361
3.4999081	2.0597680
3.5996992	3.5607407
3.6996434	4.9664731
3.7996728	5.7249832
3.8996088	5.6999216
3.9997460	5.3624249
4.0996672	4.9293265
4.1996762	4.3900113
4.2995994	3.7512159
4.3999291	3.3015811
