# Time	Input
-4.7001175	0.0000000
-4.6000563	0.0000000
-4.5000172	0.0000000
-4.3998341	0.0000000
-4.2982840	0.0000000
-4.1999644	0.0000000
-4.1001459	0.0000000
-4.0000120	0.0000000
-3.9001408	0.0000000
-3.8002381	0.0000000
-3.6995046	0.0000000
-3.6000545	0.0000000
-3.5001597	0.0000000
-3.4001992	0.0000000
-3.3001475	0.0000000
-3.2001500	0.0000000
-3.0998262	0.0000000
-3.0001390	0.0000000
-2.8998157	0.0000000
-2.8000604	0.0000000
-2.6999931	0.0000000
-2.6000133	0.0000000
-2.4998676	0.0000000
-2.4001856	0.0000000
-2.3002621	0.0000000
-2.2001971	0.0000000
-2.1002199	0.0000000
-2.0000379	0.0000000
-1.9002117	0.0000000
-1.7999340	0.0000000
-1.7001805	0.0000000
-1.6001802	0.0000000
-1.5001359	0.0000000
-1.4001357	0.0000000
-1.3002240	0.0000000
-1.1998666	0.0000000
-1.0997097	0.0000000
-1.0000637	0.0000000
-0.9001585	0.0000000
-0.8001917	0.0000000
-0.7000596	0.0000000
-0.6000589	0.0000000
-0.4997084	0.0000000
-0.4000456	0.0000000
-0.3002171	0.0000000
-0.1996342	0.0000000
-0.1000676	0.0000000
0.0002043	-35.0000000
0.1015089	-35.0000000
0.1999731	-35.0000000
0.3001252	-23.1827793
0.3999342	-20.5487175
0.4998520	-21.3598881
0.5999268	-23.1603889
0.7000727	-23.6365833
0.7999188	-23.4256363
0.9003735	-22.5411930
0.9999004	-21.0250778
1.0998177	-19.2865143
1.2002883	-17.9695110
1.2998364	-17.6067085
1.3999247	-17.4678154
1.5002516	-17.1227798
1.5998134	-16.9144497
1.7000978	-16.2721081
1.7999383	-15.3204269
1.8998367	-13.9480991
1.9998784	-12.5868492
2.0998052	-11.7364435
2.1998157	-11.5865660
2.3002911	-11.9904852
2.3998359	-12.4417734
2.4999606	-11.2923937
2.5999772	-9.5634680
2.6998336	-8.0668087
2.7998761	-6.6835113
2.8997686	-6.5591607
2.9999181	-7.5252962
3.0998413	-9.2182369
3.2004116	-10.7104492
3.2999532	-11.6087933
3.3997755	-11.1737747
3.4998735	-9.7754078
3.5999862	-7.9125867
3.6998044	-6.7339077
3.7998525	-6.2202530
3.9000558	-6.1949487
3.9999040	-6.1698751
4.0998538	-6.5035930
4.1998843	-7.4640794
4.2999319	-8.9007235
4.4001851	-9.5647507
4.5000177	-9.0400705
4.5999084	-6.8614922
4.7004844	-3.6253817
4.7999465	-1.1603435
4.9002324	-0.8590703
4.9999788	-2.8491256
5.0999288	-5.9812689
5.1999204	-8.6054716
5.2998072	-9.0295229
5.3998705	-6.8673797
5.5000084	-3.6136329
5.5998950	-1.8645271
5.6998461	-2.5692847
5.8000625	-5.2918015
5.8999245	-6.9819536
5.9998129	-6.2423000
6.1000317	-3.9289343
6.1998057	-1.4841995
6.3002240	-0.5035937
6.3998346	-0.7277178
6.4999357	-0.9371830
6.5998797	-0.7238308
6.6999790	-0.1212111
6.7999304	0.5721933
6.8998505	1.5473946
6.9999124	2.8911061
7.0998331	4.6282935
7.2001810	5.4603171
7.3002934	4.8266268
7.3998700	3.3564079
7.5002895	2.3425083
7.5998316	2.5217733
7.6997591	3.3092768
7.8001388	3.8391442
7.8998039	3.4836242
7.9998838	3.6199424
8.0998093	4.1483736
8.1998546	4.7574782
8.2999565	4.9903297
8.3997960	4.8829136
8.4998789	4.9617009
8.5999365	5.7944584
8.7004086	6.8375101
8.7998638	7.6319122
8.8999657	8.4320393
8.9998321	8.9547663
9.0999124	8.4388847
9.1998822	6.5367804
9.2998807	5.1212182
9.3998595	4.4665613
9.4999508	4.9625335
9.5998943	6.6409616
9.6999933	8.9014273
9.8000456	10.2997713
9.9003553	10.1973047
9.9998584	9.8689051
10.1002161	9.7346544
10.1998441	10.3271255
10.2998787	11.3713446
10.3999985	12.0731726
10.4998098	11.7082233
10.5998234	10.4415121
10.6998863	9.1208057
10.7998167	8.8658295
10.8997573	9.8463736
11.0002491	11.4818201
11.0999852	12.9818878
11.1998116	13.9323082
11.2997215	13.4600706
11.3998344	12.2113094
11.4997855	11.0518999
11.5999974	11.2177620
11.6998927	13.0413952
11.7999941	15.0882483
11.8998344	15.9210835
11.9999619	15.1048527
12.0998996	13.3444948
12.1997652	12.0879097
12.2999386	11.4561214
12.4002586	11.6765966
12.5001746	12.9044142
12.5999178	13.4274845
12.6998495	12.9292231
12.7999260	12.0484810
12.8997568	11.6956272
12.9998582	12.5021429
13.0998277	13.6351395
13.1997261	15.2888021
13.3001684	17.2769737
13.3998249	19.2712574
13.4998167	20.3682480
13.6000120	20.5790634
13.6998454	20.4260139
13.7999173	20.1436729
13.9002621	20.3662777
13.9998369	21.3599167
14.1001582	22.1163960
14.1998200	22.0922012
14.3000535	21.4470539
14.4001505	20.8275070
14.5002202	20.7019043
14.5998451	21.3997002
14.6997768	22.1972733
14.8002404	22.8200836
14.8998495	23.7583828
14.9999076	23.9765358
15.1000860	23.4285793
15.1998223	23.4619293
15.2998188	23.0940781
15.3998356	23.2269192
15.4997606	24.6288624
15.5999081	25.5769825
15.6998950	24.5165958
15.7999506	23.5238247
15.8998794	23.5145340
15.9999322	24.0405045
16.1003986	24.4557514
16.2005097	24.8872948
16.2998392	25.8151398
16.3998446	27.0334110
16.5003515	28.4806004
16.5999980	30.0486546
16.6999068	30.4852295
16.7998674	29.1550274
16.9000340	27.9014568
17.0003996	29.9304714
17.1000041	35.0000000
17.1998804	35.0000000
17.3001175	35.0000000
17.3998664	35.0000000
17.4998838	-10.8341646
17.5998479	-14.9853735
17.7000095	35.0000000
17.7999982	35.0000000
17.9001334	35.0000000
17.9999183	35.0000000
18.0998510	35.0000000
18.2002061	35.0000000
18.3000061	35.0000000
18.3997714	35.0000000
18.5000151	35.0000000
18.5998953	35.0000000
18.7000579	35.0000000
18.7999580	35.0000000
18.8998451	35.0000000
18.9998395	35.0000000
19.1000776	34.2897682
19.1998630	32.9867401
19.2999954	32.1097755
19.3999908	31.5274696
19.4998636	31.6026592
19.5999933	31.8895779
19.6998070	31.1491985
19.7998861	30.0899868
19.9004040	28.4727116
19.9998702	27.8746071
20.0998551	27.4016609
20.1998792	28.6619587
20.3000415	29.7113380
20.3998717	30.5607605
20.4997955	30.6183643
20.5997965	31.8111572
20.6999964	32.0492439
20.8001293	32.9647560
20.8998589	35.0000000
20.9998587	35.0000000
21.1000128	34.3076324
21.1998528	34.4919662
21.2999183	35.0000000
21.4002826	35.0000000
21.4998746	35.0000000
21.5998661	35.0000000
21.7000041	35.0000000
21.7999578	35.0000000
21.9001812	35.0000000
22.0004157	35.0000000
22.0998479	35.0000000
22.1998746	35.0000000
22.3000852	35.0000000
22.3998646	35.0000000
22.4998684	35.0000000
22.5999357	35.0000000
22.6997320	35.0000000
22.8002035	35.0000000
22.9001987	35.0000000
22.9998267	35.0000000
23.0998531	35.0000000
23.1999235	35.0000000
23.2998403	35.0000000
23.3997548	35.0000000
23.4999547	35.0000000
23.5997873	35.0000000
23.6998185	35.0000000
23.7998513	35.0000000
23.8998062	35.0000000
23.9999145	35.0000000
24.0998249	35.0000000
24.2001802	35.0000000
24.3000824	35.0000000
24.3997673	35.0000000
24.4998917	35.0000000
24.5998200	35.0000000
24.6999444	35.0000000
24.7998249	35.0000000
24.9003471	35.0000000
24.9999071	35.0000000
25.1002557	35.0000000
25.2000056	35.0000000
25.2998748	35.0000000
25.3999434	35.0000000
25.5002877	35.0000000
25.5998907	35.0000000
25.7000159	35.0000000
25.7997878	35.0000000
25.8999491	35.0000000
25.9997819	35.0000000
26.0998052	35.0000000
26.1998991	35.0000000
26.3002232	35.0000000
26.3998423	35.0000000
26.4998500	35.0000000
26.6000064	35.0000000
26.6999700	35.0000000
26.8002872	35.0000000
26.8999747	35.0000000
26.9998561	35.0000000
27.1000824	35.0000000
27.1998461	35.0000000
27.2998295	35.0000000
27.3998543	35.0000000
27.4999419	35.0000000
27.5998817	35.0000000
27.6999954	35.0000000
27.8001912	35.0000000
27.8998825	35.0000000
27.9997939	35.0000000
28.0998820	35.0000000
28.1999393	35.0000000
28.2998605	35.0000000
28.3999496	35.0000000
28.4998341	35.0000000
28.5999017	35.0000000
28.6998482	35.0000000
28.7999611	35.0000000
28.9001943	35.0000000
28.9998717	35.0000000
29.0999882	35.0000000
29.1999506	35.0000000
29.2998546	35.0000000
29.4001313	35.0000000
29.4999892	35.0000000
29.5997811	35.0000000
29.6999916	35.0000000
29.7998707	35.0000000
29.8999334	35.0000000
30.0000366	35.0000000
30.0999516	35.0000000
30.1998282	35.0000000
30.2998807	35.0000000
30.3998789	35.0000000
30.4998543	35.0000000
30.6000755	35.0000000
30.6999219	35.0000000
30.7998533	35.0000000
30.8999007	35.0000000
30.9999662	35.0000000
31.0999060	35.0000000
31.1999030	35.0000000
31.2998111	35.0000000
31.3999910	35.0000000
31.4998090	35.0000000
31.5998771	35.0000000
31.6998121	35.0000000
31.7998141	35.0000000
31.8998093	35.0000000
31.9997711	35.0000000
32.0998377	35.0000000
32.1999683	35.0000000
32.2996567	35.0000000
32.3998508	35.0000000
32.4998753	35.0000000
32.5998574	35.0000000
32.6998858	35.0000000
32.7999112	35.0000000
32.9002322	35.0000000
33.0002022	35.0000000
33.0997924	35.0000000
33.2001777	35.0000000
33.2999997	35.0000000
33.3999695	35.0000000
33.5001439	35.0000000
33.5998973	35.0000000
33.6999846	35.0000000
33.7999240	35.0000000
33.8998595	35.0000000
33.9998234	35.0000000
34.0998561	35.0000000
34.1998548	35.0000000
34.3002199	35.0000000
34.3999580	35.0000000
34.4998339	35.0000000
34.6002476	35.0000000
34.6998682	35.0000000
34.7997315	35.0000000
34.9003986	35.0000000
35.0000051	35.0000000
35.0998884	35.0000000
35.1998802	35.0000000
35.2998712	35.0000000
35.3998031	35.0000000
35.4998879	35.0000000
35.5999432	35.0000000
35.6998886	35.0000000
35.7999191	35.0000000
35.9000056	35.0000000
36.0000540	35.0000000
36.1000453	35.0000000
36.1999429	35.0000000
36.2999168	35.0000000
36.3999007	35.0000000
36.4999183	35.0000000
36.5999025	35.0000000
36.6998415	35.0000000
36.7998328	35.0000000
36.8998121	35.0000000
37.0002383	35.0000000
37.1000379	35.0000000
37.1998986	35.0000000
37.3003379	35.0000000
37.3998047	35.0000000
37.4998533	35.0000000
37.5998121	35.0000000
