# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
5.3687672	0.4778505	0.1915143	-0.3222730	-0.1924543	-0.2567742	1.8454830	-0.0334443	-0.1651274	-0.0189034
5.4688906	0.4925337	0.1953512	-0.3153875	-0.1934548	-0.2615834	1.8337543	-0.0375292	-0.1627999	-0.0200419
5.5687480	0.5082368	0.1927889	-0.3208753	-0.1932358	-0.2606289	1.8257527	-0.0385598	-0.1590764	-0.0354226
5.6687529	0.5222095	0.1982257	-0.3155375	-0.1905999	-0.2537848	1.8180366	-0.0333773	-0.1555517	-0.0475804
5.7687457	0.5386217	0.2047675	-0.3101046	-0.1848947	-0.2423398	1.8116301	-0.0232637	-0.1599852	-0.0612467
5.8687588	0.5527758	0.2071059	-0.3136266	-0.1806839	-0.2336164	1.8080868	-0.0174285	-0.1717114	-0.0721834
5.9689065	0.5748944	0.2115623	-0.3174800	-0.1777729	-0.2250866	1.8024804	-0.0152223	-0.1936024	-0.0739233
6.0687401	0.5957298	0.2157746	-0.3212001	-0.1756251	-0.2201441	1.7963323	-0.0141745	-0.2136004	-0.0595566
6.1687616	0.6133871	0.2180559	-0.3196743	-0.1780071	-0.2176865	1.7909780	-0.0130640	-0.2274527	-0.0386140
6.2687145	0.6416447	0.2265946	-0.3297257	-0.1838083	-0.2150195	1.7827314	-0.0146727	-0.2369028	-0.0230469
6.3687475	0.6620089	0.2282998	-0.3263447	-0.1895539	-0.2100233	1.7770829	-0.0209836	-0.2358791	-0.0131923
6.4689132	0.6890930	0.2299833	-0.3243245	-0.1943612	-0.2110842	1.7693511	-0.0389086	-0.2285686	-0.0124301
6.5687424	0.7103312	0.2295953	-0.3236017	-0.1938787	-0.2168823	1.7640150	-0.0559552	-0.2202781	-0.0149245
6.6688236	0.7304700	0.2274625	-0.3214071	-0.1936935	-0.2288063	1.7595071	-0.0652805	-0.2137008	-0.0166351
6.7687537	0.7560368	0.2242964	-0.3213273	-0.1904880	-0.2414252	1.7540001	-0.0630432	-0.2070667	-0.0214771
6.8687511	0.7748055	0.2229318	-0.3174800	-0.1889004	-0.2431969	1.7501132	-0.0525516	-0.2033289	-0.0232191
6.9687539	0.7942555	0.2214856	-0.3185331	-0.1879930	-0.2377025	1.7464265	-0.0422686	-0.1994354	-0.0296334
7.0687442	0.8174053	0.2221152	-0.3134570	-0.1892916	-0.2222389	1.7411079	-0.0346512	-0.2012184	-0.0319928
7.1687478	0.8359904	0.2218888	-0.3093176	-0.1918453	-0.2129296	1.7366272	-0.0374607	-0.2087363	-0.0321204
7.2687473	0.8563905	0.2221007	-0.3115030	-0.1932124	-0.2053114	1.7318298	-0.0449481	-0.2152987	-0.0409772
7.3687240	0.8809920	0.2236611	-0.3197405	-0.1932101	-0.2071560	1.7263221	-0.0554166	-0.2196443	-0.0547775
7.4687117	0.9025049	0.2188872	-0.3154392	-0.1908791	-0.2121587	1.7233644	-0.0632488	-0.2185271	-0.0552252
7.5687526	0.9248414	0.2159726	-0.3182330	-0.1875177	-0.2220851	1.7208856	-0.0748475	-0.2139141	-0.0594221
7.6687593	0.9515289	0.2100448	-0.3197703	-0.1830645	-0.2367695	1.7183189	-0.0951447	-0.2140149	-0.0543217
7.7687012	0.9751307	0.2033500	-0.3221413	-0.1808330	-0.2499765	1.7155522	-0.1146353	-0.2219450	-0.0430954
7.8687286	0.9949771	0.1966730	-0.3241829	-0.1806948	-0.2574170	1.7126883	-0.1256055	-0.2325812	-0.0319837
7.9687252	1.0197143	0.1880269	-0.3241827	-0.1822222	-0.2587987	1.7082053	-0.1306373	-0.2417455	-0.0171904
8.0686966	1.0503158	0.1756669	-0.3255720	-0.1850552	-0.2457543	1.7023218	-0.1287563	-0.2422421	-0.0079010
8.1689226	1.0705759	0.1679312	-0.3244949	-0.1868014	-0.2304640	1.6984964	-0.1248412	-0.2378398	-0.0097308
8.2687468	1.0955183	0.1586022	-0.3201982	-0.1881959	-0.2087556	1.6937756	-0.1190499	-0.2331898	-0.0117384
8.3687355	1.1251094	0.1457412	-0.3142235	-0.1885274	-0.1868368	1.6883359	-0.1127701	-0.2304549	-0.0138103
8.4687468	1.1402901	0.1467076	-0.3216202	-0.1880167	-0.1792536	1.6851493	-0.1087336	-0.2287632	-0.0265937
8.5687053	1.1737744	0.1245074	-0.3133976	-0.1868465	-0.1771012	1.6813342	-0.1033359	-0.2317887	-0.0302345
8.6687132	1.1962859	0.1236812	-0.3187899	-0.1865467	-0.1845105	1.6789221	-0.1034564	-0.2365402	-0.0373622
8.7687680	1.2181035	0.1121543	-0.3156801	-0.1872048	-0.1957750	1.6774611	-0.1103996	-0.2419718	-0.0312468
8.8687475	1.2472553	0.1034232	-0.3184996	-0.1864796	-0.2140543	1.6759941	-0.1224974	-0.2464267	-0.0263220
8.9687386	1.2702703	0.0948809	-0.3237267	-0.1914410	-0.2341227	1.6754604	-0.1350410	-0.2438446	-0.0251665
9.0687260	1.2995155	0.0818659	-0.3233068	-0.1927889	-0.2584184	1.6750496	-0.1507942	-0.2370930	-0.0222290
9.1687260	1.3210722	0.0732664	-0.3215617	-0.1901806	-0.2718260	1.6750218	-0.1596698	-0.2303341	-0.0232674
9.2687299	1.3379677	0.0747743	-0.3158314	-0.1894328	-0.2838038	1.6749015	-0.1626434	-0.2268173	-0.0229253
9.3687063	1.3681603	0.0547914	-0.3215790	-0.1855796	-0.2892661	1.6739932	-0.1694363	-0.2290287	-0.0326073
9.4687380	1.3773177	0.0713411	-0.3093176	-0.1844218	-0.2846884	1.6723234	-0.1676051	-0.2352759	-0.0292611
9.5688699	1.4029430	0.0542830	-0.3150793	-0.1822255	-0.2717834	1.6696938	-0.1690776	-0.2442312	-0.0360233
9.6687386	1.4310896	0.0443166	-0.3143187	-0.1829707	-0.2477203	1.6656075	-0.1611430	-0.2559447	-0.0378288
9.7686989	1.4563228	0.0310412	-0.3205412	-0.1863236	-0.2276533	1.6625540	-0.1544543	-0.2586603	-0.0448938
9.8687660	1.4826101	0.0169226	-0.3189978	-0.1866373	-0.2008663	1.6597304	-0.1463795	-0.2595596	-0.0431334
9.9688653	1.5118020	0.0014896	-0.3182748	-0.1884431	-0.1802192	1.6569875	-0.1444938	-0.2592258	-0.0373372
10.0687670	1.5383982	-0.0090308	-0.3205412	-0.1895366	-0.1699844	1.6541334	-0.1502443	-0.2576743	-0.0303531
10.1687365	1.5631902	-0.0179091	-0.3225964	-0.1891455	-0.1730801	1.6517038	-0.1608705	-0.2558048	-0.0202317
10.2689464	1.5935226	-0.0327068	-0.3231776	-0.1874890	-0.1915282	1.6489801	-0.1702198	-0.2558212	-0.0074438
10.3689656	1.6159899	-0.0483472	-0.3205412	-0.1856945	-0.2091282	1.6476741	-0.1712631	-0.2552716	0.0019769
10.4689380	1.6422804	-0.0639343	-0.3190379	-0.1847089	-0.2332013	1.6471003	-0.1655553	-0.2546834	0.0117074
10.5687375	1.6689539	-0.0795531	-0.3171974	-0.1851060	-0.2525023	1.6478284	-0.1605005	-0.2557798	0.0204267
10.6687388	1.7003190	-0.0990670	-0.3158558	-0.1881334	-0.2647389	1.6498758	-0.1631448	-0.2547870	0.0251748
10.7688251	1.7212074	-0.1119953	-0.3137454	-0.1910154	-0.2661027	1.6509719	-0.1735310	-0.2523932	0.0229441
10.8687974	1.7471527	-0.1288391	-0.3116165	-0.1941970	-0.2610533	1.6511450	-0.1926456	-0.2491740	0.0148102
10.9687194	1.7785107	-0.1598077	-0.3177359	-0.1958004	-0.2473113	1.6492366	-0.2134691	-0.2428726	-0.0060310
11.0687526	1.7999668	-0.1687625	-0.3119360	-0.1951924	-0.2346011	1.6472961	-0.2159112	-0.2388832	-0.0164418
11.1687424	1.8298085	-0.1916904	-0.3154392	-0.1958362	-0.2167425	1.6444788	-0.2145629	-0.2320157	-0.0412354
11.2689111	1.8574914	-0.2143282	-0.3146911	-0.1886407	-0.1977217	1.6426214	-0.2040711	-0.2315131	-0.0526940
11.3687828	1.8803224	-0.2330642	-0.3150028	-0.1855961	-0.1909130	1.6417568	-0.1938346	-0.2379836	-0.0552633
11.4686927	1.9106735	-0.2529847	-0.3195216	-0.1812738	-0.1919759	1.6414396	-0.1822104	-0.2511367	-0.0532117
11.5687514	1.9389721	-0.2793501	-0.3171428	-0.1794625	-0.2067632	1.6408925	-0.1766040	-0.2650194	-0.0323026
11.6687629	1.9621259	-0.2897646	-0.3198227	-0.1790926	-0.2175226	1.6400516	-0.1736468	-0.2728981	-0.0151540
11.7687096	1.9951658	-0.3061847	-0.3215617	-0.1793776	-0.2279938	1.6390982	-0.1713000	-0.2783682	0.0082272
11.8687752	2.0242353	-0.3216609	-0.3262817	-0.1830504	-0.2328283	1.6389842	-0.1737200	-0.2774416	0.0147051
11.9687508	2.0529126	-0.3391748	-0.3279297	-0.1862987	-0.2343445	1.6392832	-0.1827360	-0.2710478	0.0143954
12.0688881	2.0821040	-0.3578566	-0.3236017	-0.1886528	-0.2349411	1.6395152	-0.1973312	-0.2632495	0.0135146
12.1687173	2.1069699	-0.3744045	-0.3193895	-0.1898205	-0.2352868	1.6395092	-0.2097763	-0.2568391	0.0072929
12.2687611	2.1378604	-0.3989480	-0.3221063	-0.1903923	-0.2340890	1.6398699	-0.2161529	-0.2498520	-0.0090841
12.3687511	2.1603301	-0.4129886	-0.3164596	-0.1909521	-0.2306139	1.6411121	-0.2108354	-0.2479842	-0.0160875
12.4687163	2.1858511	-0.4307591	-0.3160198	-0.1910709	-0.2235533	1.6437034	-0.2025963	-0.2464770	-0.0286517
12.5687542	2.2175761	-0.4519868	-0.3155538	-0.1906357	-0.2131353	1.6469663	-0.1988162	-0.2487371	-0.0417339
12.6687711	2.2415259	-0.4687095	-0.3144196	-0.1893981	-0.2085616	1.6479424	-0.2007391	-0.2537325	-0.0450516
12.7687263	2.2698405	-0.4911503	-0.3132258	-0.1867776	-0.2066588	1.6473868	-0.2025849	-0.2582819	-0.0424876
12.8688732	2.3009700	-0.5055298	-0.3241496	-0.1829317	-0.2108293	1.6448170	-0.2091370	-0.2603727	-0.0426537
12.9687368	2.3234888	-0.5222862	-0.3256656	-0.1801603	-0.2159273	1.6423492	-0.2153456	-0.2602252	-0.0365297
13.0687027	2.3517807	-0.5420464	-0.3296853	-0.1767519	-0.2245696	1.6393026	-0.2215605	-0.2596126	-0.0325183
