# Time	Input
-4.6996470	0.0000000
-4.5996012	0.0000000
-4.4996303	0.0000000
-4.3996562	0.0000000
-4.2996219	0.0000000
-4.1996083	0.0000000
-4.0996355	0.0000000
-3.9992474	0.0000000
-3.8978406	0.0000000
-3.7995643	0.0000000
-3.6995891	0.0000000
-3.5990789	0.0000000
-3.4996132	0.0000000
-3.3996882	0.0000000
-3.2996099	0.0000000
-3.1993011	0.0000000
-3.0995668	0.0000000
-2.9994696	0.0000000
-2.8994760	0.0000000
-2.7996472	0.0000000
-2.6992852	0.0000000
-2.5993098	0.0000000
-2.4996454	0.0000000
-2.3997468	0.0000000
-2.2996992	0.0000000
-2.1996785	0.0000000
-2.0996813	0.0000000
-1.9996500	0.0000000
-1.8996995	0.0000000
-1.7996490	0.0000000
-1.6997348	0.0000000
-1.5996006	0.0000000
-1.4997414	0.0000000
-1.3996854	0.0000000
-1.2996690	0.0000000
-1.1993700	0.0000000
-1.0997299	0.0000000
-0.9997043	0.0000000
-0.8997299	0.0000000
-0.7996426	0.0000000
-0.6996815	0.0000000
-0.5996431	0.0000000
-0.4996490	0.0000000
-0.3996797	0.0000000
-0.2994276	0.0000000
-0.1996442	0.0000000
-0.0996726	0.0000000
0.0002493	35.0000000
0.1003935	35.0000000
0.2003333	32.5261879
0.3002637	20.5660381
0.4002854	20.9438858
0.5003302	22.8625469
0.6002744	23.3277206
0.7003983	22.0176487
0.8006664	20.9325352
0.9003853	17.1824131
1.0002435	13.4289303
1.1007547	13.7064590
1.2002168	14.9876623
1.3006249	15.4285135
1.4003553	15.4350100
1.5003648	17.3512535
1.6003694	18.3693752
1.7006456	18.2207527
1.8003382	18.9660664
1.9004078	17.5330963
2.0004086	13.5115528
2.1003556	13.8074312
2.2004749	12.2660866
2.3003382	11.3940573
2.4003448	13.3410311
2.5002545	13.3405838
2.6003996	11.1478529
2.7005176	11.1382484
2.8005614	9.4490471
2.9003297	7.9757991
3.0003149	10.0634537
3.1004165	9.7443838
3.2005146	8.4772568
3.3006615	9.2720156
3.4003164	6.8340502
3.5003858	8.4310637
3.6002158	8.0436945
3.7002711	10.7213554
3.8003533	12.8532085
3.9007265	11.7293005
4.0004362	10.8040075
4.1003325	8.7101669
4.2002368	4.2458291
4.3003223	5.1760559
4.4005791	5.8643069
4.5003720	5.1197419
4.6003712	5.3552227
4.7004160	4.6324148
4.8005916	3.8771679
4.9004544	6.1326685
5.0004052	7.7946768
5.1003648	7.9222498
5.2003656	6.6554399
5.3006676	6.0290217
5.4003476	3.5930216
5.5004096	4.7034879
5.6003773	6.9214144
5.7004101	7.9392114
5.8003507	8.3138208
5.9003220	8.6133413
6.0006495	5.8591309
6.1004119	3.4479175
6.2003807	2.2316432
6.3003195	0.0035895
6.4003748	0.8822674
6.5003028	0.9128648
6.6003845	2.6490896
6.7004068	3.9338701
6.8003556	4.4339347
6.9002501	5.5838761
7.0004170	6.3864594
7.1003814	5.7319450
7.2002685	5.2941718
7.3003459	4.6250281
7.4003707	3.9347548
7.5004047	5.1573448
7.6003894	6.2056093
7.7003994	6.4152112
7.8003904	5.6498041
7.9004631	4.5694389
8.0004247	2.9525697
8.1003305	2.1702800
8.2003643	3.3553627
8.3007406	3.6543312
8.4004457	3.6317773
8.5004017	4.7344546
8.6003008	4.3893280
8.7003579	4.5066495
8.8003748	4.4969349
8.9004004	4.1720991
9.0003702	4.9163117
9.1003459	5.8616729
9.2002465	6.8940916
9.3003274	7.4131174
9.4003763	6.9783840
9.5003796	6.0121579
9.6003474	4.5982370
9.7003873	2.5779164
9.8003771	2.4636385
9.9002637	2.4031022
10.0003558	2.3830099
10.1003860	2.4001477
10.2004193	2.6661942
10.3002250	2.4776759
10.4003364	3.0256824
10.5003213	3.4536784
10.6002980	3.9348583
10.7002644	4.7233553
10.8004401	4.7439384
10.9003850	4.6710296
11.0002808	4.3941507
11.1003735	4.6114697
11.2003535	4.9428854
11.3003753	5.3309388
11.4003141	5.1385155
11.5003087	4.0541873
11.6003799	2.4852474
11.7002698	1.4102007
11.8003786	0.6146668
11.9003315	0.9097990
12.0009057	1.7264971
12.1004237	2.5126026
12.2003174	3.0641005
12.3005043	3.9368923
12.4004308	4.5549407
12.5003430	5.4165277
12.6004352	5.6678152
12.7003648	4.3178868
12.8003597	3.0082250
12.9005166	1.7094146
13.0004024	1.4592756
13.1003497	1.1341422
13.2003443	1.0085087
13.3002926	1.7692115
13.4003517	2.6328671
13.5003372	4.0330505
13.6003430	4.1428580
13.7005747	4.2734146
13.8002655	4.0516648
13.9004116	3.5118849
14.0004296	3.6214080
14.1003889	4.4389625
14.2003761	5.2630558
14.3007903	5.7302747
14.4004004	5.9437070
14.5003525	4.6025715
14.6009254	2.9361513
14.7004227	0.7666820
14.8003507	-0.0025595
14.9003679	0.2623798
15.0003835	0.8149453
15.1003121	2.3237433
15.2003359	3.8111129
15.3004669	4.5397501
15.4004626	4.8233638
15.5004257	4.0797296
15.6003098	3.1188533
15.7003100	2.8578234
15.8003617	3.2613308
15.9003328	5.0798783
16.0002913	6.4265127
16.1002470	7.8724933
16.2003141	8.1947041
16.3005028	7.9094825
16.4002245	6.4396443
16.5003679	4.7969675
16.6002819	3.7429957
16.7003886	3.9254389
16.8004032	5.2194319
16.9003796	6.8190646
17.0003072	8.1690254
17.1002788	8.5925074
17.2003661	8.2701931
17.3003837	6.9365139
17.4003651	5.7083387
17.5005289	7.0886769
17.6003738	8.0649118
17.7003484	9.5995293
17.8004841	10.7324543
17.9004014	10.6720476
18.0002752	9.4561062
18.1021212	7.4235687
18.2004390	5.8803210
18.3003392	5.2524738
18.4002363	5.7156153
18.5003628	6.7503710
18.6002890	7.9141202
18.7006390	8.2139978
18.8003249	8.6780844
18.9006113	7.9085760
19.0005791	6.2992253
19.1004201	6.7286377
19.2003430	5.8166146
19.3003174	5.3138385
19.4003331	7.7002854
19.5002580	8.9962864
19.6003054	10.7128897
19.7002952	12.2979069
19.8014712	12.6830072
19.9004012	11.5512209
20.0003177	9.6317701
20.1003046	7.2928004
20.2003054	5.8277659
20.3003369	5.5775981
20.4003446	6.1134591
