%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1492805496231704820,0,1492805496228152275,odom,robot_frame,-2.1963523257e-13,1.11442021948e-11,-0.0674800181643,-0.0822069887566,-0.081642269278,0.33028702756,0.936742777016
1492805496331748655,0,1492805496329594374,odom,robot_frame,-1.53797053504e-05,0.000106858488402,-0.0665427421063,-0.082126266346,-0.0855098096719,0.329156140627,0.936802852212
1492805496431585895,0,1492805496431129456,odom,robot_frame,9.21260282716e-05,0.000816358483878,-0.0624022793767,-0.0813145232179,-0.0900885658437,0.328927666641,0.936524740056
1492805496531572771,0,1492805496527570009,odom,robot_frame,0.000557294266154,0.00239364548292,-0.0670537966517,-0.0805185920612,-0.0929635656026,0.329462692032,0.936124386159
1492805496631574836,0,1492805496629063606,odom,robot_frame,0.00149116202252,0.00510169036124,-0.0662450931796,-0.0801286761208,-0.0930669910431,0.330238997288,0.935873995317
1492805496731644538,0,1492805496730744839,odom,robot_frame,0.00239906639881,0.00847078060667,-0.0676665680794,-0.0798067359411,-0.091180252283,0.330468813283,0.936006095033
1492805496831671175,0,1492805496827193975,odom,robot_frame,0.00263432912428,0.0117490036125,-0.059639286815,-0.0791211113109,-0.0885827849695,0.329639615766,0.936605927629
1492805496931614532,0,1492805496928807974,odom,robot_frame,0.00208822792629,0.0145020591343,-0.0685252411589,-0.0783714745828,-0.0855480216816,0.327990930585,0.937529411492
1492805497031567542,0,1492805497030302525,odom,robot_frame,0.000684467221111,0.0165527040897,-0.0719270518379,-0.0778679121186,-0.0827791686289,0.326115591115,0.93847366438
1492805497131584909,0,1492805497126904011,odom,robot_frame,-0.001098180267,0.0180885835234,-0.0728210171408,-0.0775041472452,-0.0816250240305,0.324538117014,0.93915146447
1492805497231604924,0,1492805497228436708,odom,robot_frame,-0.00265996353506,0.019768682058,-0.0732618120163,-0.0773649123113,-0.0821549221179,0.323608197999,0.939437583505
1492805497331585303,0,1492805497330113411,odom,robot_frame,-0.00337622224953,0.0220811277443,-0.0675426685106,-0.0779258714113,-0.0830820858577,0.323697405814,0.939278933568
1492805497431554128,0,1492805497411391258,odom,robot_frame,-0.00290534494835,0.0246259851707,-0.0643595228428,-0.0789683755794,-0.0833809289718,0.324406004492,0.938920848949
1492805497531751943,0,1492805497528146505,odom,robot_frame,-0.000354453567146,0.0295973652928,-0.0683314575936,-0.0810118498692,-0.0829244788473,0.326005277444,0.938233004145
1492805497631581913,0,1492805497629693985,odom,robot_frame,0.0028886070827,0.0350890230042,-0.0685245049139,-0.0827322150015,-0.081572475728,0.327170149421,0.937795822731
1492805497731738505,0,1492805497731194973,odom,robot_frame,0.00632189894785,0.0410999333267,-0.065705381032,-0.0843659981847,-0.0794904105816,0.327633137207,0.937667414588
1492805497831783859,0,1492805497827743530,odom,robot_frame,0.00926764113034,0.0464468026358,-0.067351356836,-0.085046102049,-0.0787839149995,0.327041191173,0.937872227193
1492805497931747279,0,1492805497929262877,odom,robot_frame,0.0111885116811,0.0512606547891,-0.0636919409712,-0.0840254237074,-0.0810941607106,0.325200893903,0.938407077912
1492805498031604046,0,1492805498030776501,odom,robot_frame,0.0124992993033,0.0548826912449,-0.0695637144074,-0.0816421828974,-0.0857056275255,0.322631890411,0.939094118112
1492805498131569132,0,1492805498127341509,odom,robot_frame,0.0129056406973,0.0578051884542,-0.0669775190674,-0.0787251275758,-0.0908873049484,0.320108955515,0.939719164797
1492805498231581182,0,1492805498228851795,odom,robot_frame,0.0134242533378,0.0607290691581,-0.0648123389561,-0.0759802919854,-0.0954876097986,0.318295243152,0.940104914247
1492805498331590636,0,1492805498330398560,odom,robot_frame,0.0146955350866,0.063988207275,-0.065587094426,-0.0741172209386,-0.0982481273306,0.31760505093,0.940202624257
1492805498431596904,0,1492805498411732674,odom,robot_frame,0.016394797154,0.0672560100704,-0.0637743882421,-0.0737404166557,-0.0982801892481,0.317941840545,0.940115068161
1492805498531781769,0,1492805498528522968,odom,robot_frame,0.0205218037722,0.072527006245,-0.0701619824084,-0.075542551227,-0.0939016077749,0.319687919616,0.939827348539
1492805498631581162,0,1492805498630052328,odom,robot_frame,0.0248467714964,0.0782699728114,-0.0687283088717,-0.0788069031941,-0.0871766679645,0.321585082962,0.939559862376
1492805498731589754,0,1492805498711225033,odom,robot_frame,0.0283504066356,0.0833134256971,-0.0653374129321,-0.0818666244086,-0.0811792886264,0.322766455488,0.93943046263
1492805498831536035,0,1492805498828211069,odom,robot_frame,0.0333881986994,0.0905824958536,-0.0676047255603,-0.0857340665833,-0.073741042439,0.323228940269,0.939539770664
1492805498931585646,0,1492805498929760695,odom,robot_frame,0.036696460488,0.0964048335515,-0.069506661146,-0.0873172436681,-0.0706865639526,0.322242585496,0.939967459398
1492805499031549976,0,1492805499031231642,odom,robot_frame,0.0385753115055,0.101470375107,-0.0715528515841,-0.0866809254519,-0.0718224324348,0.32028500313,0.940609096348
1492805499131569570,0,1492805499127681732,odom,robot_frame,0.0391563092234,0.10576849781,-0.0725142653014,-0.084093885442,-0.076842272529,0.318092779607,0.941190983353
1492805499231594597,0,1492805499229195833,odom,robot_frame,0.0391858211374,0.11045038488,-0.0671984466625,-0.080763652996,-0.0837080394655,0.316441117676,0.941453777691
1492805499331582938,0,1492805499330681801,odom,robot_frame,0.040412551065,0.115912260729,-0.0643991393749,-0.0780081449124,-0.0901611073343,0.315901523536,0.941271444101
1492805499431572484,0,1492805499411881924,odom,robot_frame,0.0424720520133,0.121124437063,-0.0633983808952,-0.0767246406375,-0.0939108926124,0.316296302387,0.940877634374
1492805499531608064,0,1492805499528628111,odom,robot_frame,0.0465935219583,0.130380567836,-0.0563043915278,-0.0763144422122,-0.0961754386132,0.317682683041,0.940214924266
1492805499631583141,0,1492805499630264759,odom,robot_frame,0.0510857644308,0.137978118785,-0.0665872219181,-0.0769498207561,-0.0949248581416,0.318640962258,0.939965921491
1492805499731582165,0,1492805499711491823,odom,robot_frame,0.0540940800538,0.144462424623,-0.0677161118659,-0.0778195067645,-0.0923719506405,0.318789523442,0.940098285737
1492805499831544309,0,1492805499828412533,odom,robot_frame,0.0569562317611,0.153240884182,-0.0670206490117,-0.0795070683113,-0.0872793525013,0.317880408924,0.940751288247
1492805499931576455,0,1492805499930093288,odom,robot_frame,0.0592114096891,0.160202662784,-0.0757058268242,-0.0811469011213,-0.0830454592873,0.316729934647,0.941382377479
1492805500031604823,0,1492805500011283875,odom,robot_frame,0.0601623771547,0.166268242635,-0.0705318327442,-0.0822988515172,-0.0802423045958,0.316003794969,0.941769437366
1492805500131599657,0,1492805500128146410,odom,robot_frame,0.0632456476749,0.175789101821,-0.0720287353704,-0.0830509364472,-0.0773133574732,0.315725565745,0.942041694325
1492805500231759145,0,1492805500229707718,odom,robot_frame,0.0664684982824,0.185281642318,-0.0667535610598,-0.0823429535181,-0.0761297918138,0.316334739811,0.941995873236
1492805500331592874,0,1492805500311037302,odom,robot_frame,0.0705102986148,0.193593914596,-0.0681414718584,-0.0812079485497,-0.0757177666314,0.317147945965,0.941854165611
1492805500431771563,0,1492805500427754879,odom,robot_frame,0.0774276341507,0.205895642025,-0.0729689714856,-0.0798679143738,-0.0754604022211,0.318166969804,0.941645699441
1492805500531596698,0,1492805500529200554,odom,robot_frame,0.0823645506511,0.216327519781,-0.0678069821661,-0.0795419423195,-0.0763962259916,0.318194044529,0.941588682012
1492805500631564005,0,1492805500630841732,odom,robot_frame,0.0879938186805,0.225616149137,-0.0709246324713,-0.0796319953761,-0.0794514537116,0.317409078678,0.941593165113
1492805500731545090,0,1492805500727395773,odom,robot_frame,0.0934666295514,0.233748871039,-0.0723148473516,-0.0781915216059,-0.0885841010356,0.315927546037,0.9413972215
1492805500831762329,0,1492805500828845739,odom,robot_frame,0.100981681325,0.240940496714,-0.0803105935508,-0.0758410346863,-0.0998304154738,0.316684142195,0.940209114871
1492805500931565092,0,1492805500930349112,odom,robot_frame,0.11015939517,0.248905661862,-0.068203153519,-0.0736025749461,-0.108825330641,0.317997162491,0.938944893495
1492805501031558142,0,1492805501011522770,odom,robot_frame,0.118209506406,0.254723794648,-0.0592431120452,-0.0714509145225,-0.114698488981,0.319438363484,0.93792225444
