%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492805502455721910,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805502555727565,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805502655820949,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805502755561668,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805502855617123,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805502955636400,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503055654717,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503155908731,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503255622456,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503355599618,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503455599892,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503555617836,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503655580130,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503755611760,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503855652732,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805503955841881,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504056062222,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504155694273,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504255719164,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504355646546,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504455622484,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504555585242,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504655670321,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504755748761,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504855724576,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805504955592749,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505055631581,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505155592092,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505255573742,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505355785510,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505455570751,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505555623519,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505655643190,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505755790473,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505855627713,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805505955627300,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506055553118,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506155651639,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506255685136,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506355850072,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506455917298,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506555676676,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506655624615,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506755684844,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506855575430,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805506955630854,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507055756060,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507155664691,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507255645776,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507355736667,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507455796867,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507555689372,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507655632356,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507755627274,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507855592657,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805507955886056,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508055641945,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508155588399,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508255639548,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508355566527,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508455563680,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508555632653,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508655749196,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508755734557,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508855818385,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805508955741776,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509055658531,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509155730774,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509255736900,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509355648389,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509455604344,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509555621048,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509655584725,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509755675907,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509855629347,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805509955595026,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510055579889,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510155608533,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510255609214,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510355555003,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510455573995,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510555590944,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510655728037,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510755616746,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510855691453,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805510955654699,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511055609899,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511155636791,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511255702963,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511355615550,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511455730262,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511555689169,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511655534962,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511755634602,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511855608889,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805511955727920,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512055626901,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512155616850,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512255633679,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512355566675,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512455586802,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512555714037,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512655610632,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512755593181,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512855654808,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805512955668277,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513055742964,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513155699651,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513255639990,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513355828959,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513455822892,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513555479918,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513655617540,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513755582871,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513855666868,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805513955708261,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514055541068,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514155546189,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514255541211,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514355684278,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514455605904,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514555633480,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514655675107,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514755726966,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514855754124,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805514955699535,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515055690130,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515155677513,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515255575851,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515355631083,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515455571478,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515555585999,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515655628483,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515755584221,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515855688952,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805515955711632,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516055544022,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516155555730,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516255547809,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516355735694,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516455633791,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516555694926,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516655733234,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516755559614,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516855686127,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805516955888945,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517055611777,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517155755549,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517255641862,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517355670769,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517455574323,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517555571543,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517655646086,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517755622095,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517855631323,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805517955699801,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518055690600,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518155578605,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518255784810,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518355538965,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518455542217,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518555828849,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518655583356,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518755882202,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518855593440,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805518955667907,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519055665233,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519155748634,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519255615524,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519355721052,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519455702866,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519555700966,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519655591066,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519755605393,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519855568037,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805519955629343,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520055583687,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520155609424,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520255633525,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520355619376,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520455596695,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520555564894,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520655646549,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520755632609,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520855549958,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805520955698541,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521055629110,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521155725253,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521255592327,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521355716543,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521455736015,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521555729441,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521655782216,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521755628674,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521855561568,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805521955621710,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522055607627,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522155703038,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522255655101,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522355824723,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522455765675,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522555551435,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522655610815,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522755590271,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522855712331,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805522955622552,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523055622132,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523155606063,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523255588421,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523355719774,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523455782954,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523555846025,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523655571352,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523755643915,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523855702394,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805523955595754,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524055613301,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524155668062,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524255617062,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524355908034,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524455548981,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524555772864,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524655617970,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524755659616,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524855655585,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805524955556523,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525055757425,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525155837118,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525255698952,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525355591575,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525455674965,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525555564996,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525655767168,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525755614076,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525855709644,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805525955695938,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526055649961,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526155842003,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526255915606,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526355569819,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526455633602,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526555646546,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526655799962,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526755619757,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526855614319,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805526955768367,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805527055594056,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
1492805527155895606,105.0,44.0,17.5,10.0,0.0,50.0,20.0,0.0,50.0
