%time,field.control_vel,field.desired_vel,field.control_pitch,field.desired_pitch,field.control_yaw,field.desired_yaw
1492805495877930292,0,0.0,0,0.0,0,0.0
1492805495977992729,0,0.0,0,0.0,0,0.0
1492805496077952936,0,0.0,0,0.0,0,0.0
1492805496177938864,0,0.0,0,0.0,0,0.0
1492805496277938096,0,0.0,0,0.0,0,0.0
1492805496377875499,0,0.0,0,0.0,0,0.0
1492805496477897291,0,0.0,0,0.0,0,0.0
1492805496578011282,0,0.0,0,0.0,0,0.0
1492805496677971908,0,0.0,0,0.0,0,0.0
1492805496777889197,0,0.0,0,0.0,0,0.0
1492805496877917676,0,0.0,0,0.0,0,0.0
1492805496977951918,0,0.0,0,0.0,0,0.0
1492805497077959061,0,0.0,0,0.0,0,0.0
1492805497177809567,0,0.0,0,0.0,0,0.0
1492805497277987097,0,0.0,0,0.0,0,0.0
1492805497377915054,0,0.0,0,0.0,0,0.0
1492805497477840771,0,0.0,0,0.0,0,0.0
1492805497577914312,0,0.0,0,0.0,0,0.0
1492805497677947245,0,0.0,0,0.0,0,0.0
1492805497778009124,0,0.0,0,0.0,0,0.0
1492805497877942624,0,0.0,0,0.0,0,0.0
1492805497977895715,0,0.0,0,0.0,0,0.0
1492805498077926843,0,0.0,0,0.0,0,0.0
1492805498177949900,0,0.0,0,0.0,0,0.0
1492805498277893547,0,0.0,0,0.0,0,0.0
1492805498377972728,0,0.0,0,0.0,0,0.0
1492805498477946222,0,0.0,0,0.0,0,0.0
1492805498577896917,0,0.0,0,0.0,0,0.0
1492805498677926673,0,0.0,0,0.0,0,0.0
1492805498777963390,0,0.0,0,0.0,0,0.0
1492805498877923893,0,0.0,0,0.0,0,0.0
1492805498977863750,0,0.0,0,0.0,0,0.0
1492805499077890168,0,0.0,0,0.0,0,0.0
1492805499177888596,0,0.0,0,0.0,0,0.0
1492805499277941811,0,0.0,0,0.0,0,0.0
1492805499377816676,0,0.0,0,0.0,0,0.0
1492805499477926115,0,0.0,0,0.0,0,0.0
1492805499577913802,0,0.0,0,0.0,0,0.0
1492805499677883298,0,0.0,0,0.0,0,0.0
1492805499777861877,0,0.0,0,0.0,0,0.0
1492805499877839415,0,0.0,0,0.0,0,0.0
1492805499977924920,0,0.0,0,0.0,0,0.0
1492805500077925997,0,0.0,0,0.0,0,0.0
1492805500177877549,0,0.0,0,0.0,0,0.0
1492805500277966529,0,0.0,0,0.0,0,0.0
1492805500377925091,0,0.0,0,0.0,0,0.0
1492805500478041047,1,0.00456101261079,0,0.0,1,1.57000005245
1492805500578059495,1,0.00993132404983,0,0.0,1,1.57000005245
1492805500677915878,1,0.0153200756758,0,0.0,1,1.57000005245
1492805500778004051,1,0.0207341387868,0,0.0,1,1.57000005245
1492805500878048376,1,0.0261707287282,0,0.0,1,1.57000005245
1492805500978050684,1,0.031621158123,0,0.0,1,1.57000005245
1492805501078084244,1,0.0370935872197,0,0.0,1,1.57000005245
1492805501178003433,1,0.0425763875246,0,0.0,1,1.57000005245
1492805501278241618,1,0.0480858460069,0,0.0,1,1.57000005245
1492805501378061898,1,0.0535940341651,0,0.0,1,1.57000005245
1492805501478087650,1,0.0591212362051,0,0.0,1,1.57000005245
1492805501578081653,1,0.0646510571241,0,0.0,1,1.57000005245
1492805501677982666,1,0.0701911598444,0,0.0,1,1.57000005245
1492805501777956723,1,0.0757359862328,0,0.0,1,1.57000005245
1492805501878066602,1,0.0812881439924,0,0.0,1,1.57000005245
1492805501977981717,1,0.0868446305394,0,0.0,1,1.57000005245
1492805502077966866,1,0.0923991054296,0,0.0,1,1.57000005245
1492805502178026525,1,0.0979531556368,0,0.0,1,1.57000005245
1492805502278038638,1,0.103502869606,0,0.0,1,1.57000005245
1492805502378025401,1,0.109055802226,0,0.0,1,1.57000005245
1492805502478034780,1,0.114597596228,0,0.0,1,1.57000005245
1492805502577987393,1,0.120137326419,0,0.0,1,1.57000005245
1492805502678001064,1,0.125663861632,0,0.0,1,1.57000005245
1492805502778002390,1,0.131187990308,0,0.0,1,1.57000005245
1492805502878010322,1,0.136694937944,0,0.0,1,1.57000005245
1492805502978000142,1,0.142189130187,0,0.0,1,1.57000005245
1492805503078005584,1,0.147667348385,0,0.0,1,1.57000005245
1492805503178027528,1,0.15313591063,0,0.0,1,1.57000005245
1492805503278025583,1,0.158582389355,0,0.0,1,1.57000005245
1492805503377997431,1,0.164008826017,0,0.0,1,1.57000005245
1492805503478034704,1,0.169411331415,0,0.0,1,1.57000005245
1492805503577951596,1,0.174795165658,0,0.0,1,1.57000005245
1492805503678072965,1,0.18015871942,0,0.0,1,1.57000005245
1492805503778039403,1,0.18548849225,0,0.0,1,1.57000005245
1492805503878022963,1,0.190790057182,0,0.0,1,1.57000005245
1492805503977954644,1,0.196065947413,0,0.0,1,1.57000005245
1492805504078021515,1,0.201314151287,0,0.0,1,1.57000005245
1492805504178013934,1,0.206528842449,0,0.0,1,1.57000005245
1492805504278043644,1,0.211703777313,0,0.0,1,1.57000005245
1492805504377986241,1,0.216849118471,0,0.0,1,1.57000005245
1492805504477969510,1,0.221955254674,0,0.0,1,1.57000005245
1492805504577978159,1,0.227027282119,0,0.0,1,1.57000005245
1492805504678005450,1,0.232054486871,0,0.0,1,1.57000005245
1492805504778027771,1,0.237038463354,0,0.0,1,1.57000005245
1492805504878058479,1,0.241980656981,0,0.0,1,1.57000005245
1492805504977976707,1,0.246879249811,0,0.0,1,1.57000005245
