%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1492805495791461110,153785,1492805495791330553,robot_frame,-0.076371191576,-0.0851701028703,0.337906267716,0.934201692763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011352263391,0.0446599423885,-0.00361227523535,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0214840359986,-0.0680180937052,0.159536555409,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495811752647,153786,1492805495811643433,robot_frame,-0.0765368352761,-0.084715932382,0.337812153804,0.93426352219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00332928542048,0.052323564887,-0.0064697554335,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0170547999442,-0.0727734789252,0.140190675855,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495826978837,153787,1492805495826868238,robot_frame,-0.076751148708,-0.084227580141,0.337673005983,0.934340376968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00517375068739,0.0567188747227,-0.0124891828746,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0153113724664,-0.0570639148355,0.143725976348,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495852327032,153788,1492805495852211651,robot_frame,-0.0770021713865,-0.083713666495,0.337490467982,0.934431877776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00810897536576,0.0600501708686,-0.0161100737751,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0356562808156,-0.0352928489447,0.131833106279,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495872575748,153789,1492805495872465544,robot_frame,-0.0772940369953,-0.0831837870959,0.337266267822,0.934536043712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0105473138392,0.0627018660307,-0.0205565225333,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.039171423763,-0.0619693510234,0.142836883664,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495887805745,153790,1492805495887662799,robot_frame,-0.0776113869596,-0.0826581157962,0.337009340633,0.93464908156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143743911758,0.0630485862494,-0.0231052264571,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0316379256546,-0.065741956234,0.136521890759,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495908173390,153791,1492805495907975895,robot_frame,-0.0779428635266,-0.0821319840092,0.336709276145,0.934776006794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0149367302656,0.0632920116186,-0.0271413847804,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0406410992146,-0.0505583845079,0.148594066501,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495928408018,153792,1492805495928254151,robot_frame,-0.0782910146053,-0.08163769927,0.336369804354,0.93491241507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0182237140834,0.0602465309203,-0.0310305226594,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0444690734148,-0.0748549327254,0.107926122844,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495948693785,153793,1492805495948523806,robot_frame,-0.0786487000091,-0.0811863003486,0.336011197893,0.935050593512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0203141309321,0.0568757578731,-0.0324782282114,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0439713448286,-0.066366866231,0.0799675732851,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492805495969000576,153794,1492805495968861051,robot_frame,-0.0789919781053,-0.0807727845293,0.335617335594,0.935198992566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020429648459,0.0537313260138,-0.0365058556199,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,0.0275766775012,-0.058031834662,0.0866268128157,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
