%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1492805496247455002,257,1492805496247268915,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805497251086752,258,1492805497250924110,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805498251950901,259,1492805498251782894,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805499253756099,260,1492805499253587961,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805500253489624,261,1492805500253298044,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805501253350248,262,1492805501253174066,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805502255093847,263,1492805502254940986,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805503250925051,264,1492805503250778913,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805504252761639,265,1492805504252603054,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805505253550004,266,1492805505253382921,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805506253311167,267,1492805506253142118,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492805507259114504,268,1492805507258960008,robot_frame,0.40875934577,-0.518881196508,0.0,0.0,0.0,0.0
1492805508259926807,269,1492805508259785890,robot_frame,0.494705422996,-0.536107132013,0.0,0.0,0.0,0.0
1492805509258761449,270,1492805509258603096,robot_frame,0.50840431021,-0.533131342209,0.0,0.0,0.0,0.0
1492805510259565586,271,1492805510259414911,robot_frame,0.5285031839,-0.579800154115,0.0,0.0,0.0,0.0
1492805511260315109,272,1492805511260163068,robot_frame,0.579276164215,-0.616219562939,0.0,0.0,0.0,0.0
1492805512261112200,273,1492805512260962963,robot_frame,0.488924839445,-0.570841547236,0.0,0.0,0.0,0.0
1492805513260931375,274,1492805513260766983,robot_frame,0.545171185808,-0.598715331434,0.0,0.0,0.0,0.0
1492805514256611709,275,1492805514256479024,robot_frame,0.572888207229,-0.615854162088,0.0,0.0,0.0,0.0
1492805515258405882,276,1492805515258270025,robot_frame,0.544525070141,-0.546047798114,0.0,0.0,0.0,0.0
1492805516262206108,277,1492805516262039899,robot_frame,0.486068936889,-0.555623290074,0.0,0.0,0.0,0.0
1492805517263067727,278,1492805517262876987,robot_frame,0.507239436435,-0.65866383275,0.0,0.0,0.0,0.0
1492805518260862161,279,1492805518260701894,robot_frame,0.544145256275,-0.638690659941,0.0,0.0,0.0,0.0
1492805519260619632,280,1492805519260458946,robot_frame,0.625681416253,-0.672136180868,0.0,0.0,0.0,0.0
1492805520259489765,281,1492805520259324073,robot_frame,0.650430660513,-0.69970181297,0.0,0.0,0.0,0.0
1492805521261283544,282,1492805521261125087,robot_frame,0.642553693541,-0.686647850099,0.0,0.0,0.0,0.0
1492805522260975008,283,1492805522260847091,robot_frame,0.635009896272,-0.691536418124,0.0,0.0,0.0,0.0
1492805523262802665,284,1492805523262650012,robot_frame,0.626626165873,-0.690830036302,0.0,0.0,0.0,0.0
1492805524260585011,285,1492805524260456085,robot_frame,0.678918105799,-0.720954436133,0.0,0.0,0.0,0.0
1492805525257372173,286,1492805525257240056,robot_frame,0.691371465539,-0.744525313104,0.0,0.0,0.0,0.0
1492805526260224124,287,1492805526260080099,robot_frame,0.620821816357,-0.72406944469,0.0,0.0,0.0,0.0
1492805527260063777,288,1492805527259934902,robot_frame,0.615151937283,-0.712660378558,0.0,0.0,0.0,0.0
1492805528259805700,289,1492805528259680986,robot_frame,0.518275596397,-0.663123920069,0.0,0.0,0.0,0.0
1492805529259648023,290,1492805529259499073,robot_frame,0.658696785728,-0.781673625004,0.0,0.0,0.0,0.0
1492805530260433680,291,1492805530260272026,robot_frame,0.663449845187,-0.791790682669,0.0,0.0,0.0,0.0
