%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1492805496361132732,3075,1492805496360869884,robot_frame,0,1,33.4609675,-117.706176833,-33.1,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805497364775589,3076,1492805497364588022,robot_frame,0,1,33.4609665,-117.706176667,-33.2,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805498365572847,3077,1492805498365338087,robot_frame,0,1,33.4609653333,-117.7061765,-33.1,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805499367330452,3078,1492805499367126941,robot_frame,0,1,33.4609645,-117.706176333,-33.1,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805500366128305,3079,1492805500365930080,robot_frame,0,1,33.4609635,-117.706175833,-33.0,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805501366966347,3080,1492805501366718053,robot_frame,0,1,33.4609625,-117.706176167,-33.0,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805502368772974,3081,1492805502368585109,robot_frame,0,1,33.4609606667,-117.706176833,-33.0,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805503364585695,3082,1492805503364393949,robot_frame,0,1,33.460958,-117.706176,-32.9,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805504366504506,3083,1492805504366285085,robot_frame,0,1,33.4609546667,-117.706174333,-32.8,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805505366204275,3084,1492805505365993022,robot_frame,0,1,33.4609515,-117.706171667,-32.8,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805506367199277,3085,1492805506366940975,robot_frame,0,1,33.4609478333,-117.706168333,-32.6,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805507378703983,3086,1492805507378561019,robot_frame,0,1,33.4609431667,-117.706164167,-32.3,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805508379551251,3087,1492805508379333972,robot_frame,0,1,33.4609393333,-117.7061605,-32.3,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805509378337325,3088,1492805509378164052,robot_frame,0,1,33.4609353333,-117.706156167,-32.0,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805510379189767,3089,1492805510378979921,robot_frame,0,1,33.4609313333,-117.706151167,-31.8,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
1492805511379976865,3090,1492805511379714965,robot_frame,0,1,33.4609265,-117.706145833,-31.6,2.2201,0.0,0.0,0.0,2.2201,0.0,0.0,0.0,8.8804,1
