%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492808843554907715,86509,1492808843556339017,/fluid_pressure,105910.0,0.0
1492808843629235413,86510,1492808843630339017,/fluid_pressure,105890.0,0.0
1492808843704441990,86511,1492808843704339017,/fluid_pressure,105910.0,0.0
1492808843778139853,86512,1492808843779339017,/fluid_pressure,105940.0,0.0
1492808843852126847,86513,1492808843853339017,/fluid_pressure,105940.0,0.0
1492808843926667054,86514,1492808843927339017,/fluid_pressure,105969.992188,0.0
1492808844001060081,86515,1492808844001339017,/fluid_pressure,105969.992188,0.0
1492808844074707862,86516,1492808844076339017,/fluid_pressure,105950.0,0.0
1492808844149323158,86517,1492808844150339017,/fluid_pressure,105919.992188,0.0
1492808844223253244,86518,1492808844224339017,/fluid_pressure,105969.992188,0.0
1492808844298251561,86519,1492808844298339017,/fluid_pressure,105980.007812,0.0
1492808844372046616,86520,1492808844373339017,/fluid_pressure,105969.992188,0.0
1492808844446580922,86521,1492808844447339017,/fluid_pressure,105990.0,0.0
1492808844519666311,86522,1492808844521339017,/fluid_pressure,105940.0,0.0
1492808844595470299,86523,1492808844595339017,/fluid_pressure,105960.0,0.0
1492808844669684472,86524,1492808844669640933,/fluid_pressure,105940.0,0.0
1492808844743274809,86525,1492808844743640933,/fluid_pressure,105980.007812,0.0
1492808844817431835,86526,1492808844817640933,/fluid_pressure,105919.992188,0.0
1492808844892054223,86527,1492808844892640933,/fluid_pressure,105919.992188,0.0
1492808844966207468,86528,1492808844966640933,/fluid_pressure,105950.0,0.0
1492808845040271296,86529,1492808845040640933,/fluid_pressure,105890.0,0.0
1492808845114106002,86530,1492808845114640933,/fluid_pressure,105900.0,0.0
1492808845189434301,86531,1492808845189640933,/fluid_pressure,105969.992188,0.0
1492808845263132646,86532,1492808845263640933,/fluid_pressure,105969.992188,0.0
1492808845337465204,86533,1492808845337640933,/fluid_pressure,105960.0,0.0
1492808845411552989,86534,1492808845411640933,/fluid_pressure,105990.0,0.0
1492808845485981170,86535,1492808845486640933,/fluid_pressure,105960.0,0.0
1492808845559750381,86536,1492808845560640933,/fluid_pressure,105980.007812,0.0
1492808845633648179,86537,1492808845634640933,/fluid_pressure,105980.007812,0.0
1492808845709067985,86538,1492808845708640933,/fluid_pressure,106019.992188,0.0
1492808845783408709,86539,1492808845783640933,/fluid_pressure,105980.007812,0.0
1492808845856813362,86540,1492808845857640933,/fluid_pressure,105960.0,0.0
1492808845931645965,86541,1492808845931640933,/fluid_pressure,105969.992188,0.0
1492808846006121348,86542,1492808846005640933,/fluid_pressure,105990.0,0.0
1492808846079722760,86543,1492808846080640933,/fluid_pressure,105969.992188,0.0
1492808846154594035,86544,1492808846154640933,/fluid_pressure,105900.0,0.0
1492808846228159270,86545,1492808846228640933,/fluid_pressure,105900.0,0.0
1492808846303681381,86546,1492808846302640933,/fluid_pressure,105900.0,0.0
1492808846377248549,86547,1492808846377640933,/fluid_pressure,105919.992188,0.0
1492808846451330398,86548,1492808846451640933,/fluid_pressure,105930.007812,0.0
1492808846525617999,86549,1492808846525640933,/fluid_pressure,105940.0,0.0
1492808846599799411,86550,1492808846599640933,/fluid_pressure,105950.0,0.0
1492808846673703405,86551,1492808846674640933,/fluid_pressure,105950.0,0.0
1492808846748015834,86552,1492808846748640933,/fluid_pressure,105950.0,0.0
1492808846821832281,86553,1492808846822640933,/fluid_pressure,105969.992188,0.0
1492808846897497340,86554,1492808846896640933,/fluid_pressure,105940.0,0.0
1492808846970989377,86555,1492808846971640933,/fluid_pressure,105980.007812,0.0
1492808847045620565,86556,1492808847045640933,/fluid_pressure,106010.0,0.0
1492808847119164412,86557,1492808847119640933,/fluid_pressure,105969.992188,0.0
1492808847194040048,86558,1492808847194728052,/fluid_pressure,105930.007812,0.0
1492808847268430853,86559,1492808847269728052,/fluid_pressure,105980.007812,0.0
1492808847342412945,86560,1492808847343728052,/fluid_pressure,105950.0,0.0
1492808847416529562,86561,1492808847417728052,/fluid_pressure,105930.007812,0.0
1492808847491660977,86562,1492808847491728052,/fluid_pressure,105950.0,0.0
1492808847564652722,86563,1492808847566728052,/fluid_pressure,105919.992188,0.0
1492808847638898232,86564,1492808847640728052,/fluid_pressure,105969.992188,0.0
1492808847713597863,86565,1492808847714728052,/fluid_pressure,105869.992188,0.0
1492808847788030005,86566,1492808847788728052,/fluid_pressure,105930.007812,0.0
1492808847862090382,86567,1492808847863728052,/fluid_pressure,105900.0,0.0
1492808847935945584,86568,1492808847937728052,/fluid_pressure,105950.0,0.0
1492808848010494900,86569,1492808848011728052,/fluid_pressure,105950.0,0.0
1492808848085243709,86570,1492808848085728052,/fluid_pressure,105940.0,0.0
1492808848159160676,86571,1492808848160728052,/fluid_pressure,105940.0,0.0
1492808848233431029,86572,1492808848234728052,/fluid_pressure,105990.0,0.0
1492808848308251340,86573,1492808848308728052,/fluid_pressure,105950.0,0.0
1492808848382557729,86574,1492808848382728052,/fluid_pressure,105980.007812,0.0
1492808848455721901,86575,1492808848457728052,/fluid_pressure,105940.0,0.0
1492808848530337979,86576,1492808848531728052,/fluid_pressure,105950.0,0.0
1492808848604998817,86577,1492808848605728052,/fluid_pressure,105910.0,0.0
1492808848679170532,86578,1492808848680728052,/fluid_pressure,105930.007812,0.0
1492808848752736488,86579,1492808848754728052,/fluid_pressure,105919.992188,0.0
1492808848827421334,86580,1492808848828728052,/fluid_pressure,105980.007812,0.0
1492808848902456672,86581,1492808848902728052,/fluid_pressure,105910.0,0.0
1492808848976708327,86582,1492808848977728052,/fluid_pressure,105910.0,0.0
1492808849050351970,86583,1492808849051728052,/fluid_pressure,105940.0,0.0
1492808849124675352,86584,1492808849125728052,/fluid_pressure,105950.0,0.0
1492808849198599593,86585,1492808849199728052,/fluid_pressure,105980.007812,0.0
1492808849272879086,86586,1492808849274728052,/fluid_pressure,105919.992188,0.0
1492808849346887275,86587,1492808849348728052,/fluid_pressure,105890.0,0.0
1492808849421946324,86588,1492808849422728052,/fluid_pressure,105940.0,0.0
1492808849496206709,86589,1492808849496728052,/fluid_pressure,105960.0,0.0
1492808849570295705,86590,1492808849571728052,/fluid_pressure,105910.0,0.0
1492808849644448875,86591,1492808849645728052,/fluid_pressure,105930.007812,0.0
1492808849718595248,86592,1492808849720316087,/fluid_pressure,105960.0,0.0
1492808849793075980,86593,1492808849795316087,/fluid_pressure,105919.992188,0.0
1492808849867041743,86594,1492808849869316087,/fluid_pressure,105900.0,0.0
1492808849941848617,86595,1492808849943316087,/fluid_pressure,105950.0,0.0
1492808850016381130,86596,1492808850017316087,/fluid_pressure,105850.0,0.0
1492808850090266228,86597,1492808850092316087,/fluid_pressure,105900.0,0.0
1492808850163643695,86598,1492808850166316087,/fluid_pressure,105830.007812,0.0
1492808850239042018,86599,1492808850240316087,/fluid_pressure,105919.992188,0.0
1492808850313012445,86600,1492808850314316087,/fluid_pressure,105860.0,0.0
1492808850386871660,86601,1492808850389316087,/fluid_pressure,105890.0,0.0
1492808850461105703,86602,1492808850463316087,/fluid_pressure,105890.0,0.0
1492808850536250454,86603,1492808850537316087,/fluid_pressure,105890.0,0.0
1492808850609733739,86604,1492808850612316087,/fluid_pressure,105930.007812,0.0
1492808850683714957,86605,1492808850686316087,/fluid_pressure,105910.0,0.0
1492808850759448212,86606,1492808850760316087,/fluid_pressure,105840.0,0.0
1492808850833478613,86607,1492808850834316087,/fluid_pressure,105890.0,0.0
1492808850906693722,86608,1492808850909316087,/fluid_pressure,105890.0,0.0
1492808850981425662,86609,1492808850983316087,/fluid_pressure,105930.007812,0.0
1492808851056271864,86610,1492808851057316087,/fluid_pressure,105850.0,0.0
1492808851129626859,86611,1492808851131316087,/fluid_pressure,105810.0,0.0
1492808851204615283,86612,1492808851206316087,/fluid_pressure,105860.0,0.0
1492808851277875792,86613,1492808851280316087,/fluid_pressure,105830.007812,0.0
1492808851352742179,86614,1492808851354316087,/fluid_pressure,105869.992188,0.0
1492808851427618832,86615,1492808851429316087,/fluid_pressure,105910.0,0.0
1492808851501247776,86616,1492808851503316087,/fluid_pressure,105900.0,0.0
1492808851574927881,86617,1492808851577316087,/fluid_pressure,105910.0,0.0
1492808851650396418,86618,1492808851651316087,/fluid_pressure,105830.007812,0.0
1492808851724568500,86619,1492808851726316087,/fluid_pressure,105860.0,0.0
1492808851798458614,86620,1492808851800316087,/fluid_pressure,105900.0,0.0
1492808851872961732,86621,1492808851874316087,/fluid_pressure,105810.0,0.0
1492808851946621933,86622,1492808851948316087,/fluid_pressure,105869.992188,0.0
1492808852020734707,86623,1492808852023316087,/fluid_pressure,105860.0,0.0
1492808852095458750,86624,1492808852097316087,/fluid_pressure,105890.0,0.0
1492808852169919425,86625,1492808852171316087,/fluid_pressure,105869.992188,0.0
1492808852244336890,86626,1492808852244587099,/fluid_pressure,105890.0,0.0
1492808852318507221,86627,1492808852319587099,/fluid_pressure,105830.007812,0.0
1492808852392523455,86628,1492808852393587099,/fluid_pressure,105890.0,0.0
1492808852467223099,86629,1492808852467587099,/fluid_pressure,105880.007812,0.0
1492808852540641346,86630,1492808852542587099,/fluid_pressure,105880.007812,0.0
1492808852614621190,86631,1492808852616587099,/fluid_pressure,105940.0,0.0
1492808852690029530,86632,1492808852690587099,/fluid_pressure,105910.0,0.0
1492808852764225332,86633,1492808852764587099,/fluid_pressure,105890.0,0.0
1492808852838366854,86634,1492808852839587099,/fluid_pressure,105930.007812,0.0
1492808852912608370,86635,1492808852913587099,/fluid_pressure,105919.992188,0.0
1492808852987526508,86636,1492808852987587099,/fluid_pressure,105900.0,0.0
1492808853061241529,86637,1492808853061587099,/fluid_pressure,105910.0,0.0
1492808853135069873,86638,1492808853136587099,/fluid_pressure,105860.0,0.0
1492808853208959890,86639,1492808853210587099,/fluid_pressure,105890.0,0.0
1492808853283689869,86640,1492808853284587099,/fluid_pressure,105880.007812,0.0
1492808853357596112,86641,1492808853358587099,/fluid_pressure,105960.0,0.0
1492808853431655481,86642,1492808853433587099,/fluid_pressure,105919.992188,0.0
1492808853505935438,86643,1492808853507587099,/fluid_pressure,105910.0,0.0
1492808853580983820,86644,1492808853581587099,/fluid_pressure,105940.0,0.0
1492808853654741609,86645,1492808853656587099,/fluid_pressure,105869.992188,0.0
1492808853729425568,86646,1492808853730587099,/fluid_pressure,105869.992188,0.0
1492808853803932038,86647,1492808853804587099,/fluid_pressure,105880.007812,0.0
1492808853878282698,86648,1492808853878587099,/fluid_pressure,105930.007812,0.0
1492808853952352435,86649,1492808853953587099,/fluid_pressure,105900.0,0.0
1492808854025839281,86650,1492808854027587099,/fluid_pressure,105900.0,0.0
1492808854101104624,86651,1492808854101587099,/fluid_pressure,105919.992188,0.0
1492808854174604291,86652,1492808854175587099,/fluid_pressure,105890.0,0.0
1492808854248775854,86653,1492808854250587099,/fluid_pressure,105890.0,0.0
1492808854323443305,86654,1492808854324587099,/fluid_pressure,105940.0,0.0
1492808854397700199,86655,1492808854398587099,/fluid_pressure,105950.0,0.0
1492808854471976012,86656,1492808854472587099,/fluid_pressure,105919.992188,0.0
1492808854546442297,86657,1492808854547587099,/fluid_pressure,105910.0,0.0
1492808854621433517,86658,1492808854621587099,/fluid_pressure,105880.007812,0.0
1492808854695520339,86659,1492808854695587099,/fluid_pressure,105900.0,0.0
1492808854769429560,86660,1492808854771321046,/fluid_pressure,105930.007812,0.0
1492808854843658892,86661,1492808854845321046,/fluid_pressure,105930.007812,0.0
1492808854918606253,86662,1492808854919321046,/fluid_pressure,105910.0,0.0
1492808854992160071,86663,1492808854993321046,/fluid_pressure,105930.007812,0.0
1492808855065784437,86664,1492808855068321046,/fluid_pressure,105960.0,0.0
1492808855140583024,86665,1492808855142321046,/fluid_pressure,105910.0,0.0
1492808855215247814,86666,1492808855216321046,/fluid_pressure,105900.0,0.0
1492808855289561712,86667,1492808855290321046,/fluid_pressure,105890.0,0.0
1492808855363543534,86668,1492808855365321046,/fluid_pressure,105869.992188,0.0
1492808855438829766,86669,1492808855439321046,/fluid_pressure,105919.992188,0.0
1492808855512490727,86670,1492808855513321046,/fluid_pressure,105910.0,0.0
1492808855585584342,86671,1492808855588321046,/fluid_pressure,105860.0,0.0
