%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1492808843565861854,7660,1492808843567339017,/temperature,15.5305557251,0.0
1492808843641587106,7661,1492808843642339017,/temperature,15.5392885208,0.0
1492808843715300308,7662,1492808843716339017,/temperature,15.5392885208,0.0
1492808843789232182,7663,1492808843790339017,/temperature,15.5392885208,0.0
1492808843863034687,7664,1492808843864339017,/temperature,15.5305557251,0.0
1492808843938653782,7665,1492808843939339017,/temperature,15.5305557251,0.0
1492808844012066869,7666,1492808844013339017,/temperature,15.5305557251,0.0
1492808844085677029,7667,1492808844087339017,/temperature,15.5392885208,0.0
1492808844160223186,7668,1492808844161339017,/temperature,15.5305557251,0.0
1492808844235165505,7669,1492808844235339017,/temperature,15.5305557251,0.0
1492808844309042449,7670,1492808844310339017,/temperature,15.5392885208,0.0
1492808844382949983,7671,1492808844384339017,/temperature,15.5392885208,0.0
1492808844457476265,7672,1492808844458339017,/temperature,15.5392885208,0.0
1492808844531599128,7673,1492808844532339017,/temperature,15.5392885208,0.0
1492808844606379571,7674,1492808844607339017,/temperature,15.5392885208,0.0
1492808844679552559,7675,1492808844680640933,/temperature,15.5392885208,0.0
1492808844754436996,7676,1492808844754640933,/temperature,15.5305557251,0.0
1492808844829514910,7677,1492808844829640933,/temperature,15.5305557251,0.0
1492808844903020612,7678,1492808844903640933,/temperature,15.5392885208,0.0
1492808844977260662,7679,1492808844977640933,/temperature,15.5392885208,0.0
1492808845052406188,7680,1492808845051640933,/temperature,15.5392885208,0.0
1492808845126297451,7681,1492808845126640933,/temperature,15.5305557251,0.0
1492808845200334125,7682,1492808845200640933,/temperature,15.5392885208,0.0
1492808845274055887,7683,1492808845274640933,/temperature,15.5392885208,0.0
1492808845349539669,7684,1492808845348640933,/temperature,15.5392885208,0.0
1492808845423531233,7685,1492808845423640933,/temperature,15.5392885208,0.0
1492808845496908216,7686,1492808845497640933,/temperature,15.5305557251,0.0
1492808845570667018,7687,1492808845571640933,/temperature,15.5305557251,0.0
1492808845645754875,7688,1492808845645640933,/temperature,15.5392885208,0.0
1492808845719950588,7689,1492808845720640933,/temperature,15.5305557251,0.0
1492808845794495612,7690,1492808845794640933,/temperature,15.5305557251,0.0
1492808845867866723,7691,1492808845868640933,/temperature,15.5392885208,0.0
1492808845943623947,7692,1492808845942640933,/temperature,15.5392885208,0.0
1492808846017072412,7693,1492808846017640933,/temperature,15.5305557251,0.0
1492808846090842339,7694,1492808846091640933,/temperature,15.5305557251,0.0
1492808846165401751,7695,1492808846165640933,/temperature,15.5305557251,0.0
1492808846240086335,7696,1492808846239640933,/temperature,15.5305557251,0.0
1492808846314448023,7697,1492808846314640933,/temperature,15.5305557251,0.0
1492808846388125196,7698,1492808846388640933,/temperature,15.5392885208,0.0
1492808846462200238,7699,1492808846462640933,/temperature,15.5392885208,0.0
1492808846536553872,7700,1492808846536640933,/temperature,15.5305557251,0.0
1492808846610730880,7701,1492808846611640933,/temperature,15.5305557251,0.0
1492808846684653468,7702,1492808846685640933,/temperature,15.5305557251,0.0
1492808846758889626,7703,1492808846759640933,/temperature,15.5392885208,0.0
1492808846833829314,7704,1492808846833640933,/temperature,15.5305557251,0.0
1492808846908391064,7705,1492808846908640933,/temperature,15.5305557251,0.0
1492808846981670041,7706,1492808846982640933,/temperature,15.5392885208,0.0
1492808847056661253,7707,1492808847056640933,/temperature,15.5305557251,0.0
1492808847130934709,7708,1492808847130640933,/temperature,15.5305557251,0.0
1492808847205190827,7709,1492808847206728052,/temperature,15.5305557251,0.0
1492808847279358074,7710,1492808847280728052,/temperature,15.5305557251,0.0
1492808847353287453,7711,1492808847354728052,/temperature,15.5305557251,0.0
1492808847428396979,7712,1492808847428728052,/temperature,15.5218229294,0.0
1492808847502561457,7713,1492808847503728052,/temperature,15.5392885208,0.0
1492808847575695465,7714,1492808847577728052,/temperature,15.5305557251,0.0
1492808847650860423,7715,1492808847651728052,/temperature,15.5305557251,0.0
1492808847725544398,7716,1492808847725728052,/temperature,15.5305557251,0.0
1492808847799095254,7717,1492808847800728052,/temperature,15.5305557251,0.0
1492808847872921761,7718,1492808847874728052,/temperature,15.5305557251,0.0
1492808847948067854,7719,1492808847948728052,/temperature,15.5218229294,0.0
1492808848022495537,7720,1492808848022728052,/temperature,15.5305557251,0.0
1492808848096346864,7721,1492808848097728052,/temperature,15.5305557251,0.0
1492808848170127961,7722,1492808848171728052,/temperature,15.5218229294,0.0
1492808848245329451,7723,1492808848245728052,/temperature,15.5218229294,0.0
1492808848319183033,7724,1492808848319728052,/temperature,15.5305557251,0.0
1492808848393671233,7725,1492808848394728052,/temperature,15.5305557251,0.0
1492808848467062634,7726,1492808848468728052,/temperature,15.5218229294,0.0
1492808848542487500,7727,1492808848542728052,/temperature,15.5043563843,0.0
1492808848615876702,7728,1492808848617728052,/temperature,15.5043563843,0.0
1492808848690210586,7729,1492808848691728052,/temperature,15.5218229294,0.0
1492808848763612065,7730,1492808848765728052,/temperature,15.5218229294,0.0
1492808848839521959,7731,1492808848839728052,/temperature,15.5218229294,0.0
1492808848913458248,7732,1492808848914728052,/temperature,15.5043563843,0.0
1492808848987423798,7733,1492808848988728052,/temperature,15.5218229294,0.0
1492808849062320024,7734,1492808849062728052,/temperature,15.5218229294,0.0
1492808849135758118,7735,1492808849136728052,/temperature,15.5305557251,0.0
1492808849209655659,7736,1492808849211728052,/temperature,15.5305557251,0.0
1492808849283759341,7737,1492808849285728052,/temperature,15.4781551361,0.0
1492808849358884477,7738,1492808849359728052,/temperature,15.5218229294,0.0
1492808849432816746,7739,1492808849433728052,/temperature,15.51308918,0.0
1492808849507276761,7740,1492808849508728052,/temperature,15.5218229294,0.0
1492808849582256293,7741,1492808849582728052,/temperature,15.51308918,0.0
1492808849656413567,7742,1492808849656728052,/temperature,15.4956226349,0.0
1492808849729619185,7743,1492808849732316087,/temperature,15.5305557251,0.0
1492808849804124349,7744,1492808849806316087,/temperature,15.5305557251,0.0
1492808849878881334,7745,1492808849880316087,/temperature,15.51308918,0.0
1492808849952828349,7746,1492808849954316087,/temperature,15.51308918,0.0
1492808850027238836,7747,1492808850029316087,/temperature,15.51308918,0.0
1492808850101330272,7748,1492808850103316087,/temperature,15.51308918,0.0
1492808850175721070,7749,1492808850177316087,/temperature,15.5480213165,0.0
1492808850250045014,7750,1492808850252316087,/temperature,15.5305557251,0.0
1492808850323879182,7751,1492808850326316087,/temperature,15.5218229294,0.0
1492808850397757193,7752,1492808850400316087,/temperature,15.5218229294,0.0
1492808850473143553,7753,1492808850474316087,/temperature,15.51308918,0.0
1492808850547192816,7754,1492808850549316087,/temperature,15.51308918,0.0
1492808850620658301,7755,1492808850623316087,/temperature,15.51308918,0.0
1492808850694624435,7756,1492808850697316087,/temperature,15.5043563843,0.0
1492808850770445852,7757,1492808850771316087,/temperature,15.5043563843,0.0
1492808850844387065,7758,1492808850846316087,/temperature,15.5218229294,0.0
1492808850917588654,7759,1492808850920316087,/temperature,15.5043563843,0.0
1492808850993347280,7760,1492808850994316087,/temperature,15.5218229294,0.0
1492808851067323937,7761,1492808851068316087,/temperature,15.5043563843,0.0
1492808851140674435,7762,1492808851143316087,/temperature,15.5043563843,0.0
1492808851215450781,7763,1492808851217316087,/temperature,15.51308918,0.0
1492808851289896004,7764,1492808851291316087,/temperature,15.4956226349,0.0
1492808851363594193,7765,1492808851365316087,/temperature,15.5218229294,0.0
1492808851438478243,7766,1492808851440316087,/temperature,15.5043563843,0.0
1492808851512207781,7767,1492808851514316087,/temperature,15.5043563843,0.0
1492808851586999537,7768,1492808851588316087,/temperature,15.5043563843,0.0
1492808851661341459,7769,1492808851663316087,/temperature,15.5043563843,0.0
1492808851735497160,7770,1492808851737316087,/temperature,15.51308918,0.0
1492808851810531877,7771,1492808851811316087,/temperature,15.5043563843,0.0
1492808851883935946,7772,1492808851885316087,/temperature,15.5043563843,0.0
1492808851957531805,7773,1492808851960316087,/temperature,15.5043563843,0.0
1492808852031557331,7774,1492808852034316087,/temperature,15.5043563843,0.0
1492808852106532265,7775,1492808852108316087,/temperature,15.5043563843,0.0
1492808852180900609,7776,1492808852182316087,/temperature,15.5043563843,0.0
1492808852255190529,7777,1492808852256587099,/temperature,15.51308918,0.0
1492808852329438096,7778,1492808852330587099,/temperature,15.5043563843,0.0
1492808852404555809,7779,1492808852404587099,/temperature,15.5043563843,0.0
1492808852477906129,7780,1492808852479587099,/temperature,15.51308918,0.0
1492808852552587324,7781,1492808852553587099,/temperature,15.4956226349,0.0
1492808852625644293,7782,1492808852627587099,/temperature,15.4956226349,0.0
