%time,field.control_vel,field.desired_vel,field.control_pitch,field.desired_pitch,field.control_yaw,field.desired_yaw
1492808843677940591,0,0.0,0,0.0,0,0.0
1492808843777913845,0,0.0,0,0.0,0,0.0
1492808843877991974,0,0.0,0,0.0,0,0.0
1492808843978133150,0,0.0,0,0.0,0,0.0
1492808844077924472,0,0.0,0,0.0,0,0.0
1492808844177989098,0,0.0,0,0.0,0,0.0
1492808844277902774,0,0.0,0,0.0,0,0.0
1492808844377913891,0,0.0,0,0.0,0,0.0
1492808844477927199,0,0.0,0,0.0,0,0.0
1492808844577944996,0,0.0,0,0.0,0,0.0
1492808844677932019,0,0.0,0,0.0,0,0.0
1492808844777950101,0,0.0,0,0.0,0,0.0
1492808844877861165,0,0.0,0,0.0,0,0.0
1492808844977946257,0,0.0,0,0.0,0,0.0
1492808845077936948,0,0.0,0,0.0,0,0.0
1492808845178111222,0,0.0,0,0.0,0,0.0
1492808845277803102,0,0.0,0,0.0,0,0.0
1492808845378124565,0,0.0,0,0.0,0,0.0
1492808845477982814,0,0.0,0,0.0,0,0.0
1492808845577954885,0,0.0,0,0.0,0,0.0
1492808845677888992,0,0.0,0,0.0,0,0.0
1492808845778090034,0,0.0,0,0.0,0,0.0
1492808845877993645,0,0.0,0,0.0,0,0.0
1492808845977945531,0,0.0,0,0.0,0,0.0
1492808846077983657,0,0.0,0,0.0,0,0.0
1492808846177930432,0,0.0,0,0.0,0,0.0
1492808846277931668,0,0.0,0,0.0,0,0.0
1492808846377941855,0,0.0,0,0.0,0,0.0
1492808846477852460,0,0.0,0,0.0,0,0.0
1492808846577857189,0,0.0,0,0.0,0,0.0
1492808846677995019,0,0.0,0,0.0,0,0.0
1492808846777879089,0,0.0,0,0.0,0,0.0
1492808846877892968,0,0.0,0,0.0,0,0.0
1492808846977964495,0,0.0,0,0.0,0,0.0
1492808847077980820,0,0.0,0,0.0,0,0.0
1492808847178071618,0,0.0,0,0.0,0,0.0
1492808847277988567,0,0.0,0,0.0,0,0.0
1492808847377871598,0,0.0,0,0.0,0,0.0
1492808847477971068,0,0.0,0,0.0,0,0.0
1492808847577986595,0,0.0,0,0.0,0,0.0
1492808847677901039,0,0.0,0,0.0,0,0.0
1492808847778146781,0,0.0,0,0.0,0,0.0
1492808847877979366,0,0.0,0,0.0,0,0.0
1492808847977957524,0,0.0,0,0.0,0,0.0
1492808848077990159,0,0.0,0,0.0,0,0.0
1492808848178094701,1,0.00190518132877,0,0.0,1,0.0
1492808848278227307,1,0.00480752298608,0,0.0,1,0.0
1492808848378437869,1,0.00774347875267,0,0.0,1,0.0
1492808848478087145,1,0.0107003822923,0,0.0,1,0.0
1492808848578267350,1,0.0136957308277,0,0.0,1,0.0
1492808848678182691,1,0.016721105203,0,0.0,1,0.0
1492808848778019343,1,0.0197676979005,0,0.0,1,0.0
1492808848878102433,1,0.0228496454656,0,0.0,1,0.0
1492808848977985623,1,0.0259560216218,0,0.0,1,0.0
1492808849078066614,1,0.0290882699192,0,0.0,1,0.0
1492808849178381296,1,0.0322423763573,0,0.0,1,0.0
1492808849278057376,1,0.0354154631495,0,0.0,1,0.0
1492808849378043493,1,0.038612280041,0,0.0,1,0.0
1492808849478226619,1,0.0418325029314,0,0.0,1,0.0
1492808849578129770,1,0.045062687248,0,0.0,1,0.0
1492808849678042860,1,0.0483128763735,0,0.0,1,0.0
1492808849778272185,1,0.0515788048506,0,0.0,1,0.0
1492808849877965043,1,0.0548585467041,0,0.0,1,0.0
1492808849978128031,1,0.0581540316343,0,0.0,1,0.0
1492808850078066110,1,0.0614584051073,0,0.0,1,0.0
1492808850178064384,1,0.0647757872939,0,0.0,1,0.0
1492808850278080260,1,0.0680990219116,0,0.0,1,0.0
1492808850378083917,1,0.0714314207435,0,0.0,1,0.0
1492808850478120256,1,0.0747731998563,0,0.0,1,0.0
1492808850578085898,1,0.0781159475446,0,0.0,1,0.0
1492808850678094919,1,0.0814654454589,0,0.0,1,0.0
1492808850778028043,1,0.0848172008991,0,0.0,1,0.0
1492808850878039827,1,0.0881708115339,0,0.0,1,0.0
1492808850978045073,1,0.0915222242475,0,0.0,1,0.0
1492808851078171841,1,0.0948771983385,0,0.0,1,0.0
