%time,field.data
1492808843511897706,CONTROLLER
1492808843612055051,CONTROLLER
1492808843711917749,CONTROLLER
1492808843812011871,CONTROLLER
1492808843912033166,CONTROLLER
1492808844012115477,CONTROLLER
1492808844112007122,CONTROLLER
1492808844211867627,CONTROLLER
1492808844311879064,CONTROLLER
1492808844411972582,CONTROLLER
1492808844511926138,CONTROLLER
1492808844611906781,CONTROLLER
1492808844711928630,CONTROLLER
1492808844811941601,CONTROLLER
1492808844911944408,CONTROLLER
1492808845011869030,CONTROLLER
1492808845111978981,CONTROLLER
1492808845211981089,CONTROLLER
1492808845312184388,CONTROLLER
1492808845411971079,CONTROLLER
1492808845511863953,CONTROLLER
1492808845611936696,CONTROLLER
1492808845711909795,CONTROLLER
1492808845812061822,CONTROLLER
1492808845911923771,CONTROLLER
1492808846011830749,CONTROLLER
1492808846111966970,CONTROLLER
1492808846211902969,CONTROLLER
1492808846311911759,CONTROLLER
1492808846411943170,CONTROLLER
1492808846511903783,CONTROLLER
1492808846611996197,CONTROLLER
1492808846711946379,CONTROLLER
1492808846812033788,CONTROLLER
1492808846911925658,CONTROLLER
1492808847011913416,CONTROLLER
1492808847111916343,CONTROLLER
1492808847211886952,CONTROLLER
1492808847311933811,CONTROLLER
1492808847411922785,CONTROLLER
1492808847511917372,CONTROLLER
1492808847611942097,CONTROLLER
1492808847711894311,CONTROLLER
1492808847811907586,CONTROLLER
1492808847911898338,CONTROLLER
1492808848011888410,CONTROLLER
1492808848111962246,CONTROLLER
1492808848211981802,CONTROLLER
1492808848312050891,CONTROLLER
1492808848412055775,CONTROLLER
1492808848512117931,CONTROLLER
1492808848612036845,CONTROLLER
1492808848711916992,CONTROLLER
1492808848811943730,CONTROLLER
1492808848911944192,CONTROLLER
1492808849011912616,CONTROLLER
1492808849111928340,CONTROLLER
1492808849211917871,CONTROLLER
1492808849311893200,CONTROLLER
1492808849411978274,CONTROLLER
1492808849512288950,CONTROLLER
1492808849611962569,CONTROLLER
1492808849711959481,CONTROLLER
1492808849812134848,CONTROLLER
1492808849911963364,CONTROLLER
1492808850011864033,CONTROLLER
1492808850111960728,CONTROLLER
1492808850211866263,CONTROLLER
1492808850311924783,CONTROLLER
1492808850411909761,CONTROLLER
1492808850511972071,CONTROLLER
1492808850611913615,CONTROLLER
1492808850711919901,CONTROLLER
1492808850811968922,CONTROLLER
1492808850911850797,CONTROLLER
1492808851011987747,CONTROLLER
1492808851112047048,CONTROLLER
1492808851211889469,CONTROLLER
1492808851311963271,CONTROLLER
1492808851411911789,CONTROLLER
1492808851512032298,CONTROLLER
1492808851611876638,CONTROLLER
1492808851711917784,CONTROLLER
1492808851812005137,CONTROLLER
1492808851911867462,CONTROLLER
1492808852011992164,CONTROLLER
1492808852111957488,CONTROLLER
1492808852211951506,CONTROLLER
1492808852311896962,CONTROLLER
1492808852412068157,CONTROLLER
1492808852511908788,CONTROLLER
1492808852611810584,CONTROLLER
1492808852711897257,CONTROLLER
1492808852811899072,CONTROLLER
