%time,field.vel,field.pitch,field.yaw,field.test_length,field.setup_time
1492808843477838678,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808843577933535,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808843677932374,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808843777750754,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808843877841764,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808843977858796,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844077882325,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844177824883,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844277768807,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844377871764,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844477744225,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844577762680,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844677730512,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844777899686,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
1492808844877950821,(0.0, 0.0),  (10.0, 0.25),  (70.0, 0.25),N/A,(0.0, 0.0),  (10.0, 0.0),  (60.0, 3.14),  (70.0, 3.14),70.0,5.0
