# Time	Velocity	Pitch	Yaw
-4.6776612	0.0000000	0.0000000	0.0000000
-4.5777393	0.0000000	0.0000000	0.0000000
-4.4776614	0.0000000	0.0000000	0.0000000
-4.3776671	0.0000000	0.0000000	0.0000000
-4.2776891	0.0000000	0.0000000	0.0000000
-4.1775342	0.0000000	0.0000000	0.0000000
-4.0776300	0.0000000	0.0000000	0.0000000
-3.9777398	0.0000000	0.0000000	0.0000000
-3.8776182	0.0000000	0.0000000	0.0000000
-3.7777930	0.0000000	0.0000000	0.0000000
-3.6777910	0.0000000	0.0000000	0.0000000
-3.5777057	0.0000000	0.0000000	0.0000000
-3.4777070	0.0000000	0.0000000	0.0000000
-3.3776822	0.0000000	0.0000000	0.0000000
-3.2776965	0.0000000	0.0000000	0.0000000
-3.1776622	0.0000000	0.0000000	0.0000000
-3.0776676	0.0000000	0.0000000	0.0000000
-2.9776748	0.0000000	0.0000000	0.0000000
-2.8777759	0.0000000	0.0000000	0.0000000
-2.7776771	0.0000000	0.0000000	0.0000000
-2.6777298	0.0000000	0.0000000	0.0000000
-2.5776858	0.0000000	0.0000000	0.0000000
-2.4777267	0.0000000	0.0000000	0.0000000
-2.3777295	0.0000000	0.0000000	0.0000000
-2.2776980	0.0000000	0.0000000	0.0000000
-2.1777613	0.0000000	0.0000000	0.0000000
-2.0776397	0.0000000	0.0000000	0.0000000
-1.9777262	0.0000000	0.0000000	0.0000000
-1.8776970	0.0000000	0.0000000	0.0000000
-1.7776932	0.0000000	0.0000000	0.0000000
-1.6777170	0.0000000	0.0000000	0.0000000
-1.5776840	0.0000000	0.0000000	0.0000000
-1.4776998	0.0000000	0.0000000	0.0000000
-1.3777536	0.0000000	0.0000000	0.0000000
-1.2776922	0.0000000	0.0000000	0.0000000
-1.1776348	0.0000000	0.0000000	0.0000000
-1.0777011	0.0000000	0.0000000	0.0000000
-0.9776952	0.0000000	0.0000000	0.0000000
-0.8776701	0.0000000	0.0000000	0.0000000
-0.7776758	0.0000000	0.0000000	0.0000000
-0.6776788	0.0000000	0.0000000	0.0000000
-0.5777093	0.0000000	0.0000000	0.0000000
-0.4776742	0.0000000	0.0000000	0.0000000
-0.3777065	0.0000000	0.0000000	0.0000000
-0.2777009	0.0000000	0.0000000	0.0000000
-0.1776550	0.0000000	0.0000000	0.0000000
-0.0775890	0.0025724	0.0000000	1.5700001
0.0224399	0.0059272	0.0000000	1.5700001
0.1224320	0.0092957	0.0000000	1.5700001
0.2223862	0.0126776	0.0000000	1.5700001
0.3224256	0.0160735	0.0000000	1.5700001
0.4223974	0.0194811	0.0000000	1.5700001
0.5224151	0.0228976	0.0000000	1.5700001
0.6223918	0.0263272	0.0000000	1.5700001
0.7224212	0.0297643	0.0000000	1.5700001
0.8223483	0.0332076	0.0000000	1.5700001
0.9223995	0.0366583	0.0000000	1.5700001
1.0223690	0.0401152	0.0000000	1.5700001
1.1224556	0.0435816	0.0000000	1.5700001
1.2224095	0.0470467	0.0000000	1.5700001
1.3224663	0.0505166	0.0000000	1.5700001
1.4223555	0.0539874	0.0000000	1.5700001
1.5223496	0.0574592	0.0000000	1.5700001
1.6224507	0.0609312	0.0000000	1.5700001
1.7224251	0.0644007	0.0000000	1.5700001
1.8224517	0.0678719	0.0000000	1.5700001
1.9224159	0.0713372	0.0000000	1.5700001
2.0223460	0.0747966	0.0000000	1.5700001
2.1223314	0.0782531	0.0000000	1.5700001
2.2224525	0.0817064	0.0000000	1.5700001
2.3224456	0.0851504	0.0000000	1.5700001
2.4223396	0.0885819	0.0000000	1.5700001
2.5224236	0.0920092	0.0000000	1.5700001
2.6224187	0.0954230	0.0000000	1.5700001
2.7223895	0.0988317	0.0000000	1.5700001
2.8223634	0.1022213	0.0000000	1.5700001
2.9224302	0.1056010	0.0000000	1.5700001
3.0223726	0.1089678	0.0000000	1.5700001
3.1223470	0.1123186	0.0000000	1.5700001
3.2223834	0.1156515	0.0000000	1.5700001
3.3224461	0.1189695	0.0000000	1.5700001
3.4224253	0.1222680	0.0000000	1.5700001
3.5223782	0.1255493	0.0000000	1.5700001
3.6224236	0.1288096	0.0000000	1.5700001
3.7223608	0.1320494	0.0000000	1.5700001
3.8223841	0.1352656	0.0000000	1.5700001
3.9224207	0.1384568	0.0000000	1.5700001
4.0224279	0.1416291	0.0000000	1.5700001
4.1225508	0.1447744	0.0000000	1.5700001
4.2224489	0.1478926	0.0000000	1.5700001
4.3223918	0.1509794	0.0000000	1.5700001
4.4223805	0.1540432	0.0000000	1.5700001
4.5223980	0.1570773	0.0000000	1.5700001
4.6223672	0.1600836	0.0000000	1.5700001
4.7223350	0.1630564	0.0000000	1.5700001
4.8224320	0.1659961	0.0000000	1.5700001
4.9224607	0.1689027	0.0000000	1.5700001
5.0224090	0.1717757	0.0000000	1.5700001
5.1224484	0.1746164	0.0000000	1.5700001
5.2223823	0.1774189	0.0000000	1.5700001
5.3224123	0.1801829	0.0000000	1.5700001
5.4224031	0.1829087	0.0000000	1.5700001
5.5223322	0.1855978	0.0000000	1.5700001
5.6224896	0.1882452	0.0000000	1.5700001
5.7224504	0.1908541	0.0000000	1.5700001
5.8223690	0.1934175	0.0000000	1.5700001
5.9223626	0.1959394	0.0000000	1.5700001
6.0224064	0.1984163	0.0000000	1.5700001
6.1223757	0.2008498	0.0000000	1.5700001
6.2224044	0.2032345	0.0000000	1.5700001
6.3223933	0.2055724	0.0000000	1.5700001
6.4224376	0.2078648	0.0000000	1.5700001
6.5223752	0.2101066	0.0000000	1.5700001
6.6224215	0.2122998	0.0000000	1.5700001
6.7224532	0.2144402	0.0000000	1.5700001
6.8223777	0.2165272	0.0000000	1.5700001
6.9224576	0.2185628	0.0000000	1.5700001
7.0224609	0.2205459	0.0000000	1.5700001
7.1223956	0.2224720	0.0000000	1.5700001
7.2224287	0.2243411	0.0000000	1.5700001
7.3223439	0.2261528	0.0000000	1.5700001
7.4223265	0.2279093	0.0000000	1.5700001
7.5223557	0.2296048	0.0000000	1.5700001
7.6224543	0.2312403	0.0000000	1.5700001
7.7223895	0.2328149	0.0000000	1.5700001
7.8223775	0.2343279	0.0000000	1.5700001
7.9223718	0.2357771	0.0000000	1.5700001
8.0224138	0.2371623	0.0000000	1.5700001
8.1223877	0.2384825	0.0000000	1.5700001
8.2224379	0.2397371	0.0000000	1.5700001
8.3224120	0.2409250	0.0000000	1.5700001
8.4223782	0.2420430	0.0000000	1.5700001
8.5224118	0.2430931	0.0000000	1.5700001
8.6223557	0.2440728	0.0000000	1.5700001
8.7223552	0.2449815	0.0000000	1.5700001
8.8223992	0.2458184	0.0000000	1.5700001
8.9224118	0.2465816	0.0000000	1.5700001
9.0223818	0.2472705	0.0000000	1.5700001
9.1223895	0.2478853	0.0000000	1.5700001
9.2224151	0.2484231	0.0000000	1.5700001
9.3223299	0.2488842	0.0000000	1.5700001
9.4223539	0.2492670	0.0000000	1.5700001
9.5224210	0.2495710	0.0000000	1.5700001
9.6223549	0.2497946	0.0000000	1.5700001
9.7224271	0.2499373	0.0000000	1.5700001
9.8224351	0.2499978	0.0000000	1.5700001
9.9223903	0.2500000	0.0000000	1.5700001
10.0224517	0.2500000	0.0000000	1.5700001
10.1224494	0.2500000	0.0000000	1.5700001
10.2224338	0.2500000	0.0000000	1.5700001
10.3224399	0.2500000	0.0000000	1.5700001
10.4223698	0.2500000	0.0000000	1.5700001
10.5225152	0.2500000	0.0000000	1.5700001
10.6223544	0.2500000	0.0000000	1.5700001
10.7223987	0.2500000	0.0000000	1.5700001
10.8224166	0.2500000	0.0000000	1.5700001
10.9224458	0.2500000	0.0000000	1.5700001
11.0224274	0.2500000	0.0000000	1.5700001
11.1223654	0.2500000	0.0000000	1.5700001
11.2223716	0.2500000	0.0000000	1.5700001
11.3223373	0.2500000	0.0000000	1.5700001
11.4224420	0.2500000	0.0000000	1.5700001
11.5224077	0.2500000	0.0000000	1.5700001
11.6224151	0.2500000	0.0000000	1.5700001
11.7224320	0.2500000	0.0000000	1.5700001
11.8223777	0.2500000	0.0000000	1.5700001
11.9224376	0.2500000	0.0000000	1.5700001
12.0225413	0.2500000	0.0000000	1.5700001
12.1223713	0.2500000	0.0000000	1.5700001
12.2224197	0.2500000	0.0000000	1.5700001
12.3223777	0.2500000	0.0000000	1.5700001
12.4223752	0.2500000	0.0000000	1.5700001
12.5224440	0.2500000	0.0000000	1.5700001
