# Time	Input
-4.6999741	0.0000000
-4.5998164	0.0000000
-4.4997934	0.0000000
-4.3995274	0.0000000
-4.2998807	0.0000000
-4.1996585	0.0000000
-4.0998408	0.0000000
-3.9999462	0.0000000
-3.8998303	0.0000000
-3.7997366	0.0000000
-3.6999882	0.0000000
-3.6000346	0.0000000
-3.4999119	0.0000000
-3.3999124	0.0000000
-3.2998769	0.0000000
-3.1999247	0.0000000
-3.0999908	0.0000000
-2.9999096	0.0000000
-2.8999183	0.0000000
-2.7997947	0.0000000
-2.6999114	0.0000000
-2.5999181	0.0000000
-2.4997632	0.0000000
-2.3998093	0.0000000
-2.2998815	0.0000000
-2.2000238	0.0000000
-2.0999232	0.0000000
-1.9999171	0.0000000
-1.9000102	0.0000000
-1.7999155	0.0000000
-1.7000054	0.0000000
-1.5999634	0.0000000
-1.4998728	0.0000000
-1.3998712	0.0000000
-1.2999706	0.0000000
-1.2000223	0.0000000
-1.0998912	0.0000000
-0.9999624	0.0000000
-0.8998961	0.0000000
-0.7999572	0.0000000
-0.6998799	0.0000000
-0.5999826	0.0000000
-0.4998787	0.0000000
-0.3997937	0.0000000
-0.2999967	0.0000000
-0.1999736	0.0000000
-0.0997868	0.0000000
0.0000000	-7.6127863
0.1000893	-7.6202054
0.2000545	-4.7483726
0.3000666	1.3669066
0.4003016	6.5499444
0.5000929	10.8517456
0.6001702	13.5381422
0.7003054	13.8152990
0.8000545	11.5839548
0.9001029	9.4910526
1.0000220	8.7253580
1.1002045	8.9951296
1.2000660	10.4891491
1.3000591	11.7622843
1.4000036	12.9072742
1.5000952	12.8843222
1.6001326	12.1474829
1.7000312	11.4211206
1.8000591	11.3972559
1.9000289	12.0159130
2.0000297	13.0819120
2.1001180	13.8893900
2.2000609	13.9133577
2.3003072	13.8264933
2.4000497	13.8256369
2.5000801	13.2147017
2.6001098	13.0222130
2.7001306	13.4658670
2.8000758	13.7060623
2.9000717	13.7656946
3.0001352	13.6606083
3.1001093	13.2619038
3.2003103	12.3964005
3.3001249	11.7642069
3.4000952	11.3159389
3.5001398	10.7655096
3.6002665	10.5868397
3.7001208	10.5265923
3.7999977	10.1459608
3.9001380	10.1537066
4.0001664	10.3756781
4.1001974	10.3938627
4.2000737	9.5216045
4.3000648	7.9755750
4.4000625	6.8815536
4.5000858	5.9314976
4.6000189	5.4152622
4.7001047	5.2973747
4.8001124	4.8414550
4.9000468	5.1086583
5.0001119	5.8141484
5.1001341	6.5686584
5.2001295	6.9687433
5.3000786	6.7193184
5.4001539	5.9391532
5.5001505	3.1678302
5.6004193	0.5574889
5.7001853	-1.6533916
5.8000550	-3.5758719
5.9000323	-3.6349120
6.0000451	-3.0300591
6.1000786	-2.1163177
6.2001324	-0.8003987
6.3000159	0.4009519
6.4001249	1.5626259
6.5001308	2.3077466
6.6001976	2.2082670
6.7003576	2.2495303
6.8002115	1.7341475
6.9001628	1.1312389
7.0001062	0.6435180
7.1000671	0.2143143
7.2000479	0.1684947
7.3000248	0.1407188
7.4000794	0.5215026
7.5000617	1.1926447
7.6001001	1.8896267
7.7000886	2.3373365
7.8000927	2.1368067
7.9000786	1.9412487
8.0000177	1.3927680
8.1000084	0.9715649
8.2001894	0.9081399
8.3001546	0.6670426
8.4001065	0.4934839
8.5000924	0.5151056
8.6001009	0.8010684
8.7001777	0.9482041
8.8000991	1.0542914
8.9000988	1.3205752
9.0001659	1.6878928
9.1001923	1.9229323
9.2000120	1.9241650
9.2999854	1.3083193
9.4000581	0.8377833
9.5001004	0.3600802
9.6000553	-0.6168483
9.7000456	-1.4464582
9.8000543	-1.7970614
9.9001011	-1.8495097
10.0000758	-0.9367967
10.1001188	0.4924103
10.2000330	1.5424483
10.3001695	2.2547801
10.4000358	2.1790652
10.5001516	2.0502126
10.6001114	1.5145174
10.7001654	0.6120175
10.8001262	-0.2637847
10.9000786	-1.3489109
11.0000584	-1.4071263
11.1001644	-1.5885587
11.2001723	-1.8676647
11.3000154	-1.4778708
11.4000410	-0.9050116
11.5001631	-0.5204835
11.6000440	-0.3833688
11.7001446	-0.4455481
11.8000394	-0.6664417
11.9001467	-0.9361017
12.0001290	-0.9409683
12.1001129	-0.5836985
12.2001521	0.1347085
12.3001615	0.3958762
12.4001208	0.2178202
