# Time	Input
-4.6996035	0.0000000
-4.5996567	0.0000000
-4.4996521	0.0000000
-4.3997868	0.0000000
-4.2996557	0.0000000
-4.1993823	0.0000000
-4.0996833	0.0000000
-3.9996705	0.0000000
-3.8991142	0.0000000
-3.7995561	0.0000000
-3.6997327	0.0000000
-3.5997133	0.0000000
-3.4997107	0.0000000
-3.3996908	0.0000000
-3.2996014	0.0000000
-3.1996157	0.0000000
-3.0996406	0.0000000
-2.9996969	0.0000000
-2.8997115	0.0000000
-2.7996593	0.0000000
-2.6997197	0.0000000
-2.5997140	0.0000000
-2.4998541	0.0000000
-2.3996029	0.0000000
-2.2997837	0.0000000
-2.1997107	0.0000000
-2.0996923	0.0000000
-1.9997343	0.0000000
-1.8996664	0.0000000
-1.7996828	0.0000000
-1.6997716	0.0000000
-1.5995978	0.0000000
-1.4997135	0.0000000
-1.3996280	0.0000000
-1.2996278	0.0000000
-1.1997660	0.0000000
-1.0997732	0.0000000
-0.9997494	0.0000000
-0.8996879	0.0000000
-0.7996690	0.0000000
-0.6994260	0.0000000
-0.5997053	0.0000000
-0.4996426	0.0000000
-0.3996682	0.0000000
-0.2997297	0.0000000
-0.1997476	0.0000000
-0.0997453	0.0000000
0.0002849	-35.0000000
0.1002437	-35.0000000
0.2002982	-35.0000000
0.3003679	-35.0000000
0.4003139	-33.0232887
0.5003267	-27.1581841
0.6003164	-24.0977135
0.7002253	-23.5928917
0.8002619	-25.7882652
0.9002519	-28.0436840
1.0002652	-29.5878239
1.1003451	-29.6872501
1.2003190	-28.2003136
1.3002644	-26.1826401
1.4003118	-24.0281277
1.5002422	-21.5699234
1.6002240	-21.2789021
1.7003597	-21.6544323
1.8003136	-22.9560413
1.9001997	-22.0865726
2.0001915	-22.6185932
2.1003630	-22.5306969
2.2002875	-20.8830242
2.3002394	-19.6443157
2.4003272	-19.2452545
2.5002580	-17.0005016
2.6002580	-17.6105728
2.7003087	-18.6295567
2.8001910	-17.8314648
2.9002025	-18.6488762
3.0003054	-19.1796741
3.1002593	-17.4002151
3.2002586	-17.6615372
3.3003538	-17.3428211
3.4003259	-17.4149418
3.5002255	-16.6706734
3.6002604	-16.9521694
3.7003584	-17.4153442
3.8002557	-16.7996025
3.9003159	-16.4309082
4.0003185	-15.3837748
4.1004065	-15.9856472
4.2002772	-14.2446985
4.3003791	-16.7820053
4.4001866	-19.3884773
4.5003569	-18.4622574
4.6002629	-18.8718166
4.7004168	-19.4488106
4.8003110	-16.8964195
4.9002834	-17.0657597
5.0002752	-17.6835098
5.1002463	-16.3530159
5.2003937	-14.8238869
5.3002934	-15.5871344
5.4003965	-16.8051262
5.5003223	-15.6194010
5.6003781	-17.5207634
5.7003469	-19.0808258
5.8002836	-20.3379726
5.9002463	-21.0339050
6.0003123	-21.6723404
6.1002839	-21.0734692
6.2002885	-19.7370300
6.3002171	-18.1026516
6.4003840	-15.9182482
6.5004716	-11.6003313
6.6003223	-11.6725512
6.7002885	-12.7875910
6.8003028	-10.4959145
6.9004155	-11.7243576
7.0004088	-13.5991964
7.1002829	-10.9930964
7.2003410	-11.2125740
7.3002627	-12.5014257
7.4003640	-9.8530474
7.5003983	-10.4759331
7.6004147	-11.4665127
7.7002944	-9.3218250
7.8002522	-9.3517160
7.9003274	-9.6330795
8.0002934	-6.1199565
8.1003820	-6.3270202
8.2002253	-6.3190479
8.3002299	-7.3523674
8.4002650	-7.6850114
8.5003776	-8.3343554
8.6003620	-8.5547523
8.7003561	-7.6671743
8.8001920	-7.4229579
8.9002488	-7.4027209
9.0004265	-6.0027652
9.1003320	-5.8258233
9.2002560	-6.2596517
9.3003489	-5.3272204
9.4003131	-5.8340178
9.5002670	-7.0333867
9.6003302	-6.7063174
9.7002985	-7.8115244
9.8002317	-7.6945782
9.9002767	-8.1469278
10.0002583	-5.3720503
10.1003484	-5.1579742
10.2003238	-5.7609730
10.3003128	-5.1246347
10.4003092	-5.5480723
10.5005358	-5.5592446
10.6002371	-3.4289498
10.7004152	-3.4259694
10.8003267	-4.7472525
10.9004014	-4.3368096
11.0002563	-5.8815422
11.1007306	-7.5652504
11.2003174	-7.5700941
11.3002033	-7.5747161
11.4002931	-6.8527045
11.5003648	-6.3544755
11.6002550	-6.2033834
11.7003533	-6.0753589
11.8003228	-6.1797681
11.9003069	-5.2926044
12.0005716	-4.9516182
12.1003192	-4.8623958
12.2003494	-3.2342672
12.3003725	-3.5038035
12.4003300	-4.4797897
12.5004826	-4.8533192
12.6003128	-6.0883889
12.7004150	-7.0419259
12.8003453	-6.8445892
12.9003482	-6.3380351
13.0003505	-5.4984107
13.1002857	-5.0393109
13.2004229	-3.6761985
13.3004439	-4.1562142
13.4003267	-4.7623839
13.5003254	-4.6933393
13.6003487	-5.5453029
13.7003528	-6.4564881
13.8004339	-6.7468209
13.9003492	-7.1276550
14.0004012	-7.4326725
14.1003223	-6.5928745
14.2002301	-6.0999241
14.3002217	-6.0015607
14.4003740	-4.8114219
14.5005143	-4.6215911
14.6004012	-4.7275605
14.7003904	-5.1242247
14.8003425	-5.1252685
14.9005274	-5.9085603
15.0003420	-6.9432955
15.1005801	-7.7848125
15.2003927	-8.3747482
15.3004247	-8.2523766
15.4002836	-7.0653071
15.5003653	-5.5653181
15.6002624	-4.9652958
15.7002952	-3.6885431
15.8002209	-3.9782569
15.9002821	-4.6046925
16.0002378	-5.4409561
16.1003141	-5.9397678
16.2003123	-6.5852389
16.3003016	-6.9065228
16.4002545	-6.7710958
16.5003295	-6.4702001
16.6002511	-6.0597625
16.7003297	-4.7922893
16.8003139	-4.2582583
16.9002906	-4.5350361
17.0003848	-4.4449544
17.1002680	-5.0852685
17.2002312	-5.8702803
17.3003292	-6.5313849
17.4003809	-6.6604185
17.5003507	-6.6758347
17.6002557	-6.8214850
17.7003942	-6.2688375
17.8003085	-6.5681109
17.9003049	-6.6643596
18.0003628	-6.1612930
18.1002391	-5.0159993
18.2002867	-4.2978482
18.3004204	-3.6560738
18.4002033	-2.5485756
18.5003837	-2.8077469
18.6003146	-3.5336504
18.7002742	-3.9995370
18.8003978	-5.4421754
18.9002698	-6.3250861
19.0002048	-6.7353597
