# Time	Input
-4.6996106	0.0000000
-4.5998239	0.0000000
-4.4997832	0.0000000
-4.3998505	0.0000000
-4.2998205	0.0000000
-4.1991299	0.0000000
-4.0998029	0.0000000
-3.9996982	0.0000000
-3.8991450	0.0000000
-3.7998272	0.0000000
-3.6998372	0.0000000
-3.5998019	0.0000000
-3.4997230	0.0000000
-3.3996396	0.0000000
-3.2998083	0.0000000
-3.1997955	0.0000000
-3.0998185	0.0000000
-2.9998564	0.0000000
-2.8998433	0.0000000
-2.7997128	0.0000000
-2.6998275	0.0000000
-2.5998262	0.0000000
-2.4997711	0.0000000
-2.3996931	0.0000000
-2.2998554	0.0000000
-2.1997980	0.0000000
-2.0996854	0.0000000
-1.9998336	0.0000000
-1.8998316	0.0000000
-1.7998630	0.0000000
-1.6998628	0.0000000
-1.5995635	0.0000000
-1.4997519	0.0000000
-1.3997978	0.0000000
-1.2998034	0.0000000
-1.1998234	0.0000000
-1.0998477	0.0000000
-0.9997734	0.0000000
-0.8998031	0.0000000
-0.7998144	0.0000000
-0.6996959	0.0000000
-0.5997903	0.0000000
-0.4998195	0.0000000
-0.3998236	0.0000000
-0.2997555	0.0000000
-0.1997775	0.0000000
-0.0998692	0.0000000
0.0001789	-7.6127863
0.1002130	-7.6202054
0.2001994	-4.7483726
0.3001526	1.3669066
0.4003095	6.5499444
0.5001500	10.8517456
0.6002373	13.5381422
0.7001644	13.8152990
0.8001306	11.5839548
0.9004114	9.4910526
1.0002097	8.7253580
1.1001792	8.9951296
1.2001994	10.4891491
1.3001390	11.7622843
1.4001761	12.9072742
1.5002061	12.8843222
1.6002598	12.1474829
1.7002893	11.4211206
1.8001390	11.3972559
1.9001628	12.0159130
2.0002171	13.0819120
2.1001764	13.8893900
2.2001285	13.9133577
2.3001155	13.8264933
2.4003197	13.8256369
2.5002217	13.2147017
2.6003525	13.0222130
2.7002634	13.4658670
2.8000845	13.7060623
2.9003008	13.7656946
3.0003054	13.6606083
3.1002450	13.2619038
3.2003213	12.3964005
3.3001789	11.7642069
3.4002035	11.3159389
3.5002583	10.7655096
3.6001861	10.5868397
3.7003072	10.5265923
3.8001713	10.1459608
3.9001720	10.1537066
4.0001595	10.3756781
