# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
-2.2240630	0.0146955	0.0639882	-0.0655871	-0.2051544	-0.1381049	0.6657778	0.0312224	0.0225601	-0.0281299
-2.1240492	0.0163948	0.0672560	-0.0637744	-0.2045065	-0.1383399	0.6664562	0.0424766	0.0224067	-0.0309250
-2.0238822	0.0205218	0.0725270	-0.0701620	-0.2051493	-0.1285563	0.6690078	0.0592963	0.0221240	-0.0378390
-1.9240719	0.0248468	0.0782700	-0.0687283	-0.2069502	-0.1133719	0.6713331	0.0707282	0.0231053	-0.0299077
-1.8240561	0.0283504	0.0833134	-0.0653374	-0.2087652	-0.0998428	0.6723507	0.0736406	0.0247859	-0.0178163
-1.7241321	0.0333882	0.0905825	-0.0676047	-0.2110605	-0.0832379	0.6715131	0.0677821	0.0258902	-0.0050428
-1.6240799	0.0366965	0.0964048	-0.0695067	-0.2119077	-0.0766866	0.6686936	0.0516728	0.0267576	0.0037658
-1.5241034	0.0385753	0.1014704	-0.0715529	-0.2113074	-0.0796727	0.6648413	0.0346169	0.0302137	0.0078558
-1.4240497	0.0391563	0.1057685	-0.0725143	-0.2095797	-0.0912739	0.6614389	0.0278564	0.0323510	0.0072337
-1.3240586	0.0391858	0.1104504	-0.0671984	-0.2077110	-0.1067030	0.6596444	0.0347853	0.0320877	0.0081733
-1.2240814	0.0404126	0.1159123	-0.0643991	-0.2067829	-0.1207395	0.6601422	0.0514842	0.0334614	0.0042377
-1.1240837	0.0424721	0.1211244	-0.0633984	-0.2069535	-0.1285355	0.6619719	0.0669871	0.0363502	-0.0016266
-1.0240479	0.0465935	0.1303806	-0.0563044	-0.2079217	-0.1327532	0.6655506	0.0822343	0.0395915	-0.0058080
-0.9240822	0.0510858	0.1379781	-0.0665872	-0.2083993	-0.1297775	0.6672602	0.0813618	0.0432439	-0.0189243
-0.8240827	0.0540941	0.1444624	-0.0677161	-0.2083114	-0.1243818	0.6668860	0.0708097	0.0446792	-0.0168364
-0.7241198	0.0569562	0.1532409	-0.0670206	-0.2079141	-0.1139151	0.6636087	0.0569508	0.0468555	-0.0049226
-0.6240888	0.0592114	0.1602027	-0.0757058	-0.2080242	-0.1051454	0.6600954	0.0547708	0.0479008	-0.0013361
-0.5240599	0.0601624	0.1662682	-0.0705318	-0.2082470	-0.0992891	0.6578595	0.0610637	0.0483391	0.0043136
-0.4240205	0.0632456	0.1757891	-0.0720287	-0.2076821	-0.0933578	0.6565062	0.0775755	0.0526575	-0.0079049
-0.3239037	0.0664685	0.1852816	-0.0667536	-0.2055971	-0.0914595	0.6574034	0.0953377	0.0556410	-0.0215790
-0.2239245	0.0705103	0.1935939	-0.0681415	-0.2032354	-0.0912469	0.6589146	0.1051510	0.0570976	-0.0339988
-0.1238912	0.0774276	0.2058956	-0.0729690	-0.2006075	-0.0914185	0.6608879	0.1091669	0.0541544	-0.0390837
-0.0240568	0.0823646	0.2163275	-0.0678070	-0.2006206	-0.0933838	0.6611750	0.1028097	0.0469554	-0.0220645
0.0759081	0.0879938	0.2256161	-0.0709246	-0.2027766	-0.0992328	0.6603735	0.0907480	0.0401529	-0.0064231
0.1758943	0.0934666	0.2337489	-0.0723148	-0.2060605	-0.1176512	0.6597467	0.0948417	0.0293381	0.0057440
0.2760955	0.1009817	0.2409405	-0.0803106	-0.2094075	-0.1401459	0.6645276	0.1123360	0.0049354	0.0135110
0.3759004	0.1101594	0.2489057	-0.0682032	-0.2116294	-0.1582103	0.6699391	0.1193665	-0.0149241	0.0351558
0.4759078	0.1182095	0.2547238	-0.0592431	-0.2119361	-0.1703306	0.6746791	0.1241914	-0.0168778	0.0378433
0.5759352	0.1279621	0.2598232	-0.0675699	-0.2109218	-0.1773103	0.6814629	0.1292961	-0.0206870	0.0202510
0.6759084	0.1390677	0.2662171	-0.0665849	-0.2093012	-0.1727526	0.6877020	0.1467176	-0.0232105	0.0092989
0.7759570	0.1500418	0.2728426	-0.0634717	-0.2079202	-0.1612786	0.6933321	0.1706800	-0.0257238	0.0005270
0.8759142	0.1682980	0.2832514	-0.0660834	-0.2063004	-0.1307845	0.7028471	0.2026958	-0.0292681	-0.0183287
0.9758725	0.1868345	0.2942848	-0.0639698	-0.2055715	-0.1028963	0.7109443	0.2168917	-0.0358052	-0.0243276
1.0760860	0.2070948	0.3053050	-0.0664560	-0.2054523	-0.0866497	0.7186963	0.2198705	-0.0461006	-0.0275616
1.1759117	0.2265570	0.3149133	-0.0674290	-0.2057119	-0.0882620	0.7263849	0.2065526	-0.0590039	-0.0275946
1.2759140	0.2448750	0.3224683	-0.0606106	-0.2061929	-0.1052986	0.7346049	0.1933778	-0.0745047	-0.0187751
1.3759375	0.2666091	0.3296505	-0.0694617	-0.2060275	-0.1277113	0.7435079	0.1845644	-0.0819400	-0.0295854
1.4758948	0.2824567	0.3348030	-0.0684337	-0.2051459	-0.1422468	0.7507930	0.1863119	-0.0801661	-0.0384370
1.5758856	0.3057947	0.3429038	-0.0675618	-0.2033717	-0.1532036	0.7611905	0.1945125	-0.0789921	-0.0499177
1.6759163	0.3271716	0.3516707	-0.0613547	-0.2028365	-0.1530087	0.7686342	0.2038007	-0.0828847	-0.0484489
1.7759222	0.3446629	0.3582265	-0.0612298	-0.2040719	-0.1490221	0.7739807	0.2156506	-0.0861790	-0.0405957
1.8759350	0.3707163	0.3672318	-0.0675750	-0.2088907	-0.1410366	0.7819847	0.2272327	-0.0943891	-0.0331676
1.9759178	0.3944027	0.3757052	-0.0723890	-0.2139197	-0.1380884	0.7891256	0.2301076	-0.1009809	-0.0345321
2.0759091	0.4187481	0.3849450	-0.0625212	-0.2175610	-0.1380736	0.7970142	0.2354198	-0.1032243	-0.0328545
2.1759493	0.4384845	0.3924288	-0.0606297	-0.2185667	-0.1392532	0.8035594	0.2354390	-0.1040212	-0.0429028
2.2759068	0.4671292	0.4031415	-0.0604390	-0.2165513	-0.1429743	0.8135464	0.2335442	-0.1031817	-0.0672851
2.3759429	0.4924597	0.4126417	-0.0604176	-0.2125965	-0.1460158	0.8220892	0.2315125	-0.1029296	-0.0898281
2.4759588	0.5131347	0.4204516	-0.0610974	-0.2090744	-0.1481106	0.8290194	0.2354925	-0.1059449	-0.1007521
2.5760735	0.5440207	0.4318250	-0.0640163	-0.2051404	-0.1516055	0.8390411	0.2452692	-0.1178117	-0.1042096
2.6759199	0.5721104	0.4419673	-0.0643597	-0.2041425	-0.1560934	0.8464239	0.2518398	-0.1334268	-0.0862566
2.7759869	0.5951988	0.4471252	-0.0793531	-0.2051209	-0.1600120	0.8513817	0.2537052	-0.1426662	-0.0770327
2.8758892	0.6290276	0.4585548	-0.0731216	-0.2089158	-0.1637882	0.8570121	0.2582049	-0.1534001	-0.0455368
2.9758973	0.6586430	0.4684696	-0.0655105	-0.2125810	-0.1631835	0.8609706	0.2609988	-0.1544987	-0.0295968
3.0758858	0.6813779	0.4752661	-0.0686768	-0.2145986	-0.1603493	0.8645470	0.2644836	-0.1492354	-0.0410323
3.1759153	0.7158166	0.4880528	-0.0611141	-0.2145330	-0.1528814	0.8711095	0.2724123	-0.1402422	-0.0653407
3.2759501	0.7455910	0.4995068	-0.0675577	-0.2116647	-0.1462101	0.8772764	0.2734864	-0.1354123	-0.1032225
3.3758766	0.7757052	0.5108254	-0.0613669	-0.2078797	-0.1423039	0.8831204	0.2691889	-0.1419261	-0.1242792
3.4759503	0.8008236	0.5192805	-0.0658869	-0.2054379	-0.1431047	0.8869574	0.2619854	-0.1580420	-0.1341210
3.5759365	0.8374374	0.5297491	-0.0659390	-0.2045697	-0.1460088	0.8919194	0.2593969	-0.1843175	-0.1257567
3.6760858	0.8715098	0.5374997	-0.0706401	-0.2067032	-0.1466125	0.8958838	0.2620240	-0.2021575	-0.1108519
3.7759022	0.8991960	0.5434170	-0.0716831	-0.2093988	-0.1441874	0.8991924	0.2677208	-0.2077766	-0.0958122
3.8759380	0.9398318	0.5521020	-0.0766034	-0.2131773	-0.1387408	0.9041289	0.2697739	-0.2114536	-0.0794214
3.9759368	0.9741731	0.5596403	-0.0714899	-0.2148943	-0.1327366	0.9079609	0.2713555	-0.2095893	-0.0677987
4.0758797	1.0013704	0.5659617	-0.0672693	-0.2156671	-0.1248862	0.9109436	0.2777542	-0.2058672	-0.0643041
4.1760463	1.0408678	0.5764839	-0.0623839	-0.2172283	-0.1074177	0.9158201	0.2939293	-0.2028493	-0.0597062
4.2759165	1.0776191	0.5891180	-0.0643218	-0.2198703	-0.0935072	0.9207670	0.3100733	-0.2013050	-0.0620661
4.3758802	1.1124491	0.6000093	-0.0598556	-0.2237038	-0.0835873	0.9260843	0.3203939	-0.2011966	-0.0603144
4.4759181	1.1461699	0.6165141	-0.0683613	-0.2269124	-0.0814040	0.9302022	0.3227292	-0.2014143	-0.0709265
4.5759480	1.1871900	0.6294602	-0.0654651	-0.2296093	-0.0895507	0.9359639	0.3172066	-0.2050031	-0.0805287
4.6758799	1.2197065	0.6343041	-0.0535301	-0.2278534	-0.1065541	0.9408508	0.3057513	-0.2101961	-0.0950919
4.7759276	1.2511055	0.6455900	-0.0617995	-0.2235224	-0.1244105	0.9446156	0.2961474	-0.2144601	-0.1258561
4.8759470	1.2940301	0.6558332	-0.0528936	-0.2136862	-0.1507101	0.9501089	0.2867057	-0.2258207	-0.1489705
4.9759363	1.3324979	0.6633429	-0.0649269	-0.2053393	-0.1684537	0.9552018	0.2916482	-0.2377967	-0.1654920
5.0759314	1.3651458	0.6717329	-0.0690897	-0.2003827	-0.1785251	0.9601671	0.3051315	-0.2484349	-0.1601828
5.1758897	1.4153283	0.6878472	-0.0688302	-0.1976699	-0.1818915	0.9689367	0.3293756	-0.2653217	-0.1348639
5.2759764	1.4571639	0.6939513	-0.0766745	-0.1995292	-0.1758108	0.9771932	0.3444854	-0.2751977	-0.1117868
5.3759130	1.5020569	0.7084108	-0.0730622	-0.2033803	-0.1666819	0.9853134	0.3547333	-0.2776989	-0.0881880
5.4759217	1.5441838	0.7223230	-0.0689187	-0.2070756	-0.1574484	0.9923553	0.3561000	-0.2720057	-0.0813787
5.5759506	1.5869002	0.7352579	-0.0726856	-0.2093272	-0.1492425	0.9978581	0.3520580	-0.2614372	-0.0915734
5.6759391	1.6296513	0.7506547	-0.0694529	-0.2105830	-0.1424224	1.0018447	0.3503612	-0.2558607	-0.0935635
5.7759066	1.6635954	0.7629105	-0.0694633	-0.2118872	-0.1383799	1.0043965	0.3512151	-0.2566064	-0.0907550
5.8759360	1.7120493	0.7803416	-0.0633030	-0.2152514	-0.1361137	1.0082877	0.3543274	-0.2643187	-0.0813127
5.9758840	1.7558019	0.7961952	-0.0623625	-0.2187405	-0.1396049	1.0126517	0.3609727	-0.2744375	-0.0794407
6.0759252	1.7913403	0.8092357	-0.0621566	-0.2207527	-0.1443417	1.0170997	0.3681683	-0.2798388	-0.0828148
6.1760868	1.8433074	0.8284735	-0.0622757	-0.2204131	-0.1516410	1.0244027	0.3765202	-0.2841698	-0.1029880
6.2758912	1.8899324	0.8455690	-0.0603479	-0.2160803	-0.1580981	1.0305954	0.3809629	-0.2876340	-0.1301805
6.3759071	1.9369633	0.8628648	-0.0654287	-0.2087075	-0.1640623	1.0362701	0.3846604	-0.2858682	-0.1651275
6.4759104	1.9833574	0.8820567	-0.0648196	-0.2007346	-0.1684919	1.0414490	0.3885002	-0.2921297	-0.1796282
6.5759383	2.0326203	0.9014170	-0.0677103	-0.1951821	-0.1717823	1.0458270	0.3861694	-0.3041188	-0.1786810
6.6759391	2.0821588	0.9188605	-0.0715836	-0.1940806	-0.1724632	1.0490160	0.3747481	-0.3158453	-0.1569539
6.7759355	2.1282771	0.9398996	-0.0634587	-0.1979302	-0.1698167	1.0512992	0.3631107	-0.3257103	-0.1216754
6.8761165	2.1769883	0.9510026	-0.0683194	-0.2051488	-0.1634236	1.0534242	0.3559249	-0.3310929	-0.1024477
6.9759429	2.2253483	0.9659299	-0.0643329	-0.2129401	-0.1533538	1.0565252	0.3646156	-0.3264471	-0.0959612
7.0759265	2.2631490	0.9787019	-0.0741363	-0.2175337	-0.1437864	1.0600957	0.3788764	-0.3159508	-0.1188131
7.1759227	2.3192678	0.9972137	-0.0645884	-0.2199733	-0.1298164	1.0674223	0.4049555	-0.3059353	-0.1419563
7.2759293	2.3683513	1.0159685	-0.0638256	-0.2188178	-0.1208521	1.0743986	0.4199369	-0.3030115	-0.1648773
7.3761247	2.4084989	1.0329139	-0.0666261	-0.2171183	-0.1184472	1.0793562	0.4207175	-0.3073667	-0.1723237
7.4759391	2.4638141	1.0524974	-0.0649227	-0.2150867	-0.1241599	1.0837366	0.4134100	-0.3196167	-0.1652851
7.5760087	2.5159111	1.0738878	-0.0696199	-0.2142132	-0.1364773	1.0849141	0.4041318	-0.3328617	-0.1533417
7.6759268	2.5561267	1.0883051	-0.0669977	-0.2134686	-0.1500741	1.0853082	0.3999655	-0.3441535	-0.1419739
7.7759217	2.6168853	1.1101064	-0.0673492	-0.2113265	-0.1716974	1.0873770	0.4042924	-0.3572353	-0.1387209
7.8758812	2.6708782	1.1299866	-0.0661010	-0.2084608	-0.1846889	1.0919704	0.4198218	-0.3589450	-0.1466519
7.9759409	2.7156938	1.1498608	-0.0619666	-0.2061632	-0.1876297	1.0967847	0.4321854	-0.3572020	-0.1513785
8.0759109	2.7774764	1.1730870	-0.0644754	-0.2045435	-0.1785623	1.1039424	0.4421146	-0.3546740	-0.1584897
8.1760957	2.8310661	1.1934528	-0.0688160	-0.2055539	-0.1638131	1.1079330	0.4373816	-0.3541500	-0.1565353
8.2762473	2.8858902	1.2174270	-0.0657474	-0.2077687	-0.1517119	1.1093710	0.4232334	-0.3553332	-0.1470438
8.3759296	2.9363640	1.2375619	-0.0624230	-0.2100830	-0.1473190	1.1087028	0.4050862	-0.3602056	-0.1410561
8.4758979	2.9898711	1.2571682	-0.0636999	-0.2117558	-0.1503711	1.1085020	0.3952922	-0.3652409	-0.1472901
8.5759009	3.0428725	1.2755179	-0.0593327	-0.2121581	-0.1539495	1.1108621	0.3997147	-0.3672943	-0.1560195
8.6759370	3.0865841	1.2918495	-0.0626068	-0.2113667	-0.1532219	1.1149800	0.4173015	-0.3645372	-0.1722282
8.7758902	3.1501663	1.3177093	-0.0653308	-0.2093300	-0.1463019	1.1230354	0.4387966	-0.3624575	-0.1854240
8.8759250	3.2049588	1.3409151	-0.0645445	-0.2088088	-0.1388626	1.1285600	0.4437467	-0.3640823	-0.1794863
8.9759457	3.2492751	1.3599578	-0.0667009	-0.2101285	-0.1342240	1.1305605	0.4348355	-0.3677479	-0.1612491
9.0761027	3.3149601	1.3884589	-0.0737796	-0.2143173	-0.1364187	1.1294672	0.4087544	-0.3752141	-0.1357018
9.1758804	3.3698774	1.4097411	-0.0755187	-0.2173853	-0.1468675	1.1272939	0.3944015	-0.3821999	-0.1229798
9.2759931	3.4132830	1.4235481	-0.0660752	-0.2180608	-0.1581339	1.1269808	0.4033195	-0.3820070	-0.1202862
9.3759119	3.4747426	1.4476396	-0.0696198	-0.2161731	-0.1710133	1.1315040	0.4351039	-0.3705316	-0.1418460
9.4759268	3.5318434	1.4745227	-0.0633214	-0.2139334	-0.1720356	1.1384592	0.4614852	-0.3635446	-0.1525828
9.5759022	3.5867700	1.5004889	-0.0643621	-0.2132329	-0.1645201	1.1445300	0.4640699	-0.3612478	-0.1562543
9.6759713	3.6386862	1.5248991	-0.0664658	-0.2146580	-0.1538565	1.1462210	0.4495612	-0.3659065	-0.1526191
9.7759020	3.6946254	1.5499348	-0.0562192	-0.2165887	-0.1491103	1.1445423	0.4330909	-0.3725323	-0.1465314
9.8759071	3.7503041	1.5764587	-0.0683227	-0.2165816	-0.1552426	1.1428288	0.4237530	-0.3737044	-0.1775219
9.9759250	3.7950480	1.5937028	-0.0630474	-0.2141292	-0.1648556	1.1435872	0.4257974	-0.3769165	-0.1988487
10.0759219	3.8619918	1.6239315	-0.0570978	-0.2077619	-0.1727676	1.1479906	0.4377778	-0.3794512	-0.2222977
10.1759163	3.9193039	1.6474701	-0.0655652	-0.2047160	-0.1681643	1.1528793	0.4509748	-0.3794326	-0.2066720
10.2759350	3.9651870	1.6670505	-0.0706120	-0.2064220	-0.1572283	1.1559422	0.4595914	-0.3797613	-0.1671711
10.3759332	4.0325269	1.6953334	-0.0823930	-0.2141676	-0.1373752	1.1572653	0.4654724	-0.3776959	-0.1217098
10.4759032	4.0866317	1.7198236	-0.0751265	-0.2202205	-0.1252050	1.1559525	0.4621088	-0.3717336	-0.1078270
10.5759357	4.1295485	1.7373295	-0.0692724	-0.2217063	-0.1217006	1.1543791	0.4594749	-0.3705739	-0.1218392
10.6760609	4.1946566	1.7720404	-0.0717879	-0.2179052	-0.1279870	1.1540225	0.4622744	-0.3691603	-0.1573079
10.7759196	4.2471024	1.7921468	-0.0663155	-0.2130524	-0.1368683	1.1561951	0.4703709	-0.3705721	-0.1669938
10.8759506	4.2916778	1.8140555	-0.0661695	-0.2114929	-0.1416165	1.1585109	0.4774814	-0.3746684	-0.1607351
10.9759314	4.3550272	1.8457210	-0.0600515	-0.2147749	-0.1423950	1.1611851	0.4847886	-0.3830517	-0.1378023
11.0759322	4.4132561	1.8753670	-0.0612641	-0.2199311	-0.1454499	1.1628054	0.4843988	-0.3856727	-0.1325825
11.1759140	4.4706713	1.9041428	-0.0582703	-0.2226718	-0.1534168	1.1645932	0.4841011	-0.3826778	-0.1412389
11.2759086	4.5245735	1.9317735	-0.0582072	-0.2212663	-0.1615891	1.1664347	0.4778318	-0.3762145	-0.1630431
11.3759286	4.5785050	1.9587151	-0.0651844	-0.2174312	-0.1689592	1.1687287	0.4694113	-0.3692380	-0.1808872
11.4759406	4.6374684	1.9912641	-0.0603729	-0.2151166	-0.1717571	1.1707980	0.4651958	-0.3687989	-0.1722315
11.5759124	4.6784265	2.0073618	-0.0685470	-0.2156575	-0.1684876	1.1716131	0.4628010	-0.3698231	-0.1647521
11.6759529	4.7441380	2.0426210	-0.0639384	-0.2185524	-0.1589662	1.1707824	0.4644668	-0.3749527	-0.1497537
11.7759281	4.8011175	2.0714695	-0.0602858	-0.2197915	-0.1554030	1.1694328	0.4633126	-0.3774298	-0.1513562
11.8759314	4.8460922	2.0939952	-0.0614601	-0.2186284	-0.1567294	1.1687965	0.4669766	-0.3762537	-0.1689930
11.9761234	4.9123898	2.1270815	-0.0578323	-0.2139445	-0.1589064	1.1696186	0.4736178	-0.3755411	-0.1955061
12.0759171	4.9702680	2.1560231	-0.0649702	-0.2100238	-0.1570763	1.1717983	0.4783006	-0.3768302	-0.2143340
12.1759429	5.0158124	2.1807709	-0.0652849	-0.2087065	-0.1535043	1.1737840	0.4790390	-0.3817818	-0.2069452
12.2759483	5.0841966	2.2145667	-0.0724484	-0.2111858	-0.1470925	1.1760107	0.4824991	-0.3907594	-0.1819728
12.3759401	5.1411059	2.2439419	-0.0694280	-0.2165943	-0.1412470	1.1769881	0.4910108	-0.3947725	-0.1492786
12.4759066	5.1886409	2.2698784	-0.0712247	-0.2213774	-0.1377110	1.1773915	0.4947063	-0.3921232	-0.1406762
12.5759171	5.2552730	2.3054115	-0.0697417	-0.2263798	-0.1361583	1.1783279	0.4940138	-0.3817572	-0.1468978
12.6759368	5.3122453	2.3362624	-0.0696576	-0.2270595	-0.1358811	1.1797400	0.4899169	-0.3702912	-0.1658128
12.7759278	5.3573482	2.3549727	-0.0650059	-0.2254539	-0.1338189	1.1807679	0.4872406	-0.3622417	-0.1804673
12.8758781	5.4221636	2.3922995	-0.0701221	-0.2217755	-0.1310934	1.1814982	0.4900951	-0.3602714	-0.1925091
12.9761119	5.4741114	2.4079654	-0.0576586	-0.2203632	-0.1334589	1.1812478	0.4945394	-0.3722591	-0.1718000
13.0759890	5.5235757	2.4394016	-0.0669352	-0.2208413	-0.1362647	1.1808688	0.4966096	-0.3805362	-0.1733392
13.1759460	5.5799321	2.4677446	-0.0629308	-0.2223930	-0.1381344	1.1808070	0.5014168	-0.3875737	-0.1689634
13.2761354	5.6477095	2.5047134	-0.0647406	-0.2238074	-0.1364569	1.1817528	0.5102522	-0.3884078	-0.1774579
13.3759068	5.7067721	2.5362339	-0.0644864	-0.2236688	-0.1341063	1.1827807	0.5132900	-0.3856687	-0.1844003
13.4761121	5.7545173	2.5650912	-0.0711832	-0.2228863	-0.1327450	1.1830028	0.5078424	-0.3840668	-0.1897794
13.5759076	5.8196422	2.5943000	-0.0629639	-0.2213903	-0.1339883	1.1816298	0.4969752	-0.3860726	-0.1815526
13.6761037	5.8753077	2.6202613	-0.0550982	-0.2208150	-0.1328284	1.1795193	0.4989621	-0.3852312	-0.1732455
13.7758948	5.9329231	2.6532345	-0.0613576	-0.2216476	-0.1280701	1.1788778	0.5134453	-0.3806155	-0.1848967
13.8759217	5.9910388	2.6864878	-0.0644933	-0.2210675	-0.1190114	1.1815057	0.5290909	-0.3714996	-0.1939936
13.9758958	6.0439061	2.7100746	-0.0582942	-0.2222861	-0.1124199	1.1856443	0.5322376	-0.3700480	-0.1859297
14.0759055	6.1007206	2.7470691	-0.0644196	-0.2236408	-0.1129617	1.1887063	0.5214320	-0.3763829	-0.1742215
14.1759342	6.1616473	2.7866411	-0.0696930	-0.2279628	-0.1163195	1.1886329	0.5068900	-0.3738392	-0.1489756
14.2759252	6.2150131	2.8120207	-0.0624587	-0.2328403	-0.1158990	1.1864075	0.5051768	-0.3640742	-0.1240360
14.3759160	6.2646882	2.8434713	-0.0613576	-0.2384375	-0.1063946	1.1836720	0.5135670	-0.3468855	-0.1255458
14.4761562	6.3201416	2.8786993	-0.0610647	-0.2383377	-0.0751185	1.1798948	0.5226199	-0.3103198	-0.1505119
14.5761318	6.3704021	2.8960968	-0.0612921	-0.2358412	-0.0400628	1.1745981	0.5132690	-0.2989461	-0.1877708
14.6759158	6.3991014	2.8559644	-0.0564949	-0.2298215	-0.0310070	1.1695410	0.4817596	-0.3336951	-0.2089073
14.7759519	6.4321331	2.8562859	-0.0613893	-0.2239548	-0.0460654	1.1657540	0.4552992	-0.3700251	-0.2142790
14.8759575	6.4802090	2.8569866	-0.0651633	-0.2180041	-0.0899234	1.1600749	0.4344392	-0.4161714	-0.1995392
14.9759094	6.5380658	2.8775403	-0.0688487	-0.2173048	-0.1266909	1.1567162	0.4341551	-0.4390247	-0.1748962
15.0759542	6.5865519	2.8985117	-0.0672853	-0.2192316	-0.1497150	1.1556588	0.4476330	-0.4471943	-0.1533735
15.1759506	6.6558662	2.9170188	-0.0678885	-0.2240568	-0.1633940	1.1562619	0.4712580	-0.4355915	-0.1440630
15.2759360	6.7166431	2.9429973	-0.0649943	-0.2281279	-0.1595861	1.1575902	0.4827195	-0.4095124	-0.1480911
15.3759227	6.7513727	2.9466180	-0.0704413	-0.2304527	-0.1518381	1.1584626	0.4739424	-0.3869902	-0.1642786
15.4759148	6.8375962	3.0016639	-0.0599265	-0.2314784	-0.1424247	1.1585138	0.4637118	-0.3702721	-0.1745229
15.5759314	6.8936443	3.0286362	-0.0630686	-0.2305505	-0.1398439	1.1580488	0.4571462	-0.3675545	-0.1915891
15.6759657	6.9413205	3.0523421	-0.0646994	-0.2291544	-0.1405073	1.1581469	0.4617350	-0.3700215	-0.2084590
15.7758848	7.0166706	3.0935731	-0.0610201	-0.2269541	-0.1434508	1.1594465	0.4768097	-0.3833947	-0.2185732
15.8759729	7.0843271	3.1344471	-0.0541166	-0.2259151	-0.1439265	1.1608897	0.4872731	-0.3979654	-0.2069184
15.9759316	7.1275256	3.1468761	-0.0664900	-0.2257522	-0.1437618	1.1618638	0.4883230	-0.4044309	-0.2002976
16.0758971	7.2012940	3.1845480	-0.0654392	-0.2267018	-0.1423614	1.1630490	0.4904338	-0.4081764	-0.1765152
16.1759508	7.2582142	3.2093708	-0.0697361	-0.2275967	-0.1406692	1.1642550	0.4857894	-0.4033237	-0.1736332
16.2758881	7.3206196	3.2411265	-0.0660466	-0.2283781	-0.1414806	1.1658366	0.4795071	-0.4002558	-0.1782011
16.3759168	7.3822486	3.2740574	-0.0582955	-0.2273248	-0.1440808	1.1674772	0.4731282	-0.3985316	-0.1869248
16.4759306	7.4422035	3.3031038	-0.0592626	-0.2251007	-0.1464367	1.1675227	0.4648975	-0.3967032	-0.2007381
16.5758922	7.5006977	3.3277754	-0.0660206	-0.2217623	-0.1452117	1.1655438	0.4568308	-0.3971937	-0.2118033
16.6759250	7.5566493	3.3608840	-0.0613576	-0.2199033	-0.1441395	1.1632198	0.4557054	-0.3983274	-0.2025086
16.7760786	7.6167518	3.3885549	-0.0643667	-0.2193701	-0.1440089	1.1620224	0.4632472	-0.4002593	-0.1908428
16.8758909	7.6760615	3.4158294	-0.0666031	-0.2212806	-0.1429200	1.1626164	0.4758452	-0.4006680	-0.1770353
16.9760955	7.7303974	3.4422630	-0.0664596	-0.2252597	-0.1387716	1.1632487	0.4852012	-0.3981466	-0.1619549
