# Time	Input
-4.6996547	0.0000000
-4.5998582	0.0000000
-4.4999171	0.0000000
-4.3997642	0.0000000
-4.2998505	0.0000000
-4.1999322	0.0000000
-4.0997020	0.0000000
-3.9997932	0.0000000
-3.8999644	0.0000000
-3.7993201	0.0000000
-3.6998423	0.0000000
-3.5997834	0.0000000
-3.4998702	0.0000000
-3.3998694	0.0000000
-3.2998820	0.0000000
-3.1997522	0.0000000
-3.0999785	0.0000000
-2.9996396	0.0000000
-2.8998426	0.0000000
-2.7999091	0.0000000
-2.6997174	0.0000000
-2.5998344	0.0000000
-2.4998610	0.0000000
-2.3998853	0.0000000
-2.2997980	0.0000000
-2.1998484	0.0000000
-2.0997663	0.0000000
-1.9998802	0.0000000
-1.8998835	0.0000000
-1.7999096	0.0000000
-1.6998922	0.0000000
-1.5997361	0.0000000
-1.4997448	0.0000000
-1.3998305	0.0000000
-1.2997983	0.0000000
-1.1999176	0.0000000
-1.0999199	0.0000000
-0.9998694	0.0000000
-0.8998095	0.0000000
-0.7998720	0.0000000
-0.6999334	0.0000000
-0.5996539	0.0000000
-0.4998715	0.0000000
-0.3999017	0.0000000
-0.2998902	0.0000000
-0.1996872	0.0000000
-0.0998098	0.0000000
0.0001318	5.6358914
0.1001080	5.7058859
0.2001487	5.3326511
0.3001467	3.4517853
0.4001879	1.9868679
0.5002053	2.4188931
0.6001075	2.6657217
0.7001452	3.0616584
0.8001633	3.4746525
0.9001802	3.7878885
1.0002542	3.7844379
1.1001262	3.3656807
1.2001708	2.6417634
1.3003118	1.6018056
1.4001833	1.4012048
1.5000924	2.2002890
1.6001912	2.9657612
1.7001976	3.2065156
1.8001843	3.5195642
1.9001188	3.3050938
2.0002545	3.2547519
2.1001917	3.6752870
2.2001615	4.2671299
2.3001984	5.0585337
2.4001034	5.8117986
2.5002363	6.2315602
2.6000422	5.6921263
2.7001421	4.7134633
2.8001208	4.3852339
2.9001846	3.8746302
3.0001431	4.3921566
3.1001541	5.6225691
3.2001961	7.3056598
3.3001684	8.5927553
3.4001600	8.6804752
3.5000532	7.7095828
3.6002153	5.5764976
3.7001316	4.2700753
3.8000538	4.2407222
3.9001298	4.4186354
4.0001531	5.2049437
4.1001152	6.2214246
4.2001679	7.1946650
4.3001029	8.0373611
4.4001884	8.7471294
4.5001167	9.4386702
4.6000881	9.7768040
4.7000410	9.9392633
4.8001682	10.1966066
4.9001293	9.6741648
5.0001201	9.0490351
5.1001500	8.5319853
5.2001308	7.2988071
5.3001805	6.7719111
5.4001311	7.0217762
5.5002432	8.1691246
5.6001679	9.8879938
5.7000993	11.1189690
5.8000492	11.6938829
5.9002627	11.5147905
6.0001715	11.0485764
6.1001344	11.0638742
6.2003602	11.1824751
6.3001037	11.3848944
6.4002376	12.1537933
6.5001731	12.0597343
6.6001654	11.3191690
6.7001198	10.5614643
6.8001411	9.9623575
6.9001426	9.8162479
7.0001580	10.7486401
7.1001254	12.3467770
7.2001446	13.9421120
7.3000965	14.8098192
7.4000499	14.8970842
7.5001170	14.1038837
7.6001165	13.1503468
7.7000724	12.3530989
7.8001065	11.3114443
7.9000993	11.4560261
8.0001352	11.9707918
8.1001382	12.5778179
8.2000384	12.9753027
8.3001390	13.1858330
8.4001897	12.9845371
8.5001500	12.7404547
8.6000154	12.7961168
8.7000755	13.3640261
8.8002657	13.8644094
8.9000957	13.9624214
9.0001418	13.8230858
9.1001953	13.2440033
9.2001170	12.6764565
9.3000589	12.8543625
9.4001336	14.2577419
9.5001818	15.2100592
9.6001984	15.6687632
9.7000796	15.3647032
9.8001244	14.8122931
9.9001190	14.8139277
10.0000942	14.5783682
10.1001894	14.4026394
10.2002240	14.4950943
10.3002273	14.5496292
10.4002419	14.8646374
10.5001933	15.6150513
10.6001633	15.8662872
10.7000609	16.1504154
10.8002514	16.1316605
10.9000970	15.8130054
11.0001178	15.0073347
11.1001190	14.7951612
11.2001789	15.1858454
11.3001211	15.9691563
11.4001155	16.8370399
11.5000712	17.0204258
11.6001513	17.0456657
11.7001341	16.6172600
11.8002115	16.4564819
11.9001477	16.6844540
12.0000796	16.8668976
12.1002207	16.8334846
12.2002708	16.3937263
12.3001641	15.4917345
12.4001423	15.0933685
12.5002499	15.4061956
12.6001830	16.5748959
12.7001608	17.9095478
12.8000876	18.9208832
12.9001495	19.3025646
13.0000801	18.1659241
13.1001457	17.3824673
13.2002010	16.6982040
13.3000381	16.6616230
13.4001923	17.0122948
13.5000860	17.2505932
13.6001155	17.1012650
13.7000709	17.2545967
13.8001037	17.8245373
13.9001723	18.9071140
14.0001247	19.1913185
14.1001485	18.6300697
14.2000596	19.0122585
14.3002294	20.1956596
14.4001039	22.2341766
14.5001183	26.4681664
14.6002209	28.1070480
14.7002048	24.7501392
14.8001390	21.0673828
14.9001710	16.1508636
15.0001969	13.5795650
15.1001364	12.5140991
15.2001411	13.5757923
15.3001454	16.2722397
15.4000671	18.6943169
15.5001331	20.5805187
15.6001887	21.0086269
15.7001687	20.8814983
15.8001679	19.5503712
15.9001457	18.0294037
16.0002171	17.3310242
16.1000883	16.9017754
16.2001377	17.3966866
16.3000696	17.7176952
16.4001815	17.9051914
16.5001848	18.1116848
16.6001073	18.0725250
16.7003039	17.9608459
16.8001720	17.7568588
16.9000650	17.7110081
17.0001807	17.9839039
17.1001300	18.0460224
17.2000737	18.2477379
17.3002273	18.6145153
17.4002504	19.1656189
17.5002652	20.4474525
17.6001554	20.9913998
17.7000737	20.5381718
17.8002360	18.9664326
17.9001311	17.8242989
18.0002035	17.1717739
18.1000755	17.0484753
18.2002038	17.9361973
18.3001364	18.3625565
18.4001938	18.4607620
18.5002796	17.9499645
18.6001252	17.3686295
18.7001375	17.0768414
18.8001428	17.1689243
18.9001352	17.8341980
19.0001121	19.0634670
19.1001431	20.1497955
19.2001285	20.7703934
19.3001554	20.3599129
19.4001139	18.7747307
19.5001539	17.2833481
19.6002076	16.6423798
19.7001239	17.1226387
19.8001382	19.0282993
19.9001528	20.9914017
20.0001526	21.6015396
20.1001270	21.8402004
20.2002196	21.2245579
20.3001521	20.7325172
20.4003348	19.5679569
20.5000978	18.8131714
20.6000735	18.4139423
20.7001761	18.7010860
20.8001380	19.6418877
20.9001710	20.6396370
21.0001782	20.7914562
21.1001756	20.6060047
21.2001147	20.9051056
21.3001390	21.4653912
21.4003282	21.5097504
21.5001193	21.3485184
21.6001462	20.9927673
21.7001815	21.0404606
21.8001331	22.2112694
21.9001047	22.8942623
22.0002033	22.6210289
22.1001636	20.8981533
22.2000986	19.6936264
22.3000568	19.3286991
22.4001577	19.6471596
22.5001879	20.1969185
22.6004040	20.4496346
22.7000686	20.2543774
22.8001490	20.1517258
22.9001528	20.1408024
23.0000868	20.6491299
23.1001354	21.5861263
23.2001039	22.6587505
23.3002506	22.7616997
23.4001162	22.2219429
23.5002097	21.6893597
23.6002322	21.2338982
23.7002194	20.6149902
23.8002872	20.6107025
23.9001201	20.9869556
24.0001372	21.0386944
24.1001001	21.4125099
24.2001992	21.5918465
24.3001175	21.3699627
24.4002560	20.3810081
24.5001213	19.8241234
24.6001700	19.9375591
24.7001979	20.5872078
24.8002560	21.3546638
24.9001029	21.7246037
25.0000963	21.4841805
25.1002619	20.8075294
25.2002345	20.3474121
25.3003786	20.2916183
25.4001549	20.9752388
25.5001544	21.5010643
25.6001748	22.0678692
25.7001690	22.6646538
25.8002506	23.4463711
25.9001974	23.8022690
26.0001572	23.7930870
26.1002273	22.8615723
26.2001736	22.4308548
26.3001019	22.1844521
26.4001347	22.1289749
26.5003753	21.6290073
26.6000525	21.0765629
26.7002414	20.0576973
26.8001539	19.7460575
26.9001620	19.9116745
27.0001300	20.3460369
27.1001088	20.7248363
27.2001316	21.1431675
27.3001754	22.1159668
27.4001004	22.9046803
27.5002258	22.9951935
27.6001861	22.3651867
27.7001011	21.3658733
27.8000781	20.5430317
27.9000632	20.6404324
28.0000883	21.8893166
28.1001884	22.9243507
28.2001011	22.7635632
28.3000842	21.9031181
28.4001206	21.7857418
28.5001439	21.9669399
28.6001078	22.2278557
28.7001298	22.5293999
28.8001623	22.5455074
28.9001856	22.5399914
29.0001183	22.2745914
29.1001720	21.7467861
29.2001772	21.0520821
29.3001608	20.3404636
29.4001679	20.6598587
29.5000829	21.0891094
29.6000786	22.1228008
29.7000538	23.0830956
29.8002493	23.7766914
29.9000668	24.0070858
29.9382595	0.0000000
