%time,field.header.seq,field.header.stamp,field.header.frame_id,field.RPY.x,field.RPY.y,field.RPY.z,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.LinearAccelBody.x,field.LinearAccelBody.y,field.LinearAccelBody.z,field.LinearAccelNed.x,field.LinearAccelNed.y,field.LinearAccelNed.z
1492810501524871232,404067,0,,-10.9213161469,16.6036205292,-56.5613975525,0.0876692607999,-0.180817827582,0.427109748125,2.7100212574,1.75922763348,-9.18527030945,0.0117501262575,-0.00749865639955,-0.0122934104875,-0.0885302945971,-0.0189356748015,0.0301338620484,-0.0522770881653,0.0557860136032,0.057089805603
1492810501541195579,404068,0,,-10.9120225906,16.5854072571,-56.5739631653,0.0864729061723,-0.184878140688,0.429091930389,2.71644043922,1.77520656586,-9.17897605896,0.0104656592011,-0.0161609705538,-0.0126736480743,-0.0791278705001,-0.00162986107171,0.0375901311636,-0.0313193798065,0.0574638843536,0.0582571029663
1492810501561454656,404069,0,,-10.9023485184,16.5596466064,-56.5841064453,0.088689185679,-0.183868378401,0.427017182112,2.67438864708,1.73080599308,-9.15906238556,0.0112964389846,-0.0215411949903,-0.0124413818121,-0.116959929466,-0.0447122640908,0.0590376704931,-0.0786402225494,0.0597435235977,0.0970087051392
1492810501581744189,404070,0,,-10.8937997818,16.5268344879,-56.5953292847,0.0887133404613,-0.182851418853,0.427048832178,2.68388915062,1.7673279047,-9.14162635803,0.00947650521994,-0.027644880116,-0.0138180749491,-0.102082461119,-0.00711649283767,0.0783055722713,-0.0351059436798,0.0674185752869,0.10404586792
1492810501602098911,404071,0,,-10.8862905502,16.4869861603,-56.6053085327,0.0875916108489,-0.183863580227,0.426990121603,2.66678762436,1.76387894154,-9.13230228424,0.00753074185923,-0.0339825227857,-0.0145137449726,-0.112653747201,-0.00972267612815,0.0897637084126,-0.0392172336578,0.0729420185089,0.118255615234
1492810501622318288,404072,0,,-10.878985405,16.4407215118,-56.6160850525,0.0875924453139,-0.183864250779,0.42806789279,2.6577732563,1.766705513,-9.13331127167,0.00955117214471,-0.0389685370028,-0.0156900174916,-0.114083647728,-0.006143335253,0.0911812335253,-0.0367500782013,0.0760797262192,0.119281768799
1492810501642619222,404073,0,,-10.8714504242,16.3881244659,-56.6252822876,0.0875906571746,-0.18386246264,0.425910621881,2.66018438339,1.75486159325,-9.07395648956,0.00713015068322,-0.0432015433908,-0.0149709116668,-0.103049814701,-0.0172536857426,0.153265684843,-0.0205292701721,0.0529103279114,0.176596641541
1492810501662898718,404074,0,,-10.863451004,16.3302288055,-56.6303291321,0.0908833295107,-0.183876261115,0.430289030075,2.65198707581,1.74323439598,-9.12646007538,0.00905188266188,-0.0494483485818,-0.0150789171457,-0.101750284433,-0.0281178615987,0.103746280074,-0.0438637733459,0.0519442558289,0.131471633911
1492810501683184015,404075,0,,-10.8560562134,16.2678279877,-56.6361961365,0.0899138823152,-0.178793996572,0.432602226734,2.61771392822,1.78542602062,-9.12910461426,0.00687545025721,-0.0536243543029,-0.0130417635664,-0.125785410404,0.0147014819086,0.104269400239,-0.0225963592529,0.0962792634964,0.130881309509
1492810501703485856,404076,0,,-10.8477153778,16.2007236481,-56.6413459778,0.0887387692928,-0.181835368276,0.429235041142,2.62503147125,1.76530861855,-9.11620998383,0.00750829838216,-0.0582247525454,-0.0140890330076,-0.107455410063,-0.00467559881508,0.120571233332,-0.023321390152,0.0683395862579,0.144539833069
1492810501723836145,404077,0,,-10.8384504318,16.1295871735,-56.6428565979,0.0898351967335,-0.181838974357,0.429255783558,2.63642382622,1.78770804405,-9.1372127533,0.00959026627243,-0.0623161643744,-0.0132948085666,-0.0843841433525,0.018581295386,0.103178806603,0.00182247161865,0.0657069683075,0.117435455322
