%time,field.control_vel,field.desired_vel,field.control_pitch,field.desired_pitch,field.control_yaw,field.desired_yaw
1492810501577950370,0,0.0,0,0.0,0,0.0
1492810501678056532,0,0.0,0,0.0,0,0.0
1492810501778040417,0,0.0,0,0.0,0,0.0
1492810501877956200,0,0.0,0,0.0,0,0.0
1492810501977902941,0,0.0,0,0.0,0,0.0
1492810502077904962,0,0.0,0,0.0,0,0.0
1492810502177929393,0,0.0,0,0.0,0,0.0
1492810502277963352,0,0.0,0,0.0,0,0.0
1492810502377909162,0,0.0,0,0.0,0,0.0
1492810502478028332,0,0.0,0,0.0,0,0.0
1492810502578176932,0,0.0,0,0.0,0,0.0
1492810502677979227,0,0.0,0,0.0,0,0.0
1492810502777964299,0,0.0,0,0.0,0,0.0
1492810502877915391,0,0.0,0,0.0,0,0.0
1492810502977877579,0,0.0,0,0.0,0,0.0
1492810503078157258,0,0.0,0,0.0,0,0.0
1492810503178156632,0,0.0,0,0.0,0,0.0
1492810503277968789,0,0.0,0,0.0,0,0.0
1492810503378031144,0,0.0,0,0.0,0,0.0
1492810503477978053,0,0.0,0,0.0,0,0.0
1492810503577918776,0,0.0,0,0.0,0,0.0
1492810503677962557,0,0.0,0,0.0,0,0.0
1492810503777940005,0,0.0,0,0.0,0,0.0
1492810503877986295,0,0.0,0,0.0,0,0.0
1492810503977922812,0,0.0,0,0.0,0,0.0
1492810504078329477,0,0.0,0,0.0,0,0.0
1492810504178029672,0,0.0,0,0.0,0,0.0
1492810504278179666,0,0.0,0,0.0,0,0.0
1492810504377984048,0,0.0,0,0.0,0,0.0
1492810504478016386,0,0.0,0,0.0,0,0.0
1492810504578126708,0,0.0,0,0.0,0,0.0
1492810504678039214,0,0.0,0,0.0,0,0.0
1492810504777911651,0,0.0,0,0.0,0,0.0
1492810504877954960,0,0.0,0,0.0,0,0.0
1492810504977987134,0,0.0,0,0.0,0,0.0
1492810505077905028,0,0.0,0,0.0,0,0.0
1492810505178027780,0,0.0,0,0.0,0,0.0
1492810505277984280,0,0.0,0,0.0,0,0.0
1492810505377991205,0,0.0,0,0.0,0,0.0
1492810505477949246,0,0.0,0,0.0,0,0.0
1492810505577921145,0,0.0,0,0.0,0,0.0
1492810505677874811,0,0.0,0,0.0,0,0.0
1492810505777865591,0,0.0,0,0.0,0,0.0
1492810505877869809,0,0.0,0,0.0,0,0.0
1492810505978207702,0,0.0,0,0.0,0,0.0
1492810506078021151,0,0.0,0,0.0,0,0.0
1492810506178045443,1,0.00441779522225,1,0.0,0,0.0
1492810506277989834,1,0.0116295404732,1,0.0,0,0.0
1492810506378339601,1,0.0188491437584,1,0.0,0,0.0
1492810506478074564,1,0.0260733962059,1,0.0,0,0.0
1492810506578023118,1,0.0333024673164,1,0.0,0,0.0
1492810506678108427,1,0.0405336543918,1,0.0,0,0.0
1492810506778028800,1,0.0477692112327,1,0.0,0,0.0
1492810506878008359,1,0.0549929812551,1,0.0,0,0.0
1492810506978025347,1,0.0622100643814,1,0.0,0,0.0
1492810507078100670,1,0.0694223120809,1,0.0,0,0.0
1492810507178029499,1,0.0766142010689,1,0.0,0,0.0
1492810507277996293,1,0.0837810784578,1,0.0,0,0.0
1492810507378091503,1,0.090935908258,1,0.0,0,0.0
1492810507478076551,1,0.0980657786131,1,0.0,0,0.0
1492810507578045480,1,0.105155877769,1,0.0,0,0.0
1492810507678027498,1,0.11221871525,1,0.0,0,0.0
1492810507778064691,1,0.119247674942,1,0.0,0,0.0
1492810507878024786,1,0.126238659024,1,0.0,0,0.0
1492810507978041852,1,0.13318438828,1,0.0,0,0.0
1492810508078341695,1,0.140095964074,1,0.0,0,0.0
1492810508178083299,1,0.14693801105,1,0.0,0,0.0
1492810508278009235,1,0.153734490275,1,0.0,0,0.0
1492810508378082488,1,0.160475462675,1,0.0,0,0.0
1492810508478028655,1,0.167150214314,1,0.0,0,0.0
1492810508578087234,1,0.173772975802,1,0.0,0,0.0
1492810508678031815,1,0.180319130421,1,0.0,0,0.0
1492810508778090404,1,0.186801820993,1,0.0,0,0.0
1492810508878051055,1,0.193199872971,1,0.0,0,0.0
1492810508978025051,1,0.199533388019,1,0.0,0,0.0
1492810509078141196,1,0.205783158541,1,0.0,0,0.0
1492810509178076892,1,0.211945667863,1,0.0,0,0.0
1492810509278235966,1,0.218022748828,1,0.0,0,0.0
1492810509377962778,1,0.223999500275,1,0.0,0,0.0
1492810509478051266,1,0.22989705205,1,0.0,0,0.0
1492810509578107585,1,0.235689401627,1,0.0,0,0.0
1492810509677961318,1,0.241375342011,1,0.0,0,0.0
1492810509778028610,1,0.246963307261,1,0.0,0,0.0
1492810509878039910,1,0.252440571785,1,0.0,0,0.0
1492810509978019284,1,0.257807970047,1,0.0,0,0.0
1492810510078056418,1,0.263058423996,1,0.0,0,0.0
1492810510177970938,1,0.268191248178,1,0.0,0,0.0
1492810510278301169,1,0.273208349943,1,0.0,0,0.0
1492810510378123456,1,0.278091907501,1,0.0,0,0.0
1492810510478054230,1,0.282847702503,1,0.0,0,0.0
1492810510578016267,1,0.287466794252,1,0.0,0,0.0
1492810510678054687,1,0.291956454515,1,0.0,0,0.0
1492810510778034102,1,0.29630663991,1,0.0,0,0.0
1492810510878033195,1,0.300514221191,1,0.0,0,0.0
1492810510978262967,1,0.304573088884,1,0.0,0,0.0
1492810511078038896,1,0.308487027884,1,0.0,0,0.0
1492810511178246427,1,0.312245130539,1,0.0,0,0.0
1492810511278146484,1,0.315844684839,1,0.0,0,0.0
1492810511378038521,1,0.319283813238,1,0.0,0,0.0
1492810511478038645,1,0.32256296277,1,0.0,0,0.0
1492810511577920799,1,0.325670540333,1,0.0,0,0.0
1492810511678064787,1,0.328613132238,1,0.0,0,0.0
1492810511777969024,1,0.331379532814,1,0.0,0,0.0
1492810511878016196,1,0.333970189095,1,0.0,0,0.0
1492810511977979812,1,0.336379110813,1,0.0,0,0.0
1492810512078046816,1,0.338606983423,1,0.0,0,0.0
1492810512178040294,1,0.340643644333,1,0.0,0,0.0
1492810512278079769,1,0.342491447926,1,0.0,0,0.0
1492810512378007006,1,0.344142824411,1,0.0,0,0.0
1492810512478070867,1,0.34559956193,1,0.0,0,0.0
1492810512578075384,1,0.346852958202,1,0.0,0,0.0
1492810512678057169,1,0.347902387381,1,0.0,0,0.0
1492810512778060808,1,0.348743110895,1,0.0,0,0.0
1492810512877986370,1,0.349372655153,1,0.0,0,0.0
1492810512978086683,1,0.349787443876,1,0.0,0,0.0
1492810513078061417,1,0.349983483553,1,0.0,0,0.0
1492810513178024733,1,0.34999999404,1,0.0,0,0.0
1492810513278129494,1,0.34999999404,1,0.0,0,0.0
1492810513378062314,1,0.34999999404,1,0.0,0,0.0
1492810513477997944,1,0.34999999404,1,0.0,0,0.0
1492810513578142012,1,0.34999999404,1,0.0,0,0.0
1492810513678088653,1,0.34999999404,1,0.0,0,0.0
1492810513778239546,1,0.34999999404,1,0.0,0,0.0
1492810513877998382,1,0.34999999404,1,0.0,0,0.0
1492810513978010519,1,0.34999999404,1,0.0,0,0.0
1492810514078224630,1,0.34999999404,1,0.0,0,0.0
1492810514178118178,1,0.34999999404,1,0.0,0,0.0
1492810514278034137,1,0.34999999404,1,0.0,0,0.0
1492810514378103240,1,0.34999999404,1,0.0,0,0.0
1492810514478088524,1,0.34999999404,1,0.0,0,0.0
1492810514578049931,1,0.34999999404,1,0.0,0,0.0
1492810514678035959,1,0.34999999404,1,0.0,0,0.0
1492810514778138072,1,0.34999999404,1,0.0,0,0.0
1492810514878024075,1,0.34999999404,1,0.0,0,0.0
1492810514978003141,1,0.34999999404,1,0.0,0,0.0
1492810515078047336,1,0.34999999404,1,0.0,0,0.0
1492810515178146267,1,0.34999999404,1,0.0,0,0.0
1492810515278329679,1,0.34999999404,1,0.0,0,0.0
1492810515378103044,1,0.34999999404,1,0.0,0,0.0
1492810515478032413,1,0.34999999404,1,0.0,0,0.0
1492810515578047424,1,0.34999999404,1,0.0,0,0.0
1492810515678058392,1,0.34999999404,1,0.0,0,0.0
1492810515778294668,1,0.34999999404,1,0.0,0,0.0
1492810515878007013,1,0.34999999404,1,0.0,0,0.0
1492810515977983942,1,0.34999999404,1,0.0,0,0.0
1492810516078187557,1,0.34999999404,1,0.0,0,0.0
1492810516178332233,1,0.34999999404,1,0.000113135953143,0,0.0
1492810516278066820,1,0.34999999404,1,0.00076575006824,0,0.0
1492810516378212239,1,0.34999999404,1,0.00198072846979,0,0.0
1492810516478032303,1,0.34999999404,1,0.00373152061366,0,0.0
1492810516578044848,1,0.34999999404,1,0.00599635438994,0,0.0
1492810516678157479,1,0.34999999404,1,0.00875105895102,0,0.0
1492810516778280826,1,0.34999999404,1,0.011973105371,0,0.0
1492810516878059814,1,0.34999999404,1,0.0156309641898,0,0.0
1492810516978233554,1,0.34999999404,1,0.0197116322815,0,0.0
1492810517078011903,1,0.34999999404,1,0.0241772271693,0,0.0
1492810517178050784,1,0.34999999404,1,0.0290178023279,0,0.0
1492810517278044546,1,0.34999999404,1,0.034207995981,0,0.0
1492810517378109247,1,0.34999999404,1,0.0397140718997,0,0.0
1492810517478023632,1,0.34999999404,1,0.0455130636692,0,0.0
1492810517578090127,1,0.34999999404,1,0.0515964925289,0,0.0
1492810517678107441,1,0.34999999404,1,0.0579151511192,0,0.0
1492810517777978199,1,0.34999999404,1,0.0644663795829,0,0.0
1492810517878040691,1,0.34999999404,1,0.0712172687054,0,0.0
1492810517978040415,1,0.34999999404,1,0.0781531557441,0,0.0
1492810518078020951,1,0.34999999404,1,0.0852340459824,0,0.0
1492810518178129532,1,0.34999999404,1,0.092449337244,0,0.0
1492810518278132598,1,0.34999999404,1,0.0997743457556,0,0.0
1492810518378084550,1,0.34999999404,1,0.107165195048,0,0.0
1492810518478101214,1,0.34999999404,1,0.114622451365,0,0.0
1492810518578001359,1,0.34999999404,1,0.12210778892,0,0.0
1492810518678000137,1,0.34999999404,1,0.12961037457,0,0.0
1492810518778229069,1,0.34999999404,1,0.137099459767,0,0.0
1492810518878055399,1,0.34999999404,1,0.144538685679,0,0.0
1492810518978082263,1,0.34999999404,1,0.151922941208,0,0.0
1492810519078116368,1,0.34999999404,1,0.159217372537,0,0.0
1492810519178075195,1,0.34999999404,1,0.166404515505,0,0.0
1492810519278276672,1,0.34999999404,1,0.173463240266,0,0.0
1492810519378233272,1,0.34999999404,1,0.180352166295,0,0.0
1492810519478062687,1,0.34999999404,1,0.187053158879,0,0.0
1492810519578085134,1,0.34999999404,1,0.193554386497,0,0.0
1492810519678195473,1,0.34999999404,1,0.199840173125,0,0.0
1492810519778126349,1,0.34999999404,1,0.205850556493,0,0.0
1492810519878063089,1,0.34999999404,1,0.211582049727,0,0.0
1492810519978063268,1,0.34999999404,1,0.217016026378,0,0.0
1492810520078045063,1,0.34999999404,1,0.222124561667,0,0.0
1492810520178001320,1,0.34999999404,1,0.226882442832,0,0.0
1492810520278038832,1,0.34999999404,1,0.231266379356,0,0.0
1492810520378055347,1,0.34999999404,1,0.235247254372,0,0.0
1492810520478086349,1,0.34999999404,1,0.238811761141,0,0.0
1492810520578098061,1,0.34999999404,1,0.241926282644,0,0.0
1492810520678105347,1,0.34999999404,1,0.244569242001,0,0.0
1492810520778005700,1,0.34999999404,1,0.246718257666,0,0.0
1492810520878031977,1,0.34999999404,1,0.248347774148,0,0.0
1492810520978042067,1,0.34999999404,1,0.249435275793,0,0.0
1492810521078036055,1,0.34999999404,1,0.249955773354,0,0.0
1492810521178012325,1,0.34999999404,1,0.25,0,0.0
1492810521278039441,1,0.34999999404,1,0.25,0,0.0
1492810521378187258,1,0.34999999404,1,0.25,0,0.0
1492810521478115517,1,0.34999999404,1,0.25,0,0.0
1492810521578083761,1,0.34999999404,1,0.25,0,0.0
1492810521678027755,1,0.34999999404,1,0.25,0,0.0
1492810521778038828,1,0.34999999404,1,0.25,0,0.0
1492810521878033947,1,0.34999999404,1,0.25,0,0.0
1492810521978162517,1,0.34999999404,1,0.25,0,0.0
1492810522078029425,1,0.34999999404,1,0.25,0,0.0
1492810522178351253,0,0.0,0,0.0,0,0.0
