%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1492810501919756612,0,1492810501901309967,odom,robot_frame,6.95328358623e-11,-6.07539493045e-11,-0.404214712043,0.100561401765,-0.126888078984,0.941526243463,0.295491375098
1492810502019354378,0,1492810502009640932,odom,robot_frame,-6.04604278104e-05,0.000274239636911,-0.406256325321,0.0964071402291,-0.125319644477,0.942109593708,0.295685920303
1492810502119345700,0,1492810502104478359,odom,robot_frame,-0.000131991591808,0.000982211777498,-0.408166148153,0.0924582917848,-0.123497148503,0.942692597473,0.295855683164
1492810502219392341,0,1492810502201053619,odom,robot_frame,-3.32531899334e-06,0.00195372350926,-0.407536777661,0.0902780444812,-0.122972007591,0.94291055326,0.296053117844
1492810502319345753,0,1492810502306683064,odom,robot_frame,0.000443613555955,0.00297386980725,-0.408296344282,0.0906765408767,-0.12388723055,0.942762258701,0.296022030616
1492810502419394367,0,1492810502404449224,odom,robot_frame,0.00107890552348,0.00376938733634,-0.406343193999,0.0935639375476,-0.12622973487,0.942271507537,0.295696211861
1492810502519373472,0,1492810502500913858,odom,robot_frame,0.00159157833498,0.00445350421643,-0.411845914026,0.0980205431486,-0.12875713729,0.941703207286,0.294972273453
1492810502619446392,0,1492810502603787899,odom,robot_frame,0.00167780421816,0.00496592145574,-0.412377976976,0.102490105022,-0.130551519082,0.941351774092,0.293783792358
1492810502719359384,0,1492810502699262381,odom,robot_frame,0.00120921249098,0.00522416220674,-0.409999500894,0.106316897878,-0.131534526106,0.941191527682,0.292495972429
1492810502819397313,0,1492810502800770521,odom,robot_frame,0.000474343154161,0.00530626142348,-0.405519134346,0.108311138548,-0.131694029834,0.941274586038,0.291423289137
1492810502919365997,0,1492810502902369022,odom,robot_frame,0.000206756857198,0.00499028232285,-0.401133491498,0.108292036249,-0.131351431898,0.941484760603,0.290905623487
1492810503019410625,0,1492810503004090548,odom,robot_frame,0.000934652818658,0.00420831171287,-0.401063012535,0.107304412566,-0.130710253008,0.941579667053,0.29125302298
1492810503119389278,0,1492810503100673914,odom,robot_frame,0.00266525773004,0.00309742312198,-0.402586731502,0.106026464757,-0.129700536139,0.94156593715,0.292215238645
1492810503219365205,0,1492810503202346563,odom,robot_frame,0.00499066119876,0.00186882158227,-0.402246838057,0.104258602249,-0.128206847201,0.941743829686,0.292936353901
1492810503319404527,0,1492810503303967237,odom,robot_frame,0.00706897676192,0.0011908178157,-0.404004396372,0.10171154179,-0.12641598227,0.942306557368,0.292800467273
1492810503419581727,0,1492810503400368929,odom,robot_frame,0.00846862004667,0.0014197066567,-0.407510192305,0.0989669485441,-0.124843877373,0.943182148111,0.291593869729
1492810503519318584,0,1492810503502024889,odom,robot_frame,0.00977709144076,0.00225328277715,-0.41041203459,0.0972359832882,-0.124168631923,0.943958944732,0.289946245124
1492810503619360473,0,1492810503603601933,odom,robot_frame,0.0114113521836,0.00343325159474,-0.414524674934,0.0971725934465,-0.124693635813,0.944316924729,0.288573266157
1492810503719366072,0,1492810503718394995,odom,robot_frame,0.0145306919129,0.00386805221009,-0.409316753297,0.0981009573516,-0.125718053669,0.944268865264,0.287971323643
1492810503819429554,0,1492810503801707029,odom,robot_frame,0.0170183642377,0.00462525564467,-0.415268919148,0.0988386321906,-0.127551405158,0.943851049825,0.288282430221
1492810503919398216,0,1492810503903321743,odom,robot_frame,0.0205805989955,0.00444109005214,-0.407446948826,0.0990383132014,-0.128607687777,0.943484279224,0.288944441061
1492810504019367347,0,1492810504014884949,odom,robot_frame,0.0236851556083,0.00503205746408,-0.408296344376,0.0991144755836,-0.129067468091,0.943250938878,0.289474654704
1492810504119454600,0,1492810504101565838,odom,robot_frame,0.0254728769696,0.00574835669196,-0.408186836606,0.0994705115883,-0.129074475508,0.943278912077,0.28925817383
1492810504219348556,0,1492810504203221560,odom,robot_frame,0.0269363844881,0.00668575736398,-0.401983274487,0.0998674159821,-0.128677459142,0.943547359696,0.288421550416
