%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1492810501919768485,0,1492810501901309967,odom,robot_frame,6.95328358623e-11,-6.07539493045e-11,-0.404214712043,0.100561401765,-0.126888078984,0.941526243463,0.295491375098,0.00197874407789,2.13737876829e-23,2.600573234e-24,0.0,0.0,0.0,2.13737876829e-23,0.00197874407789,6.57537573296e-23,0.0,0.0,0.0,2.600573234e-24,6.57537573296e-23,0.00237449169316,0.0,0.0,0.0,0.0,0.0,0.0,9.99999157716e-10,1.64537679287e-33,-3.79238928924e-34,0.0,0.0,0.0,1.64537679287e-33,9.99999157716e-10,-3.16203197917e-34,0.0,0.0,0.0,-3.79238928924e-34,-3.16203197917e-34,9.99999578858e-10,3.51399010282e-09,-3.07033035422e-09,-1.70330105141e-10,0.0113883569133,0.0907697581216,0.00956852305178,0.000989372539728,5.45886902619e-20,6.64186848305e-21,0.0,0.0,0.0,5.45886902619e-20,0.000989372539728,1.67935208568e-19,0.0,0.0,0.0,6.64186848305e-21,1.67935208568e-19,0.00158299546263,0.0,0.0,0.0,0.0,0.0,0.0,7.74518492374e-07,2.31926483905e-07,-2.1382425341e-07,0.0,0.0,0.0,2.31926483905e-07,5.989372384e-07,-1.78283154929e-07,0.0,0.0,0.0,-2.1382425341e-07,-1.78283154929e-07,5.03636772836e-07
1492810502019582686,1,1492810502009640932,odom,robot_frame,-6.04604278104e-05,0.000274239636911,-0.406256325321,0.0964071402291,-0.125319644477,0.942109593708,0.295685920303,0.00740711598543,-2.38625223375e-07,8.53780625486e-14,-3.04115594402e-15,-8.69448289683e-15,-3.36540681179e-14,-2.38625223375e-07,0.00740764927896,-2.23588502228e-13,6.55784793089e-15,5.75241328643e-15,-7.27072789989e-15,8.53780625486e-14,-2.23588502228e-13,9.99999887544e-10,-2.61720550023e-21,-2.76830343801e-21,-1.34872375784e-24,-3.04115594402e-15,6.55784793089e-15,-2.61720550023e-21,0.000203455540218,-3.49796617338e-12,1.0901771125e-11,-8.69448289683e-15,5.75241328643e-15,-2.76830343801e-21,-3.49796617338e-12,0.000203455514131,1.40601648579e-13,-3.36540681179e-14,-7.27072789989e-15,-1.34872375784e-24,1.0901771125e-11,1.40601648579e-13,0.00040691001012,0.00405867231233,-0.00377034889072,-0.000116283361152,0.0108439835259,0.0932795822602,0.00700986703315,0.00369905080912,1.32143732702e-07,-6.84754963971e-07,9.08551869949e-24,1.027846293e-23,-4.78890638158e-24,1.32143732702e-07,0.00369903003636,7.04782880715e-07,-6.20145996264e-24,-7.015722321e-24,3.26874140844e-24,-6.84754963971e-07,7.04782880715e-07,0.00591446540313,5.24773385954e-23,5.93677034036e-23,-2.76603978265e-23,9.08551869949e-24,-6.20145996264e-24,5.24773385954e-23,6.85937287103e-05,2.32448383218e-07,-2.14227348504e-07,1.027846293e-23,-7.015722321e-24,5.93677034036e-23,2.32448383218e-07,6.84177638974e-05,-1.78594198005e-07,-4.78890638158e-24,3.26874140844e-24,-2.76603978265e-23,-2.14227348504e-07,-1.78594198005e-07,0.000136140282003
1492810502119669096,2,1492810502104478359,odom,robot_frame,-0.000131991591808,0.000982211777498,-0.408166148153,0.0924582917848,-0.123497148503,0.942692597473,0.295855683164,0.012206981747,-1.34479040302e-06,6.02084034532e-07,-1.23123782401e-14,-6.49156236253e-14,-2.07052725758e-13,-1.34479040302e-06,0.0122101062109,-1.59606424406e-06,5.48045691611e-14,4.32343046678e-14,-3.16952762635e-14,6.02084034532e-07,-1.59606424406e-06,0.00115415554986,-1.22084086576e-13,-1.13595813072e-13,-1.20067617507e-18,-1.23123782401e-14,5.48045691611e-14,-1.22084086576e-13,9.9999967222e-10,-1.10072798069e-19,7.79970018739e-19,-6.49156236253e-14,4.32343046678e-14,-1.13595813072e-13,-1.10072798069e-19,9.99999671977e-10,-4.73047794394e-19,-2.07052725758e-13,-3.16952762635e-14,-1.20067617507e-18,7.79970018739e-19,-4.73047794394e-19,9.99999836011e-10,0.0073426725964,-0.00901763424302,0.0047029379587,0.00541233927702,0.0685640956854,0.00400935615208,0.00607117062542,1.01068777602e-06,-7.31378313105e-06,4.46356949772e-15,7.56363277834e-15,-1.90632174962e-15,1.01068777602e-06,0.00607158279519,5.79112044392e-06,-3.12368594177e-15,-5.29316579199e-15,1.33407813025e-15,-7.31378313105e-06,5.79112044392e-06,0.00967181840674,2.65256192402e-14,4.49483408346e-14,-1.13286832221e-14,4.46356949772e-15,-3.12368594177e-15,2.65256192402e-14,7.75564247594e-07,2.32448563889e-07,-2.14227483514e-07,7.56363277834e-15,-5.29316579199e-15,4.49483408346e-14,2.32448563889e-07,5.99599304656e-07,-1.78594307538e-07,-1.90632174962e-15,1.33407813025e-15,-1.13286832221e-14,-2.14227483514e-07,-1.78594307538e-07,5.03952459744e-07
1492810502219564253,3,1492810502201053619,odom,robot_frame,-3.32531899334e-06,0.00195372350926,-0.407536777661,0.0902780444812,-0.122972007591,0.94291055326,0.296053117844,0.0171946501047,-4.18681451422e-06,2.99039200088e-06,1.56440483432e-13,-3.50056845099e-13,-2.72662391757e-13,-4.18681451422e-06,0.0172047289714,-8.01603905972e-06,3.54983829238e-13,2.31967774914e-13,6.25266805165e-14,2.99039200088e-06,-8.01603905972e-06,0.0025391054287,-2.53166958877e-13,-9.81515506111e-14,6.84126169393e-17,1.56440483432e-13,3.54983829238e-13,-2.53166958877e-13,9.99999655049e-10,-8.97883146696e-20,7.03423232912e-19,-3.50056845099e-13,2.31967774914e-13,-9.81515506111e-14,-8.97883146696e-20,9.99999654836e-10,-3.96444392551e-19,-2.72662391757e-13,6.25266805165e-14,6.84126169393e-17,7.03423232912e-19,-3.96444392551e-19,9.99999827445e-10,0.00838710964253,-0.0137591388957,0.0172832712235,-0.0104936992816,0.0192558252234,0.000413799176646,0.00848561340164,3.05092019637e-06,-2.35364380832e-05,3.27976624387e-17,3.42566724786e-17,-1.67496913137e-17,3.05092019637e-06,0.00848715820579,1.79817614454e-05,-2.33664183837e-17,-2.44046109356e-17,1.19329025557e-17,-2.35364380832e-05,1.79817614454e-05,0.013440162586,1.98406661482e-16,2.07222158377e-16,-1.01323523785e-16,3.27976624387e-17,-2.33664183837e-17,1.98406661482e-16,7.7552940501e-07,2.32431173151e-07,-2.1421404855e-07,3.42566724786e-17,-2.44046109356e-17,2.07222158377e-16,2.32431173151e-07,5.99577244453e-07,-1.78583942038e-07,-1.67496913137e-17,1.19329025557e-17,-1.01323523785e-16,-2.1421404855e-07,-1.78583942038e-07,5.03941938164e-07
1492810502319365167,4,1492810502306683064,odom,robot_frame,0.000443613555955,0.00297386980725,-0.408296344282,0.0906765408767,-0.12388723055,0.942762258701,0.296022030616,0.022817023222,-9.91083863844e-06,1.97293059263e-12,6.41868064283e-14,-1.12337069607e-13,-3.30689162299e-14,-9.91083863844e-06,0.0228416026142,-5.41316469048e-12,1.13996785962e-13,7.44613003718e-14,2.16805135304e-14,1.97293059263e-12,-5.41316469048e-12,9.99999890378e-10,-4.20029752363e-21,-1.88485189102e-23,1.25804366047e-24,6.41868064283e-14,1.13996785962e-13,-4.20029752363e-21,0.000114413322047,-1.03059381206e-12,2.95284188802e-12,-1.12337069607e-13,7.44613003718e-14,-1.88485189102e-23,-1.03059381206e-12,0.000114413313986,4.46911509439e-13,-3.30689162299e-14,2.16805135304e-14,1.25804366047e-24,2.95284188802e-12,4.46911509439e-13,0.000228825622232,0.00854689898733,-0.0164780053383,0.031234552189,-0.0226924429229,-0.0418625333332,-3.81648784475e-05,0.011120442847,1.02050316408e-05,-8.29061145765e-05,1.34357973121e-16,1.11056936554e-16,-6.36616790371e-17,1.02050316408e-05,0.0111261785125,6.22052954511e-05,-9.80907764639e-17,-8.10793694136e-17,4.64774940872e-17,-8.29061145765e-05,6.22052954511e-05,0.0173007242782,8.36539542494e-16,6.9146253714e-16,-3.96370192104e-16,1.34357973121e-16,-9.80907764639e-17,8.36539542494e-16,3.89130015448e-05,2.32449255257e-07,-2.14228022046e-07,1.11056936554e-16,-8.10793694136e-17,6.9146253714e-16,2.32449255257e-07,3.8737036091e-05,-1.7859471774e-07,-6.36616790371e-17,4.64774940872e-17,-3.96370192104e-16,-2.14228022046e-07,-1.7859471774e-07,7.67788247061e-05
1492810502419431622,5,1492810502404449224,odom,robot_frame,0.00107890552348,0.00376938733634,-0.406343193999,0.0935639375476,-0.12622973487,0.942271507537,0.295696211861,0.0282189235731,-1.84143567847e-05,4.07705280193e-06,4.56343596707e-13,-7.57641661716e-13,-1.2635290794e-13,-1.84143567847e-05,0.0282652303126,-1.16077996911e-05,7.72305418185e-13,5.02255367442e-13,1.55092259833e-13,4.07705280193e-06,-1.16077996911e-05,0.00137357672225,-1.58741734891e-13,5.54606081053e-14,-7.37220263276e-17,4.56343596707e-13,7.72305418185e-13,-1.58741734891e-13,9.99999671832e-10,6.83018584934e-20,-2.74280973761e-19,-7.57641661716e-13,5.02255367442e-13,5.54606081053e-14,6.83018584934e-20,9.99999671904e-10,3.61443054143e-19,-1.2635290794e-13,1.55092259833e-13,-7.37220263276e-17,-2.74280973761e-19,3.61443054143e-19,9.99999835942e-10,0.00810765484584,-0.0170230238283,0.0378635349854,-0.0269534298887,-0.0906119275711,0.00177546133191,0.013558653719,1.66062959914e-05,-0.000136018233064,1.95073035029e-14,1.2032879336e-14,-8.09741876166e-15,1.66062959914e-05,0.0135681141452,0.000101920082423,-1.43527834746e-14,-8.85336661171e-15,5.9577940799e-15,-0.000136018233064,0.000101920082423,0.020883412948,1.21756175151e-13,7.51040428512e-14,-5.05405954519e-14,1.95073035029e-14,-1.43527834746e-14,1.21756175151e-13,7.7556399087e-07,2.32448435852e-07,-2.14227384835e-07,1.2032879336e-14,-8.85336661171e-15,7.51040428512e-14,2.32448435852e-07,5.99599142081e-07,-1.78594231185e-07,-8.09741876166e-15,5.9577940799e-15,-5.05405954519e-14,-2.14227384835e-07,-1.78594231185e-07,5.03952382453e-07
1492810502519431473,6,1492810502500913858,odom,robot_frame,0.00159157833498,0.00445350421643,-0.411845914026,0.0980205431486,-0.12875713729,0.941703207286,0.294972273453,0.0337916813278,-3.10356807558e-05,1.06751609755e-05,4.28369397011e-13,-7.34335547932e-13,-1.66911522683e-13,-3.10356807558e-05,0.0338698131299,-3.12069636374e-05,7.49164267428e-13,4.85518670338e-13,1.53866455394e-13,1.06751609755e-05,-3.12069636374e-05,0.00272277808644,-2.18296043005e-13,3.59095121919e-14,-1.55175175255e-16,4.28369397011e-13,7.49164267428e-13,-2.18296043005e-13,9.99999654372e-10,1.49247664264e-19,-8.27208493737e-19,-7.34335547932e-13,4.85518670338e-13,3.59095121919e-14,1.49247664264e-19,9.99999654616e-10,7.36187969684e-19,-1.66911522683e-13,1.53866455394e-13,-1.55175175255e-16,-8.27208493737e-19,7.36187969684e-19,9.9999982725e-10,0.00815913408449,-0.0129561043465,0.0303830599585,-0.0159444007453,-0.104194599053,0.00606327052517,0.0159607400747,2.57345954004e-05,-0.000211744574062,1.38472637987e-16,8.5601072096e-17,-6.0580634289e-17,2.57345954004e-05,0.015975858767,0.000157581757936,-1.00809410363e-16,-6.23263518648e-17,4.41046387782e-17,-0.000211744574062,0.000157581757936,0.0242823971651,8.50011727214e-16,5.25566635499e-16,-3.71891180569e-16,1.38472637987e-16,-1.00809410363e-16,8.50011727214e-16,7.75528597674e-07,2.32430770058e-07,-2.14213736817e-07,8.5601072096e-17,-6.23263518648e-17,5.25566635499e-16,2.32430770058e-07,5.99576733377e-07,-1.7858370173e-07,-6.0580634289e-17,4.41046387782e-17,-3.71891180569e-16,-2.14213736817e-07,-1.7858370173e-07,5.03941694076e-07
1492810502619455808,7,1492810502603787899,odom,robot_frame,0.00167780421816,0.00496592145574,-0.412377976976,0.102490105022,-0.130551519082,0.941351774092,0.293783792358,0.0400501367602,-5.03978586367e-05,4.92105598809e-12,1.07316394351e-14,-1.82377695909e-14,-2.74925769162e-15,-5.03978586367e-05,0.0401758018043,-1.45587963523e-11,1.70412698389e-14,1.18728598078e-14,-1.8760021492e-15,4.92105598809e-12,-1.45587963523e-11,9.99999892932e-10,-1.31258679608e-22,-3.28532224566e-22,1.20373563e-25,1.07316394351e-14,1.70412698389e-14,-1.31258679608e-22,2.76670927593e-05,-5.08459238068e-14,3.47837059773e-14,-1.82377695909e-14,1.18728598078e-14,-3.28532224566e-22,-5.08459238068e-14,2.76670923129e-05,7.05870519151e-14,-2.74925769162e-15,-1.8760021492e-15,1.20373563e-25,3.47837059773e-14,7.05870519151e-14,5.53331842265e-05,0.00938302219372,-0.00540074720323,0.0199205405143,0.000551138357499,-0.0923447116834,0.0138681273217,0.0185023045325,5.00079565327e-05,-0.000411473305535,2.46980384105e-16,1.62723020451e-16,-1.09930870384e-16,5.00079565327e-05,0.0185339697311,0.000300301933968,-1.75402579989e-16,-1.15564002945e-16,7.80716309026e-17,-0.000411473305535,0.000300301933968,0.0272259313706,1.45482750424e-15,9.58513304314e-16,-6.47543315945e-16,2.46980384105e-16,-1.75402579989e-16,1.45482750424e-15,9.99759715956e-06,2.32449698586e-07,-2.14228364491e-07,1.62723020451e-16,-1.15564002945e-16,9.58513304314e-16,2.32449698586e-07,9.82163137995e-06,-1.78594981996e-07,-1.09930870384e-16,7.80716309026e-17,-6.47543315945e-16,-2.14228364491e-07,-1.78594981996e-07,1.89480144274e-05
1492810502719546867,8,1492810502699262381,odom,robot_frame,0.00120921249098,0.00522416220674,-0.409999500894,0.106316897878,-0.131534526106,0.941191527682,0.292495972429,0.0461888171727,-7.53841046138e-05,7.19555412854e-06,1.20513239234e-13,-2.12227243035e-13,-4.75520770847e-14,-7.53841046138e-05,0.0463733874973,-2.27352394697e-05,1.71308579523e-13,1.37911501016e-13,-1.25614398444e-13,7.19555412854e-06,-2.27352394697e-05,0.00123859164429,2.743653459e-14,-1.27443355282e-13,1.32948937357e-16,1.20513239234e-13,1.71308579523e-13,2.743653459e-14,9.99999654191e-10,7.81119807292e-20,-6.51604553956e-19,-2.12227243035e-13,1.37911501016e-13,-1.27443355282e-13,7.81119807292e-20,9.99999654415e-10,3.36680828517e-19,-4.75520770847e-14,-1.25614398444e-13,1.32948937357e-16,-6.51604553956e-19,3.36680828517e-19,9.99999827109e-10,0.0119052637023,-0.00062250769983,0.0134252747726,0.00943545370213,-0.0642627595059,0.0151378596594,0.0208659071637,6.76116815139e-05,-0.000553584724332,-1.37907823561e-15,1.46940124881e-15,5.86198098949e-16,6.76116815139e-05,0.0209109780804,0.000398154858442,9.43661075814e-16,-1.00547767835e-15,-4.01117245911e-16,-0.000553584724332,0.000398154858442,0.0302569492651,-7.67690191402e-15,8.17984378053e-15,3.26318107234e-15,-1.37907823561e-15,9.43661075814e-16,-7.67690191402e-15,7.75528173705e-07,2.32430558671e-07,-2.14213576614e-07,1.46940124881e-15,-1.00547767835e-15,8.17984378053e-15,2.32430558671e-07,5.99576462633e-07,-1.7858357434e-07,5.86198098949e-16,-4.01117245911e-16,3.26318107234e-15,-2.14213576614e-07,-1.7858357434e-07,5.03941567447e-07
1492810502819418728,9,1492810502800770521,odom,robot_frame,0.000474343154161,0.00530626142348,-0.405519134346,0.108311138548,-0.131694029834,0.941274586038,0.291423289137,0.0531250764046,-0.00011091795924,1.99105543e-05,1.84355728289e-13,-3.20851897019e-13,-5.62909633798e-14,-0.00011091795924,0.0533899784832,-6.46129078619e-05,2.31452892671e-13,2.07256480073e-13,-2.8140730177e-13,1.99105543e-05,-6.46129078619e-05,0.0029557330471,1.01420174842e-13,-2.66951912405e-13,2.73014505481e-16,1.84355728289e-13,2.31452892671e-13,1.01420174842e-13,9.99999671698e-10,6.07420164342e-20,-6.63925149168e-19,-3.20851897019e-13,2.07256480073e-13,-2.66951912405e-13,6.07420164342e-20,9.99999671948e-10,2.43650478731e-19,-5.62909633798e-14,-2.8140730177e-13,2.73014505481e-16,-6.63925149168e-19,2.43650478731e-19,9.99999835838e-10,0.0102561431984,0.00136303683261,0.0128764120322,0.00753499145141,-0.0202981459498,0.0146771619472,0.023375279133,8.87488773457e-05,-0.000725358073944,-5.5689914552e-17,-1.71559651459e-18,1.903990572e-17,8.87488773457e-05,0.0234375003037,0.000513724331182,3.72668945917e-17,1.14002493358e-18,-1.27398832209e-17,-0.000725358073944,0.000513724331182,0.0333812464312,-3.04928435706e-16,-9.34505611121e-18,1.04244248793e-16,-5.5689914552e-17,3.72668945917e-17,-3.04928435706e-16,7.75563468113e-07,2.32448174191e-07,-2.1422717962e-07,-1.71559651459e-18,1.14002493358e-18,-9.34505611121e-18,2.32448174191e-07,5.99598812559e-07,-1.78594076002e-07,1.903990572e-17,-1.27398832209e-17,1.04244248793e-16,-2.1422717962e-07,-1.78594076002e-07,5.03952222514e-07
