%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1492810501541206859,404068,1492810501541055704,robot_frame,-0.11045420177,0.131402369543,-0.939505599694,-0.29641634106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104656592011,0.0161609705538,0.0126736480743,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0791278705001,0.00162986107171,-0.0375901311636,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501561470934,404069,1492810501561357080,robot_frame,-0.110277863307,0.131252554619,-0.939579778147,-0.2963128284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112964389846,0.0215411949903,0.0124413818121,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.116959929466,0.0447122640908,-0.0590376704931,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501581755463,404070,1492810501581608336,robot_frame,-0.110041523537,0.13109435774,-0.939665673424,-0.29619861044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00947650521994,0.027644880116,0.0138180749491,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.102082461119,0.00711649283767,-0.0783055722713,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501602107192,404071,1492810501601891773,robot_frame,-0.109742827505,0.130929290925,-0.939757005645,-0.296092611116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00753074185923,0.0339825227857,0.0145137449726,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.112653747201,0.00972267612815,-0.0897637084126,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501622326087,404072,1492810501622201715,robot_frame,-0.10939141696,0.130750051573,-0.939859211753,-0.295977508073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00955117214471,0.0389685370028,0.0156900174916,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.114083647728,0.006143335253,-0.0911812335253,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501642628662,404073,1492810501642467345,robot_frame,-0.108986403526,0.13055554716,-0.939966327968,-0.295872330613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00713015068322,0.0432015433908,0.0149709116668,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.103049814701,0.0172536857426,-0.153265684843,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501662908166,404074,1492810501662790848,robot_frame,-0.108533937351,0.130348710184,-0.940070641418,-0.295798531481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00905188266188,0.0494483485818,0.0150789171457,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.101750284433,0.0281178615987,-0.103746280074,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501683191821,404075,1492810501683061268,robot_frame,-0.108043544939,0.130135439887,-0.940182457007,-0.295716640154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00687545025721,0.0536243543029,0.0130417635664,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.125785410404,-0.0147014819086,-0.104269400239,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501703493793,404076,1492810501703359518,robot_frame,-0.107515817664,0.129903997053,-0.940299793834,-0.29563765696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00750829838216,0.0582247525454,0.0140890330076,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.107455410063,0.00467559881508,-0.120571233332,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492810501723846253,404077,1492810501723691170,robot_frame,-0.106952942551,0.129658832787,-0.940414096087,-0.29558590063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00959026627243,0.0623161643744,0.0132948085666,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0843841433525,-0.018581295386,-0.103178806603,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
