%time,field.data
1492810501555998954,0.0
1492810501655932007,0.0
1492810501755967976,0.0
1492810501856022950,0.0
1492810501956086219,0.0
1492810502055962249,0.0
1492810502156071694,0.0
1492810502256066386,0.0
1492810502355981402,0.0
1492810502456048706,0.0
1492810502557489113,0.0
1492810502656019904,0.0
1492810502755936565,0.0
1492810502856003319,0.0
1492810502956041290,0.0
1492810503056361178,0.0
1492810503156265203,0.0
1492810503256015798,0.0
1492810503356007559,0.0
1492810503455996709,0.0
1492810503556087167,0.0
1492810503656008009,0.0
1492810503756236548,0.0
1492810503855948111,0.0
1492810503956108567,0.0
1492810504056026610,0.0
1492810504155996036,0.0
1492810504256363036,0.0
1492810504356054300,0.0
1492810504455972695,0.0
1492810504556225414,0.0
1492810504655837616,0.0
1492810504756013276,0.0
1492810504855985811,0.0
1492810504955979653,0.0
1492810505055933552,0.0
1492810505156184404,0.0
1492810505255994993,0.0
1492810505355987590,0.0
1492810505455948961,0.0
1492810505555946976,0.0
1492810505656049951,0.0
1492810505756417662,0.0
1492810505855905382,0.0
1492810505956408746,0.0
1492810506055859087,0.0
1492810506155912903,0.0
1492810506255967094,-2.09697031975
1492810506356424932,-1.44665706158
1492810506455904192,-0.589473843575
1492810506556278650,0.549965858459
1492810506655929304,1.51934599876
1492810506755984061,2.31603479385
1492810506855949313,3.13098502159
1492810506956079891,3.64855027199
1492810507056080204,3.92054319382
1492810507156188077,3.90967488289
1492810507255962974,4.12519311905
1492810507355928997,4.77616786957
1492810507456005352,5.9439663887
1492810507555989431,7.33061933517
1492810507655950190,8.16935157776
1492810507756331354,8.1586227417
1492810507855949800,7.46610927582
1492810507956007871,6.71107578278
1492810508056237341,6.0690703392
1492810508155928315,5.22508001328
1492810508257068201,4.24493980408
1492810508355980103,3.13629031181
1492810508456037138,2.53813195229
1492810508556057110,2.86239385605
1492810508655824890,3.69587278366
1492810508755879253,5.01216650009
1492810508855940509,6.47466516495
1492810508955897597,7.58474826813
1492810509055929572,7.95114564896
1492810509155933805,7.87416267395
1492810509256116554,7.26587772369
1492810509356057702,7.24524688721
1492810509455925351,7.03539991379
1492810509555935365,6.71968889236
1492810509655929704,6.62800693512
1492810509756333555,6.71578884125
1492810509856027040,7.20375108719
1492810509955922652,7.54998636246
1492810510055943438,7.43712329865
