# Time	Input
-4.5996180	0.0000000
-4.4997043	0.0000000
-4.3997617	0.0000000
-4.2996321	0.0000000
-4.1998730	0.0000000
-4.0998438	0.0000000
-3.9997573	0.0000000
-3.8997583	0.0000000
-3.7997245	0.0000000
-3.6996892	0.0000000
-3.5997860	0.0000000
-3.4997069	0.0000000
-3.3996667	0.0000000
-3.2997622	0.0000000
-3.1999232	0.0000000
-3.0997005	0.0000000
-2.9996813	0.0000000
-2.8997481	0.0000000
-2.7997686	0.0000000
-2.6997967	0.0000000
-2.5997834	0.0000000
-2.4995973	0.0000000
-2.3993597	0.0000000
-2.2998385	0.0000000
-2.1998523	0.0000000
-2.0997816	0.0000000
-1.9996611	0.0000000
-1.8998531	0.0000000
-1.7995919	0.0000000
-1.6997071	0.0000000
-1.5998170	0.0000000
-1.4996833	0.0000000
-1.3996449	0.0000000
-1.2998738	0.0000000
-1.1998584	0.0000000
-1.0997261	0.0000000
-0.9996124	0.0000000
-0.8998019	0.0000000
-0.7997793	0.0000000
-0.6997425	0.0000000
-0.5998280	0.0000000
-0.4996201	0.0000000
-0.3997629	0.0000000
-0.2997706	0.0000000
-0.1994376	0.0000000
-0.0998195	0.0000000
0.0003036	-1.0986381
0.1001052	-1.2270061
0.2003937	-2.1516838
0.3001556	-1.4976988
0.4004019	0.7494239
0.5001313	1.3569926
0.6003653	1.9170936
0.7004785	2.1919115
0.8001815	2.1052799
0.9002701	1.9909469
1.0001641	1.9734751
1.1002639	1.8490810
1.2001812	1.8422949
1.3003919	1.9086705
1.4002476	2.1515572
1.5001984	2.1795025
1.6002412	1.8325163
1.7001761	1.3865182
1.8001428	0.8008525
1.9001964	0.4467012
2.0003379	0.4157135
2.1002217	0.9418138
2.2002422	1.8483878
2.3001843	3.2519865
2.4003156	4.4446578
2.5003080	4.7172952
2.6003318	4.1554265
2.7003858	3.1166260
2.8003139	2.0821805
2.9002330	1.6178422
3.0002102	1.3881536
3.1001664	1.6748587
3.2002383	2.2249615
3.3003146	3.4104033
3.4003589	4.6243029
3.5003377	5.1730399
3.6001585	4.9227476
3.7002483	4.3386121
3.8003021	3.5064495
3.9001580	2.7837763
4.0001795	2.1710472
4.1002299	2.2592576
4.2002186	3.1549022
4.3002621	4.3540816
4.4004219	5.0702128
4.5002798	5.2239180
4.6002665	4.7009344
4.7001544	3.8774545
4.8002191	3.2996197
4.9003415	3.2065084
5.0000837	3.3920004
5.1002291	3.5994148
5.2002629	3.8070650
5.3005030	3.9429643
5.4002312	3.9138210
5.5002424	3.5250630
5.6002360	3.0324116
5.7002972	2.8225765
5.8003387	3.5764730
5.9002957	4.9396405
6.0004342	5.8250313
6.1002765	5.9751697
6.2002685	5.2771864
