# Time	Input
-4.5998641	0.0000000
-4.4998139	0.0000000
-4.3999555	0.0000000
-4.2998052	0.0000000
-4.1996869	0.0000000
-4.0996718	0.0000000
-3.9998513	0.0000000
-3.8998246	0.0000000
-3.7998213	0.0000000
-3.6999150	0.0000000
-3.5998735	0.0000000
-3.4999677	0.0000000
-3.3999168	0.0000000
-3.2999485	0.0000000
-3.2000179	0.0000000
-3.0999849	0.0000000
-2.9998784	0.0000000
-2.8999099	0.0000000
-2.7999964	0.0000000
-2.6999452	0.0000000
-2.5999514	0.0000000
-2.4998584	0.0000000
-2.3996728	0.0000000
-2.2998538	0.0000000
-2.1999119	0.0000000
-2.0998518	0.0000000
-1.9999096	0.0000000
-1.8999580	0.0000000
-1.7999439	0.0000000
-1.6998356	0.0000000
-1.5998723	0.0000000
-1.4998408	0.0000000
-1.3998748	0.0000000
-1.2997023	0.0000000
-1.1999217	0.0000000
-1.0998367	0.0000000
-0.9997645	0.0000000
-0.8999393	0.0000000
-0.7999066	0.0000000
-0.6998853	0.0000000
-0.5997998	0.0000000
-0.4998868	0.0000000
-0.3998374	0.0000000
-0.2999073	0.0000000
-0.1999240	0.0000000
-0.1000000	0.0000000
0.0000000	-1.0986381
0.1000842	-1.2270061
0.2000791	-2.1516838
0.3000538	-1.4976988
0.4001587	0.7494239
0.5001047	1.3569926
0.6001367	1.9170936
0.7001149	2.1919115
0.8000942	2.1052799
0.9002337	1.9909469
1.0000957	1.9734751
1.1000609	1.8490810
1.2001116	1.8422949
1.3001713	1.9086705
1.4001290	2.1515572
1.5001917	2.1795025
1.6002002	1.8325163
1.7001562	1.3865182
1.8003031	0.8008525
1.9001569	0.4467012
2.0001889	0.4157135
2.1001523	0.9418138
2.2000919	1.8483878
2.3000650	3.2519865
2.4000476	4.4446578
2.5003674	4.7172952
2.6002614	4.1554265
2.7003067	3.1166260
2.8001871	2.0821805
2.9000883	1.6178422
3.0000445	1.3881536
3.1000522	1.6748587
