# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
5.7104323	0.8900299	0.8761091	-0.3983978	-0.1985834	-0.2775765	2.5008221	-0.0609501	-0.3829652	-0.0874691
5.8104684	0.9184109	0.9050375	-0.3990223	-0.1932625	-0.2891840	2.4977002	-0.0611097	-0.3770425	-0.1127477
5.9104151	0.9405283	0.9282459	-0.4050334	-0.1875890	-0.2972574	2.4942849	-0.0590869	-0.3781682	-0.1224748
6.0104707	0.9697296	0.9637956	-0.4030250	-0.1802969	-0.3069446	2.4893435	-0.0546268	-0.3914524	-0.1132108
6.1104051	1.0017401	0.9937677	-0.4132009	-0.1776277	-0.3106531	2.4865801	-0.0579668	-0.4114305	-0.0960218
6.2106565	1.0293526	1.0252365	-0.4108328	-0.1782747	-0.3096135	2.4849965	-0.0604416	-0.4226134	-0.0727570
6.3104118	1.0548785	1.0497266	-0.4123946	-0.1804402	-0.3042027	2.4844436	-0.0631632	-0.4260596	-0.0638257
6.4105044	1.0898499	1.0846221	-0.4103822	-0.1840741	-0.2902798	2.4842812	-0.0593918	-0.4135675	-0.0592532
6.5104387	1.1216360	1.1137311	-0.4148838	-0.1858600	-0.2784845	2.4842419	-0.0558937	-0.4005818	-0.0668312
6.6105485	1.1451033	1.1363104	-0.4103630	-0.1860295	-0.2716554	2.4838949	-0.0515976	-0.3929675	-0.0649565
6.7104847	1.1789793	1.1686273	-0.4083044	-0.1852472	-0.2669612	2.4827631	-0.0505945	-0.3917650	-0.0587720
6.8104507	1.2093494	1.1967058	-0.4052288	-0.1847977	-0.2674278	2.4818150	-0.0530890	-0.4031800	-0.0557440
6.9104010	1.2346349	1.2190224	-0.4010601	-0.1850557	-0.2719789	2.4811663	-0.0528514	-0.4169111	-0.0509671
7.0103875	1.2694848	1.2546961	-0.4024208	-0.1866098	-0.2847040	2.4804058	-0.0504986	-0.4233575	-0.0477666
7.1104415	1.3004373	1.2858387	-0.4031374	-0.1888880	-0.2947739	2.4797780	-0.0483827	-0.4263751	-0.0526304
7.2103913	1.3240334	1.3112446	-0.3979762	-0.1908185	-0.2984305	2.4791426	-0.0415004	-0.4234628	-0.0569819
7.3104763	1.3566769	1.3484382	-0.3903938	-0.1929873	-0.2966939	2.4777037	-0.0358114	-0.4147345	-0.0599325
7.4104067	1.3881127	1.3769556	-0.4001752	-0.1935944	-0.2913277	2.4759764	-0.0416115	-0.4082222	-0.0750899
7.5105216	1.4117849	1.4000010	-0.4085722	-0.1931590	-0.2862670	2.4744700	-0.0465456	-0.3992593	-0.0881670
7.6103964	1.4458977	1.4350598	-0.3974047	-0.1911652	-0.2789336	2.4721201	-0.0505796	-0.3909155	-0.0910312
7.7104374	1.4733911	1.4646512	-0.4086983	-0.1886879	-0.2754116	2.4705823	-0.0515508	-0.3878841	-0.1080360
7.8104161	1.5033333	1.4935986	-0.4088523	-0.1863302	-0.2761530	2.4702954	-0.0470341	-0.4020839	-0.1083942
7.9104125	1.5267837	1.5187747	-0.4129586	-0.1850738	-0.2790265	2.4709915	-0.0455515	-0.4160406	-0.1008962
8.0104389	1.5634274	1.5532310	-0.4073683	-0.1851421	-0.2866963	2.4724630	-0.0488924	-0.4386111	-0.0754717
8.1104428	1.5968000	1.5862147	-0.4113473	-0.1871613	-0.2939874	2.4730657	-0.0641344	-0.4557998	-0.0637759
8.2104527	1.6236936	1.6110453	-0.4045946	-0.1893930	-0.2989508	2.4727249	-0.0751720	-0.4567916	-0.0462990
8.3105119	1.6673004	1.6443203	-0.4122125	-0.1919505	-0.3015962	2.4712121	-0.0906220	-0.4411093	-0.0449142
8.4103846	1.7010393	1.6742250	-0.4061517	-0.1916886	-0.2978601	2.4698428	-0.0976380	-0.4292151	-0.0534409
8.5104003	1.7287997	1.6969945	-0.4046579	-0.1899284	-0.2922367	2.4688057	-0.1026479	-0.4256060	-0.0645542
8.6104192	1.7689135	1.7295055	-0.4005010	-0.1864731	-0.2836684	2.4673085	-0.1068840	-0.4267333	-0.0748784
8.7104346	1.8047118	1.7577276	-0.4055493	-0.1842301	-0.2760761	2.4656609	-0.1093753	-0.4299103	-0.0815682
