%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1492807363511534030,5177,1492807363513291070,/temperature,15.7663421631,0.0
1492807363585338553,5178,1492807363589367937,/temperature,15.7663421631,0.0
1492807363659791193,5179,1492807363663367937,/temperature,15.7663421631,0.0
1492807363734466442,5180,1492807363737367937,/temperature,15.7750701904,0.0
1492807363808207714,5181,1492807363812367937,/temperature,15.7663421631,0.0
1492807363882182392,5182,1492807363886367937,/temperature,15.7663421631,0.0
1492807363957607373,5183,1492807363960367937,/temperature,15.7750701904,0.0
1492807364031034698,5184,1492807364034367937,/temperature,15.7750701904,0.0
1492807364105119219,5185,1492807364109367937,/temperature,15.7750701904,0.0
1492807364178680089,5186,1492807364183367937,/temperature,15.7837982178,0.0
1492807364254710103,5187,1492807364257367937,/temperature,15.7750701904,0.0
1492807364328609996,5188,1492807364331367937,/temperature,15.7837982178,0.0
1492807364401663377,5189,1492807364406367937,/temperature,15.7750701904,0.0
1492807364477165944,5190,1492807364480367937,/temperature,15.7750701904,0.0
1492807364550696917,5191,1492807364554367937,/temperature,15.7837982178,0.0
1492807364624761333,5192,1492807364628367937,/temperature,15.7750701904,0.0
1492807364698922730,5193,1492807364703367937,/temperature,15.7750701904,0.0
1492807364774149658,5194,1492807364777367937,/temperature,15.7750701904,0.0
1492807364848366325,5195,1492807364851367937,/temperature,15.7750701904,0.0
1492807364921980152,5196,1492807364925367937,/temperature,15.7837982178,0.0
1492807364996039251,5197,1492807365000367937,/temperature,15.7750701904,0.0
1492807365071210900,5198,1492807365074367937,/temperature,15.7750701904,0.0
1492807365145300973,5199,1492807365148367937,/temperature,15.7837982178,0.0
1492807365219214521,5200,1492807365222367937,/temperature,15.7837982178,0.0
1492807365293134638,5201,1492807365297367937,/temperature,15.7750701904,0.0
1492807365367864515,5202,1492807365371367937,/temperature,15.7750701904,0.0
1492807365441712841,5203,1492807365445367937,/temperature,15.7750701904,0.0
1492807365516157342,5204,1492807365519367937,/temperature,15.7750701904,0.0
1492807365589743287,5205,1492807365594367937,/temperature,15.7750701904,0.0
1492807365665368076,5206,1492807365668367937,/temperature,15.7837982178,0.0
1492807365739561866,5207,1492807365742367937,/temperature,15.7663421631,0.0
1492807365813336270,5208,1492807365816367937,/temperature,15.7663421631,0.0
1492807365887568449,5209,1492807365891367937,/temperature,15.7750701904,0.0
1492807365962482461,5210,1492807365965367937,/temperature,15.7750701904,0.0
1492807366035687159,5211,1492807366039367937,/temperature,15.7750701904,0.0
1492807366110395536,5212,1492807366111524103,/temperature,15.7663421631,0.0
1492807366183615318,5213,1492807366186524103,/temperature,15.7750701904,0.0
1492807366258778008,5214,1492807366260524103,/temperature,15.7663421631,0.0
1492807366333502400,5215,1492807366334524103,/temperature,15.7663421631,0.0
1492807366406656582,5216,1492807366408524103,/temperature,15.7663421631,0.0
1492807366481538949,5217,1492807366483524103,/temperature,15.7663421631,0.0
1492807366556616058,5218,1492807366557524103,/temperature,15.7663421631,0.0
1492807366629921153,5219,1492807366631524103,/temperature,15.7663421631,0.0
1492807366703751498,5220,1492807366705524103,/temperature,15.7663421631,0.0
1492807366778115714,5221,1492807366780524103,/temperature,15.7663421631,0.0
1492807366853175938,5222,1492807366854524103,/temperature,15.7576141357,0.0
1492807366927091024,5223,1492807366928524103,/temperature,15.7663421631,0.0
1492807367001473827,5224,1492807367002524103,/temperature,15.7750701904,0.0
1492807367074691518,5225,1492807367077524103,/temperature,15.7576141357,0.0
1492807367150462506,5226,1492807367151524103,/temperature,15.7663421631,0.0
1492807367223609438,5227,1492807367225524103,/temperature,15.7576141357,0.0
1492807367298621939,5228,1492807367299524103,/temperature,15.7663421631,0.0
1492807367373415183,5229,1492807367374524103,/temperature,15.7663421631,0.0
1492807367446994318,5230,1492807367448524103,/temperature,15.7576141357,0.0
1492807367521235544,5231,1492807367522524103,/temperature,15.7663421631,0.0
1492807367595304981,5232,1492807367596524103,/temperature,15.7576141357,0.0
1492807367670185855,5233,1492807367671524103,/temperature,15.7576141357,0.0
1492807367743776648,5234,1492807367745524103,/temperature,15.7488851547,0.0
1492807367817735090,5235,1492807367819524103,/temperature,15.7576141357,0.0
1492807367891716167,5236,1492807367894524103,/temperature,15.7576141357,0.0
1492807367966736509,5237,1492807367968524103,/temperature,15.7488851547,0.0
1492807368041296259,5238,1492807368042524103,/temperature,15.7576141357,0.0
1492807368115326075,5239,1492807368116524103,/temperature,15.7576141357,0.0
1492807368189223440,5240,1492807368191524103,/temperature,15.7576141357,0.0
1492807368264282591,5241,1492807368265524103,/temperature,15.7488851547,0.0
