%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492807363500692396,66566,1492807363501291070,/fluid_pressure,104819.992188,0.0
1492807363574516203,66567,1492807363578367937,/fluid_pressure,104769.992188,0.0
1492807363647942588,66568,1492807363652367937,/fluid_pressure,104800.0,0.0
1492807363723544072,66569,1492807363726367937,/fluid_pressure,104790.0,0.0
1492807363797284186,66570,1492807363800367937,/fluid_pressure,104810.0,0.0
1492807363871326937,66571,1492807363875367937,/fluid_pressure,104800.0,0.0
1492807363945463731,66572,1492807363949367937,/fluid_pressure,104819.992188,0.0
1492807364020137077,66573,1492807364023367937,/fluid_pressure,104869.992188,0.0
1492807364094271554,66574,1492807364097367937,/fluid_pressure,104880.007812,0.0
1492807364167921653,66575,1492807364172367937,/fluid_pressure,104850.0,0.0
1492807364243728012,66576,1492807364246367937,/fluid_pressure,104880.007812,0.0
1492807364316722159,66577,1492807364320367937,/fluid_pressure,104860.0,0.0
1492807364390731151,66578,1492807364394367937,/fluid_pressure,104869.992188,0.0
1492807364465285708,66579,1492807364469367937,/fluid_pressure,104819.992188,0.0
1492807364539834718,66580,1492807364543367937,/fluid_pressure,104790.0,0.0
1492807364613848711,66581,1492807364617367937,/fluid_pressure,104830.007812,0.0
1492807364687859074,66582,1492807364691367937,/fluid_pressure,104800.0,0.0
1492807364762050539,66583,1492807364766367937,/fluid_pressure,104780.007812,0.0
1492807364837336140,66584,1492807364840367937,/fluid_pressure,104810.0,0.0
1492807364911091238,66585,1492807364914367937,/fluid_pressure,104840.0,0.0
1492807364984953718,66586,1492807364988367937,/fluid_pressure,104810.0,0.0
1492807365059128705,66587,1492807365063367937,/fluid_pressure,104850.0,0.0
1492807365134273554,66588,1492807365137367937,/fluid_pressure,104819.992188,0.0
1492807365208329007,66589,1492807365211367937,/fluid_pressure,104850.0,0.0
1492807365282305005,66590,1492807365285367937,/fluid_pressure,104840.0,0.0
1492807365355923337,66591,1492807365360367937,/fluid_pressure,104810.0,0.0
1492807365430842406,66592,1492807365434367937,/fluid_pressure,104800.0,0.0
1492807365505147849,66593,1492807365508367937,/fluid_pressure,104840.0,0.0
1492807365578945651,66594,1492807365582367937,/fluid_pressure,104900.0,0.0
1492807365653415035,66595,1492807365657367937,/fluid_pressure,104819.992188,0.0
1492807365728622498,66596,1492807365731367937,/fluid_pressure,104840.0,0.0
1492807365802498936,66597,1492807365805367937,/fluid_pressure,104880.007812,0.0
1492807365876666814,66598,1492807365879367937,/fluid_pressure,104890.0,0.0
1492807365950475766,66599,1492807365954367937,/fluid_pressure,104810.0,0.0
1492807366025797796,66600,1492807366028367937,/fluid_pressure,104850.0,0.0
1492807366099431666,66601,1492807366100524103,/fluid_pressure,104810.0,0.0
1492807366173712867,66602,1492807366174524103,/fluid_pressure,104840.0,0.0
1492807366246737811,66603,1492807366249524103,/fluid_pressure,104810.0,0.0
1492807366322620373,66604,1492807366323524103,/fluid_pressure,104760.0,0.0
1492807366395780438,66605,1492807366397524103,/fluid_pressure,104790.0,0.0
1492807366470819295,66606,1492807366471524103,/fluid_pressure,104760.0,0.0
1492807366543753008,66607,1492807366546524103,/fluid_pressure,104769.992188,0.0
1492807366618859822,66608,1492807366620524103,/fluid_pressure,104780.007812,0.0
1492807366693045554,66609,1492807366694524103,/fluid_pressure,104790.0,0.0
1492807366767322970,66610,1492807366768524103,/fluid_pressure,104850.0,0.0
1492807366841118468,66611,1492807366843524103,/fluid_pressure,104890.0,0.0
1492807366916146984,66612,1492807366917524103,/fluid_pressure,104869.992188,0.0
1492807366990615713,66613,1492807366991524103,/fluid_pressure,104900.0,0.0
1492807367063789846,66614,1492807367065524103,/fluid_pressure,104919.992188,0.0
1492807367139309768,66615,1492807367140524103,/fluid_pressure,104910.0,0.0
1492807367213777765,66616,1492807367214524103,/fluid_pressure,104890.0,0.0
1492807367286690051,66617,1492807367288524103,/fluid_pressure,104840.0,0.0
1492807367361486846,66618,1492807367362524103,/fluid_pressure,104880.007812,0.0
1492807367435824367,66619,1492807367437524103,/fluid_pressure,104790.0,0.0
1492807367510292152,66620,1492807367511524103,/fluid_pressure,104830.007812,0.0
1492807367584345778,66621,1492807367585524103,/fluid_pressure,104790.0,0.0
1492807367658254352,66622,1492807367660524103,/fluid_pressure,104730.007812,0.0
1492807367732791003,66623,1492807367734524103,/fluid_pressure,104719.992188,0.0
1492807367806878207,66624,1492807367808524103,/fluid_pressure,104710.0,0.0
1492807367880855182,66625,1492807367882524103,/fluid_pressure,104730.007812,0.0
1492807367954887256,66626,1492807367957524103,/fluid_pressure,104760.0,0.0
1492807368030179115,66627,1492807368031524103,/fluid_pressure,104760.0,0.0
1492807368104459691,66628,1492807368105524103,/fluid_pressure,104790.0,0.0
1492807368178296461,66629,1492807368179524103,/fluid_pressure,104840.0,0.0
1492807368252206590,66630,1492807368254524103,/fluid_pressure,104880.007812,0.0
1492807368327075754,66631,1492807368328524103,/fluid_pressure,104810.0,0.0
1492807368401627744,66632,1492807368402524103,/fluid_pressure,104819.992188,0.0
1492807368475641528,66633,1492807368476524103,/fluid_pressure,104880.007812,0.0
1492807368550612270,66634,1492807368551524103,/fluid_pressure,104860.0,0.0
1492807368624680669,66635,1492807368625533020,/fluid_pressure,104869.992188,0.0
1492807368698346139,66636,1492807368699533020,/fluid_pressure,104869.992188,0.0
1492807368771717229,66637,1492807368773533020,/fluid_pressure,104819.992188,0.0
1492807368847180446,66638,1492807368848533020,/fluid_pressure,104790.0,0.0
1492807368921194729,66639,1492807368922533020,/fluid_pressure,104819.992188,0.0
1492807368995185133,66640,1492807368996533020,/fluid_pressure,104840.0,0.0
1492807369069146002,66641,1492807369071533020,/fluid_pressure,104810.0,0.0
1492807369143661912,66642,1492807369145533020,/fluid_pressure,104840.0,0.0
1492807369217708575,66643,1492807369219533020,/fluid_pressure,104730.007812,0.0
1492807369292006219,66644,1492807369293533020,/fluid_pressure,104819.992188,0.0
1492807369367104841,66645,1492807369368533020,/fluid_pressure,104680.007812,0.0
1492807369441428244,66646,1492807369442533020,/fluid_pressure,104760.0,0.0
1492807369514978593,66647,1492807369516533020,/fluid_pressure,104769.992188,0.0
1492807369589093938,66648,1492807369590533020,/fluid_pressure,104740.0,0.0
1492807369663693953,66649,1492807369665533020,/fluid_pressure,104740.0,0.0
1492807369738755202,66650,1492807369739533020,/fluid_pressure,104830.007812,0.0
1492807369812719023,66651,1492807369813533020,/fluid_pressure,104810.0,0.0
1492807369885689330,66652,1492807369888533020,/fluid_pressure,104819.992188,0.0
1492807369961630978,66653,1492807369962533020,/fluid_pressure,104860.0,0.0
1492807370034800013,66654,1492807370036533020,/fluid_pressure,104910.0,0.0
1492807370109634406,66655,1492807370110533020,/fluid_pressure,104880.007812,0.0
1492807370183620666,66656,1492807370185533020,/fluid_pressure,104919.992188,0.0
1492807370258736480,66657,1492807370259533020,/fluid_pressure,104919.992188,0.0
1492807370332465221,66658,1492807370333533020,/fluid_pressure,104880.007812,0.0
1492807370406033979,66659,1492807370407533020,/fluid_pressure,104919.992188,0.0
1492807370481617399,66660,1492807370482533020,/fluid_pressure,104919.992188,0.0
