%time,field.data
1492807363501199943,CONTROLLER
1492807363601185928,CONTROLLER
1492807363701269618,CONTROLLER
1492807363801246788,CONTROLLER
1492807363901318070,CONTROLLER
1492807364001449951,CONTROLLER
1492807364101308580,CONTROLLER
1492807364201285625,CONTROLLER
1492807364301211962,CONTROLLER
1492807364401186056,CONTROLLER
1492807364501138823,CONTROLLER
1492807364601235576,CONTROLLER
1492807364701286868,CONTROLLER
1492807364801283878,CONTROLLER
1492807364901259491,CONTROLLER
1492807365001275411,CONTROLLER
1492807365101245058,CONTROLLER
1492807365201250692,CONTROLLER
1492807365301253165,CONTROLLER
1492807365401243247,CONTROLLER
1492807365501288880,CONTROLLER
1492807365601235285,CONTROLLER
1492807365701123012,CONTROLLER
1492807365801200122,CONTROLLER
1492807365901254856,CONTROLLER
1492807366001261582,CONTROLLER
1492807366101194285,CONTROLLER
1492807366201222054,CONTROLLER
1492807366301187124,CONTROLLER
1492807366401193585,CONTROLLER
1492807366501266989,CONTROLLER
1492807366601274199,CONTROLLER
1492807366701211241,CONTROLLER
1492807366801270646,CONTROLLER
1492807366901215034,CONTROLLER
1492807367001265582,CONTROLLER
1492807367101487510,CONTROLLER
1492807367201281354,CONTROLLER
1492807367301164941,CONTROLLER
1492807367401328622,CONTROLLER
1492807367501245329,CONTROLLER
1492807367601424106,CONTROLLER
1492807367701425959,CONTROLLER
1492807367801303869,CONTROLLER
1492807367901246444,CONTROLLER
1492807368001181710,CONTROLLER
1492807368101133319,CONTROLLER
1492807368201230846,CONTROLLER
1492807368301330011,CONTROLLER
1492807368401249067,CONTROLLER
1492807368501225305,CONTROLLER
1492807368601201138,CONTROLLER
1492807368701224417,CONTROLLER
1492807368801437497,CONTROLLER
1492807368901209014,CONTROLLER
1492807369001220411,CONTROLLER
1492807369101236157,CONTROLLER
1492807369201287485,CONTROLLER
1492807369301258822,CONTROLLER
1492807369401216190,CONTROLLER
1492807369501266593,CONTROLLER
1492807369601383149,CONTROLLER
1492807369701294080,CONTROLLER
1492807369801221557,CONTROLLER
