# Time	Input
-4.6998464	0.0000000
-4.5998272	0.0000000
-4.4998344	0.0000000
-4.3998802	0.0000000
-4.2997169	0.0000000
-4.1997299	0.0000000
-4.0999327	0.0000000
-3.9997332	0.0000000
-3.8998223	0.0000000
-3.7997389	0.0000000
-3.6998674	0.0000000
-3.5998751	0.0000000
-3.4998287	0.0000000
-3.3998021	0.0000000
-3.2998968	0.0000000
-3.1999012	0.0000000
-3.0997391	0.0000000
-2.9997983	0.0000000
-2.8998592	0.0000000
-2.7997627	0.0000000
-2.6997862	0.0000000
-2.5998769	0.0000000
-2.4998769	0.0000000
-2.3998228	0.0000000
-2.2998111	0.0000000
-2.1996951	0.0000000
-2.0997962	0.0000000
-1.9998139	0.0000000
-1.8998508	0.0000000
-1.7998216	0.0000000
-1.6998095	0.0000000
-1.5998953	0.0000000
-1.4998958	0.0000000
-1.3998003	0.0000000
-1.2998262	0.0000000
-1.1999250	0.0000000
-1.0999089	0.0000000
-0.9997993	0.0000000
-0.8999549	0.0000000
-0.7999498	0.0000000
-0.6998646	0.0000000
-0.5998175	0.0000000
-0.4998781	0.0000000
-0.3997340	0.0000000
-0.2999148	0.0000000
-0.1998001	0.0000000
-0.0997711	0.0000000
0.0000988	1.9752399
0.1002639	2.1321857
0.2002399	1.9915903
0.3002419	1.8365123
0.4001580	4.1187644
0.5001876	6.6226325
0.6002775	8.0934906
0.7001700	8.2404613
0.8001961	8.2279863
0.9001229	7.4468999
1.0001247	6.2388721
1.1003062	6.3460269
1.2002015	6.7887673
1.3002089	6.2266574
1.4002184	5.0818548
1.5000980	4.4643264
1.6000809	4.0457091
1.7002829	2.6837351
1.8001787	1.9316850
1.9001405	1.8046644
2.0000968	1.7914513
2.1002396	1.8834260
2.2000886	1.9030229
2.3001393	2.4982657
2.4000737	3.0538130
2.5002132	2.7037287
2.6002268	2.4829605
2.7001316	3.6093588
2.8000814	4.3628349
2.9000963	4.5867438
3.0002120	3.5878205
3.1002412	2.9263952
3.2001144	2.2222536
3.3001254	1.9484876
3.4001777	2.1651421
3.5001492	2.4790289
3.6001869	2.5607517
3.7001580	2.5520313
3.8001841	2.4575906
3.9002337	2.3312538
4.0000727	2.5187619
4.1001201	2.5042331
4.2000791	2.3513472
4.3000627	1.9518654
4.4000471	1.8269113
4.5002778	1.4632688
4.6000509	1.2021034
4.7003384	1.2054361
4.8001559	1.2531660
4.9001866	1.5594645
5.0002289	2.0038068
5.1001574	2.8085551
5.2000625	3.6403611
5.3001275	4.6564279
5.4001580	5.0292768
5.5002371	4.7046957
5.6001452	3.6439366
5.7001144	2.9199605
5.8001311	2.4139035
5.9002486	2.7660770
6.0002317	3.4757335
6.1001608	4.1719742
6.2000474	4.3372960
6.3001672	3.9317882
6.4000684	3.3200395
6.5001928	2.6892011
6.6001265	2.4707198
6.7002079	2.4035640
6.8001856	2.4790039
6.9000696	2.9063165
7.0001129	3.3869910
7.1001236	4.2796097
7.2000297	5.2699752
7.3002327	5.6312804
7.4001766	5.5221319
7.5001874	5.0347824
7.6001124	4.3798766
7.7001044	3.6429613
7.8001513	3.4019878
7.9001912	4.1249318
8.0000824	5.0250058
8.1001426	5.7266006
8.2001603	5.3053989
8.3001190	4.4350004
8.4001587	3.2754712
8.5001894	2.4295361
8.6001495	2.5029659
8.7002127	2.9523253
8.8001551	3.8894651
8.9002143	4.5147514
9.0001935	5.0030870
9.1002985	4.9112916
9.2002545	4.8763242
9.3003067	5.1553135
9.4001262	5.3420939
9.5002125	5.3810520
9.6000842	4.9396267
9.7001024	4.2046809
9.8003689	3.8826175
9.9002573	3.7990539
10.0001457	3.8098776
10.1001147	3.6479867
10.2000952	3.6113074
10.3001272	3.5453749
10.4002458	3.5078087
10.5002365	3.6004505
10.6001897	3.6792839
10.7001428	3.7543025
10.8001221	4.0929580
10.9001700	4.3073564
11.0001052	4.4485641
11.1001132	4.4967709
11.2001119	4.5070038
11.3003377	5.0307813
11.4000548	5.3425856
11.5002243	5.5842175
11.6001462	5.4395871
11.7004006	4.7299232
11.8001823	3.8360167
11.9002025	2.7225618
12.0002112	2.0594826
12.1001833	2.5283756
12.2000891	3.9942236
12.3001421	6.0665483
12.4001644	7.4897337
12.5000827	8.3565960
12.6001672	8.0692377
12.7002130	7.7586665
12.8002627	7.0950356
12.9001247	6.4532418
13.0000937	5.8621159
13.1001370	5.2009292
13.2002063	4.2869859
13.3001024	3.4992952
13.4001224	3.2386572
13.5001910	3.2894146
13.6000996	4.6478906
13.7001469	5.9670219
13.8001318	6.8539052
13.9001249	7.0581946
14.0001672	6.7843018
14.1001457	6.4253368
14.2002071	5.8132896
14.3001825	5.3362565
14.4000914	5.0065937
14.5000952	5.0278158
14.6001334	5.0445361
14.7001572	5.0361900
14.8003587	5.1770749
14.9002414	5.2518501
15.0002749	5.2679720
15.1001126	5.3712425
15.2001628	5.5590501
15.3001178	5.6627870
15.4002319	5.9215431
15.5002099	6.2080626
15.6002865	5.8671036
15.7003466	5.6782441
15.8002307	5.5786624
15.9007237	5.7559953
16.0004698	6.0914440
16.1001009	6.4888048
16.2002586	6.8555551
16.3001009	6.9201798
16.4001372	6.9091153
16.5001298	6.9668775
16.6000960	6.9202566
16.7002166	6.7364450
16.8002099	6.5003514
16.9002330	6.3114281
17.0002399	6.2139192
17.1002186	6.0632310
17.2001564	6.0444317
17.3001347	6.1609979
17.4001359	6.4813280
17.5001769	6.9919024
17.6002043	7.3528843
17.7002035	7.4456496
17.8002097	7.4786777
17.9001736	7.3438158
18.0002836	7.4822593
18.1000947	7.4195018
18.2001283	7.2305927
18.3000998	6.5781794
18.4001574	6.0271821
18.5002371	6.0155277
18.6003123	6.3345838
18.7001334	6.7898068
18.8001672	6.9850488
18.9001756	7.3627863
19.0000678	7.7276139
19.1001661	7.5843091
19.2001203	7.5537386
19.3001667	7.5085669
19.4001157	7.2958832
19.5001731	7.1277466
19.6002038	6.8306150
19.7000986	6.5583200
19.8001920	6.4515243
19.9001672	6.5880098
20.0000986	6.8623500
20.1002163	7.0919886
20.2003425	7.0973444
20.3001585	7.0647840
20.4001541	7.4758396
20.5000717	8.3121376
20.6000443	9.2416868
20.7001354	9.3913088
20.8001339	9.3040724
20.9001469	8.7426758
21.0001167	7.8693538
21.1001101	7.3587775
21.2002350	6.9562087
21.3000771	6.9005656
21.4002491	6.9979343
21.5001503	7.3389187
21.6002127	7.4423928
21.7001610	8.0336676
21.8002580	8.7343426
21.9002181	9.2167149
22.0001303	9.7691889
22.1001633	10.0278234
22.2001626	10.4645042
22.3000535	10.8536024
22.4001190	10.9320173
22.5001042	10.7860909
22.6001508	10.3349276
22.7002578	9.8065233
22.8003103	9.2371521
22.9003338	8.9730015
23.0001096	9.2312765
23.1001423	9.5659676
23.2001318	9.9530048
23.3001736	10.2080050
23.4001723	10.2908297
23.5000791	10.3828192
23.6000858	10.0914927
23.7001572	9.8909941
23.8000568	9.4942331
23.9001789	9.4102354
24.0001242	9.8095760
24.1000952	10.4737701
24.2002650	11.0302057
24.3001201	11.3694992
24.4001843	11.5884638
24.5001359	11.6313782
24.6002204	11.1405277
24.7001226	10.3647442
24.8003492	10.1675892
24.9001055	10.2402115
25.0000865	10.5718431
25.1001285	11.0394678
25.2001475	11.1460648
25.3001288	11.2780285
25.4001480	11.6845264
25.5001185	12.0534897
25.6000904	12.4292326
25.7001009	12.5822983
25.8001362	12.4246750
25.9001569	12.0847788
26.0002504	11.6770401
26.1001288	11.0117064
26.2000863	10.6426449
26.3002184	10.9734297
26.4000573	11.7766590
26.5000788	12.6215248
26.6001316	13.0418720
26.7001106	13.4597998
26.8001311	13.3536482
26.9000945	13.1875429
27.0002168	12.9778814
27.1001108	13.2436161
27.2002936	13.9020319
27.3001418	15.1367130
27.4001349	15.9506445
27.5002148	15.6919661
27.6001142	15.0022106
27.7001121	13.9372854
27.8002086	13.7277632
27.9000812	13.9771376
28.0002591	14.0794659
28.1002486	14.1628971
28.2002161	14.3654861
28.3001254	14.6143303
28.4001569	14.6603022
28.5002527	14.7742062
28.6002022	14.7788534
28.7001690	15.0840235
28.8001260	15.3905859
28.9001679	15.6063290
29.0000563	15.2542629
29.1001341	15.0434475
29.2000233	15.1460781
29.3000748	15.4350681
29.4002150	15.5626631
29.4999964	15.5457039
29.6001631	15.7503052
29.7003208	15.9831696
29.8003502	16.0882053
29.9001595	16.0303211
29.9507167	0.0000000
