# Time	Velocity	Pitch	Yaw
-4.6777439	0.0000000	0.0000000	0.0000000
-4.5777976	0.0000000	0.0000000	0.0000000
-4.4777705	0.0000000	0.0000000	0.0000000
-4.3778212	0.0000000	0.0000000	0.0000000
-4.2776988	0.0000000	0.0000000	0.0000000
-4.1778240	0.0000000	0.0000000	0.0000000
-4.0777544	0.0000000	0.0000000	0.0000000
-3.9777449	0.0000000	0.0000000	0.0000000
-3.8777126	0.0000000	0.0000000	0.0000000
-3.7777723	0.0000000	0.0000000	0.0000000
-3.6777121	0.0000000	0.0000000	0.0000000
-3.5776860	0.0000000	0.0000000	0.0000000
-3.4777682	0.0000000	0.0000000	0.0000000
-3.3777651	0.0000000	0.0000000	0.0000000
-3.2778378	0.0000000	0.0000000	0.0000000
-3.1777815	0.0000000	0.0000000	0.0000000
-3.0778204	0.0000000	0.0000000	0.0000000
-2.9777559	0.0000000	0.0000000	0.0000000
-2.8777426	0.0000000	0.0000000	0.0000000
-2.7777723	0.0000000	0.0000000	0.0000000
-2.6777385	0.0000000	0.0000000	0.0000000
-2.5778350	0.0000000	0.0000000	0.0000000
-2.4777984	0.0000000	0.0000000	0.0000000
-2.3776694	0.0000000	0.0000000	0.0000000
-2.2778388	0.0000000	0.0000000	0.0000000
-2.1777741	0.0000000	0.0000000	0.0000000
-2.0777654	0.0000000	0.0000000	0.0000000
-1.9777219	0.0000000	0.0000000	0.0000000
-1.8778186	0.0000000	0.0000000	0.0000000
-1.7777738	0.0000000	0.0000000	0.0000000
-1.6777111	0.0000000	0.0000000	0.0000000
-1.5778299	0.0000000	0.0000000	0.0000000
-1.4777720	0.0000000	0.0000000	0.0000000
-1.3776241	0.0000000	0.0000000	0.0000000
-1.2777464	0.0000000	0.0000000	0.0000000
-1.1778260	0.0000000	0.0000000	0.0000000
-1.0777915	0.0000000	0.0000000	0.0000000
-0.9777505	0.0000000	0.0000000	0.0000000
-0.8777820	0.0000000	0.0000000	0.0000000
-0.7777981	0.0000000	0.0000000	0.0000000
-0.6777615	0.0000000	0.0000000	0.0000000
-0.5777495	0.0000000	0.0000000	0.0000000
-0.4777677	0.0000000	0.0000000	0.0000000
-0.3777564	0.0000000	0.0000000	0.0000000
-0.2777244	0.0000000	0.0000000	0.0000000
-0.1777201	0.0000000	0.0000000	0.0000000
-0.0776535	0.0024259	0.0000000	1.5700001
0.0223299	0.0057799	0.0000000	1.5700001
0.1222902	0.0091466	0.0000000	1.5700001
0.2224259	0.0125307	0.0000000	1.5700001
0.3222587	0.0159224	0.0000000	1.5700001
0.4222341	0.0193306	0.0000000	1.5700001
0.5223585	0.0227474	0.0000000	1.5700001
0.6224202	0.0261756	0.0000000	1.5700001
0.7223836	0.0296125	0.0000000	1.5700001
0.8223759	0.0330597	0.0000000	1.5700001
0.9223585	0.0365081	0.0000000	1.5700001
1.0224461	0.0399666	0.0000000	1.5700001
1.1224010	0.0434296	0.0000000	1.5700001
1.2223186	0.0468925	0.0000000	1.5700001
1.3223073	0.0503643	0.0000000	1.5700001
1.4223078	0.0538324	0.0000000	1.5700001
1.5223281	0.0573082	0.0000000	1.5700001
1.6223706	0.0607815	0.0000000	1.5700001
1.7225521	0.0642523	0.0000000	1.5700001
1.8223278	0.0677214	0.0000000	1.5700001
1.9223178	0.0711872	0.0000000	1.5700001
2.0223785	0.0746464	0.0000000	1.5700001
2.1223263	0.0781051	0.0000000	1.5700001
2.2223078	0.0815520	0.0000000	1.5700001
2.3222625	0.0849959	0.0000000	1.5700001
2.4222495	0.0884324	0.0000000	1.5700001
2.5223590	0.0918581	0.0000000	1.5700001
2.6223365	0.0952764	0.0000000	1.5700001
2.7223688	0.0986818	0.0000000	1.5700001
2.8223288	0.1020737	0.0000000	1.5700001
2.9223173	0.1054547	0.0000000	1.5700001
3.0223411	0.1088229	0.0000000	1.5700001
3.1223447	0.1121731	0.0000000	1.5700001
3.2223127	0.1155071	0.0000000	1.5700001
3.3223931	0.1188279	0.0000000	1.5700001
3.4223181	0.1221234	0.0000000	1.5700001
3.5223255	0.1254076	0.0000000	1.5700001
3.6223552	0.1286665	0.0000000	1.5700001
3.7222907	0.1319066	0.0000000	1.5700001
3.8223091	0.1351224	0.0000000	1.5700001
3.9223570	0.1383182	0.0000000	1.5700001
4.0224005	0.1414912	0.0000000	1.5700001
4.1224033	0.1446370	0.0000000	1.5700001
4.2223995	0.1477563	0.0000000	1.5700001
4.3223895	0.1508480	0.0000000	1.5700001
4.4223693	0.1539100	0.0000000	1.5700001
4.5223240	0.1569454	0.0000000	1.5700001
4.6223201	0.1599514	0.0000000	1.5700001
4.7223171	0.1629262	0.0000000	1.5700001
4.8223048	0.1658679	0.0000000	1.5700001
4.9223542	0.1687772	0.0000000	1.5700001
5.0223639	0.1716548	0.0000000	1.5700001
5.1223273	0.1744916	0.0000000	1.5700001
5.2222779	0.1772957	0.0000000	1.5700001
