# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
-2.7406579	-0.0254174	0.0130216	-0.2776833	-0.1936284	-0.1510050	2.5025061	0.0297097	0.0104815	-0.0434585
-2.6406907	-0.0278802	0.0146553	-0.2812797	-0.1910992	-0.1457742	2.5007253	0.0113599	0.0082047	-0.0419423
-2.5407078	-0.0285730	0.0151117	-0.2833446	-0.1900405	-0.1484830	2.4988597	-0.0013115	0.0062535	-0.0342122
-2.4406651	-0.0282439	0.0146396	-0.2827853	-0.1892946	-0.1580794	2.4967291	-0.0145616	0.0037279	-0.0195229
-2.3406989	-0.0268654	0.0132371	-0.2802328	-0.1894403	-0.1761235	2.4952603	-0.0203863	0.0025182	-0.0078972
-2.2406820	-0.0257514	0.0120433	-0.2759560	-0.1894945	-0.1880243	2.4951807	-0.0173322	-0.0002549	-0.0031577
-2.1404677	-0.0245889	0.0115487	-0.2776862	-0.1898524	-0.1982625	2.4960750	-0.0099793	-0.0032519	-0.0038300
-2.0405699	-0.0240050	0.0117632	-0.2755961	-0.1912252	-0.1989823	2.4984350	0.0039173	-0.0073311	0.0002184
-1.9407316	-0.0238994	0.0130811	-0.2806092	-0.1935568	-0.1903198	2.5005492	0.0104402	-0.0090806	0.0001044
-1.8406879	-0.0242588	0.0138859	-0.2756200	-0.1958888	-0.1790387	2.5019807	0.0125136	-0.0091291	0.0046346
-1.7407235	-0.0248937	0.0151574	-0.2744297	-0.1992053	-0.1590585	2.5034751	0.0109832	-0.0031675	0.0004654
-1.6407196	-0.0256065	0.0157816	-0.2770541	-0.2009244	-0.1444193	2.5037385	0.0045423	0.0054517	-0.0088338
-1.5407081	-0.0259030	0.0151037	-0.2736762	-0.2012256	-0.1371678	2.5031046	-0.0021316	0.0120758	-0.0124092
-1.4405105	-0.0265418	0.0142785	-0.2795783	-0.2002364	-0.1350975	2.5014550	-0.0117454	0.0199477	-0.0245155
-1.3407224	-0.0262446	0.0113656	-0.2787204	-0.1973945	-0.1431164	2.4989755	-0.0212624	0.0249192	-0.0303629
-1.2406804	-0.0257457	0.0087199	-0.2769408	-0.1948905	-0.1541544	2.4977889	-0.0267440	0.0252214	-0.0278601
-1.1404746	-0.0250557	0.0056738	-0.2789184	-0.1915293	-0.1721416	2.4974491	-0.0281628	0.0238117	-0.0275503
-1.0407060	-0.0242672	0.0025280	-0.2798472	-0.1877324	-0.1935082	2.4989391	-0.0241054	0.0179783	-0.0245878
-0.9406497	-0.0239004	0.0008673	-0.2799847	-0.1857664	-0.2032457	2.5005751	-0.0184284	0.0133094	-0.0184984
-0.8404813	-0.0237824	-0.0008501	-0.2760507	-0.1848072	-0.2070448	2.5024948	-0.0142287	0.0074550	-0.0049926
-0.7407278	-0.0228350	-0.0022772	-0.2756184	-0.1867518	-0.1999319	2.5035629	-0.0140369	0.0010039	0.0075861
-0.6407017	-0.0211275	-0.0031096	-0.2815510	-0.1908478	-0.1858641	2.5032376	-0.0163974	-0.0008607	0.0109913
-0.5406016	-0.0201297	-0.0041081	-0.2803320	-0.1949528	-0.1722076	2.5028408	-0.0147178	0.0003450	0.0140005
-0.4407334	-0.0191199	-0.0058028	-0.2746229	-0.2001561	-0.1560452	2.5028063	-0.0103279	0.0039836	0.0137302
-0.3406930	-0.0193175	-0.0064062	-0.2808681	-0.2027737	-0.1404294	2.5038733	-0.0077656	0.0101529	-0.0025197
-0.2406953	-0.0185784	-0.0082744	-0.2739462	-0.2024737	-0.1367474	2.5048143	-0.0101467	0.0136171	-0.0072275
-0.1407178	-0.0179998	-0.0103872	-0.2736033	-0.1997260	-0.1394864	2.5053810	-0.0183071	0.0161158	-0.0180588
-0.0406740	-0.0171731	-0.0123800	-0.2799532	-0.1948846	-0.1530734	2.5044712	-0.0322161	0.0156293	-0.0262056
0.0592968	-0.0155017	-0.0147458	-0.2801387	-0.1917083	-0.1651848	2.5032830	-0.0372287	0.0129837	-0.0252443
0.1593042	-0.0132947	-0.0178655	-0.2756433	-0.1887357	-0.1796888	2.5025296	-0.0328932	0.0075772	-0.0201010
0.2593224	-0.0109508	-0.0196228	-0.2792352	-0.1875689	-0.1883630	2.4994831	-0.0327875	0.0021030	-0.0143346
0.3592627	-0.0080087	-0.0234970	-0.2787307	-0.1863627	-0.1945722	2.4933972	-0.0537909	0.0189842	-0.0009491
0.4592732	-0.0064536	-0.0278265	-0.2766707	-0.1859484	-0.1934303	2.4889551	-0.0520672	0.0370594	0.0107869
0.5592788	-0.0045840	-0.0340013	-0.2826924	-0.1869046	-0.1904795	2.4845195	-0.0421477	0.0448194	0.0224745
0.6594798	-0.0046255	-0.0424209	-0.2690331	-0.1899605	-0.1924655	2.4798958	-0.0473201	0.0400171	0.0416377
0.7593295	-0.0025417	-0.0475034	-0.2756001	-0.1920781	-0.1955289	2.4765146	-0.0563537	0.0338039	0.0332675
0.8592673	0.0003008	-0.0538380	-0.2753377	-0.1940811	-0.1997294	2.4718606	-0.0566284	0.0206665	0.0260205
0.9592550	0.0045132	-0.0599996	-0.2705412	-0.1950464	-0.2034600	2.4653144	-0.0600059	0.0040150	0.0227466
1.0593119	0.0088848	-0.0636217	-0.2787148	-0.1951009	-0.2055577	2.4604507	-0.0644952	-0.0000939	0.0118507
1.1592955	0.0124300	-0.0673178	-0.2704706	-0.1953630	-0.2045445	2.4547574	-0.0483287	-0.0011135	0.0124185
1.2592671	0.0173214	-0.0706977	-0.2695178	-0.1964872	-0.1989612	2.4475295	-0.0492786	-0.0114165	0.0111808
1.3592604	0.0230050	-0.0734424	-0.2654668	-0.1970045	-0.1951897	2.4403824	-0.0709096	-0.0267795	0.0073327
1.4592847	0.0296002	-0.0756999	-0.2687590	-0.1966642	-0.1937168	2.4333741	-0.0889115	-0.0368408	0.0016157
1.5594760	0.0407720	-0.0789945	-0.2756433	-0.1954568	-0.1919170	2.4219889	-0.1023965	-0.0448265	-0.0063880
1.6594245	0.0529944	-0.0830673	-0.2695009	-0.1929768	-0.1888783	2.4094128	-0.1159955	-0.0612513	0.0141176
1.7593280	0.0636521	-0.0856289	-0.2732706	-0.1919554	-0.1855537	2.4001740	-0.1227774	-0.0715776	0.0210076
1.8594432	0.0787912	-0.0883576	-0.2807453	-0.1920726	-0.1788246	2.3885886	-0.1193020	-0.0759131	0.0174478
1.9593203	0.0938178	-0.0921981	-0.2751175	-0.1911320	-0.1644273	2.3776878	-0.1126600	-0.0791702	0.0210335
2.0594854	0.1042519	-0.0932860	-0.2802636	-0.1907295	-0.1560454	2.3699832	-0.1133279	-0.0814676	0.0152309
2.1594422	0.1192234	-0.0959411	-0.2797249	-0.1896062	-0.1500760	2.3597074	-0.1163202	-0.0844728	0.0109025
2.2594803	0.1356927	-0.1001652	-0.2764004	-0.1875081	-0.1495023	2.3475300	-0.1266749	-0.0822226	0.0113593
2.3593347	0.1469070	-0.1020980	-0.2805203	-0.1867810	-0.1521771	2.3379426	-0.1359052	-0.0805615	0.0119967
2.4594939	0.1647539	-0.1090311	-0.2746229	-0.1869581	-0.1576030	2.3240603	-0.1531826	-0.0873764	0.0234001
2.5594796	0.1806815	-0.1148806	-0.2733006	-0.1887886	-0.1664736	2.3104601	-0.1694416	-0.0928625	0.0287201
2.6594304	0.2023797	-0.1230848	-0.2769983	-0.1912576	-0.1781098	2.2936448	-0.1760726	-0.0859443	0.0242688
2.7592881	0.2171328	-0.1301926	-0.2736033	-0.1925660	-0.1841597	2.2829694	-0.1719807	-0.0828376	0.0187038
2.8593142	0.2344546	-0.1376757	-0.2789683	-0.1937165	-0.1876912	2.2711038	-0.1617436	-0.0848200	0.0032275
2.9592878	0.2531711	-0.1450588	-0.2697257	-0.1941055	-0.1881328	2.2567423	-0.1472892	-0.0980260	0.0067003
3.0592776	0.2674499	-0.1494131	-0.2736026	-0.1944534	-0.1840718	2.2464896	-0.1448919	-0.1077388	0.0075762
3.1593180	0.2854992	-0.1542162	-0.2754141	-0.1955155	-0.1754361	2.2326629	-0.1432694	-0.1175690	0.0124234
3.2594580	0.3065597	-0.1591854	-0.2791472	-0.1973042	-0.1596024	2.2156443	-0.1393562	-0.1231885	0.0083088
3.3594368	0.3255077	-0.1640006	-0.2733821	-0.1984703	-0.1450546	2.2018822	-0.1391704	-0.1242200	0.0055309
3.4593741	0.3398480	-0.1672147	-0.2744526	-0.1989762	-0.1357963	2.1917665	-0.1411439	-0.1244294	0.0004004
3.5592691	0.3605362	-0.1715560	-0.2776833	-0.1992561	-0.1288337	2.1777683	-0.1463676	-0.1268739	-0.0068923
3.6592819	0.3819635	-0.1790344	-0.2726408	-0.1990244	-0.1298588	2.1661038	-0.1568035	-0.1301535	-0.0086409
3.7593293	0.3994628	-0.1851999	-0.2696629	-0.1986464	-0.1349126	2.1558005	-0.1639510	-0.1341970	-0.0099236
3.8592804	0.4238211	-0.1930791	-0.2695208	-0.1966815	-0.1436692	2.1403152	-0.1689537	-0.1384756	-0.0156153
3.9593812	0.4443052	-0.1988726	-0.2752758	-0.1973199	-0.1579820	2.1258006	-0.1697279	-0.1398225	-0.0255481
4.0592643	0.4617233	-0.2051953	-0.2723942	-0.1972162	-0.1658379	2.1149983	-0.1671158	-0.1430678	-0.0254273
4.1592998	0.4859371	-0.2122072	-0.2787053	-0.1965918	-0.1734943	2.1011947	-0.1620195	-0.1475477	-0.0324851
4.2592765	0.5073884	-0.2180619	-0.2764680	-0.1973279	-0.1803857	2.0892291	-0.1602299	-0.1542015	-0.0292913
4.3593265	0.5250692	-0.2230182	-0.2786999	-0.1967331	-0.1825995	2.0805401	-0.1640213	-0.1581761	-0.0284296
4.4593019	0.5487977	-0.2296016	-0.2766637	-0.1951240	-0.1835134	2.0687152	-0.1701664	-0.1642674	-0.0222305
4.5594511	0.5733932	-0.2374156	-0.2782306	-0.1927295	-0.1821031	2.0565791	-0.1775086	-0.1692734	-0.0155167
4.6593454	0.5919060	-0.2437411	-0.2770417	-0.1919989	-0.1784707	2.0477889	-0.1806276	-0.1717532	-0.0082240
4.7592847	0.6173066	-0.2528230	-0.2776833	-0.1929474	-0.1725792	2.0368668	-0.1809205	-0.1738170	-0.0013963
4.8594839	0.6437194	-0.2621426	-0.2826448	-0.1952138	-0.1628622	2.0258236	-0.1784139	-0.1735209	0.0013394
4.9593516	0.6623976	-0.2697929	-0.2771409	-0.1973725	-0.1566434	2.0180342	-0.1783524	-0.1720608	0.0092908
5.0593280	0.6863053	-0.2795280	-0.2766637	-0.1997612	-0.1511940	2.0076945	-0.1792794	-0.1674503	0.0112904
5.1593221	0.7065150	-0.2882625	-0.2774998	-0.2008387	-0.1493140	1.9981684	-0.1822366	-0.1628529	0.0041022
5.2592788	0.7338730	-0.3016815	-0.2760015	-0.1996248	-0.1575769	1.9867520	-0.1907350	-0.1568374	-0.0134320
5.3595118	0.7526182	-0.3113425	-0.2756433	-0.1971765	-0.1650934	1.9793040	-0.1959348	-0.1570180	-0.0293590
5.4592896	0.7753112	-0.3232444	-0.2737214	-0.1937074	-0.1771512	1.9704053	-0.2030225	-0.1636406	-0.0411519
5.5593009	0.8026520	-0.3371852	-0.2754602	-0.1913168	-0.1886942	1.9595626	-0.2089691	-0.1767974	-0.0383276
5.6593073	0.8219500	-0.3468193	-0.2757000	-0.1915331	-0.1942379	1.9523546	-0.2121914	-0.1864126	-0.0287964
5.7595059	0.8446384	-0.3575592	-0.2711816	-0.1930333	-0.1986829	1.9431243	-0.2156990	-0.1937164	-0.0156875
5.8592916	0.8756227	-0.3738623	-0.2752880	-0.1943331	-0.2005720	1.9318779	-0.2256225	-0.1929442	-0.0168315
5.9592883	0.8977129	-0.3864715	-0.2798726	-0.1940206	-0.1993867	1.9243988	-0.2329552	-0.1889958	-0.0238277
6.0592781	0.9239166	-0.4020186	-0.2839829	-0.1926896	-0.1951249	1.9157829	-0.2344143	-0.1853870	-0.0294217
6.1592591	0.9501130	-0.4170542	-0.2776833	-0.1912908	-0.1864783	1.9068531	-0.2263138	-0.1868298	-0.0232991
6.2593083	0.9689442	-0.4285578	-0.2727130	-0.1909398	-0.1779786	1.9016431	-0.2156793	-0.1934833	-0.0181099
6.3593044	0.9946954	-0.4424573	-0.2730735	-0.1910334	-0.1656428	1.8953161	-0.2053361	-0.2018055	-0.0183597
6.4592891	1.0251583	-0.4575914	-0.2746536	-0.1910721	-0.1540282	1.8871883	-0.2034244	-0.2100127	-0.0206870
6.5592681	1.0518854	-0.4702244	-0.2781547	-0.1910142	-0.1521174	1.8796293	-0.2190021	-0.2141631	-0.0239688
6.6592730	1.0741854	-0.4826672	-0.2792080	-0.1913918	-0.1566887	1.8733145	-0.2364633	-0.2168032	-0.0180787
6.7593226	1.1058401	-0.5035793	-0.2766637	-0.1914370	-0.1677407	1.8646095	-0.2573885	-0.2180706	-0.0010877
6.8592668	1.1358267	-0.5224443	-0.2847891	-0.1958822	-0.1822055	1.8568598	-0.2644034	-0.2161071	0.0097000
6.9592704	1.1572464	-0.5386427	-0.2791751	-0.1986195	-0.1872021	1.8520904	-0.2542161	-0.2137653	0.0228638
7.0592640	1.1855851	-0.5581428	-0.2736033	-0.2018565	-0.1860150	1.8464291	-0.2339360	-0.2077797	0.0268462
7.1593032	1.2129542	-0.5762744	-0.2701149	-0.2021771	-0.1765144	1.8407442	-0.2201391	-0.2011642	0.0097528
7.2592932	1.2331266	-0.5907029	-0.2737574	-0.2010158	-0.1709840	1.8359759	-0.2242096	-0.2005880	-0.0087320
7.3592975	1.2617242	-0.6093915	-0.2664596	-0.1988572	-0.1687917	1.8283403	-0.2391950	-0.2043546	-0.0170027
7.4593656	1.2905639	-0.6296557	-0.2723932	-0.1975983	-0.1753686	1.8196739	-0.2560120	-0.2114398	-0.0198420
7.5593306	1.3128231	-0.6463813	-0.2669475	-0.1982346	-0.1840359	1.8143910	-0.2560703	-0.2197840	-0.0053947
7.6593260	1.3429842	-0.6677391	-0.2776833	-0.2002278	-0.1941389	1.8097761	-0.2473670	-0.2285513	-0.0018090
7.7593149	1.3731904	-0.6860647	-0.2725442	-0.2028769	-0.1959048	1.8066615	-0.2302997	-0.2324356	-0.0008372
7.8592963	1.3970465	-0.7023608	-0.2782300	-0.2029170	-0.1898597	1.8045516	-0.2288570	-0.2273544	-0.0168889
7.9593126	1.4241295	-0.7173235	-0.2725813	-0.2007134	-0.1790783	1.8009162	-0.2348338	-0.2208573	-0.0288063
8.0592858	1.4499099	-0.7352056	-0.2754451	-0.1962711	-0.1704332	1.7959155	-0.2562579	-0.2164309	-0.0367305
8.1592881	1.4833224	-0.7607916	-0.2800002	-0.1913336	-0.1670094	1.7883397	-0.2797873	-0.2224349	-0.0265587
8.2592932	1.5067615	-0.7831043	-0.2715727	-0.1895526	-0.1671433	1.7829147	-0.2848455	-0.2322920	-0.0024442
8.3593129	1.5359300	-0.8071323	-0.2701586	-0.1893901	-0.1667261	1.7760963	-0.2791631	-0.2443772	0.0168455
8.4592799	1.5703441	-0.8317515	-0.2710536	-0.1912794	-0.1640266	1.7692108	-0.2636213	-0.2530924	0.0208338
8.5592840	1.5943981	-0.8460815	-0.2755588	-0.1932574	-0.1612185	1.7658318	-0.2534385	-0.2530273	0.0130933
8.6594575	1.6235632	-0.8655800	-0.2761454	-0.1961668	-0.1597512	1.7638274	-0.2462873	-0.2495009	0.0068227
8.7593242	1.6560525	-0.8872899	-0.2787021	-0.1992188	-0.1622841	1.7643906	-0.2466290	-0.2416264	0.0000698
8.8593318	1.6797787	-0.9054834	-0.2735503	-0.2002252	-0.1653270	1.7653464	-0.2543588	-0.2368841	0.0022537
8.9593152	1.7077421	-0.9273354	-0.2746239	-0.1998976	-0.1687943	1.7652498	-0.2725666	-0.2335450	-0.0009905
9.0593257	1.7405058	-0.9548840	-0.2756626	-0.1981349	-0.1735924	1.7617373	-0.2948128	-0.2355996	-0.0016810
9.1593454	1.7633602	-0.9750630	-0.2706001	-0.1964617	-0.1776194	1.7580268	-0.2972609	-0.2370052	0.0008066
9.2594153	1.7941533	-1.0017159	-0.2844426	-0.1943002	-0.1848372	1.7537498	-0.2937670	-0.2354328	-0.0080555
9.3593111	1.8240939	-1.0282857	-0.2766920	-0.1926475	-0.1923758	1.7508893	-0.2814410	-0.2347116	0.0050817
9.4592960	1.8474965	-1.0484195	-0.2787447	-0.1926741	-0.1936307	1.7501745	-0.2757546	-0.2353110	0.0061132
9.5593336	1.8731015	-1.0696877	-0.2735790	-0.1941132	-0.1897962	1.7495193	-0.2772007	-0.2402141	0.0075297
9.6592655	1.9047470	-1.0959610	-0.2695483	-0.1965271	-0.1803849	1.7466016	-0.2888879	-0.2475352	0.0003692
9.7594757	1.9285281	-1.1160316	-0.2697651	-0.1972845	-0.1751647	1.7438141	-0.2972220	-0.2507157	-0.0144380
9.8593300	1.9588503	-1.1416527	-0.2729220	-0.1963313	-0.1726389	1.7405112	-0.3018094	-0.2515122	-0.0326114
9.9593262	1.9942188	-1.1721191	-0.2720049	-0.1936517	-0.1760286	1.7377383	-0.3020209	-0.2513554	-0.0362333
10.0592904	2.0247665	-1.1975843	-0.2769103	-0.1923635	-0.1833966	1.7364949	-0.2985449	-0.2527807	-0.0251714
10.1592924	2.0499424	-1.2175987	-0.2829920	-0.1924125	-0.1907402	1.7362018	-0.2936008	-0.2530041	-0.0176728
10.2592489	2.0831731	-1.2455197	-0.2819834	-0.1933336	-0.1980111	1.7363452	-0.2863849	-0.2534860	-0.0069920
10.3592550	2.1081908	-1.2653385	-0.2740046	-0.1936462	-0.1945792	1.7354645	-0.2880469	-0.2536891	-0.0020543
10.4592852	2.1336403	-1.2877642	-0.2783707	-0.1930965	-0.1865945	1.7331784	-0.3005855	-0.2526939	-0.0062407
10.5593034	2.1633806	-1.3146558	-0.2787181	-0.1917539	-0.1748469	1.7280763	-0.3184199	-0.2518650	-0.0052345
10.6592676	2.1974772	-1.3509977	-0.2726778	-0.1913953	-0.1634744	1.7199502	-0.3344374	-0.2511043	0.0077413
10.7593193	2.2197868	-1.3724988	-0.2786685	-0.1932586	-0.1594248	1.7149731	-0.3362486	-0.2479643	0.0104994
10.8592773	2.2491062	-1.4042203	-0.2765993	-0.1978749	-0.1584677	1.7110063	-0.3324029	-0.2460864	0.0195512
10.9593093	2.2818778	-1.4392127	-0.2748387	-0.2043251	-0.1643635	1.7100298	-0.3275312	-0.2449530	0.0225423
11.0593068	2.3053390	-1.4644973	-0.2717562	-0.2072695	-0.1701630	1.7105165	-0.3257845	-0.2447154	0.0197475
11.1592719	2.3365502	-1.4956847	-0.2653973	-0.2081652	-0.1755381	1.7106323	-0.3266541	-0.2448344	0.0129131
11.2593016	2.3685662	-1.5308630	-0.2682486	-0.2048985	-0.1764201	1.7084586	-0.3362619	-0.2402544	-0.0104793
11.3592829	2.3980411	-1.5616798	-0.2685938	-0.1997306	-0.1749365	1.7047789	-0.3485343	-0.2377962	-0.0271122
11.4592842	2.4210976	-1.5873927	-0.2710196	-0.1952155	-0.1737469	1.7014193	-0.3587464	-0.2360784	-0.0388741
11.5593979	2.4494696	-1.6210986	-0.2726337	-0.1902511	-0.1745102	1.6974850	-0.3665223	-0.2379603	-0.0424592
11.6592568	2.4821565	-1.6606682	-0.2758690	-0.1867573	-0.1799072	1.6940849	-0.3713398	-0.2449314	-0.0371798
11.7592689	2.5042518	-1.6881288	-0.2771729	-0.1862496	-0.1839334	1.6920281	-0.3725560	-0.2533063	-0.0232470
11.8592812	2.5296979	-1.7220732	-0.2734025	-0.1874741	-0.1866853	1.6889650	-0.3718533	-0.2633511	0.0037182
11.9592852	2.5706536	-1.7636966	-0.2827750	-0.1905676	-0.1828447	1.6844714	-0.3673366	-0.2688752	0.0194424
12.0593290	2.5940665	-1.7907954	-0.2805446	-0.1929979	-0.1754354	1.6813268	-0.3547744	-0.2638300	0.0278400
12.1592996	2.6225160	-1.8240782	-0.2757064	-0.1958749	-0.1611351	1.6786996	-0.3363837	-0.2498748	0.0333946
12.2592681	2.6537732	-1.8613633	-0.2712315	-0.1990401	-0.1442009	1.6776126	-0.3238851	-0.2309372	0.0352669
12.3594614	2.6737790	-1.8861893	-0.2690490	-0.2005904	-0.1379276	1.6775201	-0.3286443	-0.2186949	0.0320386
12.4593134	2.6935472	-1.9101465	-0.2718274	-0.2018123	-0.1420149	1.6777815	-0.3434463	-0.2120302	0.0215820
12.5592809	2.7282203	-1.9603181	-0.2633845	-0.2018241	-0.1619537	1.6772947	-0.3660430	-0.2161840	0.0161238
12.6592929	2.7467598	-1.9857136	-0.2699471	-0.2002823	-0.1794498	1.6764472	-0.3751537	-0.2203829	-0.0023843
12.7592924	2.7726968	-2.0203893	-0.2704552	-0.1965026	-0.2004608	1.6746215	-0.3783182	-0.2276402	-0.0194710
12.8592922	2.7915640	-2.0411651	-0.2633992	-0.1914538	-0.2169897	1.6725629	-0.3729863	-0.2344060	-0.0270554
12.9593101	2.8238621	-2.0811896	-0.2713378	-0.1866233	-0.2284219	1.6705855	-0.3648182	-0.2404365	-0.0318346
13.0592742	2.8399679	-2.0994779	-0.2724658	-0.1848457	-0.2300522	1.6693186	-0.3627983	-0.2468649	-0.0218962
13.1593280	2.8670647	-2.1308824	-0.2767201	-0.1845070	-0.2248637	1.6676175	-0.3654908	-0.2553451	-0.0078981
13.2592965	2.8908119	-2.1563888	-0.2734797	-0.1860445	-0.2083341	1.6650600	-0.3685400	-0.2623302	0.0141535
13.3592717	2.9211768	-2.1968465	-0.2813447	-0.1879419	-0.1931291	1.6632614	-0.3745472	-0.2642168	0.0195372
13.4592707	2.9459747	-2.2291392	-0.2724965	-0.1909484	-0.1733119	1.6611603	-0.3765332	-0.2631810	0.0384775
13.5593178	2.9776092	-2.2669396	-0.2741975	-0.1951417	-0.1507463	1.6595876	-0.3726970	-0.2502334	0.0455532
13.6593032	3.0006520	-2.2960530	-0.2746229	-0.2002478	-0.1406419	1.6595746	-0.3652199	-0.2381661	0.0465191
13.7593946	3.0190548	-2.3197738	-0.2733627	-0.2010654	-0.1327721	1.6606485	-0.3587366	-0.2305353	0.0416727
13.8593871	3.0494156	-2.3645970	-0.2664247	-0.2023908	-0.1372662	1.6624818	-0.3537554	-0.2294508	0.0310841
13.9593633	3.0752383	-2.3966473	-0.2674792	-0.1985310	-0.1493495	1.6645489	-0.3514377	-0.2327808	0.0062439
14.0592686	3.0969421	-2.4239381	-0.2686962	-0.1984258	-0.1680487	1.6652530	-0.3561975	-0.2367546	-0.0097220
14.1593103	3.1251860	-2.4600833	-0.2678052	-0.1948570	-0.1873160	1.6648773	-0.3661976	-0.2428819	-0.0214151
14.2592742	3.1583663	-2.5009068	-0.2748735	-0.1915945	-0.2064950	1.6630176	-0.3772606	-0.2475286	-0.0339559
14.3593160	3.1716956	-2.5111965	-0.2701926	-0.1905252	-0.2145290	1.6612681	-0.3800856	-0.2506414	-0.0254721
14.4593032	3.2002570	-2.5467170	-0.2758996	-0.1898787	-0.2169303	1.6591218	-0.3844746	-0.2504216	-0.0227737
14.5594673	3.2256675	-2.5741884	-0.2759803	-0.1893549	-0.2089893	1.6569071	-0.3845588	-0.2502518	-0.0159238
14.6596122	3.2442342	-2.5958294	-0.2751927	-0.1889213	-0.1998175	1.6559124	-0.3834133	-0.2503180	-0.0100949
14.7595366	3.2719609	-2.6317015	-0.2780433	-0.1886095	-0.1872025	1.6553021	-0.3837245	-0.2490174	-0.0046927
14.8592922	3.3019425	-2.6726089	-0.2747346	-0.1893027	-0.1743069	1.6551265	-0.3837678	-0.2483734	0.0097054
14.9593357	3.3242637	-2.6997081	-0.2787594	-0.1908049	-0.1686505	1.6553370	-0.3818512	-0.2482915	0.0160789
15.0593039	3.3526666	-2.7434397	-0.2721871	-0.1938482	-0.1646721	1.6561459	-0.3760083	-0.2474162	0.0262148
15.1593446	3.3824756	-2.7797576	-0.2755089	-0.1976208	-0.1633876	1.6581881	-0.3712606	-0.2458034	0.0241433
15.2595046	3.4038748	-2.8079703	-0.2754923	-0.1988448	-0.1658498	1.6597205	-0.3744105	-0.2450240	0.0220544
15.3592620	3.4326385	-2.8476091	-0.2723609	-0.1980818	-0.1730870	1.6606662	-0.3866397	-0.2428589	0.0231335
15.4593841	3.4586726	-2.8843926	-0.2756433	-0.1956131	-0.1828957	1.6592394	-0.4069716	-0.2405271	0.0236663
15.5592855	3.4897735	-2.9302551	-0.2727885	-0.1931339	-0.1971938	1.6553868	-0.4268290	-0.2440247	0.0319563
15.6594673	3.5091390	-2.9619655	-0.2686315	-0.1924501	-0.2051556	1.6527275	-0.4298682	-0.2459913	0.0391145
15.7592735	3.5355532	-3.0023410	-0.2674792	-0.1929421	-0.2098927	1.6502953	-0.4275626	-0.2470628	0.0445741
15.8593265	3.5689227	-3.0562188	-0.2705802	-0.1949225	-0.2047479	1.6496264	-0.4138197	-0.2455600	0.0387891
15.9593298	3.5922846	-3.0937939	-0.2738946	-0.1962258	-0.1955813	1.6501404	-0.4035291	-0.2426723	0.0279449
16.0592791	3.6184023	-3.1277525	-0.2695520	-0.1968921	-0.1814666	1.6505186	-0.3967867	-0.2393348	0.0198464
16.1592806	3.6492230	-3.1730197	-0.2701774	-0.1956931	-0.1687835	1.6495496	-0.4048059	-0.2364114	0.0089589
16.2593198	3.6690230	-3.2039777	-0.2735516	-0.1943060	-0.1663079	1.6478380	-0.4169281	-0.2363672	0.0051862
